exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target
OneEmbedding,agreed,was hiding,573,573_MM_his,mm,MatchMatch,poss,Carl agreed that Jason was hiding,his
OneEmbedding,agreed,was hiding,573,573_MF_his,mf,MatchMismatch,poss,Carl agreed that Natalie was hiding,his
OneEmbedding,agreed,was hiding,573,573_FM_his,fm,MismatchMatch,poss,Cindy agreed that Jason was hiding,his
OneEmbedding,agreed,was hiding,573,573_FF_his,ff,MismatchMismatch,poss,Cindy agreed that Natalie was hiding,his
OneEmbedding,isn't finding out,is shocking,574,574_MM_him,mm,MatchMatch,obj,Steven isn't finding out that Edward is shocking,him
OneEmbedding,isn't finding out,is shocking,574,574_MF_him,mf,MatchMismatch,obj,Steven isn't finding out that Ruth is shocking,him
OneEmbedding,isn't finding out,is shocking,574,574_FM_him,fm,MismatchMatch,obj,Dana isn't finding out that Edward is shocking,him
OneEmbedding,isn't finding out,is shocking,574,574_FF_him,ff,MismatchMismatch,obj,Dana isn't finding out that Ruth is shocking,him
OneEmbedding,isn't finding out,is shocking,574,574_MM_his,mm,MatchMatch,poss,Steven isn't finding out that Edward is shocking,his
OneEmbedding,isn't finding out,is shocking,574,574_MF_his,mf,MatchMismatch,poss,Steven isn't finding out that Ruth is shocking,his
OneEmbedding,isn't finding out,is shocking,574,574_FM_his,fm,MismatchMatch,poss,Dana isn't finding out that Edward is shocking,his
OneEmbedding,isn't finding out,is shocking,574,574_FF_his,ff,MismatchMismatch,poss,Dana isn't finding out that Ruth is shocking,his
OneEmbedding,won't speculate,revealed,575,575_MM_him,mm,MatchMatch,obj,Curtis won't speculate that that grandfather revealed,him
OneEmbedding,won't speculate,revealed,575,575_MF_him,mf,MatchMismatch,obj,Curtis won't speculate that Theresa revealed,him
OneEmbedding,won't speculate,revealed,575,575_FM_him,fm,MismatchMatch,obj,Monica won't speculate that that grandfather revealed,him
OneEmbedding,won't speculate,revealed,575,575_FF_him,ff,MismatchMismatch,obj,Monica won't speculate that Theresa revealed,him
OneEmbedding,won't speculate,revealed,575,575_MM_his,mm,MatchMatch,poss,Curtis won't speculate that that grandfather revealed,his
OneEmbedding,won't speculate,revealed,575,575_MF_his,mf,MatchMismatch,poss,Curtis won't speculate that Theresa revealed,his
OneEmbedding,won't speculate,revealed,575,575_FM_his,fm,MismatchMatch,poss,Monica won't speculate that that grandfather revealed,his
OneEmbedding,won't speculate,revealed,575,575_FF_his,ff,MismatchMismatch,poss,Monica won't speculate that Theresa revealed,his
OneEmbedding,complained,kissed,576,576_MM_him,mm,MatchMatch,obj,This ex-boyfriend complained that Todd kissed,him
OneEmbedding,complained,kissed,576,576_MF_him,mf,MatchMismatch,obj,This ex-boyfriend complained that Jill kissed,him
OneEmbedding,complained,kissed,576,576_FM_him,fm,MismatchMatch,obj,Alice complained that Todd kissed,him
OneEmbedding,complained,kissed,576,576_FF_him,ff,MismatchMismatch,obj,Alice complained that Jill kissed,him
OneEmbedding,complained,kissed,576,576_MM_his,mm,MatchMatch,poss,This ex-boyfriend complained that Todd kissed,his
OneEmbedding,complained,kissed,576,576_MF_his,mf,MatchMismatch,poss,This ex-boyfriend complained that Jill kissed,his
OneEmbedding,complained,kissed,576,576_FM_his,fm,MismatchMatch,poss,Alice complained that Todd kissed,his
OneEmbedding,complained,kissed,576,576_FF_his,ff,MismatchMismatch,poss,Alice complained that Jill kissed,his
OneEmbedding,isn't expecting,should hold,577,577_MM_him,mm,MatchMatch,obj,David isn't expecting that Kevin should hold,him
OneEmbedding,isn't expecting,should hold,577,577_MF_him,mf,MatchMismatch,obj,David isn't expecting that Vanessa should hold,him
OneEmbedding,isn't expecting,should hold,577,577_FM_him,fm,MismatchMatch,obj,Gina isn't expecting that Kevin should hold,him
OneEmbedding,isn't expecting,should hold,577,577_FF_him,ff,MismatchMismatch,obj,Gina isn't expecting that Vanessa should hold,him
OneEmbedding,isn't expecting,should hold,577,577_MM_his,mm,MatchMatch,poss,David isn't expecting that Kevin should hold,his
OneEmbedding,isn't expecting,should hold,577,577_MF_his,mf,MatchMismatch,poss,David isn't expecting that Vanessa should hold,his
OneEmbedding,isn't expecting,should hold,577,577_FM_his,fm,MismatchMatch,poss,Gina isn't expecting that Kevin should hold,his
OneEmbedding,isn't expecting,should hold,577,577_FF_his,ff,MismatchMismatch,poss,Gina isn't expecting that Vanessa should hold,his
OneEmbedding,wouldn't argue,would teach,578,578_MM_him,mm,MatchMatch,obj,This boyfriend wouldn't argue that Christopher would teach,him
OneEmbedding,wouldn't argue,would teach,578,578_MF_him,mf,MatchMismatch,obj,This boyfriend wouldn't argue that the girl would teach,him
OneEmbedding,wouldn't argue,would teach,578,578_FM_him,fm,MismatchMatch,obj,Donna wouldn't argue that Christopher would teach,him
OneEmbedding,wouldn't argue,would teach,578,578_FF_him,ff,MismatchMismatch,obj,Donna wouldn't argue that the girl would teach,him
OneEmbedding,wouldn't argue,would teach,578,578_MM_his,mm,MatchMatch,poss,This boyfriend wouldn't argue that Christopher would teach,his
OneEmbedding,wouldn't argue,would teach,578,578_MF_his,mf,MatchMismatch,poss,This boyfriend wouldn't argue that the girl would teach,his
OneEmbedding,wouldn't argue,would teach,578,578_FM_his,fm,MismatchMatch,poss,Donna wouldn't argue that Christopher would teach,his
OneEmbedding,wouldn't argue,would teach,578,578_FF_his,ff,MismatchMismatch,poss,Donna wouldn't argue that the girl would teach,his
OneEmbedding,believed,isn't helping,579,579_MM_him,mm,MatchMatch,obj,Donald believed that this grandfather isn't helping,him
OneEmbedding,believed,isn't helping,579,579_MF_him,mf,MatchMismatch,obj,Donald believed that Valerie isn't helping,him
OneEmbedding,believed,isn't helping,579,579_FM_him,fm,MismatchMatch,obj,Anna believed that this grandfather isn't helping,him
OneEmbedding,believed,isn't helping,579,579_FF_him,ff,MismatchMismatch,obj,Anna believed that Valerie isn't helping,him
OneEmbedding,believed,isn't helping,579,579_MM_his,mm,MatchMatch,poss,Donald believed that this grandfather isn't helping,his
OneEmbedding,believed,isn't helping,579,579_MF_his,mf,MatchMismatch,poss,Donald believed that Valerie isn't helping,his
OneEmbedding,believed,isn't helping,579,579_FM_his,fm,MismatchMatch,poss,Anna believed that this grandfather isn't helping,his
OneEmbedding,believed,isn't helping,579,579_FF_his,ff,MismatchMismatch,poss,Anna believed that Valerie isn't helping,his
OneEmbedding,had concluded,can investigate,580,580_MM_him,mm,MatchMatch,obj,Douglas had concluded that Steve can investigate,him
OneEmbedding,had concluded,can investigate,580,580_MF_him,mf,MatchMismatch,obj,Douglas had concluded that Danielle can investigate,him
OneEmbedding,had concluded,can investigate,580,580_FM_him,fm,MismatchMatch,obj,Dana had concluded that Steve can investigate,him
OneEmbedding,had concluded,can investigate,580,580_FF_him,ff,MismatchMismatch,obj,Dana had concluded that Danielle can investigate,him
OneEmbedding,had concluded,can investigate,580,580_MM_his,mm,MatchMatch,poss,Douglas had concluded that Steve can investigate,his
OneEmbedding,had concluded,can investigate,580,580_MF_his,mf,MatchMismatch,poss,Douglas had concluded that Danielle can investigate,his
OneEmbedding,had concluded,can investigate,580,580_FM_his,fm,MismatchMatch,poss,Dana had concluded that Steve can investigate,his
OneEmbedding,had concluded,can investigate,580,580_FF_his,ff,MismatchMismatch,poss,Dana had concluded that Danielle can investigate,his
OneEmbedding,isn't praying,isn't teaching,581,581_MM_him,mm,MatchMatch,obj,The husband isn't praying that the ex-husband isn't teaching,him
OneEmbedding,isn't praying,isn't teaching,581,581_MF_him,mf,MatchMismatch,obj,The husband isn't praying that Ann isn't teaching,him
OneEmbedding,isn't praying,isn't teaching,581,581_FM_him,fm,MismatchMatch,obj,Susan isn't praying that the ex-husband isn't teaching,him
OneEmbedding,isn't praying,isn't teaching,581,581_FF_him,ff,MismatchMismatch,obj,Susan isn't praying that Ann isn't teaching,him
OneEmbedding,isn't praying,isn't teaching,581,581_MM_his,mm,MatchMatch,poss,The husband isn't praying that the ex-husband isn't teaching,his
OneEmbedding,isn't praying,isn't teaching,581,581_MF_his,mf,MatchMismatch,poss,The husband isn't praying that Ann isn't teaching,his
OneEmbedding,isn't praying,isn't teaching,581,581_FM_his,fm,MismatchMatch,poss,Susan isn't praying that the ex-husband isn't teaching,his
OneEmbedding,isn't praying,isn't teaching,581,581_FF_his,ff,MismatchMismatch,poss,Susan isn't praying that Ann isn't teaching,his
OneEmbedding,believes,does dislike,582,582_MM_him,mm,MatchMatch,obj,Brett believes that Gregory does dislike,him
OneEmbedding,believes,does dislike,582,582_MF_him,mf,MatchMismatch,obj,Brett believes that Stephanie does dislike,him
OneEmbedding,believes,does dislike,582,582_FM_him,fm,MismatchMatch,obj,Paula believes that Gregory does dislike,him
OneEmbedding,believes,does dislike,582,582_FF_him,ff,MismatchMismatch,obj,Paula believes that Stephanie does dislike,him
OneEmbedding,believes,does dislike,582,582_MM_his,mm,MatchMatch,poss,Brett believes that Gregory does dislike,his
OneEmbedding,believes,does dislike,582,582_MF_his,mf,MatchMismatch,poss,Brett believes that Stephanie does dislike,his
OneEmbedding,believes,does dislike,582,582_FM_his,fm,MismatchMatch,poss,Paula believes that Gregory does dislike,his
OneEmbedding,believes,does dislike,582,582_FF_his,ff,MismatchMismatch,poss,Paula believes that Stephanie does dislike,his
OneEmbedding,has noticed,had fled from,583,583_MM_him,mm,MatchMatch,obj,Larry has noticed that Michael had fled from,him
OneEmbedding,has noticed,had fled from,583,583_MF_him,mf,MatchMismatch,obj,Larry has noticed that April had fled from,him
OneEmbedding,has noticed,had fled from,583,583_FM_him,fm,MismatchMatch,obj,Susan has noticed that Michael had fled from,him
OneEmbedding,has noticed,had fled from,583,583_FF_him,ff,MismatchMismatch,obj,Susan has noticed that April had fled from,him
OneEmbedding,has noticed,had fled from,583,583_MM_his,mm,MatchMatch,poss,Larry has noticed that Michael had fled from,his
OneEmbedding,has noticed,had fled from,583,583_MF_his,mf,MatchMismatch,poss,Larry has noticed that April had fled from,his
OneEmbedding,has noticed,had fled from,583,583_FM_his,fm,MismatchMatch,poss,Susan has noticed that Michael had fled from,his
OneEmbedding,has noticed,had fled from,583,583_FF_his,ff,MismatchMismatch,poss,Susan has noticed that April had fled from,his
OneEmbedding,notices,hadn't listened to,584,584_MM_him,mm,MatchMatch,obj,Curtis notices that this son hadn't listened to,him
OneEmbedding,notices,hadn't listened to,584,584_MF_him,mf,MatchMismatch,obj,Curtis notices that Leslie hadn't listened to,him
OneEmbedding,notices,hadn't listened to,584,584_FM_him,fm,MismatchMatch,obj,Nicole notices that this son hadn't listened to,him
OneEmbedding,notices,hadn't listened to,584,584_FF_him,ff,MismatchMismatch,obj,Nicole notices that Leslie hadn't listened to,him
OneEmbedding,notices,hadn't listened to,584,584_MM_his,mm,MatchMatch,poss,Curtis notices that this son hadn't listened to,his
OneEmbedding,notices,hadn't listened to,584,584_MF_his,mf,MatchMismatch,poss,Curtis notices that Leslie hadn't listened to,his
OneEmbedding,notices,hadn't listened to,584,584_FM_his,fm,MismatchMatch,poss,Nicole notices that this son hadn't listened to,his
OneEmbedding,notices,hadn't listened to,584,584_FF_his,ff,MismatchMismatch,poss,Nicole notices that Leslie hadn't listened to,his
OneEmbedding,insists,had distracted,585,585_MM_him,mm,MatchMatch,obj,Daniel insists that Travis had distracted,him
OneEmbedding,insists,had distracted,585,585_MF_him,mf,MatchMismatch,obj,Daniel insists that Kirsten had distracted,him
OneEmbedding,insists,had distracted,585,585_FM_him,fm,MismatchMatch,obj,Wendy insists that Travis had distracted,him
OneEmbedding,insists,had distracted,585,585_FF_him,ff,MismatchMismatch,obj,Wendy insists that Kirsten had distracted,him
OneEmbedding,insists,had distracted,585,585_MM_his,mm,MatchMatch,poss,Daniel insists that Travis had distracted,his
OneEmbedding,insists,had distracted,585,585_MF_his,mf,MatchMismatch,poss,Daniel insists that Kirsten had distracted,his
OneEmbedding,insists,had distracted,585,585_FM_his,fm,MismatchMatch,poss,Wendy insists that Travis had distracted,his
OneEmbedding,insists,had distracted,585,585_FF_his,ff,MismatchMismatch,poss,Wendy insists that Kirsten had distracted,his
OneEmbedding,learns,investigated,586,586_MM_him,mm,MatchMatch,obj,Brian learns that David investigated,him
OneEmbedding,learns,investigated,586,586_MF_him,mf,MatchMismatch,obj,Brian learns that Rebecca investigated,him
OneEmbedding,learns,investigated,586,586_FM_him,fm,MismatchMatch,obj,The sister learns that David investigated,him
OneEmbedding,learns,investigated,586,586_FF_him,ff,MismatchMismatch,obj,The sister learns that Rebecca investigated,him
OneEmbedding,learns,investigated,586,586_MM_his,mm,MatchMatch,poss,Brian learns that David investigated,his
OneEmbedding,learns,investigated,586,586_MF_his,mf,MatchMismatch,poss,Brian learns that Rebecca investigated,his
OneEmbedding,learns,investigated,586,586_FM_his,fm,MismatchMatch,poss,The sister learns that David investigated,his
OneEmbedding,learns,investigated,586,586_FF_his,ff,MismatchMismatch,poss,The sister learns that Rebecca investigated,his
OneEmbedding,admits,hurt,587,587_MM_him,mm,MatchMatch,obj,Randolf admits that Gary hurt,him
OneEmbedding,admits,hurt,587,587_MF_him,mf,MatchMismatch,obj,Randolf admits that Margaret hurt,him
OneEmbedding,admits,hurt,587,587_FM_him,fm,MismatchMatch,obj,Allison admits that Gary hurt,him
OneEmbedding,admits,hurt,587,587_FF_him,ff,MismatchMismatch,obj,Allison admits that Margaret hurt,him
OneEmbedding,admits,hurt,587,587_MM_his,mm,MatchMatch,poss,Randolf admits that Gary hurt,his
OneEmbedding,admits,hurt,587,587_MF_his,mf,MatchMismatch,poss,Randolf admits that Margaret hurt,his
OneEmbedding,admits,hurt,587,587_FM_his,fm,MismatchMatch,poss,Allison admits that Gary hurt,his
OneEmbedding,admits,hurt,587,587_FF_his,ff,MismatchMismatch,poss,Allison admits that Margaret hurt,his
OneEmbedding,should know,had insulted,588,588_MM_him,mm,MatchMatch,obj,Patrick should know that the grandson had insulted,him
OneEmbedding,should know,had insulted,588,588_MF_him,mf,MatchMismatch,obj,Patrick should know that Maria had insulted,him
OneEmbedding,should know,had insulted,588,588_FM_him,fm,MismatchMatch,obj,Pamela should know that the grandson had insulted,him
OneEmbedding,should know,had insulted,588,588_FF_him,ff,MismatchMismatch,obj,Pamela should know that Maria had insulted,him
OneEmbedding,should know,had insulted,588,588_MM_his,mm,MatchMatch,poss,Patrick should know that the grandson had insulted,his
OneEmbedding,should know,had insulted,588,588_MF_his,mf,MatchMismatch,poss,Patrick should know that Maria had insulted,his
OneEmbedding,should know,had insulted,588,588_FM_his,fm,MismatchMatch,poss,Pamela should know that the grandson had insulted,his
OneEmbedding,should know,had insulted,588,588_FF_his,ff,MismatchMismatch,poss,Pamela should know that Maria had insulted,his
OneEmbedding,didn't pray,was curing,589,589_MM_him,mm,MatchMatch,obj,Randolf didn't pray that Jason was curing,him
OneEmbedding,didn't pray,was curing,589,589_MF_him,mf,MatchMismatch,obj,Randolf didn't pray that Meredith was curing,him
OneEmbedding,didn't pray,was curing,589,589_FM_him,fm,MismatchMatch,obj,Natalie didn't pray that Jason was curing,him
OneEmbedding,didn't pray,was curing,589,589_FF_him,ff,MismatchMismatch,obj,Natalie didn't pray that Meredith was curing,him
OneEmbedding,didn't pray,was curing,589,589_MM_his,mm,MatchMatch,poss,Randolf didn't pray that Jason was curing,his
OneEmbedding,didn't pray,was curing,589,589_MF_his,mf,MatchMismatch,poss,Randolf didn't pray that Meredith was curing,his
OneEmbedding,didn't pray,was curing,589,589_FM_his,fm,MismatchMatch,poss,Natalie didn't pray that Jason was curing,his
OneEmbedding,didn't pray,was curing,589,589_FF_his,ff,MismatchMismatch,poss,Natalie didn't pray that Meredith was curing,his
OneEmbedding,whispered,strikes,590,590_MM_him,mm,MatchMatch,obj,Matt whispered that Travis strikes,him
OneEmbedding,whispered,strikes,590,590_MF_him,mf,MatchMismatch,obj,Matt whispered that Ella strikes,him
OneEmbedding,whispered,strikes,590,590_FM_him,fm,MismatchMatch,obj,Jane whispered that Travis strikes,him
OneEmbedding,whispered,strikes,590,590_FF_him,ff,MismatchMismatch,obj,Jane whispered that Ella strikes,him
OneEmbedding,whispered,strikes,590,590_MM_his,mm,MatchMatch,poss,Matt whispered that Travis strikes,his
OneEmbedding,whispered,strikes,590,590_MF_his,mf,MatchMismatch,poss,Matt whispered that Ella strikes,his
OneEmbedding,whispered,strikes,590,590_FM_his,fm,MismatchMatch,poss,Jane whispered that Travis strikes,his
OneEmbedding,whispered,strikes,590,590_FF_his,ff,MismatchMismatch,poss,Jane whispered that Ella strikes,his
OneEmbedding,can agree,had fought,591,591_MM_him,mm,MatchMatch,obj,Noah can agree that that nephew had fought,him
OneEmbedding,can agree,had fought,591,591_MF_him,mf,MatchMismatch,obj,Noah can agree that Patricia had fought,him
OneEmbedding,can agree,had fought,591,591_FM_him,fm,MismatchMatch,obj,Carrie can agree that that nephew had fought,him
OneEmbedding,can agree,had fought,591,591_FF_him,ff,MismatchMismatch,obj,Carrie can agree that Patricia had fought,him
OneEmbedding,can agree,had fought,591,591_MM_his,mm,MatchMatch,poss,Noah can agree that that nephew had fought,his
OneEmbedding,can agree,had fought,591,591_MF_his,mf,MatchMismatch,poss,Noah can agree that Patricia had fought,his
OneEmbedding,can agree,had fought,591,591_FM_his,fm,MismatchMatch,poss,Carrie can agree that that nephew had fought,his
OneEmbedding,can agree,had fought,591,591_FF_his,ff,MismatchMismatch,poss,Carrie can agree that Patricia had fought,his
OneEmbedding,hasn't shouted,cares for,592,592_MM_him,mm,MatchMatch,obj,Gerald hasn't shouted that Marcus cares for,him
OneEmbedding,hasn't shouted,cares for,592,592_MF_him,mf,MatchMismatch,obj,Gerald hasn't shouted that Elizabeth cares for,him
OneEmbedding,hasn't shouted,cares for,592,592_FM_him,fm,MismatchMatch,obj,Carol hasn't shouted that Marcus cares for,him
OneEmbedding,hasn't shouted,cares for,592,592_FF_him,ff,MismatchMismatch,obj,Carol hasn't shouted that Elizabeth cares for,him
OneEmbedding,hasn't shouted,cares for,592,592_MM_his,mm,MatchMatch,poss,Gerald hasn't shouted that Marcus cares for,his
OneEmbedding,hasn't shouted,cares for,592,592_MF_his,mf,MatchMismatch,poss,Gerald hasn't shouted that Elizabeth cares for,his
OneEmbedding,hasn't shouted,cares for,592,592_FM_his,fm,MismatchMatch,poss,Carol hasn't shouted that Marcus cares for,his
OneEmbedding,hasn't shouted,cares for,592,592_FF_his,ff,MismatchMismatch,poss,Carol hasn't shouted that Elizabeth cares for,his
OneEmbedding,reveals,has helped,593,593_MM_him,mm,MatchMatch,obj,Ronald reveals that Brad has helped,him
OneEmbedding,reveals,has helped,593,593_MF_him,mf,MatchMismatch,obj,Ronald reveals that Tiffany has helped,him
OneEmbedding,reveals,has helped,593,593_FM_him,fm,MismatchMatch,obj,Lisa reveals that Brad has helped,him
OneEmbedding,reveals,has helped,593,593_FF_him,ff,MismatchMismatch,obj,Lisa reveals that Tiffany has helped,him
OneEmbedding,reveals,has helped,593,593_MM_his,mm,MatchMatch,poss,Ronald reveals that Brad has helped,his
OneEmbedding,reveals,has helped,593,593_MF_his,mf,MatchMismatch,poss,Ronald reveals that Tiffany has helped,his
OneEmbedding,reveals,has helped,593,593_FM_his,fm,MismatchMatch,poss,Lisa reveals that Brad has helped,his
OneEmbedding,reveals,has helped,593,593_FF_his,ff,MismatchMismatch,poss,Lisa reveals that Tiffany has helped,his
OneEmbedding,agrees,disgusted,594,594_MM_him,mm,MatchMatch,obj,Christopher agrees that Phillip disgusted,him
OneEmbedding,agrees,disgusted,594,594_MF_him,mf,MatchMismatch,obj,Christopher agrees that Carrie disgusted,him
OneEmbedding,agrees,disgusted,594,594_FM_him,fm,MismatchMatch,obj,Theresa agrees that Phillip disgusted,him
OneEmbedding,agrees,disgusted,594,594_FF_him,ff,MismatchMismatch,obj,Theresa agrees that Carrie disgusted,him
OneEmbedding,agrees,disgusted,594,594_MM_his,mm,MatchMatch,poss,Christopher agrees that Phillip disgusted,his
OneEmbedding,agrees,disgusted,594,594_MF_his,mf,MatchMismatch,poss,Christopher agrees that Carrie disgusted,his
OneEmbedding,agrees,disgusted,594,594_FM_his,fm,MismatchMatch,poss,Theresa agrees that Phillip disgusted,his
OneEmbedding,agrees,disgusted,594,594_FF_his,ff,MismatchMismatch,poss,Theresa agrees that Carrie disgusted,his
OneEmbedding,speculates,bites,595,595_MM_him,mm,MatchMatch,obj,Mark speculates that Rodney bites,him
OneEmbedding,speculates,bites,595,595_MF_him,mf,MatchMismatch,obj,Mark speculates that Ann bites,him
OneEmbedding,speculates,bites,595,595_FM_him,fm,MismatchMatch,obj,Tiffany speculates that Rodney bites,him
OneEmbedding,speculates,bites,595,595_FF_him,ff,MismatchMismatch,obj,Tiffany speculates that Ann bites,him
OneEmbedding,speculates,bites,595,595_MM_his,mm,MatchMatch,poss,Mark speculates that Rodney bites,his
OneEmbedding,speculates,bites,595,595_MF_his,mf,MatchMismatch,poss,Mark speculates that Ann bites,his
OneEmbedding,speculates,bites,595,595_FM_his,fm,MismatchMatch,poss,Tiffany speculates that Rodney bites,his
OneEmbedding,speculates,bites,595,595_FF_his,ff,MismatchMismatch,poss,Tiffany speculates that Ann bites,his
OneEmbedding,loved,shouldn't listen to,596,596_MM_him,mm,MatchMatch,obj,Dan loved that Bruce shouldn't listen to,him
OneEmbedding,loved,shouldn't listen to,596,596_MF_him,mf,MatchMismatch,obj,Dan loved that Sarah shouldn't listen to,him
OneEmbedding,loved,shouldn't listen to,596,596_FM_him,fm,MismatchMatch,obj,That woman loved that Bruce shouldn't listen to,him
OneEmbedding,loved,shouldn't listen to,596,596_FF_him,ff,MismatchMismatch,obj,That woman loved that Sarah shouldn't listen to,him
OneEmbedding,loved,shouldn't listen to,596,596_MM_his,mm,MatchMatch,poss,Dan loved that Bruce shouldn't listen to,his
OneEmbedding,loved,shouldn't listen to,596,596_MF_his,mf,MatchMismatch,poss,Dan loved that Sarah shouldn't listen to,his
OneEmbedding,loved,shouldn't listen to,596,596_FM_his,fm,MismatchMatch,poss,That woman loved that Bruce shouldn't listen to,his
OneEmbedding,loved,shouldn't listen to,596,596_FF_his,ff,MismatchMismatch,poss,That woman loved that Sarah shouldn't listen to,his
OneEmbedding,has asserting,can talk about,597,597_MM_him,mm,MatchMatch,obj,Derek has asserting that Jeffrey can talk about,him
OneEmbedding,has asserting,can talk about,597,597_MF_him,mf,MatchMismatch,obj,Derek has asserting that Sally can talk about,him
OneEmbedding,has asserting,can talk about,597,597_FM_him,fm,MismatchMatch,obj,The girl has asserting that Jeffrey can talk about,him
OneEmbedding,has asserting,can talk about,597,597_FF_him,ff,MismatchMismatch,obj,The girl has asserting that Sally can talk about,him
OneEmbedding,has asserting,can talk about,597,597_MM_his,mm,MatchMatch,poss,Derek has asserting that Jeffrey can talk about,his
OneEmbedding,has asserting,can talk about,597,597_MF_his,mf,MatchMismatch,poss,Derek has asserting that Sally can talk about,his
OneEmbedding,has asserting,can talk about,597,597_FM_his,fm,MismatchMatch,poss,The girl has asserting that Jeffrey can talk about,his
OneEmbedding,has asserting,can talk about,597,597_FF_his,ff,MismatchMismatch,poss,The girl has asserting that Sally can talk about,his
OneEmbedding,isn't disliking,would strike,598,598_MM_him,mm,MatchMatch,obj,Edward isn't disliking that Brett would strike,him
OneEmbedding,isn't disliking,would strike,598,598_MF_him,mf,MatchMismatch,obj,Edward isn't disliking that Linda would strike,him
OneEmbedding,isn't disliking,would strike,598,598_FM_him,fm,MismatchMatch,obj,Christina isn't disliking that Brett would strike,him
OneEmbedding,isn't disliking,would strike,598,598_FF_him,ff,MismatchMismatch,obj,Christina isn't disliking that Linda would strike,him
OneEmbedding,isn't disliking,would strike,598,598_MM_his,mm,MatchMatch,poss,Edward isn't disliking that Brett would strike,his
OneEmbedding,isn't disliking,would strike,598,598_MF_his,mf,MatchMismatch,poss,Edward isn't disliking that Linda would strike,his
OneEmbedding,isn't disliking,would strike,598,598_FM_his,fm,MismatchMatch,poss,Christina isn't disliking that Brett would strike,his
OneEmbedding,isn't disliking,would strike,598,598_FF_his,ff,MismatchMismatch,poss,Christina isn't disliking that Linda would strike,his
OneEmbedding,confessed,distracts,599,599_MM_him,mm,MatchMatch,obj,Wayne confessed that Paul distracts,him
OneEmbedding,confessed,distracts,599,599_MF_him,mf,MatchMismatch,obj,Wayne confessed that Vanessa distracts,him
OneEmbedding,confessed,distracts,599,599_FM_him,fm,MismatchMatch,obj,The wife confessed that Paul distracts,him
OneEmbedding,confessed,distracts,599,599_FF_him,ff,MismatchMismatch,obj,The wife confessed that Vanessa distracts,him
OneEmbedding,confessed,distracts,599,599_MM_his,mm,MatchMatch,poss,Wayne confessed that Paul distracts,his
OneEmbedding,confessed,distracts,599,599_MF_his,mf,MatchMismatch,poss,Wayne confessed that Vanessa distracts,his
OneEmbedding,confessed,distracts,599,599_FM_his,fm,MismatchMatch,poss,The wife confessed that Paul distracts,his
OneEmbedding,confessed,distracts,599,599_FF_his,ff,MismatchMismatch,poss,The wife confessed that Vanessa distracts,his
OneEmbedding,didn't hate,questioned,600,600_MM_him,mm,MatchMatch,obj,Martin didn't hate that Curtis questioned,him
OneEmbedding,didn't hate,questioned,600,600_MF_him,mf,MatchMismatch,obj,Martin didn't hate that Ann questioned,him
OneEmbedding,didn't hate,questioned,600,600_FM_him,fm,MismatchMatch,obj,Beth didn't hate that Curtis questioned,him
OneEmbedding,didn't hate,questioned,600,600_FF_him,ff,MismatchMismatch,obj,Beth didn't hate that Ann questioned,him
OneEmbedding,didn't hate,questioned,600,600_MM_his,mm,MatchMatch,poss,Martin didn't hate that Curtis questioned,his
OneEmbedding,didn't hate,questioned,600,600_MF_his,mf,MatchMismatch,poss,Martin didn't hate that Ann questioned,his
OneEmbedding,didn't hate,questioned,600,600_FM_his,fm,MismatchMatch,poss,Beth didn't hate that Curtis questioned,his
OneEmbedding,didn't hate,questioned,600,600_FF_his,ff,MismatchMismatch,poss,Beth didn't hate that Ann questioned,his
OneEmbedding,says,hasn't astounded,601,601_MM_him,mm,MatchMatch,obj,Adam says that Charles hasn't astounded,him
OneEmbedding,says,hasn't astounded,601,601_MF_him,mf,MatchMismatch,obj,Adam says that Jane hasn't astounded,him
OneEmbedding,says,hasn't astounded,601,601_FM_him,fm,MismatchMatch,obj,Mary says that Charles hasn't astounded,him
OneEmbedding,says,hasn't astounded,601,601_FF_him,ff,MismatchMismatch,obj,Mary says that Jane hasn't astounded,him
OneEmbedding,says,hasn't astounded,601,601_MM_his,mm,MatchMatch,poss,Adam says that Charles hasn't astounded,his
OneEmbedding,says,hasn't astounded,601,601_MF_his,mf,MatchMismatch,poss,Adam says that Jane hasn't astounded,his
OneEmbedding,says,hasn't astounded,601,601_FM_his,fm,MismatchMatch,poss,Mary says that Charles hasn't astounded,his
OneEmbedding,says,hasn't astounded,601,601_FF_his,ff,MismatchMismatch,poss,Mary says that Jane hasn't astounded,his
OneEmbedding,insists,had criticized,602,602_MM_him,mm,MatchMatch,obj,Andrew insists that Mitchell had criticized,him
OneEmbedding,insists,had criticized,602,602_MF_him,mf,MatchMismatch,obj,Andrew insists that Anne had criticized,him
OneEmbedding,insists,had criticized,602,602_FM_him,fm,MismatchMatch,obj,Kendra insists that Mitchell had criticized,him
OneEmbedding,insists,had criticized,602,602_FF_him,ff,MismatchMismatch,obj,Kendra insists that Anne had criticized,him
OneEmbedding,insists,had criticized,602,602_MM_his,mm,MatchMatch,poss,Andrew insists that Mitchell had criticized,his
OneEmbedding,insists,had criticized,602,602_MF_his,mf,MatchMismatch,poss,Andrew insists that Anne had criticized,his
OneEmbedding,insists,had criticized,602,602_FM_his,fm,MismatchMatch,poss,Kendra insists that Mitchell had criticized,his
OneEmbedding,insists,had criticized,602,602_FF_his,ff,MismatchMismatch,poss,Kendra insists that Anne had criticized,his
