exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
simple,heals,441,441_F_his,f,Mismatch,poss,Tamara heals,his,6.1928791999816895
simple,isn't disagreeing with,442,442_M_him,m,Match,obj,That ex-husband isn't disagreeing with,him,5.746201515197754
simple,isn't disagreeing with,442,442_M_his,m,Match,poss,That ex-husband isn't disagreeing with,his,4.721712589263916
simple,isn't disagreeing with,442,442_F_him,f,Mismatch,obj,The sister isn't disagreeing with,him,4.683370590209961
simple,isn't disagreeing with,442,442_F_his,f,Mismatch,poss,The sister isn't disagreeing with,his,7.2744035720825195
simple,hadn't underwhelmed,443,443_M_him,m,Match,obj,The brother hadn't underwhelmed,him,2.9524729251861572
simple,hadn't underwhelmed,443,443_M_his,m,Match,poss,The brother hadn't underwhelmed,his,5.421149730682373
simple,hadn't underwhelmed,443,443_F_him,f,Mismatch,obj,The sister hadn't underwhelmed,him,2.1887691020965576
simple,hadn't underwhelmed,443,443_F_his,f,Mismatch,poss,The sister hadn't underwhelmed,his,6.806041240692139
simple,hasn't admired,444,444_M_him,m,Match,obj,Brad hasn't admired,him,4.289762020111084
simple,hasn't admired,444,444_M_his,m,Match,poss,Brad hasn't admired,his,4.998184680938721
simple,hasn't admired,444,444_F_him,f,Mismatch,obj,Kendra hasn't admired,him,4.507541179656982
simple,hasn't admired,444,444_F_his,f,Mismatch,poss,Kendra hasn't admired,his,5.991234302520752
simple,has concealed,445,445_M_him,m,Match,obj,Frank has concealed,him,10.881532669067383
simple,has concealed,445,445_M_his,m,Match,poss,Frank has concealed,his,2.189646005630493
simple,has concealed,445,445_F_him,f,Mismatch,obj,Karen has concealed,him,10.022989273071289
simple,has concealed,445,445_F_his,f,Mismatch,poss,Karen has concealed,his,2.315310478210449
simple,fled from,446,446_M_him,m,Match,obj,Craig fled from,him,7.511204719543457
simple,fled from,446,446_M_his,m,Match,poss,Craig fled from,his,3.333970308303833
simple,fled from,446,446_F_him,f,Mismatch,obj,Gina fled from,him,5.106331825256348
simple,fled from,446,446_F_his,f,Mismatch,poss,Gina fled from,his,5.043307304382324
simple,hadn't underwhelmed,447,447_M_him,m,Match,obj,Lawrence hadn't underwhelmed,him,3.462315082550049
simple,hadn't underwhelmed,447,447_M_his,m,Match,poss,Lawrence hadn't underwhelmed,his,5.557867050170898
simple,hadn't underwhelmed,447,447_F_him,f,Mismatch,obj,Erin hadn't underwhelmed,him,3.6522977352142334
simple,hadn't underwhelmed,447,447_F_his,f,Mismatch,poss,Erin hadn't underwhelmed,his,6.861595630645752
simple,hinders,448,448_M_him,m,Match,obj,William hinders,him,5.36967658996582
simple,hinders,448,448_M_his,m,Match,poss,William hinders,his,5.478759288787842
simple,hinders,448,448_F_him,f,Mismatch,obj,Heather hinders,him,7.011966705322266
simple,hinders,448,448_F_his,f,Mismatch,poss,Heather hinders,his,7.347790718078613
simple,hadn't harmed,449,449_M_him,m,Match,obj,Roger hadn't harmed,him,3.7685837745666504
simple,hadn't harmed,449,449_M_his,m,Match,poss,Roger hadn't harmed,his,4.815754413604736
simple,hadn't harmed,449,449_F_him,f,Mismatch,obj,April hadn't harmed,him,2.0660431385040283
simple,hadn't harmed,449,449_F_his,f,Mismatch,poss,April hadn't harmed,his,3.253732919692993
simple,is hurting,450,450_M_him,m,Match,obj,Theodore is hurting,him,7.547082901000977
simple,is hurting,450,450_M_his,m,Match,poss,Theodore is hurting,his,5.916472911834717
simple,is hurting,450,450_F_him,f,Mismatch,obj,The daughter is hurting,him,7.134326457977295
simple,is hurting,450,450_F_his,f,Mismatch,poss,The daughter is hurting,his,10.257061958312988
simple,had embarrassed,451,451_M_him,m,Match,obj,Carlos had embarrassed,him,2.0071990489959717
simple,had embarrassed,451,451_M_his,m,Match,poss,Carlos had embarrassed,his,4.981872081756592
simple,had embarrassed,451,451_F_him,f,Mismatch,obj,Rebecca had embarrassed,him,2.681377649307251
simple,had embarrassed,451,451_F_his,f,Mismatch,poss,Rebecca had embarrassed,his,9.264725685119629
simple,hadn't hated,452,452_M_him,m,Match,obj,Michael hadn't hated,him,2.942986011505127
simple,hadn't hated,452,452_M_his,m,Match,poss,Michael hadn't hated,his,4.192266464233398
simple,hadn't hated,452,452_F_him,f,Mismatch,obj,Heather hadn't hated,him,2.283518075942993
simple,hadn't hated,452,452_F_his,f,Mismatch,poss,Heather hadn't hated,his,5.625604152679443
simple,leaves,453,453_M_him,m,Match,obj,Keith leaves,him,5.991955280303955
simple,leaves,453,453_M_his,m,Match,poss,Keith leaves,his,3.976886510848999
simple,leaves,453,453_F_him,f,Mismatch,obj,Cynthia leaves,him,11.140435218811035
simple,leaves,453,453_F_his,f,Mismatch,poss,Cynthia leaves,his,9.905414581298828
simple,would hurt,454,454_M_him,m,Match,obj,Ronald would hurt,him,3.528359889984131
simple,would hurt,454,454_M_his,m,Match,poss,Ronald would hurt,his,3.929781198501587
simple,would hurt,454,454_F_him,f,Mismatch,obj,Diane would hurt,him,3.0937421321868896
simple,would hurt,454,454_F_his,f,Mismatch,poss,Diane would hurt,his,5.4766926765441895
simple,investigated,455,455_M_him,m,Match,obj,Bruce investigated,him,7.858560085296631
simple,investigated,455,455_M_his,m,Match,poss,Bruce investigated,his,6.352395057678223
simple,investigated,455,455_F_him,f,Mismatch,obj,Meredith investigated,him,8.524856567382812
simple,investigated,455,455_F_his,f,Mismatch,poss,Meredith investigated,his,8.341120719909668
simple,was losing,456,456_M_him,m,Match,obj,Larry was losing,him,9.128381729125977
simple,was losing,456,456_M_his,m,Match,poss,Larry was losing,his,1.8071485757827759
simple,was losing,456,456_F_him,f,Mismatch,obj,Leslie was losing,him,8.415087699890137
simple,was losing,456,456_F_his,f,Mismatch,poss,Leslie was losing,his,2.8906540870666504
simple,admired,457,457_M_him,m,Match,obj,Mark admired,him,4.182126998901367
simple,admired,457,457_M_his,m,Match,poss,Mark admired,his,4.6726861000061035
simple,admired,457,457_F_him,f,Mismatch,obj,Debra admired,him,3.3658149242401123
simple,admired,457,457_F_his,f,Mismatch,poss,Debra admired,his,4.874320030212402
simple,is distracting,458,458_M_him,m,Match,obj,Keith is distracting,him,5.595016002655029
simple,is distracting,458,458_M_his,m,Match,poss,Keith is distracting,his,6.503206729888916
simple,is distracting,458,458_F_him,f,Mismatch,obj,Denise is distracting,him,5.531280994415283
simple,is distracting,458,458_F_his,f,Mismatch,poss,Denise is distracting,his,9.429240226745605
simple,researched,459,459_M_him,m,Match,obj,Brian researched,him,9.556344032287598
simple,researched,459,459_M_his,m,Match,poss,Brian researched,his,4.848507404327393
simple,researched,459,459_F_him,f,Mismatch,obj,Amanda researched,him,8.173528671264648
simple,researched,459,459_F_his,f,Mismatch,poss,Amanda researched,his,5.872267723083496
simple,is hindering,460,460_M_him,m,Match,obj,The man is hindering,him,6.850010395050049
simple,is hindering,460,460_M_his,m,Match,poss,The man is hindering,his,4.557628631591797
simple,is hindering,460,460_F_him,f,Mismatch,obj,Janice is hindering,him,5.9330902099609375
simple,is hindering,460,460_F_his,f,Mismatch,poss,Janice is hindering,his,5.384354591369629
simple,is stunning,461,461_M_him,m,Match,obj,Jason is stunning,him,13.923572540283203
simple,is stunning,461,461_M_his,m,Match,poss,Jason is stunning,his,11.367079734802246
simple,is stunning,461,461_F_him,f,Mismatch,obj,Jessica is stunning,him,17.366056442260742
simple,is stunning,461,461_F_his,f,Mismatch,poss,Jessica is stunning,his,16.50621223449707
simple,doesn't disgust,462,462_M_him,m,Match,obj,Vincent doesn't disgust,him,4.494978427886963
simple,doesn't disgust,462,462_M_his,m,Match,poss,Vincent doesn't disgust,his,8.68603229522705
simple,doesn't disgust,462,462_F_him,f,Mismatch,obj,This niece doesn't disgust,him,5.205653190612793
simple,doesn't disgust,462,462_F_his,f,Mismatch,poss,This niece doesn't disgust,his,11.770009994506836
simple,isn't boasting about,463,463_M_him,m,Match,obj,Bruce isn't boasting about,him,8.50218391418457
simple,isn't boasting about,463,463_M_his,m,Match,poss,Bruce isn't boasting about,his,2.8672034740448
simple,isn't boasting about,463,463_F_him,f,Mismatch,obj,Diane isn't boasting about,him,7.487507343292236
simple,isn't boasting about,463,463_F_his,f,Mismatch,poss,Diane isn't boasting about,his,5.038409233093262
simple,has criticized,464,464_M_him,m,Match,obj,The nephew has criticized,him,4.309473991394043
simple,has criticized,464,464_M_his,m,Match,poss,The nephew has criticized,his,4.21961784362793
simple,has criticized,464,464_F_him,f,Mismatch,obj,Heidi has criticized,him,5.674999237060547
simple,has criticized,464,464_F_his,f,Mismatch,poss,Heidi has criticized,his,6.285883903503418
simple,hasn't remembered,465,465_M_him,m,Match,obj,That brother hasn't remembered,him,5.4969258308410645
simple,hasn't remembered,465,465_M_his,m,Match,poss,That brother hasn't remembered,his,4.498776912689209
simple,hasn't remembered,465,465_F_him,f,Mismatch,obj,Michelle hasn't remembered,him,6.680744171142578
simple,hasn't remembered,465,465_F_his,f,Mismatch,poss,Michelle hasn't remembered,his,8.02344036102295
simple,was listening to,466,466_M_him,m,Match,obj,Wayne was listening to,him,5.346116542816162
simple,was listening to,466,466_M_his,m,Match,poss,Wayne was listening to,his,4.401362419128418
simple,was listening to,466,466_F_him,f,Mismatch,obj,Andrea was listening to,him,4.405727863311768
simple,was listening to,466,466_F_his,f,Mismatch,poss,Andrea was listening to,his,5.268115043640137
simple,isn't shooting,467,467_M_him,m,Match,obj,Gary isn't shooting,him,7.615431785583496
simple,isn't shooting,467,467_M_his,m,Match,poss,Gary isn't shooting,his,5.128346920013428
simple,isn't shooting,467,467_F_him,f,Mismatch,obj,Barbara isn't shooting,him,5.1844801902771
simple,isn't shooting,467,467_F_his,f,Mismatch,poss,Barbara isn't shooting,his,7.644629955291748
simple,upset,468,468_M_him,m,Match,obj,Roger upset,him,7.841935634613037
simple,upset,468,468_M_his,m,Match,poss,Roger upset,his,7.658903121948242
simple,upset,468,468_F_him,f,Mismatch,obj,Linda upset,him,9.359153747558594
simple,upset,468,468_F_his,f,Mismatch,poss,Linda upset,his,11.214703559875488
simple,isn't stunning,469,469_M_him,m,Match,obj,Carl isn't stunning,him,10.812716484069824
simple,isn't stunning,469,469_M_his,m,Match,poss,Carl isn't stunning,his,11.633045196533203
simple,isn't stunning,469,469_F_him,f,Mismatch,obj,Stacy isn't stunning,him,10.645432472229004
simple,isn't stunning,469,469_F_his,f,Mismatch,poss,Stacy isn't stunning,his,12.0618257522583
simple,shocks,470,470_M_him,m,Match,obj,Travis shocks,him,8.448691368103027
simple,shocks,470,470_M_his,m,Match,poss,Travis shocks,his,6.905872344970703
simple,shocks,470,470_F_him,f,Mismatch,obj,Kimberley shocks,him,10.537179946899414
simple,shocks,470,470_F_his,f,Mismatch,poss,Kimberley shocks,his,8.00364875793457
simple,was hugging,471,471_M_him,m,Match,obj,Todd was hugging,him,4.392248153686523
simple,was hugging,471,471_M_his,m,Match,poss,Todd was hugging,his,2.9526774883270264
simple,was hugging,471,471_F_him,f,Mismatch,obj,Vanessa was hugging,him,3.822535991668701
simple,was hugging,471,471_F_his,f,Mismatch,poss,Vanessa was hugging,his,6.023016929626465
simple,leads,472,472_M_him,m,Match,obj,Donald leads,him,6.5282721519470215
simple,leads,472,472_M_his,m,Match,poss,Donald leads,his,4.986555576324463
simple,leads,472,472_F_him,f,Mismatch,obj,Jodi leads,him,7.235118865966797
simple,leads,472,472_F_his,f,Mismatch,poss,Jodi leads,his,6.485077857971191
simple,had revealed,473,473_M_him,m,Match,obj,Matt had revealed,him,9.356640815734863
simple,had revealed,473,473_M_his,m,Match,poss,Matt had revealed,his,3.7590062618255615
simple,had revealed,473,473_F_him,f,Mismatch,obj,Janice had revealed,him,9.383733749389648
simple,had revealed,473,473_F_his,f,Mismatch,poss,Janice had revealed,his,6.209569931030273
simple,won't make,474,474_M_him,m,Match,obj,Daniel won't make,him,7.309757709503174
simple,won't make,474,474_M_his,m,Match,poss,Daniel won't make,his,6.129277229309082
simple,won't make,474,474_F_him,f,Mismatch,obj,Brenda won't make,him,6.457118988037109
simple,won't make,474,474_F_his,f,Mismatch,poss,Brenda won't make,his,8.549046516418457
simple,does shake,475,475_M_him,m,Match,obj,Robert does shake,him,6.5683794021606445
simple,does shake,475,475_M_his,m,Match,poss,Robert does shake,his,1.9418647289276123
simple,does shake,475,475_F_him,f,Mismatch,obj,Martha does shake,him,6.208928108215332
simple,does shake,475,475_F_his,f,Mismatch,poss,Martha does shake,his,5.743447303771973
simple,watched,476,476_M_him,m,Match,obj,Dennis watched,him,3.8169822692871094
simple,watched,476,476_M_his,m,Match,poss,Dennis watched,his,5.135706424713135
simple,watched,476,476_F_him,f,Mismatch,obj,That granddaughter watched,him,3.8823318481445312
simple,watched,476,476_F_his,f,Mismatch,poss,That granddaughter watched,his,6.314239978790283
simple,will catch,477,477_M_him,m,Match,obj,Brad will catch,him,4.532059669494629
simple,will catch,477,477_M_his,m,Match,poss,Brad will catch,his,6.087939262390137
simple,will catch,477,477_F_him,f,Mismatch,obj,Deanna will catch,him,4.778444766998291
simple,will catch,477,477_F_his,f,Mismatch,poss,Deanna will catch,his,7.792782783508301
simple,doesn't fight,478,478_M_him,m,Match,obj,That ex-boyfriend doesn't fight,him,8.019574165344238
simple,doesn't fight,478,478_M_his,m,Match,poss,That ex-boyfriend doesn't fight,his,6.31511116027832
simple,doesn't fight,478,478_F_him,f,Mismatch,obj,Tamara doesn't fight,him,6.7535576820373535
simple,doesn't fight,478,478_F_his,f,Mismatch,poss,Tamara doesn't fight,his,9.12868595123291
simple,was leading,479,479_M_him,m,Match,obj,Edward was leading,him,4.629007339477539
simple,was leading,479,479_M_his,m,Match,poss,Edward was leading,his,4.286435127258301
simple,was leading,479,479_F_him,f,Mismatch,obj,Teresa was leading,him,4.385773658752441
simple,was leading,479,479_F_his,f,Mismatch,poss,Teresa was leading,his,6.9552412033081055
simple,has shaken,480,480_M_him,m,Match,obj,Wayne has shaken,him,7.295689105987549
simple,has shaken,480,480_M_his,m,Match,poss,Wayne has shaken,his,3.642735481262207
simple,has shaken,480,480_F_him,f,Mismatch,obj,Heidi has shaken,him,6.115116119384766
simple,has shaken,480,480_F_his,f,Mismatch,poss,Heidi has shaken,his,4.108048439025879
simple,scared,481,481_M_him,m,Match,obj,Bradley scared,him,4.661610126495361
simple,scared,481,481_M_his,m,Match,poss,Bradley scared,his,7.49785041809082
simple,scared,481,481_F_him,f,Mismatch,obj,The dancer scared,him,4.523101806640625
simple,scared,481,481_F_his,f,Mismatch,poss,The dancer scared,his,7.14344596862793
simple,upset,482,482_M_him,m,Match,obj,Todd upset,him,8.69892406463623
simple,upset,482,482_M_his,m,Match,poss,Todd upset,his,8.527155876159668
simple,upset,482,482_F_him,f,Mismatch,obj,Dawn upset,him,6.99857234954834
simple,upset,482,482_F_his,f,Mismatch,poss,Dawn upset,his,8.244922637939453
simple,catches,483,483_M_him,m,Match,obj,Richard catches,him,5.494192600250244
simple,catches,483,483_M_his,m,Match,poss,Richard catches,his,4.349462509155273
simple,catches,483,483_F_him,f,Mismatch,obj,That ex-girlfriend catches,him,2.224769115447998
simple,catches,483,483_F_his,f,Mismatch,poss,That ex-girlfriend catches,his,5.60319185256958
simple,had thought about,484,484_M_him,m,Match,obj,Jerry had thought about,him,6.803283214569092
simple,had thought about,484,484_M_his,m,Match,poss,Jerry had thought about,his,6.522067070007324
simple,had thought about,484,484_F_him,f,Mismatch,obj,That sister had thought about,him,3.8630990982055664
simple,had thought about,484,484_F_his,f,Mismatch,poss,That sister had thought about,his,7.297877311706543
simple,has helped,485,485_M_him,m,Match,obj,That boy has helped,him,5.045574188232422
simple,has helped,485,485_M_his,m,Match,poss,That boy has helped,his,6.050301551818848
simple,has helped,485,485_F_him,f,Mismatch,obj,That actress has helped,him,4.322535037994385
simple,has helped,485,485_F_his,f,Mismatch,poss,That actress has helped,his,9.503074645996094
simple,is listening to,486,486_M_him,m,Match,obj,This boy is listening to,him,6.762885570526123
simple,is listening to,486,486_M_his,m,Match,poss,This boy is listening to,his,5.423827648162842
simple,is listening to,486,486_F_him,f,Mismatch,obj,Holly is listening to,him,6.272627353668213
simple,is listening to,486,486_F_his,f,Mismatch,poss,Holly is listening to,his,6.4645209312438965
simple,can make,487,487_M_him,m,Match,obj,Craig can make,him,8.012269973754883
simple,can make,487,487_M_his,m,Match,poss,Craig can make,his,4.827939987182617
simple,can make,487,487_F_him,f,Mismatch,obj,Anna can make,him,6.230457305908203
simple,can make,487,487_F_his,f,Mismatch,poss,Anna can make,his,8.040765762329102
simple,chose,488,488_M_him,m,Match,obj,Patrick chose,him,7.685832500457764
simple,chose,488,488_M_his,m,Match,poss,Patrick chose,his,5.483454704284668
simple,chose,488,488_F_him,f,Mismatch,obj,Kimberley chose,him,8.071168899536133
simple,chose,488,488_F_his,f,Mismatch,poss,Kimberley chose,his,6.265876770019531
simple,was hurting,489,489_M_him,m,Match,obj,Theodore was hurting,him,5.07466459274292
simple,was hurting,489,489_M_his,m,Match,poss,Theodore was hurting,his,5.307944297790527
simple,was hurting,489,489_F_him,f,Mismatch,obj,Connie was hurting,him,5.108188152313232
simple,was hurting,489,489_F_his,f,Mismatch,poss,Connie was hurting,his,7.500312805175781
simple,does see,490,490_M_him,m,Match,obj,Eric does see,him,5.443248748779297
simple,does see,490,490_M_his,m,Match,poss,Eric does see,his,5.472047805786133
simple,does see,490,490_F_him,f,Mismatch,obj,Melissa does see,him,4.02529239654541
simple,does see,490,490_F_his,f,Mismatch,poss,Melissa does see,his,6.764947891235352
simple,will heal,491,491_M_him,m,Match,obj,Paul will heal,him,5.966752052307129
simple,will heal,491,491_M_his,m,Match,poss,Paul will heal,his,4.978518486022949
simple,will heal,491,491_F_him,f,Mismatch,obj,Mary will heal,him,6.224483966827393
simple,will heal,491,491_F_his,f,Mismatch,poss,Mary will heal,his,7.23828649520874
simple,describes,492,492_M_him,m,Match,obj,Christopher describes,him,7.228805065155029
simple,describes,492,492_M_his,m,Match,poss,Christopher describes,his,3.5183024406433105
simple,describes,492,492_F_him,f,Mismatch,obj,Kristen describes,him,6.38336706161499
simple,describes,492,492_F_his,f,Mismatch,poss,Kristen describes,his,5.191847324371338
simple,isn't leaving,493,493_M_him,m,Match,obj,Travis isn't leaving,him,8.977880477905273
simple,isn't leaving,493,493_M_his,m,Match,poss,Travis isn't leaving,his,5.051987648010254
simple,isn't leaving,493,493_F_him,f,Mismatch,obj,Marie isn't leaving,him,6.279273509979248
simple,isn't leaving,493,493_F_his,f,Mismatch,poss,Marie isn't leaving,his,8.393096923828125
simple,did overwhelm,494,494_M_him,m,Match,obj,Robert did overwhelm,him,2.7662651538848877
simple,did overwhelm,494,494_M_his,m,Match,poss,Robert did overwhelm,his,4.681087017059326
simple,did overwhelm,494,494_F_him,f,Mismatch,obj,Wendy did overwhelm,him,2.9971251487731934
simple,did overwhelm,494,494_F_his,f,Mismatch,poss,Wendy did overwhelm,his,5.865230083465576
simple,might reference,495,495_M_him,m,Match,obj,Benjamin might reference,him,7.144073009490967
simple,might reference,495,495_M_his,m,Match,poss,Benjamin might reference,his,4.982801914215088
simple,might reference,495,495_F_him,f,Mismatch,obj,Nina might reference,him,6.745779514312744
simple,might reference,495,495_F_his,f,Mismatch,poss,Nina might reference,his,6.191338062286377
simple,investigated,496,496_M_him,m,Match,obj,Carl investigated,him,7.116573810577393
simple,investigated,496,496_M_his,m,Match,poss,Carl investigated,his,6.157153606414795
simple,investigated,496,496_F_him,f,Mismatch,obj,Sharon investigated,him,8.14986515045166
simple,investigated,496,496_F_his,f,Mismatch,poss,Sharon investigated,his,7.565345287322998
simple,listens to,497,497_M_him,m,Match,obj,The nephew listens to,him,4.078636646270752
simple,listens to,497,497_M_his,m,Match,poss,The nephew listens to,his,2.6053647994995117
simple,listens to,497,497_F_him,f,Mismatch,obj,Sheila listens to,him,4.460710525512695
simple,listens to,497,497_F_his,f,Mismatch,poss,Sheila listens to,his,5.5316996574401855
simple,did talk to,498,498_M_him,m,Match,obj,Gregory did talk to,him,3.068831205368042
simple,did talk to,498,498_M_his,m,Match,poss,Gregory did talk to,his,5.292421817779541
simple,did talk to,498,498_F_him,f,Mismatch,obj,April did talk to,him,3.0992414951324463
simple,did talk to,498,498_F_his,f,Mismatch,poss,April did talk to,his,4.813722610473633
simple,visits,499,499_M_him,m,Match,obj,Charles visits,him,5.641560077667236
simple,visits,499,499_M_his,m,Match,poss,Charles visits,his,4.814873218536377
simple,visits,499,499_F_him,f,Mismatch,obj,Debra visits,him,7.376186370849609
simple,visits,499,499_F_his,f,Mismatch,poss,Debra visits,his,7.077154159545898
simple,shouldn't hire,500,500_M_him,m,Match,obj,Marcus shouldn't hire,him,3.423346519470215
simple,shouldn't hire,500,500_M_his,m,Match,poss,Marcus shouldn't hire,his,7.365222454071045
simple,shouldn't hire,500,500_F_him,f,Mismatch,obj,Dana shouldn't hire,him,4.052322864532471
simple,shouldn't hire,500,500_F_his,f,Mismatch,poss,Dana shouldn't hire,his,8.293875694274902
simple,hadn't complained about,501,501_M_him,m,Match,obj,Richard hadn't complained about,him,6.147103786468506
simple,hadn't complained about,501,501_M_his,m,Match,poss,Richard hadn't complained about,his,3.270697832107544
simple,hadn't complained about,501,501_F_him,f,Mismatch,obj,The sister hadn't complained about,him,3.913254737854004
simple,hadn't complained about,501,501_F_his,f,Mismatch,poss,The sister hadn't complained about,his,4.6085662841796875
simple,hasn't listened to,502,502_M_him,m,Match,obj,Jeffrey hasn't listened to,him,6.740019798278809
simple,hasn't listened to,502,502_M_his,m,Match,poss,Jeffrey hasn't listened to,his,4.81099796295166
simple,hasn't listened to,502,502_F_him,f,Mismatch,obj,Wendy hasn't listened to,him,6.313401222229004
simple,hasn't listened to,502,502_F_his,f,Mismatch,poss,Wendy hasn't listened to,his,4.7943878173828125
simple,stunned,503,503_M_him,m,Match,obj,Bill stunned,him,4.657026767730713
simple,stunned,503,503_M_his,m,Match,poss,Bill stunned,his,4.970827102661133
simple,stunned,503,503_F_him,f,Mismatch,obj,Connie stunned,him,4.188530445098877
simple,stunned,503,503_F_his,f,Mismatch,poss,Connie stunned,his,8.384002685546875
simple,hasn't returned to,504,504_M_him,m,Match,obj,The brother hasn't returned to,him,7.556155204772949
simple,hasn't returned to,504,504_M_his,m,Match,poss,The brother hasn't returned to,his,3.1084671020507812
simple,hasn't returned to,504,504_F_him,f,Mismatch,obj,Kendra hasn't returned to,him,7.278407573699951
simple,hasn't returned to,504,504_F_his,f,Mismatch,poss,Kendra hasn't returned to,his,4.547626495361328
simple,heals,505,505_M_him,m,Match,obj,That man heals,him,7.0732550621032715
simple,heals,505,505_M_his,m,Match,poss,That man heals,his,5.315160274505615
simple,heals,505,505_F_him,f,Mismatch,obj,Claire heals,him,5.469742298126221
simple,heals,505,505_F_his,f,Mismatch,poss,Claire heals,his,6.186257839202881
simple,did hire,506,506_M_him,m,Match,obj,The boyfriend did hire,him,5.4279375076293945
simple,did hire,506,506_M_his,m,Match,poss,The boyfriend did hire,his,6.57631778717041
simple,did hire,506,506_F_him,f,Mismatch,obj,Karen did hire,him,4.370536804199219
simple,did hire,506,506_F_his,f,Mismatch,poss,Karen did hire,his,6.300295352935791
simple,had shocked,507,507_M_him,m,Match,obj,Omar had shocked,him,3.773716926574707
simple,had shocked,507,507_M_his,m,Match,poss,Omar had shocked,his,3.9852967262268066
simple,had shocked,507,507_F_him,f,Mismatch,obj,Dana had shocked,him,3.5731561183929443
simple,had shocked,507,507_F_his,f,Mismatch,poss,Dana had shocked,his,4.9956536293029785
simple,visits,508,508_M_him,m,Match,obj,This grandson visits,him,5.276560306549072
simple,visits,508,508_M_his,m,Match,poss,This grandson visits,his,2.577542543411255
simple,visits,508,508_F_him,f,Mismatch,obj,Jacqueline visits,him,5.143535614013672
simple,visits,508,508_F_his,f,Mismatch,poss,Jacqueline visits,his,6.959628105163574
simple,hasn't kissed,509,509_M_him,m,Match,obj,Joseph hasn't kissed,him,4.957470893859863
simple,hasn't kissed,509,509_M_his,m,Match,poss,Joseph hasn't kissed,his,6.6258625984191895
simple,hasn't kissed,509,509_F_him,f,Mismatch,obj,Renee hasn't kissed,him,3.69391131401062
simple,hasn't kissed,509,509_F_his,f,Mismatch,poss,Renee hasn't kissed,his,7.805165767669678
simple,questions,510,510_M_him,m,Match,obj,Craig questions,him,9.634559631347656
simple,questions,510,510_M_his,m,Match,poss,Craig questions,his,7.190206050872803
simple,questions,510,510_F_him,f,Mismatch,obj,This woman questions,him,5.916686534881592
simple,questions,510,510_F_his,f,Mismatch,poss,This woman questions,his,5.843438148498535
simple,had astounded,511,511_M_him,m,Match,obj,Liam had astounded,him,3.96590256690979
simple,had astounded,511,511_M_his,m,Match,poss,Liam had astounded,his,3.907205581665039
simple,had astounded,511,511_F_him,f,Mismatch,obj,That actress had astounded,him,2.453014612197876
simple,had astounded,511,511_F_his,f,Mismatch,poss,That actress had astounded,his,6.4652018547058105
simple,was talking to,512,512_M_him,m,Match,obj,Dan was talking to,him,3.64517879486084
simple,was talking to,512,512_M_his,m,Match,poss,Dan was talking to,his,4.4074859619140625
simple,was talking to,512,512_F_him,f,Mismatch,obj,Leslie was talking to,him,4.618307113647461
simple,was talking to,512,512_F_his,f,Mismatch,poss,Leslie was talking to,his,4.190436363220215
simple,won't examine,513,513_M_him,m,Match,obj,Randolf won't examine,him,5.657317638397217
simple,won't examine,513,513_M_his,m,Match,poss,Randolf won't examine,his,4.604815483093262
simple,won't examine,513,513_F_him,f,Mismatch,obj,Heidi won't examine,him,4.47494649887085
simple,won't examine,513,513_F_his,f,Mismatch,poss,Heidi won't examine,his,5.390759468078613
simple,couldn't forgive,514,514_M_him,m,Match,obj,This guy couldn't forgive,him,4.404453754425049
simple,couldn't forgive,514,514_M_his,m,Match,poss,This guy couldn't forgive,his,4.082518577575684
simple,couldn't forgive,514,514_F_him,f,Mismatch,obj,Paula couldn't forgive,him,2.1740715503692627
simple,couldn't forgive,514,514_F_his,f,Mismatch,poss,Paula couldn't forgive,his,6.327458381652832
simple,could confuse,515,515_M_him,m,Match,obj,Jeffrey could confuse,him,4.331151008605957
simple,could confuse,515,515_M_his,m,Match,poss,Jeffrey could confuse,his,4.6690778732299805
simple,could confuse,515,515_F_him,f,Mismatch,obj,Emily could confuse,him,3.705362319946289
simple,could confuse,515,515_F_his,f,Mismatch,poss,Emily could confuse,his,6.166857719421387
simple,talked to,516,516_M_him,m,Match,obj,Keith talked to,him,4.709830284118652
simple,talked to,516,516_M_his,m,Match,poss,Keith talked to,his,4.675403118133545
simple,talked to,516,516_F_him,f,Mismatch,obj,Kathleen talked to,him,3.8515286445617676
simple,talked to,516,516_F_his,f,Mismatch,poss,Kathleen talked to,his,7.031093597412109
simple,can appreciate,517,517_M_him,m,Match,obj,Theodore can appreciate,him,8.702239036560059
simple,can appreciate,517,517_M_his,m,Match,poss,Theodore can appreciate,his,5.755712985992432
simple,can appreciate,517,517_F_him,f,Mismatch,obj,Florence can appreciate,him,7.911003589630127
simple,can appreciate,517,517_F_his,f,Mismatch,poss,Florence can appreciate,his,6.0916218757629395
simple,bites,518,518_M_him,m,Match,obj,Todd bites,him,11.828933715820312
simple,bites,518,518_M_his,m,Match,poss,Todd bites,his,4.501888751983643
simple,bites,518,518_F_him,f,Mismatch,obj,Julia bites,him,10.880362510681152
simple,bites,518,518_F_his,f,Mismatch,poss,Julia bites,his,10.02794075012207
simple,has talked to,519,519_M_him,m,Match,obj,George has talked to,him,5.417220592498779
simple,has talked to,519,519_M_his,m,Match,poss,George has talked to,his,5.288360118865967
simple,has talked to,519,519_F_him,f,Mismatch,obj,Eva has talked to,him,4.716114521026611
simple,has talked to,519,519_F_his,f,Mismatch,poss,Eva has talked to,his,6.15235710144043
