exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-1.3B_surp
TwoEmbedding,advised,hadn't underwhelmed,447,447_FFF_him,fff,MismatchMismatchMismatch,obj,Karen advised Kendra that Erin hadn't underwhelmed,him,2.758509397506714
TwoEmbedding,advised,hadn't underwhelmed,447,447_MMM_his,mmm,MatchMatchMatch,poss,Russell advised Craig that Lawrence hadn't underwhelmed,his,6.692936420440674
TwoEmbedding,advised,hadn't underwhelmed,447,447_MMF_his,mmf,MatchMatchMismatch,poss,Russell advised Craig that Erin hadn't underwhelmed,his,7.5009846687316895
TwoEmbedding,advised,hadn't underwhelmed,447,447_MFM_his,mfm,MatchMismatchMatch,poss,Russell advised Kendra that Lawrence hadn't underwhelmed,his,7.530960559844971
TwoEmbedding,advised,hadn't underwhelmed,447,447_MFF_his,mff,MatchMismatchMismatch,poss,Russell advised Kendra that Erin hadn't underwhelmed,his,8.7083101272583
TwoEmbedding,advised,hadn't underwhelmed,447,447_FMM_his,fmm,MismatchMatchMatch,poss,Karen advised Craig that Lawrence hadn't underwhelmed,his,6.977108955383301
TwoEmbedding,advised,hadn't underwhelmed,447,447_FMF_his,fmf,MismatchMatchMismatch,poss,Karen advised Craig that Erin hadn't underwhelmed,his,7.606088161468506
TwoEmbedding,advised,hadn't underwhelmed,447,447_FFM_his,ffm,MismatchMismatchMatch,poss,Karen advised Kendra that Lawrence hadn't underwhelmed,his,7.807517051696777
TwoEmbedding,advised,hadn't underwhelmed,447,447_FFF_his,fff,MismatchMismatchMismatch,poss,Karen advised Kendra that Erin hadn't underwhelmed,his,9.095176696777344
TwoEmbedding,alerts,hinders,448,448_MMM_him,mmm,MatchMatchMatch,obj,Joseph alerts Paul that William hinders,him,2.5559680461883545
TwoEmbedding,alerts,hinders,448,448_MMF_him,mmf,MatchMatchMismatch,obj,Joseph alerts Paul that Heather hinders,him,2.8253917694091797
TwoEmbedding,alerts,hinders,448,448_MFM_him,mfm,MatchMismatchMatch,obj,Joseph alerts Carmen that William hinders,him,3.4997949600219727
TwoEmbedding,alerts,hinders,448,448_MFF_him,mff,MatchMismatchMismatch,obj,Joseph alerts Carmen that Heather hinders,him,3.5256550312042236
TwoEmbedding,alerts,hinders,448,448_FMM_him,fmm,MismatchMatchMatch,obj,Brenda alerts Paul that William hinders,him,2.444288730621338
TwoEmbedding,alerts,hinders,448,448_FMF_him,fmf,MismatchMatchMismatch,obj,Brenda alerts Paul that Heather hinders,him,2.4992306232452393
TwoEmbedding,alerts,hinders,448,448_FFM_him,ffm,MismatchMismatchMatch,obj,Brenda alerts Carmen that William hinders,him,4.7722954750061035
TwoEmbedding,alerts,hinders,448,448_FFF_him,fff,MismatchMismatchMismatch,obj,Brenda alerts Carmen that Heather hinders,him,4.405759811401367
TwoEmbedding,alerts,hinders,448,448_MMM_his,mmm,MatchMatchMatch,poss,Joseph alerts Paul that William hinders,his,2.0774881839752197
TwoEmbedding,alerts,hinders,448,448_MMF_his,mmf,MatchMatchMismatch,poss,Joseph alerts Paul that Heather hinders,his,2.029939651489258
TwoEmbedding,alerts,hinders,448,448_MFM_his,mfm,MatchMismatchMatch,poss,Joseph alerts Carmen that William hinders,his,2.932788848876953
TwoEmbedding,alerts,hinders,448,448_MFF_his,mff,MatchMismatchMismatch,poss,Joseph alerts Carmen that Heather hinders,his,3.0276999473571777
TwoEmbedding,alerts,hinders,448,448_FMM_his,fmm,MismatchMatchMatch,poss,Brenda alerts Paul that William hinders,his,2.2130067348480225
TwoEmbedding,alerts,hinders,448,448_FMF_his,fmf,MismatchMatchMismatch,poss,Brenda alerts Paul that Heather hinders,his,2.180086135864258
TwoEmbedding,alerts,hinders,448,448_FFM_his,ffm,MismatchMismatchMatch,poss,Brenda alerts Carmen that William hinders,his,3.6232852935791016
TwoEmbedding,alerts,hinders,448,448_FFF_his,fff,MismatchMismatchMismatch,poss,Brenda alerts Carmen that Heather hinders,his,4.5221991539001465
TwoEmbedding,showed,hadn't harmed,449,449_MMM_him,mmm,MatchMatchMatch,obj,The boyfriend showed this son that Roger hadn't harmed,him,1.0904666185379028
TwoEmbedding,showed,hadn't harmed,449,449_MMF_him,mmf,MatchMatchMismatch,obj,The boyfriend showed this son that April hadn't harmed,him,1.2171682119369507
TwoEmbedding,showed,hadn't harmed,449,449_MFM_him,mfm,MatchMismatchMatch,obj,The boyfriend showed this mother that Roger hadn't harmed,him,2.1898534297943115
TwoEmbedding,showed,hadn't harmed,449,449_MFF_him,mff,MatchMismatchMismatch,obj,The boyfriend showed this mother that April hadn't harmed,him,2.6183385848999023
TwoEmbedding,showed,hadn't harmed,449,449_FMM_him,fmm,MismatchMatchMatch,obj,Maria showed this son that Roger hadn't harmed,him,2.7371082305908203
TwoEmbedding,showed,hadn't harmed,449,449_FMF_him,fmf,MismatchMatchMismatch,obj,Maria showed this son that April hadn't harmed,him,1.9155611991882324
TwoEmbedding,showed,hadn't harmed,449,449_FFM_him,ffm,MismatchMismatchMatch,obj,Maria showed this mother that Roger hadn't harmed,him,4.469855308532715
TwoEmbedding,showed,hadn't harmed,449,449_FFF_him,fff,MismatchMismatchMismatch,obj,Maria showed this mother that April hadn't harmed,him,3.937427282333374
TwoEmbedding,showed,hadn't harmed,449,449_MMM_his,mmm,MatchMatchMatch,poss,The boyfriend showed this son that Roger hadn't harmed,his,3.468489408493042
TwoEmbedding,showed,hadn't harmed,449,449_MMF_his,mmf,MatchMatchMismatch,poss,The boyfriend showed this son that April hadn't harmed,his,3.8188796043395996
TwoEmbedding,showed,hadn't harmed,449,449_MFM_his,mfm,MatchMismatchMatch,poss,The boyfriend showed this mother that Roger hadn't harmed,his,3.662564516067505
TwoEmbedding,showed,hadn't harmed,449,449_MFF_his,mff,MatchMismatchMismatch,poss,The boyfriend showed this mother that April hadn't harmed,his,4.65056848526001
TwoEmbedding,showed,hadn't harmed,449,449_FMM_his,fmm,MismatchMatchMatch,poss,Maria showed this son that Roger hadn't harmed,his,4.447972297668457
TwoEmbedding,showed,hadn't harmed,449,449_FMF_his,fmf,MismatchMatchMismatch,poss,Maria showed this son that April hadn't harmed,his,4.713199138641357
TwoEmbedding,showed,hadn't harmed,449,449_FFM_his,ffm,MismatchMismatchMatch,poss,Maria showed this mother that Roger hadn't harmed,his,4.269616603851318
TwoEmbedding,showed,hadn't harmed,449,449_FFF_his,fff,MismatchMismatchMismatch,poss,Maria showed this mother that April hadn't harmed,his,6.7130584716796875
TwoEmbedding,shows,is hurting,450,450_MMM_him,mmm,MatchMatchMatch,obj,The brother shows James that Theodore is hurting,him,1.7652990818023682
TwoEmbedding,shows,is hurting,450,450_MMF_him,mmf,MatchMatchMismatch,obj,The brother shows James that the daughter is hurting,him,1.7098932266235352
TwoEmbedding,shows,is hurting,450,450_MFM_him,mfm,MatchMismatchMatch,obj,The brother shows Caroline that Theodore is hurting,him,3.1431219577789307
TwoEmbedding,shows,is hurting,450,450_MFF_him,mff,MatchMismatchMismatch,obj,The brother shows Caroline that the daughter is hurting,him,2.6083474159240723
TwoEmbedding,shows,is hurting,450,450_FMM_him,fmm,MismatchMatchMatch,obj,Claire shows James that Theodore is hurting,him,3.418668270111084
TwoEmbedding,shows,is hurting,450,450_FMF_him,fmf,MismatchMatchMismatch,obj,Claire shows James that the daughter is hurting,him,3.3082175254821777
TwoEmbedding,shows,is hurting,450,450_FFM_him,ffm,MismatchMismatchMatch,obj,Claire shows Caroline that Theodore is hurting,him,5.292959690093994
TwoEmbedding,shows,is hurting,450,450_FFF_him,fff,MismatchMismatchMismatch,obj,Claire shows Caroline that the daughter is hurting,him,5.3416056632995605
TwoEmbedding,shows,is hurting,450,450_MMM_his,mmm,MatchMatchMatch,poss,The brother shows James that Theodore is hurting,his,3.2736477851867676
TwoEmbedding,shows,is hurting,450,450_MMF_his,mmf,MatchMatchMismatch,poss,The brother shows James that the daughter is hurting,his,4.783651351928711
TwoEmbedding,shows,is hurting,450,450_MFM_his,mfm,MatchMismatchMatch,poss,The brother shows Caroline that Theodore is hurting,his,4.540745258331299
TwoEmbedding,shows,is hurting,450,450_MFF_his,mff,MatchMismatchMismatch,poss,The brother shows Caroline that the daughter is hurting,his,5.535677433013916
TwoEmbedding,shows,is hurting,450,450_FMM_his,fmm,MismatchMatchMatch,poss,Claire shows James that Theodore is hurting,his,4.276230812072754
TwoEmbedding,shows,is hurting,450,450_FMF_his,fmf,MismatchMatchMismatch,poss,Claire shows James that the daughter is hurting,his,6.114831924438477
TwoEmbedding,shows,is hurting,450,450_FFM_his,ffm,MismatchMismatchMatch,poss,Claire shows Caroline that Theodore is hurting,his,5.661043643951416
TwoEmbedding,shows,is hurting,450,450_FFF_his,fff,MismatchMismatchMismatch,poss,Claire shows Caroline that the daughter is hurting,his,8.163249015808105
TwoEmbedding,advised,had embarrassed,451,451_MMM_him,mmm,MatchMatchMatch,obj,Vincent advised Thomas that Carlos had embarrassed,him,1.0205786228179932
TwoEmbedding,advised,had embarrassed,451,451_MMF_him,mmf,MatchMatchMismatch,obj,Vincent advised Thomas that Rebecca had embarrassed,him,1.1349796056747437
TwoEmbedding,advised,had embarrassed,451,451_MFM_him,mfm,MatchMismatchMatch,obj,Vincent advised Tara that Carlos had embarrassed,him,1.7943644523620605
TwoEmbedding,advised,had embarrassed,451,451_MFF_him,mff,MatchMismatchMismatch,obj,Vincent advised Tara that Rebecca had embarrassed,him,2.2213456630706787
TwoEmbedding,advised,had embarrassed,451,451_FMM_him,fmm,MismatchMatchMatch,obj,Christina advised Thomas that Carlos had embarrassed,him,2.3701982498168945
TwoEmbedding,advised,had embarrassed,451,451_FMF_him,fmf,MismatchMatchMismatch,obj,Christina advised Thomas that Rebecca had embarrassed,him,1.671800971031189
TwoEmbedding,advised,had embarrassed,451,451_FFM_him,ffm,MismatchMismatchMatch,obj,Christina advised Tara that Carlos had embarrassed,him,3.9027602672576904
TwoEmbedding,advised,had embarrassed,451,451_FFF_him,fff,MismatchMismatchMismatch,obj,Christina advised Tara that Rebecca had embarrassed,him,4.351064205169678
TwoEmbedding,advised,had embarrassed,451,451_MMM_his,mmm,MatchMatchMatch,poss,Vincent advised Thomas that Carlos had embarrassed,his,4.743844985961914
TwoEmbedding,advised,had embarrassed,451,451_MMF_his,mmf,MatchMatchMismatch,poss,Vincent advised Thomas that Rebecca had embarrassed,his,6.475269317626953
TwoEmbedding,advised,had embarrassed,451,451_MFM_his,mfm,MatchMismatchMatch,poss,Vincent advised Tara that Carlos had embarrassed,his,4.889062404632568
TwoEmbedding,advised,had embarrassed,451,451_MFF_his,mff,MatchMismatchMismatch,poss,Vincent advised Tara that Rebecca had embarrassed,his,7.649494647979736
TwoEmbedding,advised,had embarrassed,451,451_FMM_his,fmm,MismatchMatchMatch,poss,Christina advised Thomas that Carlos had embarrassed,his,5.323573589324951
TwoEmbedding,advised,had embarrassed,451,451_FMF_his,fmf,MismatchMatchMismatch,poss,Christina advised Thomas that Rebecca had embarrassed,his,7.336664199829102
TwoEmbedding,advised,had embarrassed,451,451_FFM_his,ffm,MismatchMismatchMatch,poss,Christina advised Tara that Carlos had embarrassed,his,5.85405969619751
TwoEmbedding,advised,had embarrassed,451,451_FFF_his,fff,MismatchMismatchMismatch,poss,Christina advised Tara that Rebecca had embarrassed,his,10.195809364318848
TwoEmbedding,warns,hadn't hated,452,452_MMM_him,mmm,MatchMatchMatch,obj,Ronald warns Travis that Michael hadn't hated,him,1.2753866910934448
TwoEmbedding,warns,hadn't hated,452,452_MMF_him,mmf,MatchMatchMismatch,obj,Ronald warns Travis that Heather hadn't hated,him,1.3043841123580933
TwoEmbedding,warns,hadn't hated,452,452_MFM_him,mfm,MatchMismatchMatch,obj,Ronald warns Helen that Michael hadn't hated,him,2.6476457118988037
TwoEmbedding,warns,hadn't hated,452,452_MFF_him,mff,MatchMismatchMismatch,obj,Ronald warns Helen that Heather hadn't hated,him,2.195389986038208
TwoEmbedding,warns,hadn't hated,452,452_FMM_him,fmm,MismatchMatchMatch,obj,Jennifer warns Travis that Michael hadn't hated,him,2.059725761413574
TwoEmbedding,warns,hadn't hated,452,452_FMF_him,fmf,MismatchMatchMismatch,obj,Jennifer warns Travis that Heather hadn't hated,him,1.6241363286972046
TwoEmbedding,warns,hadn't hated,452,452_FFM_him,ffm,MismatchMismatchMatch,obj,Jennifer warns Helen that Michael hadn't hated,him,4.134341239929199
TwoEmbedding,warns,hadn't hated,452,452_FFF_him,fff,MismatchMismatchMismatch,obj,Jennifer warns Helen that Heather hadn't hated,him,3.383805990219116
TwoEmbedding,warns,hadn't hated,452,452_MMM_his,mmm,MatchMatchMatch,poss,Ronald warns Travis that Michael hadn't hated,his,4.544890403747559
TwoEmbedding,warns,hadn't hated,452,452_MMF_his,mmf,MatchMatchMismatch,poss,Ronald warns Travis that Heather hadn't hated,his,5.317563533782959
TwoEmbedding,warns,hadn't hated,452,452_MFM_his,mfm,MatchMismatchMatch,poss,Ronald warns Helen that Michael hadn't hated,his,5.021775245666504
TwoEmbedding,warns,hadn't hated,452,452_MFF_his,mff,MatchMismatchMismatch,poss,Ronald warns Helen that Heather hadn't hated,his,6.6356892585754395
TwoEmbedding,warns,hadn't hated,452,452_FMM_his,fmm,MismatchMatchMatch,poss,Jennifer warns Travis that Michael hadn't hated,his,5.039549350738525
TwoEmbedding,warns,hadn't hated,452,452_FMF_his,fmf,MismatchMatchMismatch,poss,Jennifer warns Travis that Heather hadn't hated,his,5.977102756500244
TwoEmbedding,warns,hadn't hated,452,452_FFM_his,ffm,MismatchMismatchMatch,poss,Jennifer warns Helen that Michael hadn't hated,his,5.425873756408691
TwoEmbedding,warns,hadn't hated,452,452_FFF_his,fff,MismatchMismatchMismatch,poss,Jennifer warns Helen that Heather hadn't hated,his,7.949539661407471
TwoEmbedding,showed,leaves,453,453_MMM_him,mmm,MatchMatchMatch,obj,Vincent showed Kevin that Keith leaves,him,4.1455864906311035
TwoEmbedding,showed,leaves,453,453_MMF_him,mmf,MatchMatchMismatch,obj,Vincent showed Kevin that Cynthia leaves,him,3.934739112854004
TwoEmbedding,showed,leaves,453,453_MFM_him,mfm,MatchMismatchMatch,obj,Vincent showed Marie that Keith leaves,him,4.722066879272461
TwoEmbedding,showed,leaves,453,453_MFF_him,mff,MatchMismatchMismatch,obj,Vincent showed Marie that Cynthia leaves,him,4.401124000549316
TwoEmbedding,showed,leaves,453,453_FMM_him,fmm,MismatchMatchMatch,obj,Caroline showed Kevin that Keith leaves,him,3.553562879562378
TwoEmbedding,showed,leaves,453,453_FMF_him,fmf,MismatchMatchMismatch,obj,Caroline showed Kevin that Cynthia leaves,him,3.1298792362213135
TwoEmbedding,showed,leaves,453,453_FFM_him,ffm,MismatchMismatchMatch,obj,Caroline showed Marie that Keith leaves,him,4.956745624542236
TwoEmbedding,showed,leaves,453,453_FFF_him,fff,MismatchMismatchMismatch,obj,Caroline showed Marie that Cynthia leaves,him,4.9030375480651855
TwoEmbedding,showed,leaves,453,453_MMM_his,mmm,MatchMatchMatch,poss,Vincent showed Kevin that Keith leaves,his,4.024290084838867
TwoEmbedding,showed,leaves,453,453_MMF_his,mmf,MatchMatchMismatch,poss,Vincent showed Kevin that Cynthia leaves,his,5.646908760070801
TwoEmbedding,showed,leaves,453,453_MFM_his,mfm,MatchMismatchMatch,poss,Vincent showed Marie that Keith leaves,his,3.9831349849700928
TwoEmbedding,showed,leaves,453,453_MFF_his,mff,MatchMismatchMismatch,poss,Vincent showed Marie that Cynthia leaves,his,5.956627368927002
TwoEmbedding,showed,leaves,453,453_FMM_his,fmm,MismatchMatchMatch,poss,Caroline showed Kevin that Keith leaves,his,3.8756823539733887
TwoEmbedding,showed,leaves,453,453_FMF_his,fmf,MismatchMatchMismatch,poss,Caroline showed Kevin that Cynthia leaves,his,5.501149654388428
TwoEmbedding,showed,leaves,453,453_FFM_his,ffm,MismatchMismatchMatch,poss,Caroline showed Marie that Keith leaves,his,4.14272403717041
TwoEmbedding,showed,leaves,453,453_FFF_his,fff,MismatchMismatchMismatch,poss,Caroline showed Marie that Cynthia leaves,his,6.841085910797119
TwoEmbedding,warns,would hurt,454,454_MMM_him,mmm,MatchMatchMatch,obj,Paul warns Travis that Ronald would hurt,him,1.7959707975387573
TwoEmbedding,warns,would hurt,454,454_MMF_him,mmf,MatchMatchMismatch,obj,Paul warns Travis that Diane would hurt,him,1.8029966354370117
TwoEmbedding,warns,would hurt,454,454_MFM_him,mfm,MatchMismatchMatch,obj,Paul warns Holly that Ronald would hurt,him,3.9886579513549805
TwoEmbedding,warns,would hurt,454,454_MFF_him,mff,MatchMismatchMismatch,obj,Paul warns Holly that Diane would hurt,him,3.069425344467163
TwoEmbedding,warns,would hurt,454,454_FMM_him,fmm,MismatchMatchMatch,obj,Amy warns Travis that Ronald would hurt,him,1.9054546356201172
TwoEmbedding,warns,would hurt,454,454_FMF_him,fmf,MismatchMatchMismatch,obj,Amy warns Travis that Diane would hurt,him,1.8401756286621094
TwoEmbedding,warns,would hurt,454,454_FFM_him,ffm,MismatchMismatchMatch,obj,Amy warns Holly that Ronald would hurt,him,4.34485387802124
TwoEmbedding,warns,would hurt,454,454_FFF_him,fff,MismatchMismatchMismatch,obj,Amy warns Holly that Diane would hurt,him,3.359623908996582
TwoEmbedding,warns,would hurt,454,454_MMM_his,mmm,MatchMatchMatch,poss,Paul warns Travis that Ronald would hurt,his,3.383648157119751
TwoEmbedding,warns,would hurt,454,454_MMF_his,mmf,MatchMatchMismatch,poss,Paul warns Travis that Diane would hurt,his,3.4244067668914795
TwoEmbedding,warns,would hurt,454,454_MFM_his,mfm,MatchMismatchMatch,poss,Paul warns Holly that Ronald would hurt,his,5.0806050300598145
TwoEmbedding,warns,would hurt,454,454_MFF_his,mff,MatchMismatchMismatch,poss,Paul warns Holly that Diane would hurt,his,5.498134613037109
TwoEmbedding,warns,would hurt,454,454_FMM_his,fmm,MismatchMatchMatch,poss,Amy warns Travis that Ronald would hurt,his,3.2146406173706055
TwoEmbedding,warns,would hurt,454,454_FMF_his,fmf,MismatchMatchMismatch,poss,Amy warns Travis that Diane would hurt,his,3.123047351837158
TwoEmbedding,warns,would hurt,454,454_FFM_his,ffm,MismatchMismatchMatch,poss,Amy warns Holly that Ronald would hurt,his,4.815755844116211
TwoEmbedding,warns,would hurt,454,454_FFF_his,fff,MismatchMismatchMismatch,poss,Amy warns Holly that Diane would hurt,his,5.62992525100708
TwoEmbedding,advised,investigated,455,455_MMM_him,mmm,MatchMatchMatch,obj,This grandson advised Roger that Bruce investigated,him,6.090182781219482
TwoEmbedding,advised,investigated,455,455_MMF_him,mmf,MatchMatchMismatch,obj,This grandson advised Roger that Meredith investigated,him,4.765667915344238
TwoEmbedding,advised,investigated,455,455_MFM_him,mfm,MatchMismatchMatch,obj,This grandson advised Stacy that Bruce investigated,him,6.687810897827148
TwoEmbedding,advised,investigated,455,455_MFF_him,mff,MatchMismatchMismatch,obj,This grandson advised Stacy that Meredith investigated,him,5.6175456047058105
TwoEmbedding,advised,investigated,455,455_FMM_him,fmm,MismatchMatchMatch,obj,Dana advised Roger that Bruce investigated,him,6.534538745880127
TwoEmbedding,advised,investigated,455,455_FMF_him,fmf,MismatchMatchMismatch,obj,Dana advised Roger that Meredith investigated,him,5.019084453582764
TwoEmbedding,advised,investigated,455,455_FFM_him,ffm,MismatchMismatchMatch,obj,Dana advised Stacy that Bruce investigated,him,7.924872398376465
TwoEmbedding,advised,investigated,455,455_FFF_him,fff,MismatchMismatchMismatch,obj,Dana advised Stacy that Meredith investigated,him,6.986656188964844
TwoEmbedding,advised,investigated,455,455_MMM_his,mmm,MatchMatchMatch,poss,This grandson advised Roger that Bruce investigated,his,4.41033935546875
TwoEmbedding,advised,investigated,455,455_MMF_his,mmf,MatchMatchMismatch,poss,This grandson advised Roger that Meredith investigated,his,3.683173418045044
TwoEmbedding,advised,investigated,455,455_MFM_his,mfm,MatchMismatchMatch,poss,This grandson advised Stacy that Bruce investigated,his,4.25545072555542
TwoEmbedding,advised,investigated,455,455_MFF_his,mff,MatchMismatchMismatch,poss,This grandson advised Stacy that Meredith investigated,his,4.163866996765137
TwoEmbedding,advised,investigated,455,455_FMM_his,fmm,MismatchMatchMatch,poss,Dana advised Roger that Bruce investigated,his,4.956210613250732
TwoEmbedding,advised,investigated,455,455_FMF_his,fmf,MismatchMatchMismatch,poss,Dana advised Roger that Meredith investigated,his,4.192434310913086
TwoEmbedding,advised,investigated,455,455_FFM_his,ffm,MismatchMismatchMatch,poss,Dana advised Stacy that Bruce investigated,his,4.976886749267578
TwoEmbedding,advised,investigated,455,455_FFF_his,fff,MismatchMismatchMismatch,poss,Dana advised Stacy that Meredith investigated,his,5.528548240661621
TwoEmbedding,informs,was losing,456,456_MMM_him,mmm,MatchMatchMatch,obj,Benjamin informs Chad that Larry was losing,him,7.79923152923584
TwoEmbedding,informs,was losing,456,456_MMF_him,mmf,MatchMatchMismatch,obj,Benjamin informs Chad that Leslie was losing,him,7.375302314758301
TwoEmbedding,informs,was losing,456,456_MFM_him,mfm,MatchMismatchMatch,obj,Benjamin informs Pamela that Larry was losing,him,8.698431968688965
TwoEmbedding,informs,was losing,456,456_MFF_him,mff,MatchMismatchMismatch,obj,Benjamin informs Pamela that Leslie was losing,him,8.115723609924316
TwoEmbedding,informs,was losing,456,456_FMM_him,fmm,MismatchMatchMatch,obj,Kristin informs Chad that Larry was losing,him,7.557232856750488
TwoEmbedding,informs,was losing,456,456_FMF_him,fmf,MismatchMatchMismatch,obj,Kristin informs Chad that Leslie was losing,him,7.5705695152282715
TwoEmbedding,informs,was losing,456,456_FFM_him,ffm,MismatchMismatchMatch,obj,Kristin informs Pamela that Larry was losing,him,8.563102722167969
TwoEmbedding,informs,was losing,456,456_FFF_him,fff,MismatchMismatchMismatch,obj,Kristin informs Pamela that Leslie was losing,him,8.496112823486328
TwoEmbedding,informs,was losing,456,456_MMM_his,mmm,MatchMatchMatch,poss,Benjamin informs Chad that Larry was losing,his,1.4611079692840576
TwoEmbedding,informs,was losing,456,456_MMF_his,mmf,MatchMatchMismatch,poss,Benjamin informs Chad that Leslie was losing,his,3.412045955657959
TwoEmbedding,informs,was losing,456,456_MFM_his,mfm,MatchMismatchMatch,poss,Benjamin informs Pamela that Larry was losing,his,1.424214482307434
TwoEmbedding,informs,was losing,456,456_MFF_his,mff,MatchMismatchMismatch,poss,Benjamin informs Pamela that Leslie was losing,his,3.5089235305786133
TwoEmbedding,informs,was losing,456,456_FMM_his,fmm,MismatchMatchMatch,poss,Kristin informs Chad that Larry was losing,his,1.3198087215423584
TwoEmbedding,informs,was losing,456,456_FMF_his,fmf,MismatchMatchMismatch,poss,Kristin informs Chad that Leslie was losing,his,4.393781661987305
TwoEmbedding,informs,was losing,456,456_FFM_his,ffm,MismatchMismatchMatch,poss,Kristin informs Pamela that Larry was losing,his,1.2564071416854858
TwoEmbedding,informs,was losing,456,456_FFF_his,fff,MismatchMismatchMismatch,poss,Kristin informs Pamela that Leslie was losing,his,5.041302680969238
TwoEmbedding,alerts,admired,457,457_MMM_him,mmm,MatchMatchMatch,obj,Rodney alerts Derek that Mark admired,him,1.4578648805618286
TwoEmbedding,alerts,admired,457,457_MMF_him,mmf,MatchMatchMismatch,obj,Rodney alerts Derek that Debra admired,him,1.4994760751724243
TwoEmbedding,alerts,admired,457,457_MFM_him,mfm,MatchMismatchMatch,obj,Rodney alerts Nicole that Mark admired,him,3.367494583129883
TwoEmbedding,alerts,admired,457,457_MFF_him,mff,MatchMismatchMismatch,obj,Rodney alerts Nicole that Debra admired,him,2.8223624229431152
TwoEmbedding,alerts,admired,457,457_FMM_him,fmm,MismatchMatchMatch,obj,Christina alerts Derek that Mark admired,him,2.9280996322631836
TwoEmbedding,alerts,admired,457,457_FMF_him,fmf,MismatchMatchMismatch,obj,Christina alerts Derek that Debra admired,him,1.701907992362976
TwoEmbedding,alerts,admired,457,457_FFM_him,ffm,MismatchMismatchMatch,obj,Christina alerts Nicole that Mark admired,him,5.893235683441162
TwoEmbedding,alerts,admired,457,457_FFF_him,fff,MismatchMismatchMismatch,obj,Christina alerts Nicole that Debra admired,him,4.498037338256836
TwoEmbedding,alerts,admired,457,457_MMM_his,mmm,MatchMatchMatch,poss,Rodney alerts Derek that Mark admired,his,2.940934181213379
TwoEmbedding,alerts,admired,457,457_MMF_his,mmf,MatchMatchMismatch,poss,Rodney alerts Derek that Debra admired,his,2.737844467163086
TwoEmbedding,alerts,admired,457,457_MFM_his,mfm,MatchMismatchMatch,poss,Rodney alerts Nicole that Mark admired,his,3.9366986751556396
TwoEmbedding,alerts,admired,457,457_MFF_his,mff,MatchMismatchMismatch,poss,Rodney alerts Nicole that Debra admired,his,3.712702989578247
TwoEmbedding,alerts,admired,457,457_FMM_his,fmm,MismatchMatchMatch,poss,Christina alerts Derek that Mark admired,his,3.4548287391662598
TwoEmbedding,alerts,admired,457,457_FMF_his,fmf,MismatchMatchMismatch,poss,Christina alerts Derek that Debra admired,his,2.6161017417907715
TwoEmbedding,alerts,admired,457,457_FFM_his,ffm,MismatchMismatchMatch,poss,Christina alerts Nicole that Mark admired,his,4.984115123748779
TwoEmbedding,alerts,admired,457,457_FFF_his,fff,MismatchMismatchMismatch,poss,Christina alerts Nicole that Debra admired,his,5.223811149597168
TwoEmbedding,warned,is distracting,458,458_MMM_him,mmm,MatchMatchMatch,obj,William warned Andrew that Keith is distracting,him,1.2261056900024414
TwoEmbedding,warned,is distracting,458,458_MMF_him,mmf,MatchMatchMismatch,obj,William warned Andrew that Denise is distracting,him,0.7380632162094116
TwoEmbedding,warned,is distracting,458,458_MFM_him,mfm,MatchMismatchMatch,obj,William warned Sharon that Keith is distracting,him,2.1374640464782715
TwoEmbedding,warned,is distracting,458,458_MFF_him,mff,MatchMismatchMismatch,obj,William warned Sharon that Denise is distracting,him,1.1459393501281738
TwoEmbedding,warned,is distracting,458,458_FMM_him,fmm,MismatchMatchMatch,obj,Anne warned Andrew that Keith is distracting,him,1.2819223403930664
TwoEmbedding,warned,is distracting,458,458_FMF_him,fmf,MismatchMatchMismatch,obj,Anne warned Andrew that Denise is distracting,him,0.8392459750175476
TwoEmbedding,warned,is distracting,458,458_FFM_him,ffm,MismatchMismatchMatch,obj,Anne warned Sharon that Keith is distracting,him,3.81205153465271
TwoEmbedding,warned,is distracting,458,458_FFF_him,fff,MismatchMismatchMismatch,obj,Anne warned Sharon that Denise is distracting,him,2.5583229064941406
TwoEmbedding,warned,is distracting,458,458_MMM_his,mmm,MatchMatchMatch,poss,William warned Andrew that Keith is distracting,his,5.163852691650391
TwoEmbedding,warned,is distracting,458,458_MMF_his,mmf,MatchMatchMismatch,poss,William warned Andrew that Denise is distracting,his,5.869083404541016
TwoEmbedding,warned,is distracting,458,458_MFM_his,mfm,MatchMismatchMatch,poss,William warned Sharon that Keith is distracting,his,5.395777225494385
TwoEmbedding,warned,is distracting,458,458_MFF_his,mff,MatchMismatchMismatch,poss,William warned Sharon that Denise is distracting,his,5.838871002197266
TwoEmbedding,warned,is distracting,458,458_FMM_his,fmm,MismatchMatchMatch,poss,Anne warned Andrew that Keith is distracting,his,5.503326416015625
TwoEmbedding,warned,is distracting,458,458_FMF_his,fmf,MismatchMatchMismatch,poss,Anne warned Andrew that Denise is distracting,his,6.2488627433776855
TwoEmbedding,warned,is distracting,458,458_FFM_his,ffm,MismatchMismatchMatch,poss,Anne warned Sharon that Keith is distracting,his,6.545648574829102
TwoEmbedding,warned,is distracting,458,458_FFF_his,fff,MismatchMismatchMismatch,poss,Anne warned Sharon that Denise is distracting,his,7.780907154083252
