exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-1.3B_surp
simple,isn't shooting,467,467_F_his,f,Mismatch,poss,Barbara isn't shooting,his,6.882678985595703
simple,upset,468,468_M_him,m,Match,obj,Roger upset,him,7.1219611167907715
simple,upset,468,468_M_his,m,Match,poss,Roger upset,his,4.509292125701904
simple,upset,468,468_F_him,f,Mismatch,obj,Linda upset,him,5.627479076385498
simple,upset,468,468_F_his,f,Mismatch,poss,Linda upset,his,7.068957328796387
simple,isn't stunning,469,469_M_him,m,Match,obj,Carl isn't stunning,him,11.544272422790527
simple,isn't stunning,469,469_M_his,m,Match,poss,Carl isn't stunning,his,11.144927978515625
simple,isn't stunning,469,469_F_him,f,Mismatch,obj,Stacy isn't stunning,him,12.936713218688965
simple,isn't stunning,469,469_F_his,f,Mismatch,poss,Stacy isn't stunning,his,12.607791900634766
simple,shocks,470,470_M_him,m,Match,obj,Travis shocks,him,6.6857099533081055
simple,shocks,470,470_M_his,m,Match,poss,Travis shocks,his,4.736695766448975
simple,shocks,470,470_F_him,f,Mismatch,obj,Kimberley shocks,him,6.683638572692871
simple,shocks,470,470_F_his,f,Mismatch,poss,Kimberley shocks,his,6.005221366882324
simple,was hugging,471,471_M_him,m,Match,obj,Todd was hugging,him,3.58428692817688
simple,was hugging,471,471_M_his,m,Match,poss,Todd was hugging,his,2.8893558979034424
simple,was hugging,471,471_F_him,f,Mismatch,obj,Vanessa was hugging,him,3.0000381469726562
simple,was hugging,471,471_F_his,f,Mismatch,poss,Vanessa was hugging,his,5.348817348480225
simple,leads,472,472_M_him,m,Match,obj,Donald leads,him,6.463815689086914
simple,leads,472,472_M_his,m,Match,poss,Donald leads,his,5.045168876647949
simple,leads,472,472_F_him,f,Mismatch,obj,Jodi leads,him,6.898871898651123
simple,leads,472,472_F_his,f,Mismatch,poss,Jodi leads,his,5.91888952255249
simple,had revealed,473,473_M_him,m,Match,obj,Matt had revealed,him,8.323250770568848
simple,had revealed,473,473_M_his,m,Match,poss,Matt had revealed,his,3.9826056957244873
simple,had revealed,473,473_F_him,f,Mismatch,obj,Janice had revealed,him,6.980111122131348
simple,had revealed,473,473_F_his,f,Mismatch,poss,Janice had revealed,his,5.961580276489258
simple,won't make,474,474_M_him,m,Match,obj,Daniel won't make,him,6.6374006271362305
simple,won't make,474,474_M_his,m,Match,poss,Daniel won't make,his,5.600695610046387
simple,won't make,474,474_F_him,f,Mismatch,obj,Brenda won't make,him,4.76175594329834
simple,won't make,474,474_F_his,f,Mismatch,poss,Brenda won't make,his,7.003512382507324
simple,does shake,475,475_M_him,m,Match,obj,Robert does shake,him,6.788957118988037
simple,does shake,475,475_M_his,m,Match,poss,Robert does shake,his,2.116488218307495
simple,does shake,475,475_F_him,f,Mismatch,obj,Martha does shake,him,4.952421188354492
simple,does shake,475,475_F_his,f,Mismatch,poss,Martha does shake,his,4.9707159996032715
simple,watched,476,476_M_him,m,Match,obj,Dennis watched,him,4.012755393981934
simple,watched,476,476_M_his,m,Match,poss,Dennis watched,his,4.645355224609375
simple,watched,476,476_F_him,f,Mismatch,obj,That granddaughter watched,him,4.203649520874023
simple,watched,476,476_F_his,f,Mismatch,poss,That granddaughter watched,his,6.184517860412598
simple,will catch,477,477_M_him,m,Match,obj,Brad will catch,him,5.35434627532959
simple,will catch,477,477_M_his,m,Match,poss,Brad will catch,his,5.828876972198486
simple,will catch,477,477_F_him,f,Mismatch,obj,Deanna will catch,him,5.190959930419922
simple,will catch,477,477_F_his,f,Mismatch,poss,Deanna will catch,his,6.576492786407471
simple,doesn't fight,478,478_M_him,m,Match,obj,That ex-boyfriend doesn't fight,him,7.28422212600708
simple,doesn't fight,478,478_M_his,m,Match,poss,That ex-boyfriend doesn't fight,his,5.940082550048828
simple,doesn't fight,478,478_F_him,f,Mismatch,obj,Tamara doesn't fight,him,7.302158832550049
simple,doesn't fight,478,478_F_his,f,Mismatch,poss,Tamara doesn't fight,his,8.802172660827637
simple,was leading,479,479_M_him,m,Match,obj,Edward was leading,him,4.812150955200195
simple,was leading,479,479_M_his,m,Match,poss,Edward was leading,his,4.114643096923828
simple,was leading,479,479_F_him,f,Mismatch,obj,Teresa was leading,him,4.800210952758789
simple,was leading,479,479_F_his,f,Mismatch,poss,Teresa was leading,his,6.231075286865234
simple,has shaken,480,480_M_him,m,Match,obj,Wayne has shaken,him,6.5126872062683105
simple,has shaken,480,480_M_his,m,Match,poss,Wayne has shaken,his,3.4182088375091553
simple,has shaken,480,480_F_him,f,Mismatch,obj,Heidi has shaken,him,6.039068222045898
simple,has shaken,480,480_F_his,f,Mismatch,poss,Heidi has shaken,his,4.425073146820068
simple,scared,481,481_M_him,m,Match,obj,Bradley scared,him,5.0762224197387695
simple,scared,481,481_M_his,m,Match,poss,Bradley scared,his,7.747103691101074
simple,scared,481,481_F_him,f,Mismatch,obj,The dancer scared,him,3.708902359008789
simple,scared,481,481_F_his,f,Mismatch,poss,The dancer scared,his,7.623446464538574
simple,upset,482,482_M_him,m,Match,obj,Todd upset,him,6.213598251342773
simple,upset,482,482_M_his,m,Match,poss,Todd upset,his,5.991423606872559
simple,upset,482,482_F_him,f,Mismatch,obj,Dawn upset,him,5.832103729248047
simple,upset,482,482_F_his,f,Mismatch,poss,Dawn upset,his,6.152389049530029
simple,catches,483,483_M_him,m,Match,obj,Richard catches,him,4.783341884613037
simple,catches,483,483_M_his,m,Match,poss,Richard catches,his,4.531457424163818
simple,catches,483,483_F_him,f,Mismatch,obj,That ex-girlfriend catches,him,2.6891748905181885
simple,catches,483,483_F_his,f,Mismatch,poss,That ex-girlfriend catches,his,4.977598190307617
simple,had thought about,484,484_M_him,m,Match,obj,Jerry had thought about,him,7.460989952087402
simple,had thought about,484,484_M_his,m,Match,poss,Jerry had thought about,his,5.627132415771484
simple,had thought about,484,484_F_him,f,Mismatch,obj,That sister had thought about,him,4.909191131591797
simple,had thought about,484,484_F_his,f,Mismatch,poss,That sister had thought about,his,6.425868034362793
simple,has helped,485,485_M_him,m,Match,obj,That boy has helped,him,5.5418381690979
simple,has helped,485,485_M_his,m,Match,poss,That boy has helped,his,6.552528381347656
simple,has helped,485,485_F_him,f,Mismatch,obj,That actress has helped,him,5.24583101272583
simple,has helped,485,485_F_his,f,Mismatch,poss,That actress has helped,his,9.171719551086426
simple,is listening to,486,486_M_him,m,Match,obj,This boy is listening to,him,7.042477607727051
simple,is listening to,486,486_M_his,m,Match,poss,This boy is listening to,his,3.8035833835601807
simple,is listening to,486,486_F_him,f,Mismatch,obj,Holly is listening to,him,5.489567756652832
simple,is listening to,486,486_F_his,f,Mismatch,poss,Holly is listening to,his,6.588334083557129
simple,can make,487,487_M_him,m,Match,obj,Craig can make,him,8.242554664611816
simple,can make,487,487_M_his,m,Match,poss,Craig can make,his,4.874881267547607
simple,can make,487,487_F_him,f,Mismatch,obj,Anna can make,him,6.7256388664245605
simple,can make,487,487_F_his,f,Mismatch,poss,Anna can make,his,6.993293285369873
simple,chose,488,488_M_him,m,Match,obj,Patrick chose,him,7.921149253845215
simple,chose,488,488_M_his,m,Match,poss,Patrick chose,his,4.919707298278809
simple,chose,488,488_F_him,f,Mismatch,obj,Kimberley chose,him,6.935900688171387
simple,chose,488,488_F_his,f,Mismatch,poss,Kimberley chose,his,5.564228057861328
simple,was hurting,489,489_M_him,m,Match,obj,Theodore was hurting,him,4.638179302215576
simple,was hurting,489,489_M_his,m,Match,poss,Theodore was hurting,his,5.337778568267822
simple,was hurting,489,489_F_him,f,Mismatch,obj,Connie was hurting,him,5.969623565673828
simple,was hurting,489,489_F_his,f,Mismatch,poss,Connie was hurting,his,8.168328285217285
simple,does see,490,490_M_him,m,Match,obj,Eric does see,him,6.902596473693848
simple,does see,490,490_M_his,m,Match,poss,Eric does see,his,5.343044281005859
simple,does see,490,490_F_him,f,Mismatch,obj,Melissa does see,him,4.82997989654541
simple,does see,490,490_F_his,f,Mismatch,poss,Melissa does see,his,6.829135894775391
simple,will heal,491,491_M_him,m,Match,obj,Paul will heal,him,5.277797222137451
simple,will heal,491,491_M_his,m,Match,poss,Paul will heal,his,5.4149556159973145
simple,will heal,491,491_F_him,f,Mismatch,obj,Mary will heal,him,6.23180627822876
simple,will heal,491,491_F_his,f,Mismatch,poss,Mary will heal,his,6.831936359405518
simple,describes,492,492_M_him,m,Match,obj,Christopher describes,him,7.562423229217529
simple,describes,492,492_M_his,m,Match,poss,Christopher describes,his,3.360262393951416
simple,describes,492,492_F_him,f,Mismatch,obj,Kristen describes,him,7.296935081481934
simple,describes,492,492_F_his,f,Mismatch,poss,Kristen describes,his,4.463451862335205
simple,isn't leaving,493,493_M_him,m,Match,obj,Travis isn't leaving,him,8.016480445861816
simple,isn't leaving,493,493_M_his,m,Match,poss,Travis isn't leaving,his,5.586346626281738
simple,isn't leaving,493,493_F_him,f,Mismatch,obj,Marie isn't leaving,him,5.81604528427124
simple,isn't leaving,493,493_F_his,f,Mismatch,poss,Marie isn't leaving,his,8.41706371307373
simple,did overwhelm,494,494_M_him,m,Match,obj,Robert did overwhelm,him,2.873002529144287
simple,did overwhelm,494,494_M_his,m,Match,poss,Robert did overwhelm,his,4.747390270233154
simple,did overwhelm,494,494_F_him,f,Mismatch,obj,Wendy did overwhelm,him,3.1840481758117676
simple,did overwhelm,494,494_F_his,f,Mismatch,poss,Wendy did overwhelm,his,6.430125713348389
simple,might reference,495,495_M_him,m,Match,obj,Benjamin might reference,him,7.583884239196777
simple,might reference,495,495_M_his,m,Match,poss,Benjamin might reference,his,5.502645492553711
simple,might reference,495,495_F_him,f,Mismatch,obj,Nina might reference,him,7.36172342300415
simple,might reference,495,495_F_his,f,Mismatch,poss,Nina might reference,his,6.454398155212402
simple,investigated,496,496_M_him,m,Match,obj,Carl investigated,him,7.835771560668945
simple,investigated,496,496_M_his,m,Match,poss,Carl investigated,his,5.378368377685547
simple,investigated,496,496_F_him,f,Mismatch,obj,Sharon investigated,him,8.403770446777344
simple,investigated,496,496_F_his,f,Mismatch,poss,Sharon investigated,his,6.868369102478027
simple,listens to,497,497_M_him,m,Match,obj,The nephew listens to,him,4.466835975646973
simple,listens to,497,497_M_his,m,Match,poss,The nephew listens to,his,2.9450745582580566
simple,listens to,497,497_F_him,f,Mismatch,obj,Sheila listens to,him,4.962996959686279
simple,listens to,497,497_F_his,f,Mismatch,poss,Sheila listens to,his,4.630953311920166
simple,did talk to,498,498_M_him,m,Match,obj,Gregory did talk to,him,3.357511043548584
simple,did talk to,498,498_M_his,m,Match,poss,Gregory did talk to,his,5.140860080718994
simple,did talk to,498,498_F_him,f,Mismatch,obj,April did talk to,him,3.476177215576172
simple,did talk to,498,498_F_his,f,Mismatch,poss,April did talk to,his,4.9964752197265625
simple,visits,499,499_M_him,m,Match,obj,Charles visits,him,5.137452125549316
simple,visits,499,499_M_his,m,Match,poss,Charles visits,his,3.8680336475372314
simple,visits,499,499_F_him,f,Mismatch,obj,Debra visits,him,6.068088054656982
simple,visits,499,499_F_his,f,Mismatch,poss,Debra visits,his,6.3301920890808105
simple,shouldn't hire,500,500_M_him,m,Match,obj,Marcus shouldn't hire,him,4.582887172698975
simple,shouldn't hire,500,500_M_his,m,Match,poss,Marcus shouldn't hire,his,5.496399402618408
simple,shouldn't hire,500,500_F_him,f,Mismatch,obj,Dana shouldn't hire,him,3.900615930557251
simple,shouldn't hire,500,500_F_his,f,Mismatch,poss,Dana shouldn't hire,his,6.636003494262695
simple,hadn't complained about,501,501_M_him,m,Match,obj,Richard hadn't complained about,him,6.121816158294678
simple,hadn't complained about,501,501_M_his,m,Match,poss,Richard hadn't complained about,his,3.453589677810669
simple,hadn't complained about,501,501_F_him,f,Mismatch,obj,The sister hadn't complained about,him,4.99588680267334
simple,hadn't complained about,501,501_F_his,f,Mismatch,poss,The sister hadn't complained about,his,4.421715259552002
simple,hasn't listened to,502,502_M_him,m,Match,obj,Jeffrey hasn't listened to,him,6.0704193115234375
simple,hasn't listened to,502,502_M_his,m,Match,poss,Jeffrey hasn't listened to,his,4.74733829498291
simple,hasn't listened to,502,502_F_him,f,Mismatch,obj,Wendy hasn't listened to,him,5.414430141448975
simple,hasn't listened to,502,502_F_his,f,Mismatch,poss,Wendy hasn't listened to,his,6.077999114990234
simple,stunned,503,503_M_him,m,Match,obj,Bill stunned,him,3.931765079498291
simple,stunned,503,503_M_his,m,Match,poss,Bill stunned,his,5.398270606994629
simple,stunned,503,503_F_him,f,Mismatch,obj,Connie stunned,him,3.473102331161499
simple,stunned,503,503_F_his,f,Mismatch,poss,Connie stunned,his,7.150602340698242
simple,hasn't returned to,504,504_M_him,m,Match,obj,The brother hasn't returned to,him,5.232727527618408
simple,hasn't returned to,504,504_M_his,m,Match,poss,The brother hasn't returned to,his,3.1523959636688232
simple,hasn't returned to,504,504_F_him,f,Mismatch,obj,Kendra hasn't returned to,him,6.306976795196533
simple,hasn't returned to,504,504_F_his,f,Mismatch,poss,Kendra hasn't returned to,his,3.9462344646453857
simple,heals,505,505_M_him,m,Match,obj,That man heals,him,5.594812870025635
simple,heals,505,505_M_his,m,Match,poss,That man heals,his,4.473191738128662
simple,heals,505,505_F_him,f,Mismatch,obj,Claire heals,him,5.19458532333374
simple,heals,505,505_F_his,f,Mismatch,poss,Claire heals,his,5.247959136962891
simple,did hire,506,506_M_him,m,Match,obj,The boyfriend did hire,him,3.439347267150879
simple,did hire,506,506_M_his,m,Match,poss,The boyfriend did hire,his,6.728349208831787
simple,did hire,506,506_F_him,f,Mismatch,obj,Karen did hire,him,4.445436954498291
simple,did hire,506,506_F_his,f,Mismatch,poss,Karen did hire,his,6.629358291625977
simple,had shocked,507,507_M_him,m,Match,obj,Omar had shocked,him,3.135796070098877
simple,had shocked,507,507_M_his,m,Match,poss,Omar had shocked,his,4.795809268951416
simple,had shocked,507,507_F_him,f,Mismatch,obj,Dana had shocked,him,2.8113300800323486
simple,had shocked,507,507_F_his,f,Mismatch,poss,Dana had shocked,his,5.11104154586792
simple,visits,508,508_M_him,m,Match,obj,This grandson visits,him,5.3470916748046875
simple,visits,508,508_M_his,m,Match,poss,This grandson visits,his,3.7137701511383057
simple,visits,508,508_F_him,f,Mismatch,obj,Jacqueline visits,him,5.089677333831787
simple,visits,508,508_F_his,f,Mismatch,poss,Jacqueline visits,his,5.86728572845459
simple,hasn't kissed,509,509_M_him,m,Match,obj,Joseph hasn't kissed,him,4.662024021148682
simple,hasn't kissed,509,509_M_his,m,Match,poss,Joseph hasn't kissed,his,5.770663261413574
simple,hasn't kissed,509,509_F_him,f,Mismatch,obj,Renee hasn't kissed,him,4.328321933746338
simple,hasn't kissed,509,509_F_his,f,Mismatch,poss,Renee hasn't kissed,his,5.413466930389404
simple,questions,510,510_M_him,m,Match,obj,Craig questions,him,6.502453327178955
simple,questions,510,510_M_his,m,Match,poss,Craig questions,his,4.611170291900635
simple,questions,510,510_F_him,f,Mismatch,obj,This woman questions,him,5.66831636428833
simple,questions,510,510_F_his,f,Mismatch,poss,This woman questions,his,5.7006988525390625
simple,had astounded,511,511_M_him,m,Match,obj,Liam had astounded,him,2.9125962257385254
simple,had astounded,511,511_M_his,m,Match,poss,Liam had astounded,his,5.2682108879089355
simple,had astounded,511,511_F_him,f,Mismatch,obj,That actress had astounded,him,2.1056275367736816
simple,had astounded,511,511_F_his,f,Mismatch,poss,That actress had astounded,his,8.195145606994629
simple,was talking to,512,512_M_him,m,Match,obj,Dan was talking to,him,4.194080352783203
simple,was talking to,512,512_M_his,m,Match,poss,Dan was talking to,his,4.201022148132324
simple,was talking to,512,512_F_him,f,Mismatch,obj,Leslie was talking to,him,3.8595361709594727
simple,was talking to,512,512_F_his,f,Mismatch,poss,Leslie was talking to,his,5.568851470947266
simple,won't examine,513,513_M_him,m,Match,obj,Randolf won't examine,him,4.693063735961914
simple,won't examine,513,513_M_his,m,Match,poss,Randolf won't examine,his,4.7236480712890625
simple,won't examine,513,513_F_him,f,Mismatch,obj,Heidi won't examine,him,3.8585476875305176
simple,won't examine,513,513_F_his,f,Mismatch,poss,Heidi won't examine,his,5.211716651916504
simple,couldn't forgive,514,514_M_him,m,Match,obj,This guy couldn't forgive,him,3.7442471981048584
simple,couldn't forgive,514,514_M_his,m,Match,poss,This guy couldn't forgive,his,3.251849889755249
simple,couldn't forgive,514,514_F_him,f,Mismatch,obj,Paula couldn't forgive,him,2.301659345626831
simple,couldn't forgive,514,514_F_his,f,Mismatch,poss,Paula couldn't forgive,his,4.7113518714904785
simple,could confuse,515,515_M_him,m,Match,obj,Jeffrey could confuse,him,3.6296284198760986
simple,could confuse,515,515_M_his,m,Match,poss,Jeffrey could confuse,his,5.179150104522705
simple,could confuse,515,515_F_him,f,Mismatch,obj,Emily could confuse,him,3.702543258666992
simple,could confuse,515,515_F_his,f,Mismatch,poss,Emily could confuse,his,5.798130035400391
simple,talked to,516,516_M_him,m,Match,obj,Keith talked to,him,4.427361011505127
simple,talked to,516,516_M_his,m,Match,poss,Keith talked to,his,5.2054243087768555
simple,talked to,516,516_F_him,f,Mismatch,obj,Kathleen talked to,him,4.444293975830078
simple,talked to,516,516_F_his,f,Mismatch,poss,Kathleen talked to,his,6.681058883666992
simple,can appreciate,517,517_M_him,m,Match,obj,Theodore can appreciate,him,7.829929828643799
simple,can appreciate,517,517_M_his,m,Match,poss,Theodore can appreciate,his,5.369080543518066
simple,can appreciate,517,517_F_him,f,Mismatch,obj,Florence can appreciate,him,8.411680221557617
simple,can appreciate,517,517_F_his,f,Mismatch,poss,Florence can appreciate,his,6.534790992736816
simple,bites,518,518_M_him,m,Match,obj,Todd bites,him,10.046692848205566
simple,bites,518,518_M_his,m,Match,poss,Todd bites,his,8.253804206848145
simple,bites,518,518_F_him,f,Mismatch,obj,Julia bites,him,6.686600208282471
simple,bites,518,518_F_his,f,Mismatch,poss,Julia bites,his,5.687718868255615
simple,has talked to,519,519_M_him,m,Match,obj,George has talked to,him,4.5916571617126465
simple,has talked to,519,519_M_his,m,Match,poss,George has talked to,his,5.892838954925537
simple,has talked to,519,519_F_him,f,Mismatch,obj,Eva has talked to,him,4.481991767883301
simple,has talked to,519,519_F_his,f,Mismatch,poss,Eva has talked to,his,6.058495998382568
simple,conceals,520,520_M_him,m,Match,obj,Wayne conceals,him,8.400257110595703
simple,conceals,520,520_M_his,m,Match,poss,Wayne conceals,his,2.0551302433013916
simple,conceals,520,520_F_him,f,Mismatch,obj,This woman conceals,him,8.582772254943848
simple,conceals,520,520_F_his,f,Mismatch,poss,This woman conceals,his,7.149820804595947
simple,was boring,521,521_M_him,m,Match,obj,Omar was boring,him,4.929272651672363
simple,was boring,521,521_M_his,m,Match,poss,Omar was boring,his,6.93889045715332
simple,was boring,521,521_F_him,f,Mismatch,obj,Sally was boring,him,7.064539432525635
simple,was boring,521,521_F_his,f,Mismatch,poss,Sally was boring,his,10.196737289428711
simple,understood,522,522_M_him,m,Match,obj,Omar understood,him,6.259292125701904
simple,understood,522,522_M_his,m,Match,poss,Omar understood,his,5.719407558441162
simple,understood,522,522_F_him,f,Mismatch,obj,Martha understood,him,5.2307047843933105
simple,understood,522,522_F_his,f,Mismatch,poss,Martha understood,his,6.268345355987549
simple,aggravated,523,523_M_him,m,Match,obj,Vincent aggravated,him,8.937501907348633
simple,aggravated,523,523_M_his,m,Match,poss,Vincent aggravated,his,3.6720097064971924
simple,aggravated,523,523_F_him,f,Mismatch,obj,Deanna aggravated,him,8.754902839660645
simple,aggravated,523,523_F_his,f,Mismatch,poss,Deanna aggravated,his,6.438484191894531
simple,leaves,524,524_M_him,m,Match,obj,Gary leaves,him,13.237884521484375
simple,leaves,524,524_M_his,m,Match,poss,Gary leaves,his,11.190543174743652
simple,leaves,524,524_F_him,f,Mismatch,obj,Katherine leaves,him,4.807699680328369
simple,leaves,524,524_F_his,f,Mismatch,poss,Katherine leaves,his,6.044844150543213
simple,had aggravated,525,525_M_him,m,Match,obj,Brad had aggravated,him,7.289027690887451
simple,had aggravated,525,525_M_his,m,Match,poss,Brad had aggravated,his,1.7657299041748047
simple,had aggravated,525,525_F_him,f,Mismatch,obj,This lady had aggravated,him,5.066662788391113
simple,had aggravated,525,525_F_his,f,Mismatch,poss,This lady had aggravated,his,4.738595962524414
simple,was underwhelming,526,526_M_him,m,Match,obj,Curtis was underwhelming,him,15.494341850280762
simple,was underwhelming,526,526_M_his,m,Match,poss,Curtis was underwhelming,his,12.591267585754395
simple,was underwhelming,526,526_F_him,f,Mismatch,obj,Sandra was underwhelming,him,17.743276596069336
simple,was underwhelming,526,526_F_his,f,Mismatch,poss,Sandra was underwhelming,his,15.846508979797363
simple,had noticed,527,527_M_him,m,Match,obj,Liam had noticed,him,6.036316394805908
simple,had noticed,527,527_M_his,m,Match,poss,Liam had noticed,his,6.114706039428711
simple,had noticed,527,527_F_him,f,Mismatch,obj,Heidi had noticed,him,5.087587356567383
simple,had noticed,527,527_F_his,f,Mismatch,poss,Heidi had noticed,his,5.838337421417236
simple,fled from,528,528_M_him,m,Match,obj,Omar fled from,him,6.329418182373047
simple,fled from,528,528_M_his,m,Match,poss,Omar fled from,his,3.642123222351074
simple,fled from,528,528_F_him,f,Mismatch,obj,Mary fled from,him,5.136531352996826
simple,fled from,528,528_F_his,f,Mismatch,poss,Mary fled from,his,4.112782001495361
simple,has hired,529,529_M_him,m,Match,obj,Carl has hired,him,6.189025402069092
simple,has hired,529,529_M_his,m,Match,poss,Carl has hired,his,5.554467678070068
simple,has hired,529,529_F_him,f,Mismatch,obj,Kathleen has hired,him,6.26331901550293
simple,has hired,529,529_F_his,f,Mismatch,poss,Kathleen has hired,his,7.98320198059082
simple,insults,530,530_M_him,m,Match,obj,Theodore insults,him,3.7055416107177734
simple,insults,530,530_M_his,m,Match,poss,Theodore insults,his,4.193875789642334
simple,insults,530,530_F_him,f,Mismatch,obj,Ruth insults,him,4.815776348114014
simple,insults,530,530_F_his,f,Mismatch,poss,Ruth insults,his,4.8227667808532715
simple,couldn't think about,531,531_M_him,m,Match,obj,That boyfriend couldn't think about,him,6.56927490234375
simple,couldn't think about,531,531_M_his,m,Match,poss,That boyfriend couldn't think about,his,4.155674457550049
simple,couldn't think about,531,531_F_him,f,Mismatch,obj,Julie couldn't think about,him,5.344803333282471
simple,couldn't think about,531,531_F_his,f,Mismatch,poss,Julie couldn't think about,his,7.297932147979736
simple,had met,532,532_M_him,m,Match,obj,Brian had met,him,4.139381408691406
simple,had met,532,532_M_his,m,Match,poss,Brian had met,his,4.05300760269165
simple,had met,532,532_F_him,f,Mismatch,obj,Carolyn had met,him,3.247149705886841
simple,had met,532,532_F_his,f,Mismatch,poss,Carolyn had met,his,5.544191360473633
simple,had hated,533,533_M_him,m,Match,obj,This guy had hated,him,4.377391815185547
simple,had hated,533,533_M_his,m,Match,poss,This guy had hated,his,4.446971893310547
simple,had hated,533,533_F_him,f,Mismatch,obj,Cynthia had hated,him,2.6252357959747314
simple,had hated,533,533_F_his,f,Mismatch,poss,Cynthia had hated,his,6.201363563537598
simple,has researched,534,534_M_him,m,Match,obj,Jerry has researched,him,12.009572982788086
simple,has researched,534,534_M_his,m,Match,poss,Jerry has researched,his,6.7246551513671875
simple,has researched,534,534_F_him,f,Mismatch,obj,Christine has researched,him,14.565367698669434
simple,has researched,534,534_F_his,f,Mismatch,poss,Christine has researched,his,10.501276016235352
simple,might respect,535,535_M_him,m,Match,obj,That husband might respect,him,3.721071720123291
simple,might respect,535,535_M_his,m,Match,poss,That husband might respect,his,2.7492153644561768
simple,might respect,535,535_F_him,f,Mismatch,obj,That granddaughter might respect,him,3.802560329437256
simple,might respect,535,535_F_his,f,Mismatch,poss,That granddaughter might respect,his,4.768998146057129
simple,is concealing,536,536_M_him,m,Match,obj,Alan is concealing,him,7.7253007888793945
simple,is concealing,536,536_M_his,m,Match,poss,Alan is concealing,his,3.4213829040527344
simple,is concealing,536,536_F_him,f,Mismatch,obj,Heather is concealing,him,7.8701934814453125
simple,is concealing,536,536_F_his,f,Mismatch,poss,Heather is concealing,his,4.990693092346191
simple,remembered,537,537_M_him,m,Match,obj,George remembered,him,4.777917861938477
simple,remembered,537,537_M_his,m,Match,poss,George remembered,his,4.106518268585205
simple,remembered,537,537_F_him,f,Mismatch,obj,Naomi remembered,him,6.311778545379639
simple,remembered,537,537_F_his,f,Mismatch,poss,Naomi remembered,his,4.615867614746094
simple,is criticizing,538,538_M_him,m,Match,obj,Adam is criticizing,him,6.242033958435059
simple,is criticizing,538,538_M_his,m,Match,poss,Adam is criticizing,his,5.66439151763916
simple,is criticizing,538,538_F_him,f,Mismatch,obj,Jane is criticizing,him,5.587347507476807
simple,is criticizing,538,538_F_his,f,Mismatch,poss,Jane is criticizing,his,6.306400775909424
simple,would escape from,539,539_M_him,m,Match,obj,The man would escape from,him,5.450927734375
simple,would escape from,539,539_M_his,m,Match,poss,The man would escape from,his,3.7625656127929688
simple,would escape from,539,539_F_him,f,Mismatch,obj,Patricia would escape from,him,6.192077159881592
simple,would escape from,539,539_F_his,f,Mismatch,poss,Patricia would escape from,his,5.2578125
simple,notices,540,540_M_him,m,Match,obj,Theodore notices,him,6.274693489074707
simple,notices,540,540_M_his,m,Match,poss,Theodore notices,his,5.070049285888672
simple,notices,540,540_F_him,f,Mismatch,obj,Melissa notices,him,6.337757110595703
simple,notices,540,540_F_his,f,Mismatch,poss,Melissa notices,his,6.71272611618042
simple,can heal,541,541_M_him,m,Match,obj,Joel can heal,him,5.139483451843262
simple,can heal,541,541_M_his,m,Match,poss,Joel can heal,his,5.35621452331543
simple,can heal,541,541_F_him,f,Mismatch,obj,The dancer can heal,him,5.599387168884277
simple,can heal,541,541_F_his,f,Mismatch,poss,The dancer can heal,his,5.1025800704956055
simple,should distract,542,542_M_him,m,Match,obj,Rodney should distract,him,3.05253005027771
simple,should distract,542,542_M_his,m,Match,poss,Rodney should distract,his,6.308410167694092
simple,should distract,542,542_F_him,f,Mismatch,obj,Laurie should distract,him,2.9711852073669434
simple,should distract,542,542_F_his,f,Mismatch,poss,Laurie should distract,his,7.088836669921875
simple,remembers,543,543_M_him,m,Match,obj,Martin remembers,him,7.4518561363220215
simple,remembers,543,543_M_his,m,Match,poss,Martin remembers,his,5.210999965667725
simple,remembers,543,543_F_him,f,Mismatch,obj,Janet remembers,him,5.965456008911133
simple,remembers,543,543_F_his,f,Mismatch,poss,Janet remembers,his,5.880802154541016
simple,should lose,544,544_M_him,m,Match,obj,Joseph should lose,him,8.898336410522461
simple,should lose,544,544_M_his,m,Match,poss,Joseph should lose,his,1.8819997310638428
simple,should lose,544,544_F_him,f,Mismatch,obj,Laura should lose,him,9.947436332702637
simple,should lose,544,544_F_his,f,Mismatch,poss,Laura should lose,his,5.759645938873291
simple,hasn't chosen,545,545_M_him,m,Match,obj,Gerald hasn't chosen,him,5.832873344421387
simple,hasn't chosen,545,545_M_his,m,Match,poss,Gerald hasn't chosen,his,3.6654698848724365
simple,hasn't chosen,545,545_F_him,f,Mismatch,obj,Wendy hasn't chosen,him,7.270434856414795
simple,hasn't chosen,545,545_F_his,f,Mismatch,poss,Wendy hasn't chosen,his,6.6034321784973145
simple,found,546,546_M_him,m,Match,obj,Alan found,him,6.846949577331543
simple,found,546,546_M_his,m,Match,poss,Alan found,his,5.251046657562256
simple,found,546,546_F_him,f,Mismatch,obj,That dancer found,him,5.899819850921631
simple,found,546,546_F_his,f,Mismatch,poss,That dancer found,his,6.0637993812561035
simple,hasn't talked about,547,547_M_him,m,Match,obj,This ex-boyfriend hasn't talked about,him,5.113348007202148
simple,hasn't talked about,547,547_M_his,m,Match,poss,This ex-boyfriend hasn't talked about,his,2.8231828212738037
