exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
OneEmbedding,is admitting,leads,472,472_FF_his,ff,MismatchMismatch,poss,Colleen is admitting that Jodi leads,his,8.541341781616211
OneEmbedding,expected,had revealed,473,473_MM_him,mm,MatchMatch,obj,Marcus expected that Matt had revealed,him,6.4524664878845215
OneEmbedding,expected,had revealed,473,473_MF_him,mf,MatchMismatch,obj,Marcus expected that Janice had revealed,him,7.104281902313232
OneEmbedding,expected,had revealed,473,473_FM_him,fm,MismatchMatch,obj,The granddaughter expected that Matt had revealed,him,9.361125946044922
OneEmbedding,expected,had revealed,473,473_FF_him,ff,MismatchMismatch,obj,The granddaughter expected that Janice had revealed,him,8.915674209594727
OneEmbedding,expected,had revealed,473,473_MM_his,mm,MatchMatch,poss,Marcus expected that Matt had revealed,his,2.541410207748413
OneEmbedding,expected,had revealed,473,473_MF_his,mf,MatchMismatch,poss,Marcus expected that Janice had revealed,his,3.9483866691589355
OneEmbedding,expected,had revealed,473,473_FM_his,fm,MismatchMatch,poss,The granddaughter expected that Matt had revealed,his,2.8802695274353027
OneEmbedding,expected,had revealed,473,473_FF_his,ff,MismatchMismatch,poss,The granddaughter expected that Janice had revealed,his,5.996470928192139
OneEmbedding,speculates,won't make,474,474_MM_him,mm,MatchMatch,obj,Richard speculates that Daniel won't make,him,7.794689655303955
OneEmbedding,speculates,won't make,474,474_MF_him,mf,MatchMismatch,obj,Richard speculates that Brenda won't make,him,6.778918266296387
OneEmbedding,speculates,won't make,474,474_FM_him,fm,MismatchMatch,obj,Kristin speculates that Daniel won't make,him,9.12711238861084
OneEmbedding,speculates,won't make,474,474_FF_him,ff,MismatchMismatch,obj,Kristin speculates that Brenda won't make,him,8.058345794677734
OneEmbedding,speculates,won't make,474,474_MM_his,mm,MatchMatch,poss,Richard speculates that Daniel won't make,his,5.720815658569336
OneEmbedding,speculates,won't make,474,474_MF_his,mf,MatchMismatch,poss,Richard speculates that Brenda won't make,his,8.627370834350586
OneEmbedding,speculates,won't make,474,474_FM_his,fm,MismatchMatch,poss,Kristin speculates that Daniel won't make,his,5.4527482986450195
OneEmbedding,speculates,won't make,474,474_FF_his,ff,MismatchMismatch,poss,Kristin speculates that Brenda won't make,his,10.120948791503906
OneEmbedding,might conceal,does shake,475,475_MM_him,mm,MatchMatch,obj,That son might conceal that Robert does shake,him,5.453766345977783
OneEmbedding,might conceal,does shake,475,475_MF_him,mf,MatchMismatch,obj,That son might conceal that Martha does shake,him,4.550823211669922
OneEmbedding,might conceal,does shake,475,475_FM_him,fm,MismatchMatch,obj,Stephanie might conceal that Robert does shake,him,8.013128280639648
OneEmbedding,might conceal,does shake,475,475_FF_him,ff,MismatchMismatch,obj,Stephanie might conceal that Martha does shake,him,5.72765588760376
OneEmbedding,might conceal,does shake,475,475_MM_his,mm,MatchMatch,poss,That son might conceal that Robert does shake,his,2.7261710166931152
OneEmbedding,might conceal,does shake,475,475_MF_his,mf,MatchMismatch,poss,That son might conceal that Martha does shake,his,5.328526020050049
OneEmbedding,might conceal,does shake,475,475_FM_his,fm,MismatchMatch,poss,Stephanie might conceal that Robert does shake,his,2.7382748126983643
OneEmbedding,might conceal,does shake,475,475_FF_his,ff,MismatchMismatch,poss,Stephanie might conceal that Martha does shake,his,6.572985649108887
OneEmbedding,reveals,watched,476,476_MM_him,mm,MatchMatch,obj,John reveals that Dennis watched,him,4.6615519523620605
OneEmbedding,reveals,watched,476,476_MF_him,mf,MatchMismatch,obj,John reveals that that granddaughter watched,him,4.4362006187438965
OneEmbedding,reveals,watched,476,476_FM_him,fm,MismatchMatch,obj,Cynthia reveals that Dennis watched,him,7.375094890594482
OneEmbedding,reveals,watched,476,476_FF_him,ff,MismatchMismatch,obj,Cynthia reveals that that granddaughter watched,him,6.231917858123779
OneEmbedding,reveals,watched,476,476_MM_his,mm,MatchMatch,poss,John reveals that Dennis watched,his,4.6615519523620605
OneEmbedding,reveals,watched,476,476_MF_his,mf,MatchMismatch,poss,John reveals that that granddaughter watched,his,6.30719518661499
OneEmbedding,reveals,watched,476,476_FM_his,fm,MismatchMatch,poss,Cynthia reveals that Dennis watched,his,5.0307159423828125
OneEmbedding,reveals,watched,476,476_FF_his,ff,MismatchMismatch,poss,Cynthia reveals that that granddaughter watched,his,8.159268379211426
OneEmbedding,wouldn't explain,will catch,477,477_MM_him,mm,MatchMatch,obj,Walter wouldn't explain that Brad will catch,him,4.318728446960449
OneEmbedding,wouldn't explain,will catch,477,477_MF_him,mf,MatchMismatch,obj,Walter wouldn't explain that Deanna will catch,him,3.561464548110962
OneEmbedding,wouldn't explain,will catch,477,477_FM_him,fm,MismatchMatch,obj,Susan wouldn't explain that Brad will catch,him,4.760666847229004
OneEmbedding,wouldn't explain,will catch,477,477_FF_him,ff,MismatchMismatch,obj,Susan wouldn't explain that Deanna will catch,him,4.678201675415039
OneEmbedding,wouldn't explain,will catch,477,477_MM_his,mm,MatchMatch,poss,Walter wouldn't explain that Brad will catch,his,5.626171112060547
OneEmbedding,wouldn't explain,will catch,477,477_MF_his,mf,MatchMismatch,poss,Walter wouldn't explain that Deanna will catch,his,6.9315104484558105
OneEmbedding,wouldn't explain,will catch,477,477_FM_his,fm,MismatchMatch,poss,Susan wouldn't explain that Brad will catch,his,5.538369655609131
OneEmbedding,wouldn't explain,will catch,477,477_FF_his,ff,MismatchMismatch,poss,Susan wouldn't explain that Deanna will catch,his,8.27366828918457
OneEmbedding,hates,doesn't fight,478,478_MM_him,mm,MatchMatch,obj,Theodore hates that that ex-boyfriend doesn't fight,him,5.376307487487793
OneEmbedding,hates,doesn't fight,478,478_MF_him,mf,MatchMismatch,obj,Theodore hates that Tamara doesn't fight,him,4.564894676208496
OneEmbedding,hates,doesn't fight,478,478_FM_him,fm,MismatchMatch,obj,Dawn hates that that ex-boyfriend doesn't fight,him,8.81270980834961
OneEmbedding,hates,doesn't fight,478,478_FF_him,ff,MismatchMismatch,obj,Dawn hates that Tamara doesn't fight,him,6.287086486816406
OneEmbedding,hates,doesn't fight,478,478_MM_his,mm,MatchMatch,poss,Theodore hates that that ex-boyfriend doesn't fight,his,4.835297107696533
OneEmbedding,hates,doesn't fight,478,478_MF_his,mf,MatchMismatch,poss,Theodore hates that Tamara doesn't fight,his,7.393929481506348
OneEmbedding,hates,doesn't fight,478,478_FM_his,fm,MismatchMatch,poss,Dawn hates that that ex-boyfriend doesn't fight,his,5.44266414642334
OneEmbedding,hates,doesn't fight,478,478_FF_his,ff,MismatchMismatch,poss,Dawn hates that Tamara doesn't fight,his,10.006534576416016
OneEmbedding,hadn't noticed,was leading,479,479_MM_him,mm,MatchMatch,obj,Lawrence hadn't noticed that Edward was leading,him,1.7768381834030151
OneEmbedding,hadn't noticed,was leading,479,479_MF_him,mf,MatchMismatch,obj,Lawrence hadn't noticed that Teresa was leading,him,1.3027279376983643
OneEmbedding,hadn't noticed,was leading,479,479_FM_him,fm,MismatchMatch,obj,Janice hadn't noticed that Edward was leading,him,7.454423427581787
OneEmbedding,hadn't noticed,was leading,479,479_FF_him,ff,MismatchMismatch,obj,Janice hadn't noticed that Teresa was leading,him,5.609894275665283
OneEmbedding,hadn't noticed,was leading,479,479_MM_his,mm,MatchMatch,poss,Lawrence hadn't noticed that Edward was leading,his,5.349762439727783
OneEmbedding,hadn't noticed,was leading,479,479_MF_his,mf,MatchMismatch,poss,Lawrence hadn't noticed that Teresa was leading,his,7.129863262176514
OneEmbedding,hadn't noticed,was leading,479,479_FM_his,fm,MismatchMatch,poss,Janice hadn't noticed that Edward was leading,his,5.741223335266113
OneEmbedding,hadn't noticed,was leading,479,479_FF_his,ff,MismatchMismatch,poss,Janice hadn't noticed that Teresa was leading,his,9.915436744689941
OneEmbedding,had believed,has shaken,480,480_MM_him,mm,MatchMatch,obj,Ronald had believed that Wayne has shaken,him,5.408816814422607
OneEmbedding,had believed,has shaken,480,480_MF_him,mf,MatchMismatch,obj,Ronald had believed that Heidi has shaken,him,4.327023506164551
OneEmbedding,had believed,has shaken,480,480_FM_him,fm,MismatchMatch,obj,Irene had believed that Wayne has shaken,him,7.006105899810791
OneEmbedding,had believed,has shaken,480,480_FF_him,ff,MismatchMismatch,obj,Irene had believed that Heidi has shaken,him,5.511921405792236
OneEmbedding,had believed,has shaken,480,480_MM_his,mm,MatchMatch,poss,Ronald had believed that Wayne has shaken,his,3.48146653175354
OneEmbedding,had believed,has shaken,480,480_MF_his,mf,MatchMismatch,poss,Ronald had believed that Heidi has shaken,his,4.338294506072998
OneEmbedding,had believed,has shaken,480,480_FM_his,fm,MismatchMatch,poss,Irene had believed that Wayne has shaken,his,3.3092000484466553
OneEmbedding,had believed,has shaken,480,480_FF_his,ff,MismatchMismatch,poss,Irene had believed that Heidi has shaken,his,5.861324310302734
OneEmbedding,is asserting,scared,481,481_MM_him,mm,MatchMatch,obj,This boy is asserting that Bradley scared,him,1.0976873636245728
OneEmbedding,is asserting,scared,481,481_MF_him,mf,MatchMismatch,obj,This boy is asserting that the dancer scared,him,0.6819209456443787
OneEmbedding,is asserting,scared,481,481_FM_him,fm,MismatchMatch,obj,The ex-girlfriend is asserting that Bradley scared,him,6.941622257232666
OneEmbedding,is asserting,scared,481,481_FF_him,ff,MismatchMismatch,obj,The ex-girlfriend is asserting that the dancer scared,him,4.811232566833496
OneEmbedding,is asserting,scared,481,481_MM_his,mm,MatchMatch,poss,This boy is asserting that Bradley scared,his,4.512816905975342
OneEmbedding,is asserting,scared,481,481_MF_his,mf,MatchMismatch,poss,This boy is asserting that the dancer scared,his,5.269240379333496
OneEmbedding,is asserting,scared,481,481_FM_his,fm,MismatchMatch,poss,The ex-girlfriend is asserting that Bradley scared,his,7.099416732788086
OneEmbedding,is asserting,scared,481,481_FF_his,ff,MismatchMismatch,poss,The ex-girlfriend is asserting that the dancer scared,his,7.572640895843506
OneEmbedding,complained,upset,482,482_MM_him,mm,MatchMatch,obj,Carlos complained that Todd upset,him,1.5670017004013062
OneEmbedding,complained,upset,482,482_MF_him,mf,MatchMismatch,obj,Carlos complained that Dawn upset,him,1.632391333580017
OneEmbedding,complained,upset,482,482_FM_him,fm,MismatchMatch,obj,Denise complained that Todd upset,him,7.172333240509033
OneEmbedding,complained,upset,482,482_FF_him,ff,MismatchMismatch,obj,Denise complained that Dawn upset,him,5.955049991607666
OneEmbedding,complained,upset,482,482_MM_his,mm,MatchMatch,poss,Carlos complained that Todd upset,his,3.2463889122009277
OneEmbedding,complained,upset,482,482_MF_his,mf,MatchMismatch,poss,Carlos complained that Dawn upset,his,3.1877968311309814
OneEmbedding,complained,upset,482,482_FM_his,fm,MismatchMatch,poss,Denise complained that Todd upset,his,5.278796672821045
OneEmbedding,complained,upset,482,482_FF_his,ff,MismatchMismatch,poss,Denise complained that Dawn upset,his,6.868005275726318
OneEmbedding,has explained,catches,483,483_MM_him,mm,MatchMatch,obj,Edward has explained that Richard catches,him,3.3276968002319336
OneEmbedding,has explained,catches,483,483_MF_him,mf,MatchMismatch,obj,Edward has explained that that ex-girlfriend catches,him,1.5394558906555176
OneEmbedding,has explained,catches,483,483_FM_him,fm,MismatchMatch,obj,Diana has explained that Richard catches,him,5.976276874542236
OneEmbedding,has explained,catches,483,483_FF_him,ff,MismatchMismatch,obj,Diana has explained that that ex-girlfriend catches,him,3.313906192779541
OneEmbedding,has explained,catches,483,483_MM_his,mm,MatchMatch,poss,Edward has explained that Richard catches,his,3.958875894546509
OneEmbedding,has explained,catches,483,483_MF_his,mf,MatchMismatch,poss,Edward has explained that that ex-girlfriend catches,his,4.210695743560791
OneEmbedding,has explained,catches,483,483_FM_his,fm,MismatchMatch,poss,Diana has explained that Richard catches,his,4.24053430557251
OneEmbedding,has explained,catches,483,483_FF_his,ff,MismatchMismatch,poss,Diana has explained that that ex-girlfriend catches,his,5.00456428527832
OneEmbedding,hasn't concealed,had thought about,484,484_MM_him,mm,MatchMatch,obj,David hasn't concealed that Jerry had thought about,him,6.012360572814941
OneEmbedding,hasn't concealed,had thought about,484,484_MF_him,mf,MatchMismatch,obj,David hasn't concealed that that sister had thought about,him,4.8594255447387695
OneEmbedding,hasn't concealed,had thought about,484,484_FM_him,fm,MismatchMatch,obj,Alice hasn't concealed that Jerry had thought about,him,6.109708309173584
OneEmbedding,hasn't concealed,had thought about,484,484_FF_him,ff,MismatchMismatch,obj,Alice hasn't concealed that that sister had thought about,him,4.94290828704834
OneEmbedding,hasn't concealed,had thought about,484,484_MM_his,mm,MatchMatch,poss,David hasn't concealed that Jerry had thought about,his,5.967276573181152
OneEmbedding,hasn't concealed,had thought about,484,484_MF_his,mf,MatchMismatch,poss,David hasn't concealed that that sister had thought about,his,7.124907493591309
OneEmbedding,hasn't concealed,had thought about,484,484_FM_his,fm,MismatchMatch,poss,Alice hasn't concealed that Jerry had thought about,his,5.929371356964111
OneEmbedding,hasn't concealed,had thought about,484,484_FF_his,ff,MismatchMismatch,poss,Alice hasn't concealed that that sister had thought about,his,7.681774139404297
OneEmbedding,was disliking,has helped,485,485_MM_him,mm,MatchMatch,obj,Roger was disliking that that boy has helped,him,3.070470094680786
OneEmbedding,was disliking,has helped,485,485_MF_him,mf,MatchMismatch,obj,Roger was disliking that that actress has helped,him,2.8989274501800537
OneEmbedding,was disliking,has helped,485,485_FM_him,fm,MismatchMatch,obj,Stacey was disliking that that boy has helped,him,4.441277027130127
OneEmbedding,was disliking,has helped,485,485_FF_him,ff,MismatchMismatch,obj,Stacey was disliking that that actress has helped,him,3.7426939010620117
OneEmbedding,was disliking,has helped,485,485_MM_his,mm,MatchMatch,poss,Roger was disliking that that boy has helped,his,5.550102233886719
OneEmbedding,was disliking,has helped,485,485_MF_his,mf,MatchMismatch,poss,Roger was disliking that that actress has helped,his,6.0548224449157715
OneEmbedding,was disliking,has helped,485,485_FM_his,fm,MismatchMatch,poss,Stacey was disliking that that boy has helped,his,6.391169548034668
OneEmbedding,was disliking,has helped,485,485_FF_his,ff,MismatchMismatch,poss,Stacey was disliking that that actress has helped,his,7.653749942779541
OneEmbedding,has concluded,is listening to,486,486_MM_him,mm,MatchMatch,obj,Martin has concluded that this boy is listening to,him,5.536566734313965
OneEmbedding,has concluded,is listening to,486,486_MF_him,mf,MatchMismatch,obj,Martin has concluded that Holly is listening to,him,4.468430995941162
OneEmbedding,has concluded,is listening to,486,486_FM_him,fm,MismatchMatch,obj,Diane has concluded that this boy is listening to,him,6.594700813293457
OneEmbedding,has concluded,is listening to,486,486_FF_him,ff,MismatchMismatch,obj,Diane has concluded that Holly is listening to,him,6.160102844238281
OneEmbedding,has concluded,is listening to,486,486_MM_his,mm,MatchMatch,poss,Martin has concluded that this boy is listening to,his,3.992432117462158
OneEmbedding,has concluded,is listening to,486,486_MF_his,mf,MatchMismatch,poss,Martin has concluded that Holly is listening to,his,5.155965328216553
OneEmbedding,has concluded,is listening to,486,486_FM_his,fm,MismatchMatch,poss,Diane has concluded that this boy is listening to,his,3.9572737216949463
OneEmbedding,has concluded,is listening to,486,486_FF_his,ff,MismatchMismatch,poss,Diane has concluded that Holly is listening to,his,7.230853080749512
OneEmbedding,hadn't proposed,can make,487,487_MM_him,mm,MatchMatch,obj,Christopher hadn't proposed that Craig can make,him,4.683780193328857
OneEmbedding,hadn't proposed,can make,487,487_MF_him,mf,MatchMismatch,obj,Christopher hadn't proposed that Anna can make,him,4.880556583404541
OneEmbedding,hadn't proposed,can make,487,487_FM_him,fm,MismatchMatch,obj,Kristin hadn't proposed that Craig can make,him,5.898634910583496
OneEmbedding,hadn't proposed,can make,487,487_FF_him,ff,MismatchMismatch,obj,Kristin hadn't proposed that Anna can make,him,6.404380798339844
OneEmbedding,hadn't proposed,can make,487,487_MM_his,mm,MatchMatch,poss,Christopher hadn't proposed that Craig can make,his,4.165311813354492
OneEmbedding,hadn't proposed,can make,487,487_MF_his,mf,MatchMismatch,poss,Christopher hadn't proposed that Anna can make,his,7.732133388519287
OneEmbedding,hadn't proposed,can make,487,487_FM_his,fm,MismatchMatch,poss,Kristin hadn't proposed that Craig can make,his,4.129079341888428
OneEmbedding,hadn't proposed,can make,487,487_FF_his,ff,MismatchMismatch,poss,Kristin hadn't proposed that Anna can make,his,9.492650032043457
OneEmbedding,couldn't propose,chose,488,488_MM_him,mm,MatchMatch,obj,Benjamin couldn't propose that Patrick chose,him,4.481092929840088
OneEmbedding,couldn't propose,chose,488,488_MF_him,mf,MatchMismatch,obj,Benjamin couldn't propose that Kimberley chose,him,3.8182995319366455
OneEmbedding,couldn't propose,chose,488,488_FM_him,fm,MismatchMatch,obj,Kristen couldn't propose that Patrick chose,him,5.2014384269714355
OneEmbedding,couldn't propose,chose,488,488_FF_him,ff,MismatchMismatch,obj,Kristen couldn't propose that Kimberley chose,him,4.259099960327148
OneEmbedding,couldn't propose,chose,488,488_MM_his,mm,MatchMatch,poss,Benjamin couldn't propose that Patrick chose,his,4.32329797744751
OneEmbedding,couldn't propose,chose,488,488_MF_his,mf,MatchMismatch,poss,Benjamin couldn't propose that Kimberley chose,his,6.895297527313232
OneEmbedding,couldn't propose,chose,488,488_FM_his,fm,MismatchMatch,poss,Kristen couldn't propose that Patrick chose,his,4.209585666656494
OneEmbedding,couldn't propose,chose,488,488_FF_his,ff,MismatchMismatch,poss,Kristen couldn't propose that Kimberley chose,his,7.584061145782471
OneEmbedding,finds out,was hurting,489,489_MM_him,mm,MatchMatch,obj,Joseph finds out that Theodore was hurting,him,4.3188042640686035
OneEmbedding,finds out,was hurting,489,489_MF_him,mf,MatchMismatch,obj,Joseph finds out that Connie was hurting,him,2.5579233169555664
OneEmbedding,finds out,was hurting,489,489_FM_him,fm,MismatchMatch,obj,Elizabeth finds out that Theodore was hurting,him,8.321072578430176
OneEmbedding,finds out,was hurting,489,489_FF_him,ff,MismatchMismatch,obj,Elizabeth finds out that Connie was hurting,him,5.274458885192871
OneEmbedding,finds out,was hurting,489,489_MM_his,mm,MatchMatch,poss,Joseph finds out that Theodore was hurting,his,2.6506881713867188
OneEmbedding,finds out,was hurting,489,489_MF_his,mf,MatchMismatch,poss,Joseph finds out that Connie was hurting,his,3.910449981689453
OneEmbedding,finds out,was hurting,489,489_FM_his,fm,MismatchMatch,poss,Elizabeth finds out that Theodore was hurting,his,3.395620822906494
OneEmbedding,finds out,was hurting,489,489_FF_his,ff,MismatchMismatch,poss,Elizabeth finds out that Connie was hurting,his,7.754090785980225
OneEmbedding,complains,does see,490,490_MM_him,mm,MatchMatch,obj,Peter complains that Eric does see,him,2.819291591644287
OneEmbedding,complains,does see,490,490_MF_him,mf,MatchMismatch,obj,Peter complains that Melissa does see,him,2.191087245941162
OneEmbedding,complains,does see,490,490_FM_him,fm,MismatchMatch,obj,Laura complains that Eric does see,him,7.523027420043945
OneEmbedding,complains,does see,490,490_FF_him,ff,MismatchMismatch,obj,Laura complains that Melissa does see,him,5.170158863067627
OneEmbedding,complains,does see,490,490_MM_his,mm,MatchMatch,poss,Peter complains that Eric does see,his,4.363426208496094
OneEmbedding,complains,does see,490,490_MF_his,mf,MatchMismatch,poss,Peter complains that Melissa does see,his,4.72707462310791
OneEmbedding,complains,does see,490,490_FM_his,fm,MismatchMatch,poss,Laura complains that Eric does see,his,4.874330043792725
OneEmbedding,complains,does see,490,490_FF_his,ff,MismatchMismatch,poss,Laura complains that Melissa does see,his,7.886483192443848
OneEmbedding,felt,will heal,491,491_MM_him,mm,MatchMatch,obj,Bill felt that Paul will heal,him,3.5982742309570312
OneEmbedding,felt,will heal,491,491_MF_him,mf,MatchMismatch,obj,Bill felt that Mary will heal,him,3.270653247833252
OneEmbedding,felt,will heal,491,491_FM_him,fm,MismatchMatch,obj,Bethany felt that Paul will heal,him,6.265224933624268
OneEmbedding,felt,will heal,491,491_FF_him,ff,MismatchMismatch,obj,Bethany felt that Mary will heal,him,3.923281192779541
OneEmbedding,felt,will heal,491,491_MM_his,mm,MatchMatch,poss,Bill felt that Paul will heal,his,4.364706039428711
OneEmbedding,felt,will heal,491,491_MF_his,mf,MatchMismatch,poss,Bill felt that Mary will heal,his,5.4797797203063965
OneEmbedding,felt,will heal,491,491_FM_his,fm,MismatchMatch,poss,Bethany felt that Paul will heal,his,6.986572265625
OneEmbedding,felt,will heal,491,491_FF_his,ff,MismatchMismatch,poss,Bethany felt that Mary will heal,his,6.5945210456848145
OneEmbedding,might shout,describes,492,492_MM_him,mm,MatchMatch,obj,The grandson might shout that Christopher describes,him,4.297364711761475
OneEmbedding,might shout,describes,492,492_MF_him,mf,MatchMismatch,obj,The grandson might shout that Kristen describes,him,4.009539604187012
OneEmbedding,might shout,describes,492,492_FM_him,fm,MismatchMatch,obj,Barbara might shout that Christopher describes,him,6.811554908752441
OneEmbedding,might shout,describes,492,492_FF_him,ff,MismatchMismatch,obj,Barbara might shout that Kristen describes,him,6.518927097320557
OneEmbedding,might shout,describes,492,492_MM_his,mm,MatchMatch,poss,The grandson might shout that Christopher describes,his,4.793291091918945
OneEmbedding,might shout,describes,492,492_MF_his,mf,MatchMismatch,poss,The grandson might shout that Kristen describes,his,5.914348602294922
OneEmbedding,might shout,describes,492,492_FM_his,fm,MismatchMatch,poss,Barbara might shout that Christopher describes,his,3.948707103729248
OneEmbedding,might shout,describes,492,492_FF_his,ff,MismatchMismatch,poss,Barbara might shout that Kristen describes,his,8.536446571350098
OneEmbedding,did suggest,isn't leaving,493,493_MM_him,mm,MatchMatch,obj,Jason did suggest that Travis isn't leaving,him,8.148082733154297
OneEmbedding,did suggest,isn't leaving,493,493_MF_him,mf,MatchMismatch,obj,Jason did suggest that Marie isn't leaving,him,5.9653215408325195
OneEmbedding,did suggest,isn't leaving,493,493_FM_him,fm,MismatchMatch,obj,Wendy did suggest that Travis isn't leaving,him,8.789434432983398
OneEmbedding,did suggest,isn't leaving,493,493_FF_him,ff,MismatchMismatch,obj,Wendy did suggest that Marie isn't leaving,him,6.891939640045166
OneEmbedding,did suggest,isn't leaving,493,493_MM_his,mm,MatchMatch,poss,Jason did suggest that Travis isn't leaving,his,5.364132404327393
OneEmbedding,did suggest,isn't leaving,493,493_MF_his,mf,MatchMismatch,poss,Jason did suggest that Marie isn't leaving,his,9.211384773254395
OneEmbedding,did suggest,isn't leaving,493,493_FM_his,fm,MismatchMatch,poss,Wendy did suggest that Travis isn't leaving,his,5.487015247344971
OneEmbedding,did suggest,isn't leaving,493,493_FF_his,ff,MismatchMismatch,poss,Wendy did suggest that Marie isn't leaving,his,10.340882301330566
OneEmbedding,did learn,did overwhelm,494,494_MM_him,mm,MatchMatch,obj,Richard did learn that Robert did overwhelm,him,3.368727922439575
OneEmbedding,did learn,did overwhelm,494,494_MF_him,mf,MatchMismatch,obj,Richard did learn that Wendy did overwhelm,him,2.7136363983154297
OneEmbedding,did learn,did overwhelm,494,494_FM_him,fm,MismatchMatch,obj,Ella did learn that Robert did overwhelm,him,5.873013973236084
OneEmbedding,did learn,did overwhelm,494,494_FF_him,ff,MismatchMismatch,obj,Ella did learn that Wendy did overwhelm,him,4.200838565826416
OneEmbedding,did learn,did overwhelm,494,494_MM_his,mm,MatchMatch,poss,Richard did learn that Robert did overwhelm,his,2.7262778282165527
OneEmbedding,did learn,did overwhelm,494,494_MF_his,mf,MatchMismatch,poss,Richard did learn that Wendy did overwhelm,his,5.441231727600098
OneEmbedding,did learn,did overwhelm,494,494_FM_his,fm,MismatchMatch,poss,Ella did learn that Robert did overwhelm,his,3.1679608821868896
OneEmbedding,did learn,did overwhelm,494,494_FF_his,ff,MismatchMismatch,poss,Ella did learn that Wendy did overwhelm,his,7.322920799255371
OneEmbedding,would conclude,might reference,495,495_MM_him,mm,MatchMatch,obj,Daniel would conclude that Benjamin might reference,him,5.272109508514404
OneEmbedding,would conclude,might reference,495,495_MF_him,mf,MatchMismatch,obj,Daniel would conclude that Nina might reference,him,4.588581562042236
OneEmbedding,would conclude,might reference,495,495_FM_him,fm,MismatchMatch,obj,Kristen would conclude that Benjamin might reference,him,7.907719612121582
OneEmbedding,would conclude,might reference,495,495_FF_him,ff,MismatchMismatch,obj,Kristen would conclude that Nina might reference,him,5.515779972076416
OneEmbedding,would conclude,might reference,495,495_MM_his,mm,MatchMatch,poss,Daniel would conclude that Benjamin might reference,his,3.942125082015991
OneEmbedding,would conclude,might reference,495,495_MF_his,mf,MatchMismatch,poss,Daniel would conclude that Nina might reference,his,4.69002103805542
OneEmbedding,would conclude,might reference,495,495_FM_his,fm,MismatchMatch,poss,Kristen would conclude that Benjamin might reference,his,4.39115047454834
OneEmbedding,would conclude,might reference,495,495_FF_his,ff,MismatchMismatch,poss,Kristen would conclude that Nina might reference,his,5.718658924102783
OneEmbedding,wasn't hating,investigated,496,496_MM_him,mm,MatchMatch,obj,Bill wasn't hating that Carl investigated,him,4.809586048126221
OneEmbedding,wasn't hating,investigated,496,496_MF_him,mf,MatchMismatch,obj,Bill wasn't hating that Sharon investigated,him,3.1040587425231934
OneEmbedding,wasn't hating,investigated,496,496_FM_him,fm,MismatchMatch,obj,Ellen wasn't hating that Carl investigated,him,4.924064636230469
OneEmbedding,wasn't hating,investigated,496,496_FF_him,ff,MismatchMismatch,obj,Ellen wasn't hating that Sharon investigated,him,2.998704195022583
OneEmbedding,wasn't hating,investigated,496,496_MM_his,mm,MatchMatch,poss,Bill wasn't hating that Carl investigated,his,4.437641620635986
OneEmbedding,wasn't hating,investigated,496,496_MF_his,mf,MatchMismatch,poss,Bill wasn't hating that Sharon investigated,his,4.828530311584473
OneEmbedding,wasn't hating,investigated,496,496_FM_his,fm,MismatchMatch,poss,Ellen wasn't hating that Carl investigated,his,4.292885780334473
OneEmbedding,wasn't hating,investigated,496,496_FF_his,ff,MismatchMismatch,poss,Ellen wasn't hating that Sharon investigated,his,4.7344465255737305
OneEmbedding,wouldn't admit,listens to,497,497_MM_him,mm,MatchMatch,obj,The son wouldn't admit that the nephew listens to,him,2.229275941848755
OneEmbedding,wouldn't admit,listens to,497,497_MF_him,mf,MatchMismatch,obj,The son wouldn't admit that Sheila listens to,him,2.240849494934082
OneEmbedding,wouldn't admit,listens to,497,497_FM_him,fm,MismatchMatch,obj,Christina wouldn't admit that the nephew listens to,him,7.012902736663818
OneEmbedding,wouldn't admit,listens to,497,497_FF_him,ff,MismatchMismatch,obj,Christina wouldn't admit that Sheila listens to,him,4.9742631912231445
OneEmbedding,wouldn't admit,listens to,497,497_MM_his,mm,MatchMatch,poss,The son wouldn't admit that the nephew listens to,his,2.894268035888672
OneEmbedding,wouldn't admit,listens to,497,497_MF_his,mf,MatchMismatch,poss,The son wouldn't admit that Sheila listens to,his,3.875152349472046
OneEmbedding,wouldn't admit,listens to,497,497_FM_his,fm,MismatchMatch,poss,Christina wouldn't admit that the nephew listens to,his,4.871402263641357
OneEmbedding,wouldn't admit,listens to,497,497_FF_his,ff,MismatchMismatch,poss,Christina wouldn't admit that Sheila listens to,his,6.394415855407715
OneEmbedding,reveals,did talk to,498,498_MM_him,mm,MatchMatch,obj,Todd reveals that Gregory did talk to,him,2.4887735843658447
OneEmbedding,reveals,did talk to,498,498_MF_him,mf,MatchMismatch,obj,Todd reveals that April did talk to,him,2.2661571502685547
OneEmbedding,reveals,did talk to,498,498_FM_him,fm,MismatchMatch,obj,Elaine reveals that Gregory did talk to,him,4.569395065307617
OneEmbedding,reveals,did talk to,498,498_FF_him,ff,MismatchMismatch,obj,Elaine reveals that April did talk to,him,3.7836389541625977
OneEmbedding,reveals,did talk to,498,498_MM_his,mm,MatchMatch,poss,Todd reveals that Gregory did talk to,his,4.517563343048096
OneEmbedding,reveals,did talk to,498,498_MF_his,mf,MatchMismatch,poss,Todd reveals that April did talk to,his,7.0225419998168945
