exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
TwoEmbedding,advises,isn't stunning,469,469_FFF_his,fff,MismatchMismatchMismatch,poss,Rose advises Nina that Stacy isn't stunning,his,14.216753959655762
TwoEmbedding,tells,shocks,470,470_MMM_him,mmm,MatchMatchMatch,obj,Benjamin tells Thomas that Travis shocks,him,0.7005211710929871
TwoEmbedding,tells,shocks,470,470_MMF_him,mmf,MatchMatchMismatch,obj,Benjamin tells Thomas that Kimberley shocks,him,0.49898040294647217
TwoEmbedding,tells,shocks,470,470_MFM_him,mfm,MatchMismatchMatch,obj,Benjamin tells Heather that Travis shocks,him,1.5759282112121582
TwoEmbedding,tells,shocks,470,470_MFF_him,mff,MatchMismatchMismatch,obj,Benjamin tells Heather that Kimberley shocks,him,0.5789156556129456
TwoEmbedding,tells,shocks,470,470_FMM_him,fmm,MismatchMatchMatch,obj,Patricia tells Thomas that Travis shocks,him,4.154660224914551
TwoEmbedding,tells,shocks,470,470_FMF_him,fmf,MismatchMatchMismatch,obj,Patricia tells Thomas that Kimberley shocks,him,0.8084694743156433
TwoEmbedding,tells,shocks,470,470_FFM_him,ffm,MismatchMismatchMatch,obj,Patricia tells Heather that Travis shocks,him,7.819924354553223
TwoEmbedding,tells,shocks,470,470_FFF_him,fff,MismatchMismatchMismatch,obj,Patricia tells Heather that Kimberley shocks,him,4.8256988525390625
TwoEmbedding,tells,shocks,470,470_MMM_his,mmm,MatchMatchMatch,poss,Benjamin tells Thomas that Travis shocks,his,4.238669395446777
TwoEmbedding,tells,shocks,470,470_MMF_his,mmf,MatchMatchMismatch,poss,Benjamin tells Thomas that Kimberley shocks,his,6.003949165344238
TwoEmbedding,tells,shocks,470,470_MFM_his,mfm,MatchMismatchMatch,poss,Benjamin tells Heather that Travis shocks,his,4.730224132537842
TwoEmbedding,tells,shocks,470,470_MFF_his,mff,MatchMismatchMismatch,poss,Benjamin tells Heather that Kimberley shocks,his,7.3472795486450195
TwoEmbedding,tells,shocks,470,470_FMM_his,fmm,MismatchMatchMatch,poss,Patricia tells Thomas that Travis shocks,his,4.569821357727051
TwoEmbedding,tells,shocks,470,470_FMF_his,fmf,MismatchMatchMismatch,poss,Patricia tells Thomas that Kimberley shocks,his,7.410250663757324
TwoEmbedding,tells,shocks,470,470_FFM_his,ffm,MismatchMismatchMatch,poss,Patricia tells Heather that Travis shocks,his,4.948254585266113
TwoEmbedding,tells,shocks,470,470_FFF_his,fff,MismatchMismatchMismatch,poss,Patricia tells Heather that Kimberley shocks,his,10.608022689819336
TwoEmbedding,advises,was hugging,471,471_MMM_him,mmm,MatchMatchMatch,obj,Todd advises Alan that Todd was hugging,him,3.296570301055908
TwoEmbedding,advises,was hugging,471,471_MMF_him,mmf,MatchMatchMismatch,obj,Todd advises Alan that Vanessa was hugging,him,1.8871486186981201
TwoEmbedding,advises,was hugging,471,471_MFM_him,mfm,MatchMismatchMatch,obj,Todd advises Heidi that Todd was hugging,him,5.589498043060303
TwoEmbedding,advises,was hugging,471,471_MFF_him,mff,MatchMismatchMismatch,obj,Todd advises Heidi that Vanessa was hugging,him,3.4917500019073486
TwoEmbedding,advises,was hugging,471,471_FMM_him,fmm,MismatchMatchMatch,obj,Sandra advises Alan that Todd was hugging,him,4.595350742340088
TwoEmbedding,advises,was hugging,471,471_FMF_him,fmf,MismatchMatchMismatch,obj,Sandra advises Alan that Vanessa was hugging,him,2.791032552719116
TwoEmbedding,advises,was hugging,471,471_FFM_him,ffm,MismatchMismatchMatch,obj,Sandra advises Heidi that Todd was hugging,him,6.800489902496338
TwoEmbedding,advises,was hugging,471,471_FFF_him,fff,MismatchMismatchMismatch,obj,Sandra advises Heidi that Vanessa was hugging,him,5.449069499969482
TwoEmbedding,advises,was hugging,471,471_MMM_his,mmm,MatchMatchMatch,poss,Todd advises Alan that Todd was hugging,his,2.991335153579712
TwoEmbedding,advises,was hugging,471,471_MMF_his,mmf,MatchMatchMismatch,poss,Todd advises Alan that Vanessa was hugging,his,5.157540798187256
TwoEmbedding,advises,was hugging,471,471_MFM_his,mfm,MatchMismatchMatch,poss,Todd advises Heidi that Todd was hugging,his,3.1475119590759277
TwoEmbedding,advises,was hugging,471,471_MFF_his,mff,MatchMismatchMismatch,poss,Todd advises Heidi that Vanessa was hugging,his,6.471705913543701
TwoEmbedding,advises,was hugging,471,471_FMM_his,fmm,MismatchMatchMatch,poss,Sandra advises Alan that Todd was hugging,his,3.1056857109069824
TwoEmbedding,advises,was hugging,471,471_FMF_his,fmf,MismatchMatchMismatch,poss,Sandra advises Alan that Vanessa was hugging,his,5.710545539855957
TwoEmbedding,advises,was hugging,471,471_FFM_his,ffm,MismatchMismatchMatch,poss,Sandra advises Heidi that Todd was hugging,his,3.2505147457122803
TwoEmbedding,advises,was hugging,471,471_FFF_his,fff,MismatchMismatchMismatch,poss,Sandra advises Heidi that Vanessa was hugging,his,7.489840030670166
TwoEmbedding,alerted,leads,472,472_MMM_him,mmm,MatchMatchMatch,obj,Jerry alerted Charles that Donald leads,him,5.84674596786499
TwoEmbedding,alerted,leads,472,472_MMF_him,mmf,MatchMatchMismatch,obj,Jerry alerted Charles that Jodi leads,him,5.2588911056518555
TwoEmbedding,alerted,leads,472,472_MFM_him,mfm,MatchMismatchMatch,obj,Jerry alerted Colleen that Donald leads,him,7.749517440795898
TwoEmbedding,alerted,leads,472,472_MFF_him,mff,MatchMismatchMismatch,obj,Jerry alerted Colleen that Jodi leads,him,7.495923042297363
TwoEmbedding,alerted,leads,472,472_FMM_him,fmm,MismatchMatchMatch,obj,Maria alerted Charles that Donald leads,him,7.169753551483154
TwoEmbedding,alerted,leads,472,472_FMF_him,fmf,MismatchMatchMismatch,obj,Maria alerted Charles that Jodi leads,him,5.850078582763672
TwoEmbedding,alerted,leads,472,472_FFM_him,ffm,MismatchMismatchMatch,obj,Maria alerted Colleen that Donald leads,him,9.238602638244629
TwoEmbedding,alerted,leads,472,472_FFF_him,fff,MismatchMismatchMismatch,obj,Maria alerted Colleen that Jodi leads,him,8.89199447631836
TwoEmbedding,alerted,leads,472,472_MMM_his,mmm,MatchMatchMatch,poss,Jerry alerted Charles that Donald leads,his,5.559817314147949
TwoEmbedding,alerted,leads,472,472_MMF_his,mmf,MatchMatchMismatch,poss,Jerry alerted Charles that Jodi leads,his,7.877757549285889
TwoEmbedding,alerted,leads,472,472_MFM_his,mfm,MatchMismatchMatch,poss,Jerry alerted Colleen that Donald leads,his,5.250579833984375
TwoEmbedding,alerted,leads,472,472_MFF_his,mff,MatchMismatchMismatch,poss,Jerry alerted Colleen that Jodi leads,his,9.369266510009766
TwoEmbedding,alerted,leads,472,472_FMM_his,fmm,MismatchMatchMatch,poss,Maria alerted Charles that Donald leads,his,5.942379474639893
TwoEmbedding,alerted,leads,472,472_FMF_his,fmf,MismatchMatchMismatch,poss,Maria alerted Charles that Jodi leads,his,8.466695785522461
TwoEmbedding,alerted,leads,472,472_FFM_his,ffm,MismatchMismatchMatch,poss,Maria alerted Colleen that Donald leads,his,5.770701885223389
TwoEmbedding,alerted,leads,472,472_FFF_his,fff,MismatchMismatchMismatch,poss,Maria alerted Colleen that Jodi leads,his,9.970219612121582
TwoEmbedding,advises,had revealed,473,473_MMM_him,mmm,MatchMatchMatch,obj,Craig advises Marcus that Matt had revealed,him,9.018810272216797
TwoEmbedding,advises,had revealed,473,473_MMF_him,mmf,MatchMatchMismatch,obj,Craig advises Marcus that Janice had revealed,him,10.121411323547363
TwoEmbedding,advises,had revealed,473,473_MFM_him,mfm,MatchMismatchMatch,obj,Craig advises the granddaughter that Matt had revealed,him,9.337387084960938
TwoEmbedding,advises,had revealed,473,473_MFF_him,mff,MatchMismatchMismatch,obj,Craig advises the granddaughter that Janice had revealed,him,10.5936918258667
TwoEmbedding,advises,had revealed,473,473_FMM_him,fmm,MismatchMatchMatch,obj,That mother advises Marcus that Matt had revealed,him,9.8518648147583
TwoEmbedding,advises,had revealed,473,473_FMF_him,fmf,MismatchMatchMismatch,obj,That mother advises Marcus that Janice had revealed,him,10.776604652404785
TwoEmbedding,advises,had revealed,473,473_FFM_him,ffm,MismatchMismatchMatch,obj,That mother advises the granddaughter that Matt had revealed,him,10.006532669067383
TwoEmbedding,advises,had revealed,473,473_FFF_him,fff,MismatchMismatchMismatch,obj,That mother advises the granddaughter that Janice had revealed,him,11.772014617919922
TwoEmbedding,advises,had revealed,473,473_MMM_his,mmm,MatchMatchMatch,poss,Craig advises Marcus that Matt had revealed,his,3.1564841270446777
TwoEmbedding,advises,had revealed,473,473_MMF_his,mmf,MatchMatchMismatch,poss,Craig advises Marcus that Janice had revealed,his,5.894248962402344
TwoEmbedding,advises,had revealed,473,473_MFM_his,mfm,MatchMismatchMatch,poss,Craig advises the granddaughter that Matt had revealed,his,3.2814862728118896
TwoEmbedding,advises,had revealed,473,473_MFF_his,mff,MatchMismatchMismatch,poss,Craig advises the granddaughter that Janice had revealed,his,6.581174850463867
TwoEmbedding,advises,had revealed,473,473_FMM_his,fmm,MismatchMatchMatch,poss,That mother advises Marcus that Matt had revealed,his,3.2568020820617676
TwoEmbedding,advises,had revealed,473,473_FMF_his,fmf,MismatchMatchMismatch,poss,That mother advises Marcus that Janice had revealed,his,6.05397891998291
TwoEmbedding,advises,had revealed,473,473_FFM_his,ffm,MismatchMismatchMatch,poss,That mother advises the granddaughter that Matt had revealed,his,3.253361463546753
TwoEmbedding,advises,had revealed,473,473_FFF_his,fff,MismatchMismatchMismatch,poss,That mother advises the granddaughter that Janice had revealed,his,7.586789131164551
TwoEmbedding,informed,won't make,474,474_MMM_him,mmm,MatchMatchMatch,obj,Jeffrey informed Richard that Daniel won't make,him,8.561415672302246
TwoEmbedding,informed,won't make,474,474_MMF_him,mmf,MatchMatchMismatch,obj,Jeffrey informed Richard that Brenda won't make,him,6.198692798614502
TwoEmbedding,informed,won't make,474,474_MFM_him,mfm,MatchMismatchMatch,obj,Jeffrey informed Kristin that Daniel won't make,him,9.478129386901855
TwoEmbedding,informed,won't make,474,474_MFF_him,mff,MatchMismatchMismatch,obj,Jeffrey informed Kristin that Brenda won't make,him,7.821107864379883
TwoEmbedding,informed,won't make,474,474_FMM_him,fmm,MismatchMatchMatch,obj,Sarah informed Richard that Daniel won't make,him,8.408199310302734
TwoEmbedding,informed,won't make,474,474_FMF_him,fmf,MismatchMatchMismatch,obj,Sarah informed Richard that Brenda won't make,him,5.8022871017456055
TwoEmbedding,informed,won't make,474,474_FFM_him,ffm,MismatchMismatchMatch,obj,Sarah informed Kristin that Daniel won't make,him,10.007362365722656
TwoEmbedding,informed,won't make,474,474_FFF_him,fff,MismatchMismatchMismatch,obj,Sarah informed Kristin that Brenda won't make,him,8.909582138061523
TwoEmbedding,informed,won't make,474,474_MMM_his,mmm,MatchMatchMatch,poss,Jeffrey informed Richard that Daniel won't make,his,4.908205032348633
TwoEmbedding,informed,won't make,474,474_MMF_his,mmf,MatchMatchMismatch,poss,Jeffrey informed Richard that Brenda won't make,his,8.673277854919434
TwoEmbedding,informed,won't make,474,474_MFM_his,mfm,MatchMismatchMatch,poss,Jeffrey informed Kristin that Daniel won't make,his,4.954811096191406
TwoEmbedding,informed,won't make,474,474_MFF_his,mff,MatchMismatchMismatch,poss,Jeffrey informed Kristin that Brenda won't make,his,10.42526912689209
TwoEmbedding,informed,won't make,474,474_FMM_his,fmm,MismatchMatchMatch,poss,Sarah informed Richard that Daniel won't make,his,4.985967636108398
TwoEmbedding,informed,won't make,474,474_FMF_his,fmf,MismatchMatchMismatch,poss,Sarah informed Richard that Brenda won't make,his,8.998122215270996
TwoEmbedding,informed,won't make,474,474_FFM_his,ffm,MismatchMismatchMatch,poss,Sarah informed Kristin that Daniel won't make,his,4.9842963218688965
TwoEmbedding,informed,won't make,474,474_FFF_his,fff,MismatchMismatchMismatch,poss,Sarah informed Kristin that Brenda won't make,his,11.46233081817627
TwoEmbedding,tells,does shake,475,475_MMM_him,mmm,MatchMatchMatch,obj,Scott tells that son that Robert does shake,him,4.487133026123047
TwoEmbedding,tells,does shake,475,475_MMF_him,mmf,MatchMatchMismatch,obj,Scott tells that son that Martha does shake,him,4.536755561828613
TwoEmbedding,tells,does shake,475,475_MFM_him,mfm,MatchMismatchMatch,obj,Scott tells Stephanie that Robert does shake,him,4.66133975982666
TwoEmbedding,tells,does shake,475,475_MFF_him,mff,MatchMismatchMismatch,obj,Scott tells Stephanie that Martha does shake,him,4.704957008361816
TwoEmbedding,tells,does shake,475,475_FMM_him,fmm,MismatchMatchMatch,obj,Andrea tells that son that Robert does shake,him,4.53803825378418
TwoEmbedding,tells,does shake,475,475_FMF_him,fmf,MismatchMatchMismatch,obj,Andrea tells that son that Martha does shake,him,4.204320430755615
TwoEmbedding,tells,does shake,475,475_FFM_him,ffm,MismatchMismatchMatch,obj,Andrea tells Stephanie that Robert does shake,him,5.6845598220825195
TwoEmbedding,tells,does shake,475,475_FFF_him,fff,MismatchMismatchMismatch,obj,Andrea tells Stephanie that Martha does shake,him,5.013526916503906
TwoEmbedding,tells,does shake,475,475_MMM_his,mmm,MatchMatchMatch,poss,Scott tells that son that Robert does shake,his,2.3020308017730713
TwoEmbedding,tells,does shake,475,475_MMF_his,mmf,MatchMatchMismatch,poss,Scott tells that son that Martha does shake,his,4.2090229988098145
TwoEmbedding,tells,does shake,475,475_MFM_his,mfm,MatchMismatchMatch,poss,Scott tells Stephanie that Robert does shake,his,2.2542612552642822
TwoEmbedding,tells,does shake,475,475_MFF_his,mff,MatchMismatchMismatch,poss,Scott tells Stephanie that Martha does shake,his,4.766392707824707
TwoEmbedding,tells,does shake,475,475_FMM_his,fmm,MismatchMatchMatch,poss,Andrea tells that son that Robert does shake,his,2.5284996032714844
TwoEmbedding,tells,does shake,475,475_FMF_his,fmf,MismatchMatchMismatch,poss,Andrea tells that son that Martha does shake,his,4.13068151473999
TwoEmbedding,tells,does shake,475,475_FFM_his,ffm,MismatchMismatchMatch,poss,Andrea tells Stephanie that Robert does shake,his,2.6663737297058105
TwoEmbedding,tells,does shake,475,475_FFF_his,fff,MismatchMismatchMismatch,poss,Andrea tells Stephanie that Martha does shake,his,5.434410572052002
TwoEmbedding,advises,watched,476,476_MMM_him,mmm,MatchMatchMatch,obj,Bradley advises John that Dennis watched,him,2.68530011177063
TwoEmbedding,advises,watched,476,476_MMF_him,mmf,MatchMatchMismatch,obj,Bradley advises John that that granddaughter watched,him,3.0504040718078613
TwoEmbedding,advises,watched,476,476_MFM_him,mfm,MatchMismatchMatch,obj,Bradley advises Cynthia that Dennis watched,him,5.080713272094727
TwoEmbedding,advises,watched,476,476_MFF_him,mff,MatchMismatchMismatch,obj,Bradley advises Cynthia that that granddaughter watched,him,4.928644180297852
TwoEmbedding,advises,watched,476,476_FMM_him,fmm,MismatchMatchMatch,obj,Lori advises John that Dennis watched,him,3.0337390899658203
TwoEmbedding,advises,watched,476,476_FMF_him,fmf,MismatchMatchMismatch,obj,Lori advises John that that granddaughter watched,him,3.1151463985443115
TwoEmbedding,advises,watched,476,476_FFM_him,ffm,MismatchMismatchMatch,obj,Lori advises Cynthia that Dennis watched,him,5.812746524810791
TwoEmbedding,advises,watched,476,476_FFF_him,fff,MismatchMismatchMismatch,obj,Lori advises Cynthia that that granddaughter watched,him,5.309604644775391
TwoEmbedding,advises,watched,476,476_MMM_his,mmm,MatchMatchMatch,poss,Bradley advises John that Dennis watched,his,3.832423448562622
TwoEmbedding,advises,watched,476,476_MMF_his,mmf,MatchMatchMismatch,poss,Bradley advises John that that granddaughter watched,his,4.577280521392822
TwoEmbedding,advises,watched,476,476_MFM_his,mfm,MatchMismatchMatch,poss,Bradley advises Cynthia that Dennis watched,his,4.6591715812683105
TwoEmbedding,advises,watched,476,476_MFF_his,mff,MatchMismatchMismatch,poss,Bradley advises Cynthia that that granddaughter watched,his,6.269732475280762
TwoEmbedding,advises,watched,476,476_FMM_his,fmm,MismatchMatchMatch,poss,Lori advises John that Dennis watched,his,3.802299976348877
TwoEmbedding,advises,watched,476,476_FMF_his,fmf,MismatchMatchMismatch,poss,Lori advises John that that granddaughter watched,his,4.761929988861084
TwoEmbedding,advises,watched,476,476_FFM_his,ffm,MismatchMismatchMatch,poss,Lori advises Cynthia that Dennis watched,his,4.612504482269287
TwoEmbedding,advises,watched,476,476_FFF_his,fff,MismatchMismatchMismatch,poss,Lori advises Cynthia that that granddaughter watched,his,6.713569641113281
TwoEmbedding,tells,will catch,477,477_MMM_him,mmm,MatchMatchMatch,obj,Stephen tells Walter that Brad will catch,him,2.4538514614105225
TwoEmbedding,tells,will catch,477,477_MMF_him,mmf,MatchMatchMismatch,obj,Stephen tells Walter that Deanna will catch,him,2.7378969192504883
TwoEmbedding,tells,will catch,477,477_MFM_him,mfm,MatchMismatchMatch,obj,Stephen tells Susan that Brad will catch,him,3.2207629680633545
TwoEmbedding,tells,will catch,477,477_MFF_him,mff,MatchMismatchMismatch,obj,Stephen tells Susan that Deanna will catch,him,3.0080933570861816
TwoEmbedding,tells,will catch,477,477_FMM_him,fmm,MismatchMatchMatch,obj,Judy tells Walter that Brad will catch,him,3.6156227588653564
TwoEmbedding,tells,will catch,477,477_FMF_him,fmf,MismatchMatchMismatch,obj,Judy tells Walter that Deanna will catch,him,3.7926154136657715
TwoEmbedding,tells,will catch,477,477_FFM_him,ffm,MismatchMismatchMatch,obj,Judy tells Susan that Brad will catch,him,5.511319637298584
TwoEmbedding,tells,will catch,477,477_FFF_him,fff,MismatchMismatchMismatch,obj,Judy tells Susan that Deanna will catch,him,5.128357410430908
TwoEmbedding,tells,will catch,477,477_MMM_his,mmm,MatchMatchMatch,poss,Stephen tells Walter that Brad will catch,his,4.893350124359131
TwoEmbedding,tells,will catch,477,477_MMF_his,mmf,MatchMatchMismatch,poss,Stephen tells Walter that Deanna will catch,his,5.254023551940918
TwoEmbedding,tells,will catch,477,477_MFM_his,mfm,MatchMismatchMatch,poss,Stephen tells Susan that Brad will catch,his,4.9188103675842285
TwoEmbedding,tells,will catch,477,477_MFF_his,mff,MatchMismatchMismatch,poss,Stephen tells Susan that Deanna will catch,his,6.103046894073486
TwoEmbedding,tells,will catch,477,477_FMM_his,fmm,MismatchMatchMatch,poss,Judy tells Walter that Brad will catch,his,5.003514766693115
TwoEmbedding,tells,will catch,477,477_FMF_his,fmf,MismatchMatchMismatch,poss,Judy tells Walter that Deanna will catch,his,6.9899396896362305
TwoEmbedding,tells,will catch,477,477_FFM_his,ffm,MismatchMismatchMatch,poss,Judy tells Susan that Brad will catch,his,5.164364337921143
TwoEmbedding,tells,will catch,477,477_FFF_his,fff,MismatchMismatchMismatch,poss,Judy tells Susan that Deanna will catch,his,8.517613410949707
TwoEmbedding,tells,doesn't fight,478,478_MMM_him,mmm,MatchMatchMatch,obj,The ex-husband tells Theodore that that ex-boyfriend doesn't fight,him,6.548116207122803
TwoEmbedding,tells,doesn't fight,478,478_MMF_him,mmf,MatchMatchMismatch,obj,The ex-husband tells Theodore that Tamara doesn't fight,him,3.988727569580078
TwoEmbedding,tells,doesn't fight,478,478_MFM_him,mfm,MatchMismatchMatch,obj,The ex-husband tells Dawn that that ex-boyfriend doesn't fight,him,7.065255165100098
TwoEmbedding,tells,doesn't fight,478,478_MFF_him,mff,MatchMismatchMismatch,obj,The ex-husband tells Dawn that Tamara doesn't fight,him,4.494889736175537
TwoEmbedding,tells,doesn't fight,478,478_FMM_him,fmm,MismatchMatchMatch,obj,Stephanie tells Theodore that that ex-boyfriend doesn't fight,him,9.28532600402832
TwoEmbedding,tells,doesn't fight,478,478_FMF_him,fmf,MismatchMatchMismatch,obj,Stephanie tells Theodore that Tamara doesn't fight,him,5.687275409698486
TwoEmbedding,tells,doesn't fight,478,478_FFM_him,ffm,MismatchMismatchMatch,obj,Stephanie tells Dawn that that ex-boyfriend doesn't fight,him,9.849919319152832
TwoEmbedding,tells,doesn't fight,478,478_FFF_him,fff,MismatchMismatchMismatch,obj,Stephanie tells Dawn that Tamara doesn't fight,him,6.363064289093018
TwoEmbedding,tells,doesn't fight,478,478_MMM_his,mmm,MatchMatchMatch,poss,The ex-husband tells Theodore that that ex-boyfriend doesn't fight,his,6.329733848571777
TwoEmbedding,tells,doesn't fight,478,478_MMF_his,mmf,MatchMatchMismatch,poss,The ex-husband tells Theodore that Tamara doesn't fight,his,7.203118801116943
TwoEmbedding,tells,doesn't fight,478,478_MFM_his,mfm,MatchMismatchMatch,poss,The ex-husband tells Dawn that that ex-boyfriend doesn't fight,his,6.369328498840332
TwoEmbedding,tells,doesn't fight,478,478_MFF_his,mff,MatchMismatchMismatch,poss,The ex-husband tells Dawn that Tamara doesn't fight,his,7.306929111480713
TwoEmbedding,tells,doesn't fight,478,478_FMM_his,fmm,MismatchMatchMatch,poss,Stephanie tells Theodore that that ex-boyfriend doesn't fight,his,6.25969934463501
TwoEmbedding,tells,doesn't fight,478,478_FMF_his,fmf,MismatchMatchMismatch,poss,Stephanie tells Theodore that Tamara doesn't fight,his,8.028536796569824
TwoEmbedding,tells,doesn't fight,478,478_FFM_his,ffm,MismatchMismatchMatch,poss,Stephanie tells Dawn that that ex-boyfriend doesn't fight,his,6.490993976593018
TwoEmbedding,tells,doesn't fight,478,478_FFF_his,fff,MismatchMismatchMismatch,poss,Stephanie tells Dawn that Tamara doesn't fight,his,8.670619010925293
TwoEmbedding,shows,was leading,479,479_MMM_him,mmm,MatchMatchMatch,obj,Mark shows Lawrence that Edward was leading,him,2.782872200012207
TwoEmbedding,shows,was leading,479,479_MMF_him,mmf,MatchMatchMismatch,obj,Mark shows Lawrence that Teresa was leading,him,2.395310878753662
TwoEmbedding,shows,was leading,479,479_MFM_him,mfm,MatchMismatchMatch,obj,Mark shows Janice that Edward was leading,him,5.609388828277588
TwoEmbedding,shows,was leading,479,479_MFF_him,mff,MatchMismatchMismatch,obj,Mark shows Janice that Teresa was leading,him,4.684092998504639
TwoEmbedding,shows,was leading,479,479_FMM_him,fmm,MismatchMatchMatch,obj,Andrea shows Lawrence that Edward was leading,him,2.4939992427825928
TwoEmbedding,shows,was leading,479,479_FMF_him,fmf,MismatchMatchMismatch,obj,Andrea shows Lawrence that Teresa was leading,him,1.870438575744629
TwoEmbedding,shows,was leading,479,479_FFM_him,ffm,MismatchMismatchMatch,obj,Andrea shows Janice that Edward was leading,him,5.60028600692749
TwoEmbedding,shows,was leading,479,479_FFF_him,fff,MismatchMismatchMismatch,obj,Andrea shows Janice that Teresa was leading,him,4.714217185974121
TwoEmbedding,shows,was leading,479,479_MMM_his,mmm,MatchMatchMatch,poss,Mark shows Lawrence that Edward was leading,his,3.923149585723877
TwoEmbedding,shows,was leading,479,479_MMF_his,mmf,MatchMatchMismatch,poss,Mark shows Lawrence that Teresa was leading,his,6.310632228851318
TwoEmbedding,shows,was leading,479,479_MFM_his,mfm,MatchMismatchMatch,poss,Mark shows Janice that Edward was leading,his,4.328878402709961
TwoEmbedding,shows,was leading,479,479_MFF_his,mff,MatchMismatchMismatch,poss,Mark shows Janice that Teresa was leading,his,8.258231163024902
TwoEmbedding,shows,was leading,479,479_FMM_his,fmm,MismatchMatchMatch,poss,Andrea shows Lawrence that Edward was leading,his,4.197779178619385
TwoEmbedding,shows,was leading,479,479_FMF_his,fmf,MismatchMatchMismatch,poss,Andrea shows Lawrence that Teresa was leading,his,6.38972282409668
TwoEmbedding,shows,was leading,479,479_FFM_his,ffm,MismatchMismatchMatch,poss,Andrea shows Janice that Edward was leading,his,4.657388210296631
TwoEmbedding,shows,was leading,479,479_FFF_his,fff,MismatchMismatchMismatch,poss,Andrea shows Janice that Teresa was leading,his,8.681841850280762
TwoEmbedding,alerts,has shaken,480,480_MMM_him,mmm,MatchMatchMatch,obj,Andrew alerts Ronald that Wayne has shaken,him,2.6972403526306152
TwoEmbedding,alerts,has shaken,480,480_MMF_him,mmf,MatchMatchMismatch,obj,Andrew alerts Ronald that Heidi has shaken,him,3.025163412094116
TwoEmbedding,alerts,has shaken,480,480_MFM_him,mfm,MatchMismatchMatch,obj,Andrew alerts Irene that Wayne has shaken,him,3.9578745365142822
TwoEmbedding,alerts,has shaken,480,480_MFF_him,mff,MatchMismatchMismatch,obj,Andrew alerts Irene that Heidi has shaken,him,3.7514796257019043
TwoEmbedding,alerts,has shaken,480,480_FMM_him,fmm,MismatchMatchMatch,obj,Sheila alerts Ronald that Wayne has shaken,him,3.922839641571045
TwoEmbedding,alerts,has shaken,480,480_FMF_him,fmf,MismatchMatchMismatch,obj,Sheila alerts Ronald that Heidi has shaken,him,3.386948823928833
TwoEmbedding,alerts,has shaken,480,480_FFM_him,ffm,MismatchMismatchMatch,obj,Sheila alerts Irene that Wayne has shaken,him,6.31833028793335
TwoEmbedding,alerts,has shaken,480,480_FFF_him,fff,MismatchMismatchMismatch,obj,Sheila alerts Irene that Heidi has shaken,him,6.291142463684082
TwoEmbedding,alerts,has shaken,480,480_MMM_his,mmm,MatchMatchMatch,poss,Andrew alerts Ronald that Wayne has shaken,his,2.3540971279144287
TwoEmbedding,alerts,has shaken,480,480_MMF_his,mmf,MatchMatchMismatch,poss,Andrew alerts Ronald that Heidi has shaken,his,3.779094696044922
TwoEmbedding,alerts,has shaken,480,480_MFM_his,mfm,MatchMismatchMatch,poss,Andrew alerts Irene that Wayne has shaken,his,2.9085276126861572
TwoEmbedding,alerts,has shaken,480,480_MFF_his,mff,MatchMismatchMismatch,poss,Andrew alerts Irene that Heidi has shaken,his,4.565948486328125
TwoEmbedding,alerts,has shaken,480,480_FMM_his,fmm,MismatchMatchMatch,poss,Sheila alerts Ronald that Wayne has shaken,his,3.2591185569763184
TwoEmbedding,alerts,has shaken,480,480_FMF_his,fmf,MismatchMatchMismatch,poss,Sheila alerts Ronald that Heidi has shaken,his,4.327445983886719
TwoEmbedding,alerts,has shaken,480,480_FFM_his,ffm,MismatchMismatchMatch,poss,Sheila alerts Irene that Wayne has shaken,his,3.7546048164367676
TwoEmbedding,alerts,has shaken,480,480_FFF_his,fff,MismatchMismatchMismatch,poss,Sheila alerts Irene that Heidi has shaken,his,6.509209632873535
TwoEmbedding,advises,scared,481,481_MMM_him,mmm,MatchMatchMatch,obj,Joseph advises this boy that Bradley scared,him,1.077307105064392
TwoEmbedding,advises,scared,481,481_MMF_him,mmf,MatchMatchMismatch,obj,Joseph advises this boy that the dancer scared,him,1.3508881330490112
TwoEmbedding,advises,scared,481,481_MFM_him,mfm,MatchMismatchMatch,obj,Joseph advises the ex-girlfriend that Bradley scared,him,1.8606996536254883
TwoEmbedding,advises,scared,481,481_MFF_him,mff,MatchMismatchMismatch,obj,Joseph advises the ex-girlfriend that the dancer scared,him,1.3982605934143066
TwoEmbedding,advises,scared,481,481_FMM_him,fmm,MismatchMatchMatch,obj,Heather advises this boy that Bradley scared,him,1.3506278991699219
TwoEmbedding,advises,scared,481,481_FMF_him,fmf,MismatchMatchMismatch,obj,Heather advises this boy that the dancer scared,him,1.4486676454544067
TwoEmbedding,advises,scared,481,481_FFM_him,ffm,MismatchMismatchMatch,obj,Heather advises the ex-girlfriend that Bradley scared,him,3.526674747467041
TwoEmbedding,advises,scared,481,481_FFF_him,fff,MismatchMismatchMismatch,obj,Heather advises the ex-girlfriend that the dancer scared,him,2.5706963539123535
TwoEmbedding,advises,scared,481,481_MMM_his,mmm,MatchMatchMatch,poss,Joseph advises this boy that Bradley scared,his,4.1009697914123535
TwoEmbedding,advises,scared,481,481_MMF_his,mmf,MatchMatchMismatch,poss,Joseph advises this boy that the dancer scared,his,4.451208114624023
TwoEmbedding,advises,scared,481,481_MFM_his,mfm,MatchMismatchMatch,poss,Joseph advises the ex-girlfriend that Bradley scared,his,5.926586151123047
