exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
About,will help,412,412_F_him,f,Mismatch,obj,The movie about Eva will help,him,11.787960052490234
About,will help,412,412_M_his,m,Match,poss,The movie about that husband will help,his,3.9785566329956055
About,will help,412,412_F_his,f,Mismatch,poss,The movie about Eva will help,his,12.477151870727539
About,could upset,413,413_M_him,m,Match,obj,The newspaper article about the husband could upset,him,4.755798816680908
About,could upset,413,413_F_him,f,Mismatch,obj,The newspaper article about Irene could upset,him,10.178108215332031
About,could upset,413,413_M_his,m,Match,poss,The newspaper article about the husband could upset,his,1.734226107597351
About,could upset,413,413_F_his,f,Mismatch,poss,The newspaper article about Irene could upset,his,8.814482688903809
About,won't bother,414,414_M_him,m,Match,obj,The story about Michael won't bother,him,4.979345321655273
About,won't bother,414,414_F_him,f,Mismatch,obj,The story about the mother won't bother,him,4.634196758270264
About,won't bother,414,414_M_his,m,Match,poss,The story about Michael won't bother,his,11.600833892822266
About,won't bother,414,414_F_his,f,Mismatch,poss,The story about the mother won't bother,his,11.239356994628906
About,shouldn't overwhelm,415,415_M_him,m,Match,obj,The essay about Marcus shouldn't overwhelm,him,3.5820345878601074
About,shouldn't overwhelm,415,415_F_him,f,Mismatch,obj,The essay about Nina shouldn't overwhelm,him,13.404468536376953
About,shouldn't overwhelm,415,415_M_his,m,Match,poss,The essay about Marcus shouldn't overwhelm,his,7.325950622558594
About,shouldn't overwhelm,415,415_F_his,f,Mismatch,poss,The essay about Nina shouldn't overwhelm,his,16.79074478149414
About,has confused,416,416_M_him,m,Match,obj,The report about Aaron has confused,him,6.701140403747559
About,has confused,416,416_F_him,f,Mismatch,obj,The report about the wife has confused,him,6.19228982925415
About,has confused,416,416_M_his,m,Match,poss,The report about Aaron has confused,his,7.402712345123291
About,has confused,416,416_F_his,f,Mismatch,poss,The report about the wife has confused,his,9.160065650939941
About,has helped,417,417_M_him,m,Match,obj,The documentary about Richard has helped,him,3.6199958324432373
About,has helped,417,417_F_him,f,Mismatch,obj,The documentary about Katherine has helped,him,9.524559020996094
About,has helped,417,417_M_his,m,Match,poss,The documentary about Richard has helped,his,6.018484115600586
About,has helped,417,417_F_his,f,Mismatch,poss,The documentary about Katherine has helped,his,10.456708908081055
About,isn't embarrassing,418,418_M_him,m,Match,obj,The commentary about Carl isn't embarrassing,him,12.217611312866211
About,isn't embarrassing,418,418_F_him,f,Mismatch,obj,The commentary about the grandmother isn't embarrassing,him,11.876103401184082
About,isn't embarrassing,418,418_M_his,m,Match,poss,The commentary about Carl isn't embarrassing,his,13.4598970413208
About,isn't embarrassing,418,418_F_his,f,Mismatch,poss,The commentary about the grandmother isn't embarrassing,his,14.018746376037598
About,wasn't aiding,419,419_M_him,m,Match,obj,The show about Donald wasn't aiding,him,2.775160551071167
About,wasn't aiding,419,419_F_him,f,Mismatch,obj,The show about the dancer wasn't aiding,him,5.563755512237549
About,wasn't aiding,419,419_M_his,m,Match,poss,The show about Donald wasn't aiding,his,2.087836742401123
About,wasn't aiding,419,419_F_his,f,Mismatch,poss,The show about the dancer wasn't aiding,his,3.837014675140381
About,annoyed,420,420_M_him,m,Match,obj,The book about Kevin annoyed,him,3.3642330169677734
About,annoyed,420,420_F_him,f,Mismatch,obj,The book about Katherine annoyed,him,5.547673225402832
About,annoyed,420,420_M_his,m,Match,poss,The book about Kevin annoyed,his,3.9913625717163086
About,annoyed,420,420_F_his,f,Mismatch,poss,The book about Katherine annoyed,his,9.601348876953125
About,hurt,421,421_M_him,m,Match,obj,The pamphlet about Joseph hurt,him,3.6175010204315186
About,hurt,421,421_F_him,f,Mismatch,obj,The pamphlet about Carla hurt,him,5.393182277679443
About,hurt,421,421_M_his,m,Match,poss,The pamphlet about Joseph hurt,his,3.40580415725708
About,hurt,421,421_F_his,f,Mismatch,poss,The pamphlet about Carla hurt,his,6.439167499542236
About,alarmed,422,422_M_him,m,Match,obj,The brochure about Omar alarmed,him,4.451602935791016
About,alarmed,422,422_F_him,f,Mismatch,obj,The brochure about Nicole alarmed,him,5.542476177215576
About,alarmed,422,422_M_his,m,Match,poss,The brochure about Omar alarmed,his,5.28511381149292
About,alarmed,422,422_F_his,f,Mismatch,poss,The brochure about Nicole alarmed,his,10.502793312072754
About,overwhelms,423,423_M_him,m,Match,obj,The play about the man overwhelms,him,9.110772132873535
About,overwhelms,423,423_F_him,f,Mismatch,obj,The play about Andrea overwhelms,him,17.078960418701172
About,overwhelms,423,423_M_his,m,Match,poss,The play about the man overwhelms,his,6.347461223602295
About,overwhelms,423,423_F_his,f,Mismatch,poss,The play about Andrea overwhelms,his,13.504863739013672
About,did worry,424,424_M_him,m,Match,obj,The movie about Scott did worry,him,4.531740188598633
About,did worry,424,424_F_him,f,Mismatch,obj,The movie about Veronica did worry,him,5.904651641845703
About,did worry,424,424_M_his,m,Match,poss,The movie about Scott did worry,his,7.058829307556152
About,did worry,424,424_F_his,f,Mismatch,poss,The movie about Veronica did worry,his,10.124430656433105
About,worried,425,425_M_him,m,Match,obj,The newspaper article about Samuel worried,him,3.562978982925415
About,worried,425,425_F_him,f,Mismatch,obj,The newspaper article about Nina worried,him,6.060370922088623
About,worried,425,425_M_his,m,Match,poss,The newspaper article about Samuel worried,his,4.270190238952637
About,worried,425,425_F_his,f,Mismatch,poss,The newspaper article about Nina worried,his,11.267317771911621
About,hasn't worried,426,426_M_him,m,Match,obj,The story about Adam hasn't worried,him,5.767519474029541
About,hasn't worried,426,426_F_him,f,Mismatch,obj,The story about Carol hasn't worried,him,7.526379108428955
About,hasn't worried,426,426_M_his,m,Match,poss,The story about Adam hasn't worried,his,6.473155975341797
About,hasn't worried,426,426_F_his,f,Mismatch,poss,The story about Carol hasn't worried,his,11.366031646728516
About,is astounding,427,427_M_him,m,Match,obj,The essay about Paul is astounding,him,17.862478256225586
About,is astounding,427,427_F_him,f,Mismatch,obj,The essay about Ella is astounding,him,25.683448791503906
About,is astounding,427,427_M_his,m,Match,poss,The essay about Paul is astounding,his,18.045272827148438
About,is astounding,427,427_F_his,f,Mismatch,poss,The essay about Ella is astounding,his,26.864253997802734
About,does underwhelm,428,428_M_him,m,Match,obj,The report about George does underwhelm,him,6.863957405090332
About,does underwhelm,428,428_F_him,f,Mismatch,obj,The report about Rebecca does underwhelm,him,7.625467777252197
About,does underwhelm,428,428_M_his,m,Match,poss,The report about George does underwhelm,his,9.301654815673828
About,does underwhelm,428,428_F_his,f,Mismatch,poss,The report about Rebecca does underwhelm,his,12.434605598449707
About,annoyed,429,429_M_him,m,Match,obj,The documentary about Raymond annoyed,him,4.016060829162598
About,annoyed,429,429_F_him,f,Mismatch,obj,The documentary about Samantha annoyed,him,6.168367385864258
About,annoyed,429,429_M_his,m,Match,poss,The documentary about Raymond annoyed,his,5.75233268737793
About,annoyed,429,429_F_his,f,Mismatch,poss,The documentary about Samantha annoyed,his,10.49653148651123
About,isn't scaring,430,430_M_him,m,Match,obj,The commentary about Joseph isn't scaring,him,5.209858417510986
About,isn't scaring,430,430_F_him,f,Mismatch,obj,The commentary about Nancy isn't scaring,him,7.371983528137207
About,isn't scaring,430,430_M_his,m,Match,poss,The commentary about Joseph isn't scaring,his,9.449381828308105
About,isn't scaring,430,430_F_his,f,Mismatch,poss,The commentary about Nancy isn't scaring,his,11.951862335205078
About,stuns,431,431_M_him,m,Match,obj,The show about Brian stuns,him,3.9194910526275635
About,stuns,431,431_F_him,f,Mismatch,obj,The show about Rachel stuns,him,8.7493257522583
About,stuns,431,431_M_his,m,Match,poss,The show about Brian stuns,his,4.4419941902160645
About,stuns,431,431_F_his,f,Mismatch,poss,The show about Rachel stuns,his,9.815754890441895
About,has embarrassed,432,432_M_him,m,Match,obj,The book about Vincent has embarrassed,him,3.714125633239746
About,has embarrassed,432,432_F_him,f,Mismatch,obj,The book about Ann has embarrassed,him,6.412944316864014
About,has embarrassed,432,432_M_his,m,Match,poss,The book about Vincent has embarrassed,his,4.5838470458984375
About,has embarrassed,432,432_F_his,f,Mismatch,poss,The book about Ann has embarrassed,his,9.790609359741211
About,is aggravating,433,433_M_him,m,Match,obj,The pamphlet about Donald is aggravating,him,10.030662536621094
About,is aggravating,433,433_F_him,f,Mismatch,obj,The pamphlet about the girl is aggravating,him,10.753801345825195
About,is aggravating,433,433_M_his,m,Match,poss,The pamphlet about Donald is aggravating,his,12.892355918884277
About,is aggravating,433,433_F_his,f,Mismatch,poss,The pamphlet about the girl is aggravating,his,14.36782455444336
About,does confuse,434,434_M_him,m,Match,obj,The brochure about Bill does confuse,him,4.356512546539307
About,does confuse,434,434_F_him,f,Mismatch,obj,The brochure about that lady does confuse,him,8.539154052734375
About,does confuse,434,434_M_his,m,Match,poss,The brochure about Bill does confuse,his,4.309535503387451
About,does confuse,434,434_F_his,f,Mismatch,poss,The brochure about that lady does confuse,his,13.118867874145508
About,might hinder,435,435_M_him,m,Match,obj,The play about Benjamin might hinder,him,5.0044074058532715
About,might hinder,435,435_F_him,f,Mismatch,obj,The play about Jessica might hinder,him,9.863648414611816
About,might hinder,435,435_M_his,m,Match,poss,The play about Benjamin might hinder,his,2.5832571983337402
About,might hinder,435,435_F_his,f,Mismatch,poss,The play about Jessica might hinder,his,7.509415149688721
About,astounds,436,436_M_him,m,Match,obj,The movie about Bruce astounds,him,6.365095615386963
About,astounds,436,436_F_him,f,Mismatch,obj,The movie about Teresa astounds,him,8.542702674865723
About,astounds,436,436_M_his,m,Match,poss,The movie about Bruce astounds,his,5.598158359527588
About,astounds,436,436_F_his,f,Mismatch,poss,The movie about Teresa astounds,his,9.80817699432373
About,is impressing,437,437_M_him,m,Match,obj,The newspaper article about that father is impressing,him,8.102334976196289
About,is impressing,437,437_F_him,f,Mismatch,obj,The newspaper article about Kathleen is impressing,him,13.535635948181152
About,is impressing,437,437_M_his,m,Match,poss,The newspaper article about that father is impressing,his,9.023416519165039
About,is impressing,437,437_F_his,f,Mismatch,poss,The newspaper article about Kathleen is impressing,his,14.89553451538086
About,aggravates,438,438_M_him,m,Match,obj,The story about Aaron aggravates,him,5.320385456085205
About,aggravates,438,438_F_him,f,Mismatch,obj,The story about that woman aggravates,him,7.454920768737793
About,aggravates,438,438_M_his,m,Match,poss,The story about Aaron aggravates,his,5.538317680358887
About,aggravates,438,438_F_his,f,Mismatch,poss,The story about that woman aggravates,his,11.8435697555542
About,scared,439,439_M_him,m,Match,obj,The essay about Russell scared,him,4.750216484069824
About,scared,439,439_F_him,f,Mismatch,obj,The essay about that mother scared,him,5.616289138793945
About,scared,439,439_M_his,m,Match,poss,The essay about Russell scared,his,8.41710376739502
About,scared,439,439_F_his,f,Mismatch,poss,The essay about that mother scared,his,8.421235084533691
About,had hurt,440,440_M_him,m,Match,obj,The report about this grandfather had hurt,him,3.55141282081604
About,had hurt,440,440_F_him,f,Mismatch,obj,The report about Kendra had hurt,him,2.8864848613739014
About,had hurt,440,440_M_his,m,Match,poss,The report about this grandfather had hurt,his,4.5240020751953125
About,had hurt,440,440_F_his,f,Mismatch,poss,The report about Kendra had hurt,his,6.668068885803223
About,was worrying,441,441_M_him,m,Match,obj,The documentary about Brian was worrying,him,7.521996021270752
About,was worrying,441,441_F_him,f,Mismatch,obj,The documentary about Christina was worrying,him,10.879307746887207
About,was worrying,441,441_M_his,m,Match,poss,The documentary about Brian was worrying,his,9.177441596984863
About,was worrying,441,441_F_his,f,Mismatch,poss,The documentary about Christina was worrying,his,11.862943649291992
About,couldn't embarrass,442,442_M_him,m,Match,obj,The commentary about Adam couldn't embarrass,him,3.09294056892395
About,couldn't embarrass,442,442_F_him,f,Mismatch,obj,The commentary about this daughter couldn't embarrass,him,6.062453269958496
About,couldn't embarrass,442,442_M_his,m,Match,poss,The commentary about Adam couldn't embarrass,his,6.751496315002441
About,couldn't embarrass,442,442_F_his,f,Mismatch,poss,The commentary about this daughter couldn't embarrass,his,9.366125106811523
About,stuns,443,443_M_him,m,Match,obj,The show about Steven stuns,him,5.361791133880615
About,stuns,443,443_F_him,f,Mismatch,obj,The show about Jennifer stuns,him,9.578126907348633
About,stuns,443,443_M_his,m,Match,poss,The show about Steven stuns,his,4.89084005355835
About,stuns,443,443_F_his,f,Mismatch,poss,The show about Jennifer stuns,his,9.61469841003418
About,harms,444,444_M_him,m,Match,obj,The book about Randolf harms,him,6.3506951332092285
About,harms,444,444_F_him,f,Mismatch,obj,The book about Brenda harms,him,7.857564449310303
About,harms,444,444_M_his,m,Match,poss,The book about Randolf harms,his,3.0710649490356445
About,harms,444,444_F_his,f,Mismatch,poss,The book about Brenda harms,his,7.55371618270874
About,underwhelms,445,445_M_him,m,Match,obj,The pamphlet about Ronald underwhelms,him,3.491689682006836
About,underwhelms,445,445_F_him,f,Mismatch,obj,The pamphlet about the grandmother underwhelms,him,4.415305137634277
About,underwhelms,445,445_M_his,m,Match,poss,The pamphlet about Ronald underwhelms,his,3.4898557662963867
About,underwhelms,445,445_F_his,f,Mismatch,poss,The pamphlet about the grandmother underwhelms,his,9.035979270935059
About,bores,446,446_M_him,m,Match,obj,The brochure about the guy bores,him,4.632263660430908
About,bores,446,446_F_him,f,Mismatch,obj,The brochure about Carmen bores,him,6.195991516113281
About,bores,446,446_M_his,m,Match,poss,The brochure about the guy bores,his,5.881041526794434
About,bores,446,446_F_his,f,Mismatch,poss,The brochure about Carmen bores,his,12.410058975219727
About,bothered,447,447_M_him,m,Match,obj,The play about the grandson bothered,him,3.8044583797454834
About,bothered,447,447_F_him,f,Mismatch,obj,The play about Samantha bothered,him,3.8100316524505615
About,bothered,447,447_M_his,m,Match,poss,The play about the grandson bothered,his,6.769009590148926
About,bothered,447,447_F_his,f,Mismatch,poss,The play about Samantha bothered,his,9.940369606018066
About,won't embarrass,448,448_M_him,m,Match,obj,The movie about Brett won't embarrass,him,0.9727677702903748
About,won't embarrass,448,448_F_him,f,Mismatch,obj,The movie about Natalie won't embarrass,him,10.33523178100586
About,won't embarrass,448,448_M_his,m,Match,poss,The movie about Brett won't embarrass,his,5.969007968902588
About,won't embarrass,448,448_F_his,f,Mismatch,poss,The movie about Natalie won't embarrass,his,14.385344505310059
About,stunned,449,449_M_him,m,Match,obj,The newspaper article about Thomas stunned,him,4.533597469329834
About,stunned,449,449_F_him,f,Mismatch,obj,The newspaper article about Sonia stunned,him,6.671048641204834
About,stunned,449,449_M_his,m,Match,poss,The newspaper article about Thomas stunned,his,5.277737140655518
About,stunned,449,449_F_his,f,Mismatch,poss,The newspaper article about Sonia stunned,his,10.44416618347168
About,upsets,450,450_M_him,m,Match,obj,The story about David upsets,him,4.967331409454346
About,upsets,450,450_F_him,f,Mismatch,obj,The story about Vanessa upsets,him,6.812572479248047
About,upsets,450,450_M_his,m,Match,poss,The story about David upsets,his,4.803591251373291
About,upsets,450,450_F_his,f,Mismatch,poss,The story about Vanessa upsets,his,10.481464385986328
About,did disturb,451,451_M_him,m,Match,obj,The essay about Daniel did disturb,him,6.278743743896484
About,did disturb,451,451_F_him,f,Mismatch,obj,The essay about Naomi did disturb,him,6.928560256958008
About,did disturb,451,451_M_his,m,Match,poss,The essay about Daniel did disturb,his,9.93618392944336
About,did disturb,451,451_F_his,f,Mismatch,poss,The essay about Naomi did disturb,his,11.60833740234375
About,aggravated,452,452_M_him,m,Match,obj,The report about this son aggravated,him,6.3269171714782715
About,aggravated,452,452_F_him,f,Mismatch,obj,The report about Sarah aggravated,him,4.335085868835449
About,aggravated,452,452_M_his,m,Match,poss,The report about this son aggravated,his,2.933746337890625
About,aggravated,452,452_F_his,f,Mismatch,poss,The report about Sarah aggravated,his,5.412353515625
About,wouldn't aggravate,453,453_M_him,m,Match,obj,The documentary about Guy wouldn't aggravate,him,2.75795578956604
About,wouldn't aggravate,453,453_F_him,f,Mismatch,obj,The documentary about Renee wouldn't aggravate,him,4.231541633605957
About,wouldn't aggravate,453,453_M_his,m,Match,poss,The documentary about Guy wouldn't aggravate,his,5.120830059051514
About,wouldn't aggravate,453,453_F_his,f,Mismatch,poss,The documentary about Renee wouldn't aggravate,his,8.204936981201172
About,has helped,454,454_M_him,m,Match,obj,The commentary about John has helped,him,7.134773254394531
About,has helped,454,454_F_him,f,Mismatch,obj,The commentary about Gina has helped,him,8.942995071411133
About,has helped,454,454_M_his,m,Match,poss,The commentary about John has helped,his,10.279077529907227
About,has helped,454,454_F_his,f,Mismatch,poss,The commentary about Gina has helped,his,10.974720001220703
About,annoys,455,455_M_him,m,Match,obj,The show about Travis annoys,him,3.4920496940612793
About,annoys,455,455_F_him,f,Mismatch,obj,The show about Julia annoys,him,7.55378532409668
About,annoys,455,455_M_his,m,Match,poss,The show about Travis annoys,his,6.677285671234131
About,annoys,455,455_F_his,f,Mismatch,poss,The show about Julia annoys,his,11.755261421203613
About,wasn't alarming,456,456_M_him,m,Match,obj,The book about Bill wasn't alarming,him,13.504132270812988
About,wasn't alarming,456,456_F_him,f,Mismatch,obj,The book about that daughter wasn't alarming,him,14.704625129699707
About,wasn't alarming,456,456_M_his,m,Match,poss,The book about Bill wasn't alarming,his,15.343292236328125
About,wasn't alarming,456,456_F_his,f,Mismatch,poss,The book about that daughter wasn't alarming,his,16.769384384155273
About,was hurting,457,457_M_him,m,Match,obj,The pamphlet about Liam was hurting,him,4.465926170349121
About,was hurting,457,457_F_him,f,Mismatch,obj,The pamphlet about Bethany was hurting,him,6.440446376800537
About,was hurting,457,457_M_his,m,Match,poss,The pamphlet about Liam was hurting,his,3.218212604522705
About,was hurting,457,457_F_his,f,Mismatch,poss,The pamphlet about Bethany was hurting,his,5.384943962097168
About,hindered,458,458_M_him,m,Match,obj,The brochure about Aaron hindered,him,4.0282111167907715
About,hindered,458,458_F_him,f,Mismatch,obj,The brochure about Tara hindered,him,5.182954788208008
About,hindered,458,458_M_his,m,Match,poss,The brochure about Aaron hindered,his,2.76069712638855
About,hindered,458,458_F_his,f,Mismatch,poss,The brochure about Tara hindered,his,5.303356170654297
About,should astound,459,459_M_him,m,Match,obj,The play about Daniel should astound,him,8.24151611328125
About,should astound,459,459_F_him,f,Mismatch,obj,The play about Kimberley should astound,him,11.531292915344238
About,should astound,459,459_M_his,m,Match,poss,The play about Daniel should astound,his,7.135575294494629
About,should astound,459,459_F_his,f,Mismatch,poss,The play about Kimberley should astound,his,11.998290061950684
About,hadn't embarrassed,460,460_M_him,m,Match,obj,The movie about Todd hadn't embarrassed,him,0.9185986518859863
About,hadn't embarrassed,460,460_F_him,f,Mismatch,obj,The movie about Carrie hadn't embarrassed,him,3.3667986392974854
About,hadn't embarrassed,460,460_M_his,m,Match,poss,The movie about Todd hadn't embarrassed,his,5.7660980224609375
About,hadn't embarrassed,460,460_F_his,f,Mismatch,poss,The movie about Carrie hadn't embarrassed,his,9.920892715454102
About,alarms,461,461_M_him,m,Match,obj,The newspaper article about the brother alarms,him,3.6870477199554443
About,alarms,461,461_F_him,f,Mismatch,obj,The newspaper article about that woman alarms,him,8.652780532836914
About,alarms,461,461_M_his,m,Match,poss,The newspaper article about the brother alarms,his,6.677938461303711
About,alarms,461,461_F_his,f,Mismatch,poss,The newspaper article about that woman alarms,his,12.136865615844727
About,has impressed,462,462_M_him,m,Match,obj,The story about Richard has impressed,him,9.650461196899414
About,has impressed,462,462_F_him,f,Mismatch,obj,The story about Sabrina has impressed,him,9.525959968566895
About,has impressed,462,462_M_his,m,Match,poss,The story about Richard has impressed,his,9.958641052246094
About,has impressed,462,462_F_his,f,Mismatch,poss,The story about Sabrina has impressed,his,10.076427459716797
About,harmed,463,463_M_him,m,Match,obj,The essay about Theodore harmed,him,3.8064827919006348
About,harmed,463,463_F_him,f,Mismatch,obj,The essay about Pamela harmed,him,5.686389923095703
About,harmed,463,463_M_his,m,Match,poss,The essay about Theodore harmed,his,2.5537829399108887
About,harmed,463,463_F_his,f,Mismatch,poss,The essay about Pamela harmed,his,5.430371284484863
About,alarmed,464,464_M_him,m,Match,obj,The report about the ex-boyfriend alarmed,him,6.580379009246826
About,alarmed,464,464_F_him,f,Mismatch,obj,The report about Patricia alarmed,him,5.282823085784912
About,alarmed,464,464_M_his,m,Match,poss,The report about the ex-boyfriend alarmed,his,8.262545585632324
About,alarmed,464,464_F_his,f,Mismatch,poss,The report about Patricia alarmed,his,8.184919357299805
About,upsets,465,465_M_him,m,Match,obj,The documentary about Scott upsets,him,3.8589515686035156
About,upsets,465,465_F_him,f,Mismatch,obj,The documentary about this girl upsets,him,8.407514572143555
About,upsets,465,465_M_his,m,Match,poss,The documentary about Scott upsets,his,3.492307662963867
About,upsets,465,465_F_his,f,Mismatch,poss,The documentary about this girl upsets,his,12.33569622039795
About,underwhelms,466,466_M_him,m,Match,obj,The commentary about Randolf underwhelms,him,7.046566486358643
About,underwhelms,466,466_F_him,f,Mismatch,obj,The commentary about Christina underwhelms,him,10.141802787780762
About,underwhelms,466,466_M_his,m,Match,poss,The commentary about Randolf underwhelms,his,7.942755699157715
About,underwhelms,466,466_F_his,f,Mismatch,poss,The commentary about Christina underwhelms,his,14.042811393737793
About,hadn't worried,467,467_M_him,m,Match,obj,The show about Travis hadn't worried,him,3.175527811050415
About,hadn't worried,467,467_F_him,f,Mismatch,obj,The show about Sara hadn't worried,him,3.3132362365722656
About,hadn't worried,467,467_M_his,m,Match,poss,The show about Travis hadn't worried,his,7.670912742614746
About,hadn't worried,467,467_F_his,f,Mismatch,poss,The show about Sara hadn't worried,his,10.479290008544922
About,overwhelmed,468,468_M_him,m,Match,obj,The book about that boyfriend overwhelmed,him,5.797060012817383
About,overwhelmed,468,468_F_him,f,Mismatch,obj,The book about Donna overwhelmed,him,4.695003032684326
About,overwhelmed,468,468_M_his,m,Match,poss,The book about that boyfriend overwhelmed,his,8.381630897521973
About,overwhelmed,468,468_F_his,f,Mismatch,poss,The book about Donna overwhelmed,his,9.37115478515625
About,wasn't harming,469,469_M_him,m,Match,obj,The pamphlet about Eric wasn't harming,him,3.0445852279663086
About,wasn't harming,469,469_F_him,f,Mismatch,obj,The pamphlet about Diane wasn't harming,him,8.021646499633789
About,wasn't harming,469,469_M_his,m,Match,poss,The pamphlet about Eric wasn't harming,his,5.56257963180542
About,wasn't harming,469,469_F_his,f,Mismatch,poss,The pamphlet about Diane wasn't harming,his,10.959137916564941
About,wasn't aggravating,470,470_M_him,m,Match,obj,The brochure about Bruce wasn't aggravating,him,8.929872512817383
About,wasn't aggravating,470,470_F_him,f,Mismatch,obj,The brochure about Christina wasn't aggravating,him,10.198652267456055
About,wasn't aggravating,470,470_M_his,m,Match,poss,The brochure about Bruce wasn't aggravating,his,12.420586585998535
About,wasn't aggravating,470,470_F_his,f,Mismatch,poss,The brochure about Christina wasn't aggravating,his,13.797807693481445
About,wasn't scaring,471,471_M_him,m,Match,obj,The play about Gary wasn't scaring,him,7.3956193923950195
About,wasn't scaring,471,471_F_him,f,Mismatch,obj,The play about that lady wasn't scaring,him,6.242708683013916
About,wasn't scaring,471,471_M_his,m,Match,poss,The play about Gary wasn't scaring,his,10.434954643249512
About,wasn't scaring,471,471_F_his,f,Mismatch,poss,The play about that lady wasn't scaring,his,11.320381164550781
About,aids,472,472_M_him,m,Match,obj,The movie about Brett aids,him,3.981123208999634
About,aids,472,472_F_him,f,Mismatch,obj,The movie about Christine aids,him,9.220758438110352
About,aids,472,472_M_his,m,Match,poss,The movie about Brett aids,his,4.833164215087891
About,aids,472,472_F_his,f,Mismatch,poss,The movie about Christine aids,his,10.711889266967773
About,harms,473,473_M_him,m,Match,obj,The newspaper article about Wayne harms,him,2.790886878967285
About,harms,473,473_F_him,f,Mismatch,obj,The newspaper article about Kimberley harms,him,7.451949596405029
About,harms,473,473_M_his,m,Match,poss,The newspaper article about Wayne harms,his,1.8179887533187866
About,harms,473,473_F_his,f,Mismatch,poss,The newspaper article about Kimberley harms,his,8.148906707763672
About,shouldn't overwhelm,474,474_M_him,m,Match,obj,The story about Randolf shouldn't overwhelm,him,8.644116401672363
About,shouldn't overwhelm,474,474_F_him,f,Mismatch,obj,The story about Amelia shouldn't overwhelm,him,8.111680030822754
About,shouldn't overwhelm,474,474_M_his,m,Match,poss,The story about Randolf shouldn't overwhelm,his,8.351187705993652
About,shouldn't overwhelm,474,474_F_his,f,Mismatch,poss,The story about Amelia shouldn't overwhelm,his,11.504796028137207
About,had scared,475,475_M_him,m,Match,obj,The essay about Aaron had scared,him,3.1510074138641357
About,had scared,475,475_F_him,f,Mismatch,obj,The essay about Anna had scared,him,3.670839548110962
About,had scared,475,475_M_his,m,Match,poss,The essay about Aaron had scared,his,8.600513458251953
About,had scared,475,475_F_his,f,Mismatch,poss,The essay about Anna had scared,his,10.061009407043457
About,hinders,476,476_M_him,m,Match,obj,The report about Gerald hinders,him,4.375812530517578
About,hinders,476,476_F_him,f,Mismatch,obj,The report about Veronica hinders,him,7.247238636016846
About,hinders,476,476_M_his,m,Match,poss,The report about Gerald hinders,his,1.847432255744934
About,hinders,476,476_F_his,f,Mismatch,poss,The report about Veronica hinders,his,5.408647537231445
About,stunned,477,477_M_him,m,Match,obj,The documentary about Peter stunned,him,6.238382339477539
About,stunned,477,477_F_him,f,Mismatch,obj,The documentary about Wendy stunned,him,8.395994186401367
About,stunned,477,477_M_his,m,Match,poss,The documentary about Peter stunned,his,5.340404987335205
About,stunned,477,477_F_his,f,Mismatch,poss,The documentary about Wendy stunned,his,10.428479194641113
About,hadn't alarmed,478,478_M_him,m,Match,obj,The commentary about Kevin hadn't alarmed,him,3.0231740474700928
About,hadn't alarmed,478,478_F_him,f,Mismatch,obj,The commentary about Jane hadn't alarmed,him,3.4476985931396484
About,hadn't alarmed,478,478_M_his,m,Match,poss,The commentary about Kevin hadn't alarmed,his,7.3862786293029785
About,hadn't alarmed,478,478_F_his,f,Mismatch,poss,The commentary about Jane hadn't alarmed,his,9.310600280761719
About,disgusts,479,479_M_him,m,Match,obj,The show about the grandson disgusts,him,4.3996357917785645
About,disgusts,479,479_F_him,f,Mismatch,obj,The show about Cindy disgusts,him,5.935275554656982
About,disgusts,479,479_M_his,m,Match,poss,The show about the grandson disgusts,his,6.481247425079346
About,disgusts,479,479_F_his,f,Mismatch,poss,The show about Cindy disgusts,his,10.6331148147583
About,has hurt,480,480_M_him,m,Match,obj,The book about Donald has hurt,him,2.598642587661743
About,has hurt,480,480_F_him,f,Mismatch,obj,The book about the lady has hurt,him,10.748034477233887
About,has hurt,480,480_M_his,m,Match,poss,The book about Donald has hurt,his,2.3567302227020264
About,has hurt,480,480_F_his,f,Mismatch,poss,The book about the lady has hurt,his,8.860947608947754
About,had aided,481,481_M_him,m,Match,obj,The pamphlet about Larry had aided,him,4.752686023712158
About,had aided,481,481_F_him,f,Mismatch,obj,The pamphlet about that actress had aided,him,4.913541316986084
About,had aided,481,481_M_his,m,Match,poss,The pamphlet about Larry had aided,his,4.1842570304870605
About,had aided,481,481_F_his,f,Mismatch,poss,The pamphlet about that actress had aided,his,4.882499694824219
About,disgusted,482,482_M_him,m,Match,obj,The brochure about Steven disgusted,him,3.615938901901245
About,disgusted,482,482_F_him,f,Mismatch,obj,The brochure about Lori disgusted,him,3.9707539081573486
About,disgusted,482,482_M_his,m,Match,poss,The brochure about Steven disgusted,his,5.8305253982543945
About,disgusted,482,482_F_his,f,Mismatch,poss,The brochure about Lori disgusted,his,10.03684139251709
About,wasn't scaring,483,483_M_him,m,Match,obj,The play about the grandfather wasn't scaring,him,4.499543190002441
About,wasn't scaring,483,483_F_him,f,Mismatch,obj,The play about Pamela wasn't scaring,him,7.582103252410889
About,wasn't scaring,483,483_M_his,m,Match,poss,The play about the grandfather wasn't scaring,his,7.812690258026123
About,wasn't scaring,483,483_F_his,f,Mismatch,poss,The play about Pamela wasn't scaring,his,12.474100112915039
