exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
OneEmbedding,hasn't shouted,cares for,592,592_FF_him,ff,MismatchMismatch,obj,Carol hasn't shouted that Elizabeth cares for,him,2.961198568344116
OneEmbedding,hasn't shouted,cares for,592,592_MM_his,mm,MatchMatch,poss,Gerald hasn't shouted that Marcus cares for,his,3.9959940910339355
OneEmbedding,hasn't shouted,cares for,592,592_MF_his,mf,MatchMismatch,poss,Gerald hasn't shouted that Elizabeth cares for,his,5.803781509399414
OneEmbedding,hasn't shouted,cares for,592,592_FM_his,fm,MismatchMatch,poss,Carol hasn't shouted that Marcus cares for,his,4.906954765319824
OneEmbedding,hasn't shouted,cares for,592,592_FF_his,ff,MismatchMismatch,poss,Carol hasn't shouted that Elizabeth cares for,his,7.076064586639404
OneEmbedding,reveals,has helped,593,593_MM_him,mm,MatchMatch,obj,Ronald reveals that Brad has helped,him,1.8462369441986084
OneEmbedding,reveals,has helped,593,593_MF_him,mf,MatchMismatch,obj,Ronald reveals that Tiffany has helped,him,1.252136468887329
OneEmbedding,reveals,has helped,593,593_FM_him,fm,MismatchMatch,obj,Lisa reveals that Brad has helped,him,6.646973133087158
OneEmbedding,reveals,has helped,593,593_FF_him,ff,MismatchMismatch,obj,Lisa reveals that Tiffany has helped,him,4.726085662841797
OneEmbedding,reveals,has helped,593,593_MM_his,mm,MatchMatch,poss,Ronald reveals that Brad has helped,his,5.078613758087158
OneEmbedding,reveals,has helped,593,593_MF_his,mf,MatchMismatch,poss,Ronald reveals that Tiffany has helped,his,6.103991508483887
OneEmbedding,reveals,has helped,593,593_FM_his,fm,MismatchMatch,poss,Lisa reveals that Brad has helped,his,7.308874607086182
OneEmbedding,reveals,has helped,593,593_FF_his,ff,MismatchMismatch,poss,Lisa reveals that Tiffany has helped,his,9.74473762512207
OneEmbedding,agrees,disgusted,594,594_MM_him,mm,MatchMatch,obj,Christopher agrees that Phillip disgusted,him,0.8421889543533325
OneEmbedding,agrees,disgusted,594,594_MF_him,mf,MatchMismatch,obj,Christopher agrees that Carrie disgusted,him,0.6609119772911072
OneEmbedding,agrees,disgusted,594,594_FM_him,fm,MismatchMatch,obj,Theresa agrees that Phillip disgusted,him,3.555353879928589
OneEmbedding,agrees,disgusted,594,594_FF_him,ff,MismatchMismatch,obj,Theresa agrees that Carrie disgusted,him,2.9957408905029297
OneEmbedding,agrees,disgusted,594,594_MM_his,mm,MatchMatch,poss,Christopher agrees that Phillip disgusted,his,5.3784379959106445
OneEmbedding,agrees,disgusted,594,594_MF_his,mf,MatchMismatch,poss,Christopher agrees that Carrie disgusted,his,6.894765853881836
OneEmbedding,agrees,disgusted,594,594_FM_his,fm,MismatchMatch,poss,Theresa agrees that Phillip disgusted,his,6.022613525390625
OneEmbedding,agrees,disgusted,594,594_FF_his,ff,MismatchMismatch,poss,Theresa agrees that Carrie disgusted,his,9.714168548583984
OneEmbedding,speculates,bites,595,595_MM_him,mm,MatchMatch,obj,Mark speculates that Rodney bites,him,7.489762306213379
OneEmbedding,speculates,bites,595,595_MF_him,mf,MatchMismatch,obj,Mark speculates that Ann bites,him,4.592662334442139
OneEmbedding,speculates,bites,595,595_FM_him,fm,MismatchMatch,obj,Tiffany speculates that Rodney bites,him,6.167725563049316
OneEmbedding,speculates,bites,595,595_FF_him,ff,MismatchMismatch,obj,Tiffany speculates that Ann bites,him,4.1419758796691895
OneEmbedding,speculates,bites,595,595_MM_his,mm,MatchMatch,poss,Mark speculates that Rodney bites,his,2.949533700942993
OneEmbedding,speculates,bites,595,595_MF_his,mf,MatchMismatch,poss,Mark speculates that Ann bites,his,5.497068881988525
OneEmbedding,speculates,bites,595,595_FM_his,fm,MismatchMatch,poss,Tiffany speculates that Rodney bites,his,3.023550510406494
OneEmbedding,speculates,bites,595,595_FF_his,ff,MismatchMismatch,poss,Tiffany speculates that Ann bites,his,5.62791633605957
OneEmbedding,loved,shouldn't listen to,596,596_MM_him,mm,MatchMatch,obj,Dan loved that Bruce shouldn't listen to,him,2.824859380722046
OneEmbedding,loved,shouldn't listen to,596,596_MF_him,mf,MatchMismatch,obj,Dan loved that Sarah shouldn't listen to,him,2.359713077545166
OneEmbedding,loved,shouldn't listen to,596,596_FM_him,fm,MismatchMatch,obj,That woman loved that Bruce shouldn't listen to,him,4.319579124450684
OneEmbedding,loved,shouldn't listen to,596,596_FF_him,ff,MismatchMismatch,obj,That woman loved that Sarah shouldn't listen to,him,3.2445034980773926
OneEmbedding,loved,shouldn't listen to,596,596_MM_his,mm,MatchMatch,poss,Dan loved that Bruce shouldn't listen to,his,3.884697914123535
OneEmbedding,loved,shouldn't listen to,596,596_MF_his,mf,MatchMismatch,poss,Dan loved that Sarah shouldn't listen to,his,4.908960819244385
OneEmbedding,loved,shouldn't listen to,596,596_FM_his,fm,MismatchMatch,poss,That woman loved that Bruce shouldn't listen to,his,4.450410842895508
OneEmbedding,loved,shouldn't listen to,596,596_FF_his,ff,MismatchMismatch,poss,That woman loved that Sarah shouldn't listen to,his,6.200797080993652
OneEmbedding,has asserting,can talk about,597,597_MM_him,mm,MatchMatch,obj,Derek has asserting that Jeffrey can talk about,him,5.468655586242676
OneEmbedding,has asserting,can talk about,597,597_MF_him,mf,MatchMismatch,obj,Derek has asserting that Sally can talk about,him,5.519191265106201
OneEmbedding,has asserting,can talk about,597,597_FM_him,fm,MismatchMatch,obj,The girl has asserting that Jeffrey can talk about,him,6.500092506408691
OneEmbedding,has asserting,can talk about,597,597_FF_him,ff,MismatchMismatch,obj,The girl has asserting that Sally can talk about,him,6.559634208679199
OneEmbedding,has asserting,can talk about,597,597_MM_his,mm,MatchMatch,poss,Derek has asserting that Jeffrey can talk about,his,3.6455624103546143
OneEmbedding,has asserting,can talk about,597,597_MF_his,mf,MatchMismatch,poss,Derek has asserting that Sally can talk about,his,6.204965591430664
OneEmbedding,has asserting,can talk about,597,597_FM_his,fm,MismatchMatch,poss,The girl has asserting that Jeffrey can talk about,his,3.409531831741333
OneEmbedding,has asserting,can talk about,597,597_FF_his,ff,MismatchMismatch,poss,The girl has asserting that Sally can talk about,his,7.485995292663574
OneEmbedding,isn't disliking,would strike,598,598_MM_him,mm,MatchMatch,obj,Edward isn't disliking that Brett would strike,him,3.925201892852783
OneEmbedding,isn't disliking,would strike,598,598_MF_him,mf,MatchMismatch,obj,Edward isn't disliking that Linda would strike,him,3.066828727722168
OneEmbedding,isn't disliking,would strike,598,598_FM_him,fm,MismatchMatch,obj,Christina isn't disliking that Brett would strike,him,7.697587013244629
OneEmbedding,isn't disliking,would strike,598,598_FF_him,ff,MismatchMismatch,obj,Christina isn't disliking that Linda would strike,him,5.65684175491333
OneEmbedding,isn't disliking,would strike,598,598_MM_his,mm,MatchMatch,poss,Edward isn't disliking that Brett would strike,his,6.19666051864624
OneEmbedding,isn't disliking,would strike,598,598_MF_his,mf,MatchMismatch,poss,Edward isn't disliking that Linda would strike,his,6.614540100097656
OneEmbedding,isn't disliking,would strike,598,598_FM_his,fm,MismatchMatch,poss,Christina isn't disliking that Brett would strike,his,7.050776958465576
OneEmbedding,isn't disliking,would strike,598,598_FF_his,ff,MismatchMismatch,poss,Christina isn't disliking that Linda would strike,his,9.390854835510254
OneEmbedding,confessed,distracts,599,599_MM_him,mm,MatchMatch,obj,Wayne confessed that Paul distracts,him,0.721127986907959
OneEmbedding,confessed,distracts,599,599_MF_him,mf,MatchMismatch,obj,Wayne confessed that Vanessa distracts,him,0.4440825879573822
OneEmbedding,confessed,distracts,599,599_FM_him,fm,MismatchMatch,obj,The wife confessed that Paul distracts,him,5.15070915222168
OneEmbedding,confessed,distracts,599,599_FF_him,ff,MismatchMismatch,obj,The wife confessed that Vanessa distracts,him,3.3413195610046387
OneEmbedding,confessed,distracts,599,599_MM_his,mm,MatchMatch,poss,Wayne confessed that Paul distracts,his,4.623473167419434
OneEmbedding,confessed,distracts,599,599_MF_his,mf,MatchMismatch,poss,Wayne confessed that Vanessa distracts,his,4.931610584259033
OneEmbedding,confessed,distracts,599,599_FM_his,fm,MismatchMatch,poss,The wife confessed that Paul distracts,his,5.156645774841309
OneEmbedding,confessed,distracts,599,599_FF_his,ff,MismatchMismatch,poss,The wife confessed that Vanessa distracts,his,6.727856636047363
OneEmbedding,didn't hate,questioned,600,600_MM_him,mm,MatchMatch,obj,Martin didn't hate that Curtis questioned,him,1.7881042957305908
OneEmbedding,didn't hate,questioned,600,600_MF_him,mf,MatchMismatch,obj,Martin didn't hate that Ann questioned,him,1.5852491855621338
OneEmbedding,didn't hate,questioned,600,600_FM_him,fm,MismatchMatch,obj,Beth didn't hate that Curtis questioned,him,4.713547229766846
OneEmbedding,didn't hate,questioned,600,600_FF_him,ff,MismatchMismatch,obj,Beth didn't hate that Ann questioned,him,3.2369039058685303
OneEmbedding,didn't hate,questioned,600,600_MM_his,mm,MatchMatch,poss,Martin didn't hate that Curtis questioned,his,2.3334336280822754
OneEmbedding,didn't hate,questioned,600,600_MF_his,mf,MatchMismatch,poss,Martin didn't hate that Ann questioned,his,2.2972426414489746
OneEmbedding,didn't hate,questioned,600,600_FM_his,fm,MismatchMatch,poss,Beth didn't hate that Curtis questioned,his,4.840561389923096
OneEmbedding,didn't hate,questioned,600,600_FF_his,ff,MismatchMismatch,poss,Beth didn't hate that Ann questioned,his,4.308732032775879
OneEmbedding,says,hasn't astounded,601,601_MM_him,mm,MatchMatch,obj,Adam says that Charles hasn't astounded,him,1.5954768657684326
OneEmbedding,says,hasn't astounded,601,601_MF_him,mf,MatchMismatch,obj,Adam says that Jane hasn't astounded,him,0.49719008803367615
OneEmbedding,says,hasn't astounded,601,601_FM_him,fm,MismatchMatch,obj,Mary says that Charles hasn't astounded,him,6.48762321472168
OneEmbedding,says,hasn't astounded,601,601_FF_him,ff,MismatchMismatch,obj,Mary says that Jane hasn't astounded,him,2.0628209114074707
OneEmbedding,says,hasn't astounded,601,601_MM_his,mm,MatchMatch,poss,Adam says that Charles hasn't astounded,his,4.401132583618164
OneEmbedding,says,hasn't astounded,601,601_MF_his,mf,MatchMismatch,poss,Adam says that Jane hasn't astounded,his,6.278177261352539
OneEmbedding,says,hasn't astounded,601,601_FM_his,fm,MismatchMatch,poss,Mary says that Charles hasn't astounded,his,5.7867326736450195
OneEmbedding,says,hasn't astounded,601,601_FF_his,ff,MismatchMismatch,poss,Mary says that Jane hasn't astounded,his,7.516611576080322
OneEmbedding,insists,had criticized,602,602_MM_him,mm,MatchMatch,obj,Andrew insists that Mitchell had criticized,him,1.8723106384277344
OneEmbedding,insists,had criticized,602,602_MF_him,mf,MatchMismatch,obj,Andrew insists that Anne had criticized,him,1.6145719289779663
OneEmbedding,insists,had criticized,602,602_FM_him,fm,MismatchMatch,obj,Kendra insists that Mitchell had criticized,him,2.6615231037139893
OneEmbedding,insists,had criticized,602,602_FF_him,ff,MismatchMismatch,obj,Kendra insists that Anne had criticized,him,2.4334537982940674
OneEmbedding,insists,had criticized,602,602_MM_his,mm,MatchMatch,poss,Andrew insists that Mitchell had criticized,his,2.718287229537964
OneEmbedding,insists,had criticized,602,602_MF_his,mf,MatchMismatch,poss,Andrew insists that Anne had criticized,his,2.4750027656555176
OneEmbedding,insists,had criticized,602,602_FM_his,fm,MismatchMatch,poss,Kendra insists that Mitchell had criticized,his,3.9733219146728516
OneEmbedding,insists,had criticized,602,602_FF_his,ff,MismatchMismatch,poss,Kendra insists that Anne had criticized,his,4.012491226196289
OneEmbedding,hasn't liked,is confusing,603,603_MM_him,mm,MatchMatch,obj,Marcus hasn't liked that Matt is confusing,him,2.341597318649292
OneEmbedding,hasn't liked,is confusing,603,603_MF_him,mf,MatchMismatch,obj,Marcus hasn't liked that Florence is confusing,him,1.879093885421753
OneEmbedding,hasn't liked,is confusing,603,603_FM_him,fm,MismatchMatch,obj,Margaret hasn't liked that Matt is confusing,him,7.099606037139893
OneEmbedding,hasn't liked,is confusing,603,603_FF_him,ff,MismatchMismatch,obj,Margaret hasn't liked that Florence is confusing,him,4.819155216217041
OneEmbedding,hasn't liked,is confusing,603,603_MM_his,mm,MatchMatch,poss,Marcus hasn't liked that Matt is confusing,his,4.140360355377197
OneEmbedding,hasn't liked,is confusing,603,603_MF_his,mf,MatchMismatch,poss,Marcus hasn't liked that Florence is confusing,his,5.077808380126953
OneEmbedding,hasn't liked,is confusing,603,603_FM_his,fm,MismatchMatch,poss,Margaret hasn't liked that Matt is confusing,his,5.143085956573486
OneEmbedding,hasn't liked,is confusing,603,603_FF_his,ff,MismatchMismatch,poss,Margaret hasn't liked that Florence is confusing,his,8.4568510055542
OneEmbedding,won't find out,had fired,604,604_MM_him,mm,MatchMatch,obj,Travis won't find out that Bradley had fired,him,1.6125177145004272
OneEmbedding,won't find out,had fired,604,604_MF_him,mf,MatchMismatch,obj,Travis won't find out that Diana had fired,him,1.699869990348816
OneEmbedding,won't find out,had fired,604,604_FM_him,fm,MismatchMatch,obj,Paula won't find out that Bradley had fired,him,2.155100107192993
OneEmbedding,won't find out,had fired,604,604_FF_him,ff,MismatchMismatch,obj,Paula won't find out that Diana had fired,him,2.2685184478759766
OneEmbedding,won't find out,had fired,604,604_MM_his,mm,MatchMatch,poss,Travis won't find out that Bradley had fired,his,4.92021369934082
OneEmbedding,won't find out,had fired,604,604_MF_his,mf,MatchMismatch,poss,Travis won't find out that Diana had fired,his,6.707078456878662
OneEmbedding,won't find out,had fired,604,604_FM_his,fm,MismatchMatch,poss,Paula won't find out that Bradley had fired,his,4.922946453094482
OneEmbedding,won't find out,had fired,604,604_FF_his,ff,MismatchMismatch,poss,Paula won't find out that Diana had fired,his,7.057619094848633
OneEmbedding,was revealing,does complain about,605,605_MM_him,mm,MatchMatch,obj,That boyfriend was revealing that Curtis does complain about,him,4.253925323486328
OneEmbedding,was revealing,does complain about,605,605_MF_him,mf,MatchMismatch,obj,That boyfriend was revealing that Cynthia does complain about,him,3.431060791015625
OneEmbedding,was revealing,does complain about,605,605_FM_him,fm,MismatchMatch,obj,Julie was revealing that Curtis does complain about,him,6.860108375549316
OneEmbedding,was revealing,does complain about,605,605_FF_him,ff,MismatchMismatch,obj,Julie was revealing that Cynthia does complain about,him,5.657883644104004
OneEmbedding,was revealing,does complain about,605,605_MM_his,mm,MatchMatch,poss,That boyfriend was revealing that Curtis does complain about,his,3.246831178665161
OneEmbedding,was revealing,does complain about,605,605_MF_his,mf,MatchMismatch,poss,That boyfriend was revealing that Cynthia does complain about,his,3.9476876258850098
OneEmbedding,was revealing,does complain about,605,605_FM_his,fm,MismatchMatch,poss,Julie was revealing that Curtis does complain about,his,3.544632911682129
OneEmbedding,was revealing,does complain about,605,605_FF_his,ff,MismatchMismatch,poss,Julie was revealing that Cynthia does complain about,his,5.7861857414245605
OneEmbedding,had suggested,found,606,606_MM_him,mm,MatchMatch,obj,Martin had suggested that that grandfather found,him,5.769189834594727
OneEmbedding,had suggested,found,606,606_MF_him,mf,MatchMismatch,obj,Martin had suggested that Vanessa found,him,3.942345142364502
OneEmbedding,had suggested,found,606,606_FM_him,fm,MismatchMatch,obj,Paula had suggested that that grandfather found,him,6.022255897521973
OneEmbedding,had suggested,found,606,606_FF_him,ff,MismatchMismatch,obj,Paula had suggested that Vanessa found,him,4.445449352264404
OneEmbedding,had suggested,found,606,606_MM_his,mm,MatchMatch,poss,Martin had suggested that that grandfather found,his,3.640592575073242
OneEmbedding,had suggested,found,606,606_MF_his,mf,MatchMismatch,poss,Martin had suggested that Vanessa found,his,4.451038360595703
OneEmbedding,had suggested,found,606,606_FM_his,fm,MismatchMatch,poss,Paula had suggested that that grandfather found,his,3.775466203689575
OneEmbedding,had suggested,found,606,606_FF_his,ff,MismatchMismatch,poss,Paula had suggested that Vanessa found,his,5.123612403869629
OneEmbedding,had hoped,hadn't led,607,607_MM_him,mm,MatchMatch,obj,Marcus had hoped that Carl hadn't led,him,2.128861665725708
OneEmbedding,had hoped,hadn't led,607,607_MF_him,mf,MatchMismatch,obj,Marcus had hoped that Ella hadn't led,him,1.1590253114700317
OneEmbedding,had hoped,hadn't led,607,607_FM_him,fm,MismatchMatch,obj,The sister had hoped that Carl hadn't led,him,3.783499240875244
OneEmbedding,had hoped,hadn't led,607,607_FF_him,ff,MismatchMismatch,obj,The sister had hoped that Ella hadn't led,him,1.8799597024917603
OneEmbedding,had hoped,hadn't led,607,607_MM_his,mm,MatchMatch,poss,Marcus had hoped that Carl hadn't led,his,4.622359275817871
OneEmbedding,had hoped,hadn't led,607,607_MF_his,mf,MatchMismatch,poss,Marcus had hoped that Ella hadn't led,his,6.299968719482422
OneEmbedding,had hoped,hadn't led,607,607_FM_his,fm,MismatchMatch,poss,The sister had hoped that Carl hadn't led,his,5.137563705444336
OneEmbedding,had hoped,hadn't led,607,607_FF_his,ff,MismatchMismatch,poss,The sister had hoped that Ella hadn't led,his,7.180173873901367
OneEmbedding,can't think,helps,608,608_MM_him,mm,MatchMatch,obj,Bill can't think that Peter helps,him,2.7908213138580322
OneEmbedding,can't think,helps,608,608_MF_him,mf,MatchMismatch,obj,Bill can't think that Carol helps,him,3.2410030364990234
OneEmbedding,can't think,helps,608,608_FM_him,fm,MismatchMatch,obj,Paula can't think that Peter helps,him,3.55458927154541
OneEmbedding,can't think,helps,608,608_FF_him,ff,MismatchMismatch,obj,Paula can't think that Carol helps,him,3.6391587257385254
OneEmbedding,can't think,helps,608,608_MM_his,mm,MatchMatch,poss,Bill can't think that Peter helps,his,4.836309909820557
OneEmbedding,can't think,helps,608,608_MF_his,mf,MatchMismatch,poss,Bill can't think that Carol helps,his,7.656152725219727
OneEmbedding,can't think,helps,608,608_FM_his,fm,MismatchMatch,poss,Paula can't think that Peter helps,his,5.208088397979736
OneEmbedding,can't think,helps,608,608_FF_his,ff,MismatchMismatch,poss,Paula can't think that Carol helps,his,8.332950592041016
OneEmbedding,isn't proposing,was forgiving,609,609_MM_him,mm,MatchMatch,obj,Robert isn't proposing that William was forgiving,him,4.6639814376831055
OneEmbedding,isn't proposing,was forgiving,609,609_MF_him,mf,MatchMismatch,obj,Robert isn't proposing that Jodi was forgiving,him,4.06394100189209
OneEmbedding,isn't proposing,was forgiving,609,609_FM_him,fm,MismatchMatch,obj,Melanie isn't proposing that William was forgiving,him,5.333097457885742
OneEmbedding,isn't proposing,was forgiving,609,609_FF_him,ff,MismatchMismatch,obj,Melanie isn't proposing that Jodi was forgiving,him,4.878832817077637
OneEmbedding,isn't proposing,was forgiving,609,609_MM_his,mm,MatchMatch,poss,Robert isn't proposing that William was forgiving,his,4.70648717880249
OneEmbedding,isn't proposing,was forgiving,609,609_MF_his,mf,MatchMismatch,poss,Robert isn't proposing that Jodi was forgiving,his,7.6703338623046875
OneEmbedding,isn't proposing,was forgiving,609,609_FM_his,fm,MismatchMatch,poss,Melanie isn't proposing that William was forgiving,his,5.290455341339111
OneEmbedding,isn't proposing,was forgiving,609,609_FF_his,ff,MismatchMismatch,poss,Melanie isn't proposing that Jodi was forgiving,his,8.684891700744629
OneEmbedding,can discover,leaves,610,610_MM_him,mm,MatchMatch,obj,Carlos can discover that Steve leaves,him,4.3348894119262695
OneEmbedding,can discover,leaves,610,610_MF_him,mf,MatchMismatch,obj,Carlos can discover that Suzanne leaves,him,3.007814884185791
OneEmbedding,can discover,leaves,610,610_FM_him,fm,MismatchMatch,obj,Sabrina can discover that Steve leaves,him,5.936936855316162
OneEmbedding,can discover,leaves,610,610_FF_him,ff,MismatchMismatch,obj,Sabrina can discover that Suzanne leaves,him,4.778074264526367
OneEmbedding,can discover,leaves,610,610_MM_his,mm,MatchMatch,poss,Carlos can discover that Steve leaves,his,3.0546915531158447
OneEmbedding,can discover,leaves,610,610_MF_his,mf,MatchMismatch,poss,Carlos can discover that Suzanne leaves,his,5.98205041885376
OneEmbedding,can discover,leaves,610,610_FM_his,fm,MismatchMatch,poss,Sabrina can discover that Steve leaves,his,3.2219226360321045
OneEmbedding,can discover,leaves,610,610_FF_his,ff,MismatchMismatch,poss,Sabrina can discover that Suzanne leaves,his,7.780909061431885
OneEmbedding,might like,astounded,611,611_MM_him,mm,MatchMatch,obj,This grandson might like that Joseph astounded,him,2.9731576442718506
OneEmbedding,might like,astounded,611,611_MF_him,mf,MatchMismatch,obj,This grandson might like that Lisa astounded,him,1.9132957458496094
OneEmbedding,might like,astounded,611,611_FM_him,fm,MismatchMatch,obj,Laura might like that Joseph astounded,him,4.326526641845703
OneEmbedding,might like,astounded,611,611_FF_him,ff,MismatchMismatch,obj,Laura might like that Lisa astounded,him,1.9019285440444946
OneEmbedding,might like,astounded,611,611_MM_his,mm,MatchMatch,poss,This grandson might like that Joseph astounded,his,3.696282148361206
OneEmbedding,might like,astounded,611,611_MF_his,mf,MatchMismatch,poss,This grandson might like that Lisa astounded,his,5.371606826782227
OneEmbedding,might like,astounded,611,611_FM_his,fm,MismatchMatch,poss,Laura might like that Joseph astounded,his,4.4535932540893555
OneEmbedding,might like,astounded,611,611_FF_his,ff,MismatchMismatch,poss,Laura might like that Lisa astounded,his,7.306583881378174
OneEmbedding,expects,is boasting about,612,612_MM_him,mm,MatchMatch,obj,This boy expects that Omar is boasting about,him,5.046718120574951
OneEmbedding,expects,is boasting about,612,612_MF_him,mf,MatchMismatch,obj,This boy expects that that wife is boasting about,him,2.629812002182007
OneEmbedding,expects,is boasting about,612,612_FM_him,fm,MismatchMatch,obj,Valerie expects that Omar is boasting about,him,8.99096393585205
OneEmbedding,expects,is boasting about,612,612_FF_him,ff,MismatchMismatch,obj,Valerie expects that that wife is boasting about,him,4.827856063842773
OneEmbedding,expects,is boasting about,612,612_MM_his,mm,MatchMatch,poss,This boy expects that Omar is boasting about,his,2.027432918548584
OneEmbedding,expects,is boasting about,612,612_MF_his,mf,MatchMismatch,poss,This boy expects that that wife is boasting about,his,4.197688579559326
OneEmbedding,expects,is boasting about,612,612_FM_his,fm,MismatchMatch,poss,Valerie expects that Omar is boasting about,his,1.9486825466156006
OneEmbedding,expects,is boasting about,612,612_FF_his,ff,MismatchMismatch,poss,Valerie expects that that wife is boasting about,his,4.962257385253906
OneEmbedding,prays,isn't complaining about,613,613_MM_him,mm,MatchMatch,obj,Travis prays that Carlos isn't complaining about,him,4.253396987915039
OneEmbedding,prays,isn't complaining about,613,613_MF_him,mf,MatchMismatch,obj,Travis prays that Marie isn't complaining about,him,3.569901704788208
OneEmbedding,prays,isn't complaining about,613,613_FM_him,fm,MismatchMatch,obj,Nina prays that Carlos isn't complaining about,him,5.262827396392822
OneEmbedding,prays,isn't complaining about,613,613_FF_him,ff,MismatchMismatch,obj,Nina prays that Marie isn't complaining about,him,4.679141044616699
OneEmbedding,prays,isn't complaining about,613,613_MM_his,mm,MatchMatch,poss,Travis prays that Carlos isn't complaining about,his,3.468095541000366
OneEmbedding,prays,isn't complaining about,613,613_MF_his,mf,MatchMismatch,poss,Travis prays that Marie isn't complaining about,his,4.400068759918213
OneEmbedding,prays,isn't complaining about,613,613_FM_his,fm,MismatchMatch,poss,Nina prays that Carlos isn't complaining about,his,3.4735701084136963
OneEmbedding,prays,isn't complaining about,613,613_FF_his,ff,MismatchMismatch,poss,Nina prays that Marie isn't complaining about,his,5.799886226654053
OneEmbedding,confesses,distracts,614,614_MM_him,mm,MatchMatch,obj,Guy confesses that Samuel distracts,him,0.6727052330970764
OneEmbedding,confesses,distracts,614,614_MF_him,mf,MatchMismatch,obj,Guy confesses that Jessica distracts,him,0.3353448212146759
OneEmbedding,confesses,distracts,614,614_FM_him,fm,MismatchMatch,obj,Beth confesses that Samuel distracts,him,2.462829351425171
OneEmbedding,confesses,distracts,614,614_FF_him,ff,MismatchMismatch,obj,Beth confesses that Jessica distracts,him,1.296881914138794
OneEmbedding,confesses,distracts,614,614_MM_his,mm,MatchMatch,poss,Guy confesses that Samuel distracts,his,4.212485313415527
OneEmbedding,confesses,distracts,614,614_MF_his,mf,MatchMismatch,poss,Guy confesses that Jessica distracts,his,5.1700544357299805
OneEmbedding,confesses,distracts,614,614_FM_his,fm,MismatchMatch,poss,Beth confesses that Samuel distracts,his,4.62606954574585
OneEmbedding,confesses,distracts,614,614_FF_his,ff,MismatchMismatch,poss,Beth confesses that Jessica distracts,his,6.480738162994385
OneEmbedding,expected,would dislike,615,615_MM_him,mm,MatchMatch,obj,Scott expected that Frank would dislike,him,1.8241099119186401
OneEmbedding,expected,would dislike,615,615_MF_him,mf,MatchMismatch,obj,Scott expected that Kimberley would dislike,him,1.6690030097961426
OneEmbedding,expected,would dislike,615,615_FM_him,fm,MismatchMatch,obj,Jennifer expected that Frank would dislike,him,3.9636826515197754
OneEmbedding,expected,would dislike,615,615_FF_him,ff,MismatchMismatch,obj,Jennifer expected that Kimberley would dislike,him,2.6875014305114746
OneEmbedding,expected,would dislike,615,615_MM_his,mm,MatchMatch,poss,Scott expected that Frank would dislike,his,4.772968292236328
OneEmbedding,expected,would dislike,615,615_MF_his,mf,MatchMismatch,poss,Scott expected that Kimberley would dislike,his,4.541136264801025
OneEmbedding,expected,would dislike,615,615_FM_his,fm,MismatchMatch,poss,Jennifer expected that Frank would dislike,his,5.728783130645752
OneEmbedding,expected,would dislike,615,615_FF_his,ff,MismatchMismatch,poss,Jennifer expected that Kimberley would dislike,his,5.878960609436035
OneEmbedding,remembered,astounded,616,616_MM_him,mm,MatchMatch,obj,Phillip remembered that Omar astounded,him,1.8049193620681763
OneEmbedding,remembered,astounded,616,616_MF_him,mf,MatchMismatch,obj,Phillip remembered that Natalie astounded,him,0.9457283020019531
OneEmbedding,remembered,astounded,616,616_FM_him,fm,MismatchMatch,obj,Amelia remembered that Omar astounded,him,4.4968647956848145
OneEmbedding,remembered,astounded,616,616_FF_him,ff,MismatchMismatch,obj,Amelia remembered that Natalie astounded,him,2.076524019241333
OneEmbedding,remembered,astounded,616,616_MM_his,mm,MatchMatch,poss,Phillip remembered that Omar astounded,his,3.465423107147217
OneEmbedding,remembered,astounded,616,616_MF_his,mf,MatchMismatch,poss,Phillip remembered that Natalie astounded,his,6.089322090148926
OneEmbedding,remembered,astounded,616,616_FM_his,fm,MismatchMatch,poss,Amelia remembered that Omar astounded,his,3.704998016357422
OneEmbedding,remembered,astounded,616,616_FF_his,ff,MismatchMismatch,poss,Amelia remembered that Natalie astounded,his,6.915868282318115
OneEmbedding,wasn't writing,can't reference,617,617_MM_him,mm,MatchMatch,obj,George wasn't writing that Timothy can't reference,him,7.100442409515381
OneEmbedding,wasn't writing,can't reference,617,617_MF_him,mf,MatchMismatch,obj,George wasn't writing that Colleen can't reference,him,6.4948272705078125
OneEmbedding,wasn't writing,can't reference,617,617_FM_him,fm,MismatchMatch,obj,Meredith wasn't writing that Timothy can't reference,him,7.403209686279297
OneEmbedding,wasn't writing,can't reference,617,617_FF_him,ff,MismatchMismatch,obj,Meredith wasn't writing that Colleen can't reference,him,7.2526350021362305
OneEmbedding,wasn't writing,can't reference,617,617_MM_his,mm,MatchMatch,poss,George wasn't writing that Timothy can't reference,his,4.732483863830566
OneEmbedding,wasn't writing,can't reference,617,617_MF_his,mf,MatchMismatch,poss,George wasn't writing that Colleen can't reference,his,6.669561386108398
OneEmbedding,wasn't writing,can't reference,617,617_FM_his,fm,MismatchMatch,poss,Meredith wasn't writing that Timothy can't reference,his,4.642429351806641
OneEmbedding,wasn't writing,can't reference,617,617_FF_his,ff,MismatchMismatch,poss,Meredith wasn't writing that Colleen can't reference,his,7.629556179046631
OneEmbedding,claimed,confused,618,618_MM_him,mm,MatchMatch,obj,Chad claimed that the husband confused,him,4.576166152954102
OneEmbedding,claimed,confused,618,618_MF_him,mf,MatchMismatch,obj,Chad claimed that that sister confused,him,2.7783243656158447
