exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2_surp
TwoEmbedding,tells,had astounded,511,511_MMM_him,mmm,MatchMatchMatch,obj,Joseph tells Stephen that Liam had astounded,him,0.9388118386268616
TwoEmbedding,tells,had astounded,511,511_MMF_him,mmf,MatchMatchMismatch,obj,Joseph tells Stephen that that actress had astounded,him,0.6892265677452087
TwoEmbedding,tells,had astounded,511,511_MFM_him,mfm,MatchMismatchMatch,obj,Joseph tells Eva that Liam had astounded,him,2.0972888469696045
TwoEmbedding,tells,had astounded,511,511_MFF_him,mff,MatchMismatchMismatch,obj,Joseph tells Eva that that actress had astounded,him,1.9961069822311401
TwoEmbedding,tells,had astounded,511,511_FMM_him,fmm,MismatchMatchMatch,obj,Patricia tells Stephen that Liam had astounded,him,3.0648598670959473
TwoEmbedding,tells,had astounded,511,511_FMF_him,fmf,MismatchMatchMismatch,obj,Patricia tells Stephen that that actress had astounded,him,2.6173930168151855
TwoEmbedding,tells,had astounded,511,511_FFM_him,ffm,MismatchMismatchMatch,obj,Patricia tells Eva that Liam had astounded,him,5.2453837394714355
TwoEmbedding,tells,had astounded,511,511_FFF_him,fff,MismatchMismatchMismatch,obj,Patricia tells Eva that that actress had astounded,him,5.241609573364258
TwoEmbedding,tells,had astounded,511,511_MMM_his,mmm,MatchMatchMatch,poss,Joseph tells Stephen that Liam had astounded,his,5.091414451599121
TwoEmbedding,tells,had astounded,511,511_MMF_his,mmf,MatchMatchMismatch,poss,Joseph tells Stephen that that actress had astounded,his,5.306286811828613
TwoEmbedding,tells,had astounded,511,511_MFM_his,mfm,MatchMismatchMatch,poss,Joseph tells Eva that Liam had astounded,his,6.323582649230957
TwoEmbedding,tells,had astounded,511,511_MFF_his,mff,MatchMismatchMismatch,poss,Joseph tells Eva that that actress had astounded,his,6.98588228225708
TwoEmbedding,tells,had astounded,511,511_FMM_his,fmm,MismatchMatchMatch,poss,Patricia tells Stephen that Liam had astounded,his,6.322843551635742
TwoEmbedding,tells,had astounded,511,511_FMF_his,fmf,MismatchMatchMismatch,poss,Patricia tells Stephen that that actress had astounded,his,7.458762168884277
TwoEmbedding,tells,had astounded,511,511_FFM_his,ffm,MismatchMismatchMatch,poss,Patricia tells Eva that Liam had astounded,his,8.990708351135254
TwoEmbedding,tells,had astounded,511,511_FFF_his,fff,MismatchMismatchMismatch,poss,Patricia tells Eva that that actress had astounded,his,10.571223258972168
TwoEmbedding,told,was talking to,512,512_MMM_him,mmm,MatchMatchMatch,obj,Bill told Theodore that Dan was talking to,him,3.129704236984253
TwoEmbedding,told,was talking to,512,512_MMF_him,mmf,MatchMatchMismatch,obj,Bill told Theodore that Leslie was talking to,him,2.61747145652771
TwoEmbedding,told,was talking to,512,512_MFM_him,mfm,MatchMismatchMatch,obj,Bill told this daughter that Dan was talking to,him,3.1973657608032227
TwoEmbedding,told,was talking to,512,512_MFF_him,mff,MatchMismatchMismatch,obj,Bill told this daughter that Leslie was talking to,him,3.14829158782959
TwoEmbedding,told,was talking to,512,512_FMM_him,fmm,MismatchMatchMatch,obj,Julie told Theodore that Dan was talking to,him,3.529611349105835
TwoEmbedding,told,was talking to,512,512_FMF_him,fmf,MismatchMatchMismatch,obj,Julie told Theodore that Leslie was talking to,him,2.8569347858428955
TwoEmbedding,told,was talking to,512,512_FFM_him,ffm,MismatchMismatchMatch,obj,Julie told this daughter that Dan was talking to,him,3.406383991241455
TwoEmbedding,told,was talking to,512,512_FFF_him,fff,MismatchMismatchMismatch,obj,Julie told this daughter that Leslie was talking to,him,3.304331064224243
TwoEmbedding,told,was talking to,512,512_MMM_his,mmm,MatchMatchMatch,poss,Bill told Theodore that Dan was talking to,his,4.337600231170654
TwoEmbedding,told,was talking to,512,512_MMF_his,mmf,MatchMatchMismatch,poss,Bill told Theodore that Leslie was talking to,his,5.440067291259766
TwoEmbedding,told,was talking to,512,512_MFM_his,mfm,MatchMismatchMatch,poss,Bill told this daughter that Dan was talking to,his,4.2785725593566895
TwoEmbedding,told,was talking to,512,512_MFF_his,mff,MatchMismatchMismatch,poss,Bill told this daughter that Leslie was talking to,his,6.1162004470825195
TwoEmbedding,told,was talking to,512,512_FMM_his,fmm,MismatchMatchMatch,poss,Julie told Theodore that Dan was talking to,his,4.152402877807617
TwoEmbedding,told,was talking to,512,512_FMF_his,fmf,MismatchMatchMismatch,poss,Julie told Theodore that Leslie was talking to,his,5.404292106628418
TwoEmbedding,told,was talking to,512,512_FFM_his,ffm,MismatchMismatchMatch,poss,Julie told this daughter that Dan was talking to,his,4.138914585113525
TwoEmbedding,told,was talking to,512,512_FFF_his,fff,MismatchMismatchMismatch,poss,Julie told this daughter that Leslie was talking to,his,6.02588415145874
TwoEmbedding,shows,won't examine,513,513_MMM_him,mmm,MatchMatchMatch,obj,Ronald shows Walter that Randolf won't examine,him,3.811485767364502
TwoEmbedding,shows,won't examine,513,513_MMF_him,mmf,MatchMatchMismatch,obj,Ronald shows Walter that Heidi won't examine,him,2.0421879291534424
TwoEmbedding,shows,won't examine,513,513_MFM_him,mfm,MatchMismatchMatch,obj,Ronald shows Donna that Randolf won't examine,him,4.014364719390869
TwoEmbedding,shows,won't examine,513,513_MFF_him,mff,MatchMismatchMismatch,obj,Ronald shows Donna that Heidi won't examine,him,3.408644437789917
TwoEmbedding,shows,won't examine,513,513_FMM_him,fmm,MismatchMatchMatch,obj,Patricia shows Walter that Randolf won't examine,him,4.100197792053223
TwoEmbedding,shows,won't examine,513,513_FMF_him,fmf,MismatchMatchMismatch,obj,Patricia shows Walter that Heidi won't examine,him,2.280719518661499
TwoEmbedding,shows,won't examine,513,513_FFM_him,ffm,MismatchMismatchMatch,obj,Patricia shows Donna that Randolf won't examine,him,4.84903621673584
TwoEmbedding,shows,won't examine,513,513_FFF_him,fff,MismatchMismatchMismatch,obj,Patricia shows Donna that Heidi won't examine,him,5.184979438781738
TwoEmbedding,shows,won't examine,513,513_MMM_his,mmm,MatchMatchMatch,poss,Ronald shows Walter that Randolf won't examine,his,2.8657848834991455
TwoEmbedding,shows,won't examine,513,513_MMF_his,mmf,MatchMatchMismatch,poss,Ronald shows Walter that Heidi won't examine,his,3.4607999324798584
TwoEmbedding,shows,won't examine,513,513_MFM_his,mfm,MatchMismatchMatch,poss,Ronald shows Donna that Randolf won't examine,his,3.6675925254821777
TwoEmbedding,shows,won't examine,513,513_MFF_his,mff,MatchMismatchMismatch,poss,Ronald shows Donna that Heidi won't examine,his,4.926560401916504
TwoEmbedding,shows,won't examine,513,513_FMM_his,fmm,MismatchMatchMatch,poss,Patricia shows Walter that Randolf won't examine,his,3.164469003677368
TwoEmbedding,shows,won't examine,513,513_FMF_his,fmf,MismatchMatchMismatch,poss,Patricia shows Walter that Heidi won't examine,his,3.7690823078155518
TwoEmbedding,shows,won't examine,513,513_FFM_his,ffm,MismatchMismatchMatch,poss,Patricia shows Donna that Randolf won't examine,his,4.664263725280762
TwoEmbedding,shows,won't examine,513,513_FFF_his,fff,MismatchMismatchMismatch,poss,Patricia shows Donna that Heidi won't examine,his,6.707947731018066
TwoEmbedding,told,couldn't forgive,514,514_MMM_him,mmm,MatchMatchMatch,obj,The man told Walter that this guy couldn't forgive,him,1.4691652059555054
TwoEmbedding,told,couldn't forgive,514,514_MMF_him,mmf,MatchMatchMismatch,obj,The man told Walter that Paula couldn't forgive,him,0.7676665782928467
TwoEmbedding,told,couldn't forgive,514,514_MFM_him,mfm,MatchMismatchMatch,obj,The man told Grace that this guy couldn't forgive,him,1.9238516092300415
TwoEmbedding,told,couldn't forgive,514,514_MFF_him,mff,MatchMismatchMismatch,obj,The man told Grace that Paula couldn't forgive,him,0.9556132555007935
TwoEmbedding,told,couldn't forgive,514,514_FMM_him,fmm,MismatchMatchMatch,obj,Jacqueline told Walter that this guy couldn't forgive,him,2.0097107887268066
TwoEmbedding,told,couldn't forgive,514,514_FMF_him,fmf,MismatchMatchMismatch,obj,Jacqueline told Walter that Paula couldn't forgive,him,1.5149790048599243
TwoEmbedding,told,couldn't forgive,514,514_FFM_him,ffm,MismatchMismatchMatch,obj,Jacqueline told Grace that this guy couldn't forgive,him,2.3609347343444824
TwoEmbedding,told,couldn't forgive,514,514_FFF_him,fff,MismatchMismatchMismatch,obj,Jacqueline told Grace that Paula couldn't forgive,him,2.388288736343384
TwoEmbedding,told,couldn't forgive,514,514_MMM_his,mmm,MatchMatchMatch,poss,The man told Walter that this guy couldn't forgive,his,3.9600682258605957
TwoEmbedding,told,couldn't forgive,514,514_MMF_his,mmf,MatchMatchMismatch,poss,The man told Walter that Paula couldn't forgive,his,5.518350124359131
TwoEmbedding,told,couldn't forgive,514,514_MFM_his,mfm,MatchMismatchMatch,poss,The man told Grace that this guy couldn't forgive,his,4.6143317222595215
TwoEmbedding,told,couldn't forgive,514,514_MFF_his,mff,MatchMismatchMismatch,poss,The man told Grace that Paula couldn't forgive,his,6.0245280265808105
TwoEmbedding,told,couldn't forgive,514,514_FMM_his,fmm,MismatchMatchMatch,poss,Jacqueline told Walter that this guy couldn't forgive,his,4.148690700531006
TwoEmbedding,told,couldn't forgive,514,514_FMF_his,fmf,MismatchMatchMismatch,poss,Jacqueline told Walter that Paula couldn't forgive,his,5.675605297088623
TwoEmbedding,told,couldn't forgive,514,514_FFM_his,ffm,MismatchMismatchMatch,poss,Jacqueline told Grace that this guy couldn't forgive,his,4.655551910400391
TwoEmbedding,told,couldn't forgive,514,514_FFF_his,fff,MismatchMismatchMismatch,poss,Jacqueline told Grace that Paula couldn't forgive,his,6.747589111328125
TwoEmbedding,shows,could confuse,515,515_MMM_him,mmm,MatchMatchMatch,obj,Theodore shows Todd that Jeffrey could confuse,him,2.254194974899292
TwoEmbedding,shows,could confuse,515,515_MMF_him,mmf,MatchMatchMismatch,obj,Theodore shows Todd that Emily could confuse,him,1.2449229955673218
TwoEmbedding,shows,could confuse,515,515_MFM_him,mfm,MatchMismatchMatch,obj,Theodore shows Andrea that Jeffrey could confuse,him,2.579850435256958
TwoEmbedding,shows,could confuse,515,515_MFF_him,mff,MatchMismatchMismatch,obj,Theodore shows Andrea that Emily could confuse,him,1.69703209400177
TwoEmbedding,shows,could confuse,515,515_FMM_him,fmm,MismatchMatchMatch,obj,Kristen shows Todd that Jeffrey could confuse,him,2.0396220684051514
TwoEmbedding,shows,could confuse,515,515_FMF_him,fmf,MismatchMatchMismatch,obj,Kristen shows Todd that Emily could confuse,him,1.1393914222717285
TwoEmbedding,shows,could confuse,515,515_FFM_him,ffm,MismatchMismatchMatch,obj,Kristen shows Andrea that Jeffrey could confuse,him,2.2453489303588867
TwoEmbedding,shows,could confuse,515,515_FFF_him,fff,MismatchMismatchMismatch,obj,Kristen shows Andrea that Emily could confuse,him,1.8558151721954346
TwoEmbedding,shows,could confuse,515,515_MMM_his,mmm,MatchMatchMatch,poss,Theodore shows Todd that Jeffrey could confuse,his,4.0757365226745605
TwoEmbedding,shows,could confuse,515,515_MMF_his,mmf,MatchMatchMismatch,poss,Theodore shows Todd that Emily could confuse,his,5.45449686050415
TwoEmbedding,shows,could confuse,515,515_MFM_his,mfm,MatchMismatchMatch,poss,Theodore shows Andrea that Jeffrey could confuse,his,4.363296985626221
TwoEmbedding,shows,could confuse,515,515_MFF_his,mff,MatchMismatchMismatch,poss,Theodore shows Andrea that Emily could confuse,his,6.2991557121276855
TwoEmbedding,shows,could confuse,515,515_FMM_his,fmm,MismatchMatchMatch,poss,Kristen shows Todd that Jeffrey could confuse,his,4.21578311920166
TwoEmbedding,shows,could confuse,515,515_FMF_his,fmf,MismatchMatchMismatch,poss,Kristen shows Todd that Emily could confuse,his,5.744420528411865
TwoEmbedding,shows,could confuse,515,515_FFM_his,ffm,MismatchMismatchMatch,poss,Kristen shows Andrea that Jeffrey could confuse,his,4.615440368652344
TwoEmbedding,shows,could confuse,515,515_FFF_his,fff,MismatchMismatchMismatch,poss,Kristen shows Andrea that Emily could confuse,his,6.906667709350586
TwoEmbedding,alerted,talked to,516,516_MMM_him,mmm,MatchMatchMatch,obj,Robert alerted Joseph that Keith talked to,him,2.756253719329834
TwoEmbedding,alerted,talked to,516,516_MMF_him,mmf,MatchMatchMismatch,obj,Robert alerted Joseph that Kathleen talked to,him,2.5566604137420654
TwoEmbedding,alerted,talked to,516,516_MFM_him,mfm,MatchMismatchMatch,obj,Robert alerted Stacey that Keith talked to,him,3.011542320251465
TwoEmbedding,alerted,talked to,516,516_MFF_him,mff,MatchMismatchMismatch,obj,Robert alerted Stacey that Kathleen talked to,him,3.2439253330230713
TwoEmbedding,alerted,talked to,516,516_FMM_him,fmm,MismatchMatchMatch,obj,Ann alerted Joseph that Keith talked to,him,2.6368815898895264
TwoEmbedding,alerted,talked to,516,516_FMF_him,fmf,MismatchMatchMismatch,obj,Ann alerted Joseph that Kathleen talked to,him,2.5869908332824707
TwoEmbedding,alerted,talked to,516,516_FFM_him,ffm,MismatchMismatchMatch,obj,Ann alerted Stacey that Keith talked to,him,2.9881339073181152
TwoEmbedding,alerted,talked to,516,516_FFF_him,fff,MismatchMismatchMismatch,obj,Ann alerted Stacey that Kathleen talked to,him,3.970458507537842
TwoEmbedding,alerted,talked to,516,516_MMM_his,mmm,MatchMatchMatch,poss,Robert alerted Joseph that Keith talked to,his,4.2171101570129395
TwoEmbedding,alerted,talked to,516,516_MMF_his,mmf,MatchMatchMismatch,poss,Robert alerted Joseph that Kathleen talked to,his,5.007410526275635
TwoEmbedding,alerted,talked to,516,516_MFM_his,mfm,MatchMismatchMatch,poss,Robert alerted Stacey that Keith talked to,his,4.453301906585693
TwoEmbedding,alerted,talked to,516,516_MFF_his,mff,MatchMismatchMismatch,poss,Robert alerted Stacey that Kathleen talked to,his,5.907989025115967
TwoEmbedding,alerted,talked to,516,516_FMM_his,fmm,MismatchMatchMatch,poss,Ann alerted Joseph that Keith talked to,his,4.309543132781982
TwoEmbedding,alerted,talked to,516,516_FMF_his,fmf,MismatchMatchMismatch,poss,Ann alerted Joseph that Kathleen talked to,his,5.347573757171631
TwoEmbedding,alerted,talked to,516,516_FFM_his,ffm,MismatchMismatchMatch,poss,Ann alerted Stacey that Keith talked to,his,4.72829008102417
TwoEmbedding,alerted,talked to,516,516_FFF_his,fff,MismatchMismatchMismatch,poss,Ann alerted Stacey that Kathleen talked to,his,7.0166707038879395
TwoEmbedding,advised,can appreciate,517,517_MMM_him,mmm,MatchMatchMatch,obj,Brian advised Gerald that Theodore can appreciate,him,5.981871128082275
TwoEmbedding,advised,can appreciate,517,517_MMF_him,mmf,MatchMatchMismatch,obj,Brian advised Gerald that Florence can appreciate,him,4.513346195220947
TwoEmbedding,advised,can appreciate,517,517_MFM_him,mfm,MatchMismatchMatch,obj,Brian advised Holly that Theodore can appreciate,him,5.567198753356934
TwoEmbedding,advised,can appreciate,517,517_MFF_him,mff,MatchMismatchMismatch,obj,Brian advised Holly that Florence can appreciate,him,4.9673171043396
TwoEmbedding,advised,can appreciate,517,517_FMM_him,fmm,MismatchMatchMatch,obj,Margaret advised Gerald that Theodore can appreciate,him,6.5516815185546875
TwoEmbedding,advised,can appreciate,517,517_FMF_him,fmf,MismatchMatchMismatch,obj,Margaret advised Gerald that Florence can appreciate,him,5.52337121963501
TwoEmbedding,advised,can appreciate,517,517_FFM_him,ffm,MismatchMismatchMatch,obj,Margaret advised Holly that Theodore can appreciate,him,6.526845932006836
TwoEmbedding,advised,can appreciate,517,517_FFF_him,fff,MismatchMismatchMismatch,obj,Margaret advised Holly that Florence can appreciate,him,6.7899346351623535
TwoEmbedding,advised,can appreciate,517,517_MMM_his,mmm,MatchMatchMatch,poss,Brian advised Gerald that Theodore can appreciate,his,2.748569965362549
TwoEmbedding,advised,can appreciate,517,517_MMF_his,mmf,MatchMatchMismatch,poss,Brian advised Gerald that Florence can appreciate,his,3.224860668182373
TwoEmbedding,advised,can appreciate,517,517_MFM_his,mfm,MatchMismatchMatch,poss,Brian advised Holly that Theodore can appreciate,his,2.985123872756958
TwoEmbedding,advised,can appreciate,517,517_MFF_his,mff,MatchMismatchMismatch,poss,Brian advised Holly that Florence can appreciate,his,4.630590915679932
TwoEmbedding,advised,can appreciate,517,517_FMM_his,fmm,MismatchMatchMatch,poss,Margaret advised Gerald that Theodore can appreciate,his,2.8939292430877686
TwoEmbedding,advised,can appreciate,517,517_FMF_his,fmf,MismatchMatchMismatch,poss,Margaret advised Gerald that Florence can appreciate,his,3.958573579788208
TwoEmbedding,advised,can appreciate,517,517_FFM_his,ffm,MismatchMismatchMatch,poss,Margaret advised Holly that Theodore can appreciate,his,3.314526319503784
TwoEmbedding,advised,can appreciate,517,517_FFF_his,fff,MismatchMismatchMismatch,poss,Margaret advised Holly that Florence can appreciate,his,6.042843341827393
TwoEmbedding,informed,bites,518,518_MMM_him,mmm,MatchMatchMatch,obj,This grandfather informed Samuel that Todd bites,him,2.8784399032592773
TwoEmbedding,informed,bites,518,518_MMF_him,mmf,MatchMatchMismatch,obj,This grandfather informed Samuel that Julia bites,him,2.46476411819458
TwoEmbedding,informed,bites,518,518_MFM_him,mfm,MatchMismatchMatch,obj,This grandfather informed Laurie that Todd bites,him,2.950173854827881
TwoEmbedding,informed,bites,518,518_MFF_him,mff,MatchMismatchMismatch,obj,This grandfather informed Laurie that Julia bites,him,3.7828829288482666
TwoEmbedding,informed,bites,518,518_FMM_him,fmm,MismatchMatchMatch,obj,Cheryl informed Samuel that Todd bites,him,3.316218852996826
TwoEmbedding,informed,bites,518,518_FMF_him,fmf,MismatchMatchMismatch,obj,Cheryl informed Samuel that Julia bites,him,3.503401517868042
TwoEmbedding,informed,bites,518,518_FFM_him,ffm,MismatchMismatchMatch,obj,Cheryl informed Laurie that Todd bites,him,3.7886061668395996
TwoEmbedding,informed,bites,518,518_FFF_him,fff,MismatchMismatchMismatch,obj,Cheryl informed Laurie that Julia bites,him,5.6131415367126465
TwoEmbedding,informed,bites,518,518_MMM_his,mmm,MatchMatchMatch,poss,This grandfather informed Samuel that Todd bites,his,2.5775444507598877
TwoEmbedding,informed,bites,518,518_MMF_his,mmf,MatchMatchMismatch,poss,This grandfather informed Samuel that Julia bites,his,3.856464385986328
TwoEmbedding,informed,bites,518,518_MFM_his,mfm,MatchMismatchMatch,poss,This grandfather informed Laurie that Todd bites,his,3.0499842166900635
TwoEmbedding,informed,bites,518,518_MFF_his,mff,MatchMismatchMismatch,poss,This grandfather informed Laurie that Julia bites,his,5.51456356048584
TwoEmbedding,informed,bites,518,518_FMM_his,fmm,MismatchMatchMatch,poss,Cheryl informed Samuel that Todd bites,his,2.96806001663208
TwoEmbedding,informed,bites,518,518_FMF_his,fmf,MismatchMatchMismatch,poss,Cheryl informed Samuel that Julia bites,his,5.341397762298584
TwoEmbedding,informed,bites,518,518_FFM_his,ffm,MismatchMismatchMatch,poss,Cheryl informed Laurie that Todd bites,his,3.658416509628296
TwoEmbedding,informed,bites,518,518_FFF_his,fff,MismatchMismatchMismatch,poss,Cheryl informed Laurie that Julia bites,his,7.676614284515381
TwoEmbedding,alerted,has talked to,519,519_MMM_him,mmm,MatchMatchMatch,obj,Thomas alerted Martin that George has talked to,him,2.9682209491729736
TwoEmbedding,alerted,has talked to,519,519_MMF_him,mmf,MatchMatchMismatch,obj,Thomas alerted Martin that Eva has talked to,him,2.2444229125976562
TwoEmbedding,alerted,has talked to,519,519_MFM_him,mfm,MatchMismatchMatch,obj,Thomas alerted that girl that George has talked to,him,3.4284403324127197
TwoEmbedding,alerted,has talked to,519,519_MFF_him,mff,MatchMismatchMismatch,obj,Thomas alerted that girl that Eva has talked to,him,2.693013906478882
TwoEmbedding,alerted,has talked to,519,519_FMM_him,fmm,MismatchMatchMatch,obj,Beth alerted Martin that George has talked to,him,3.4698398113250732
TwoEmbedding,alerted,has talked to,519,519_FMF_him,fmf,MismatchMatchMismatch,obj,Beth alerted Martin that Eva has talked to,him,2.715952157974243
TwoEmbedding,alerted,has talked to,519,519_FFM_him,ffm,MismatchMismatchMatch,obj,Beth alerted that girl that George has talked to,him,3.882018566131592
TwoEmbedding,alerted,has talked to,519,519_FFF_him,fff,MismatchMismatchMismatch,obj,Beth alerted that girl that Eva has talked to,him,3.6431655883789062
TwoEmbedding,alerted,has talked to,519,519_MMM_his,mmm,MatchMatchMatch,poss,Thomas alerted Martin that George has talked to,his,3.5767810344696045
TwoEmbedding,alerted,has talked to,519,519_MMF_his,mmf,MatchMatchMismatch,poss,Thomas alerted Martin that Eva has talked to,his,5.216503620147705
TwoEmbedding,alerted,has talked to,519,519_MFM_his,mfm,MatchMismatchMatch,poss,Thomas alerted that girl that George has talked to,his,4.47401762008667
TwoEmbedding,alerted,has talked to,519,519_MFF_his,mff,MatchMismatchMismatch,poss,Thomas alerted that girl that Eva has talked to,his,6.281369686126709
TwoEmbedding,alerted,has talked to,519,519_FMM_his,fmm,MismatchMatchMatch,poss,Beth alerted Martin that George has talked to,his,3.7190136909484863
TwoEmbedding,alerted,has talked to,519,519_FMF_his,fmf,MismatchMatchMismatch,poss,Beth alerted Martin that Eva has talked to,his,5.480013370513916
TwoEmbedding,alerted,has talked to,519,519_FFM_his,ffm,MismatchMismatchMatch,poss,Beth alerted that girl that George has talked to,his,4.627074718475342
TwoEmbedding,alerted,has talked to,519,519_FFF_his,fff,MismatchMismatchMismatch,poss,Beth alerted that girl that Eva has talked to,his,7.000652313232422
TwoEmbedding,warns,conceals,520,520_MMM_him,mmm,MatchMatchMatch,obj,Charles warns that grandson that Wayne conceals,him,7.2372918128967285
TwoEmbedding,warns,conceals,520,520_MMF_him,mmf,MatchMatchMismatch,obj,Charles warns that grandson that this woman conceals,him,7.310733318328857
TwoEmbedding,warns,conceals,520,520_MFM_him,mfm,MatchMismatchMatch,obj,Charles warns Carol that Wayne conceals,him,6.649509429931641
TwoEmbedding,warns,conceals,520,520_MFF_him,mff,MatchMismatchMismatch,obj,Charles warns Carol that this woman conceals,him,8.57697868347168
TwoEmbedding,warns,conceals,520,520_FMM_him,fmm,MismatchMatchMatch,obj,Irene warns that grandson that Wayne conceals,him,7.1971821784973145
TwoEmbedding,warns,conceals,520,520_FMF_him,fmf,MismatchMatchMismatch,obj,Irene warns that grandson that this woman conceals,him,7.484155178070068
TwoEmbedding,warns,conceals,520,520_FFM_him,ffm,MismatchMismatchMatch,obj,Irene warns Carol that Wayne conceals,him,6.6281938552856445
TwoEmbedding,warns,conceals,520,520_FFF_him,fff,MismatchMismatchMismatch,obj,Irene warns Carol that this woman conceals,him,9.428813934326172
TwoEmbedding,warns,conceals,520,520_MMM_his,mmm,MatchMatchMatch,poss,Charles warns that grandson that Wayne conceals,his,2.0332345962524414
TwoEmbedding,warns,conceals,520,520_MMF_his,mmf,MatchMatchMismatch,poss,Charles warns that grandson that this woman conceals,his,3.7753093242645264
TwoEmbedding,warns,conceals,520,520_MFM_his,mfm,MatchMismatchMatch,poss,Charles warns Carol that Wayne conceals,his,1.9910415410995483
TwoEmbedding,warns,conceals,520,520_MFF_his,mff,MatchMismatchMismatch,poss,Charles warns Carol that this woman conceals,his,5.612767696380615
TwoEmbedding,warns,conceals,520,520_FMM_his,fmm,MismatchMatchMatch,poss,Irene warns that grandson that Wayne conceals,his,1.9457731246948242
TwoEmbedding,warns,conceals,520,520_FMF_his,fmf,MismatchMatchMismatch,poss,Irene warns that grandson that this woman conceals,his,3.868579149246216
TwoEmbedding,warns,conceals,520,520_FFM_his,ffm,MismatchMismatchMatch,poss,Irene warns Carol that Wayne conceals,his,1.9789279699325562
TwoEmbedding,warns,conceals,520,520_FFF_his,fff,MismatchMismatchMismatch,poss,Irene warns Carol that this woman conceals,his,6.035764217376709
TwoEmbedding,informed,was boring,521,521_MMM_him,mmm,MatchMatchMatch,obj,Alan informed Scott that Omar was boring,him,4.917643070220947
TwoEmbedding,informed,was boring,521,521_MMF_him,mmf,MatchMatchMismatch,obj,Alan informed Scott that Sally was boring,him,5.120437145233154
TwoEmbedding,informed,was boring,521,521_MFM_him,mfm,MatchMismatchMatch,obj,Alan informed that grandmother that Omar was boring,him,5.963985443115234
TwoEmbedding,informed,was boring,521,521_MFF_him,mff,MatchMismatchMismatch,obj,Alan informed that grandmother that Sally was boring,him,7.586129665374756
TwoEmbedding,informed,was boring,521,521_FMM_him,fmm,MismatchMatchMatch,obj,Cynthia informed Scott that Omar was boring,him,5.869997501373291
TwoEmbedding,informed,was boring,521,521_FMF_him,fmf,MismatchMatchMismatch,obj,Cynthia informed Scott that Sally was boring,him,6.567049503326416
TwoEmbedding,informed,was boring,521,521_FFM_him,ffm,MismatchMismatchMatch,obj,Cynthia informed that grandmother that Omar was boring,him,6.813523292541504
TwoEmbedding,informed,was boring,521,521_FFF_him,fff,MismatchMismatchMismatch,obj,Cynthia informed that grandmother that Sally was boring,him,8.714080810546875
TwoEmbedding,informed,was boring,521,521_MMM_his,mmm,MatchMatchMatch,poss,Alan informed Scott that Omar was boring,his,6.245359897613525
TwoEmbedding,informed,was boring,521,521_MMF_his,mmf,MatchMatchMismatch,poss,Alan informed Scott that Sally was boring,his,8.106528282165527
TwoEmbedding,informed,was boring,521,521_MFM_his,mfm,MatchMismatchMatch,poss,Alan informed that grandmother that Omar was boring,his,6.5608229637146
TwoEmbedding,informed,was boring,521,521_MFF_his,mff,MatchMismatchMismatch,poss,Alan informed that grandmother that Sally was boring,his,9.879833221435547
TwoEmbedding,informed,was boring,521,521_FMM_his,fmm,MismatchMatchMatch,poss,Cynthia informed Scott that Omar was boring,his,6.796700477600098
TwoEmbedding,informed,was boring,521,521_FMF_his,fmf,MismatchMatchMismatch,poss,Cynthia informed Scott that Sally was boring,his,9.271617889404297
TwoEmbedding,informed,was boring,521,521_FFM_his,ffm,MismatchMismatchMatch,poss,Cynthia informed that grandmother that Omar was boring,his,7.108849048614502
TwoEmbedding,informed,was boring,521,521_FFF_his,fff,MismatchMismatchMismatch,poss,Cynthia informed that grandmother that Sally was boring,his,10.766392707824707
TwoEmbedding,advised,understood,522,522_MMM_him,mmm,MatchMatchMatch,obj,This man advised Raymond that Omar understood,him,5.974305629730225
TwoEmbedding,advised,understood,522,522_MMF_him,mmf,MatchMatchMismatch,obj,This man advised Raymond that Martha understood,him,4.354997634887695
TwoEmbedding,advised,understood,522,522_MFM_him,mfm,MatchMismatchMatch,obj,This man advised April that Omar understood,him,6.915380954742432
TwoEmbedding,advised,understood,522,522_MFF_him,mff,MatchMismatchMismatch,obj,This man advised April that Martha understood,him,5.679153919219971
TwoEmbedding,advised,understood,522,522_FMM_him,fmm,MismatchMatchMatch,obj,Ellen advised Raymond that Omar understood,him,7.715426921844482
TwoEmbedding,advised,understood,522,522_FMF_him,fmf,MismatchMatchMismatch,obj,Ellen advised Raymond that Martha understood,him,6.671267986297607
TwoEmbedding,advised,understood,522,522_FFM_him,ffm,MismatchMismatchMatch,obj,Ellen advised April that Omar understood,him,8.773177146911621
TwoEmbedding,advised,understood,522,522_FFF_him,fff,MismatchMismatchMismatch,obj,Ellen advised April that Martha understood,him,8.698589324951172
TwoEmbedding,advised,understood,522,522_MMM_his,mmm,MatchMatchMatch,poss,This man advised Raymond that Omar understood,his,3.309030532836914
TwoEmbedding,advised,understood,522,522_MMF_his,mmf,MatchMatchMismatch,poss,This man advised Raymond that Martha understood,his,4.023869037628174
TwoEmbedding,advised,understood,522,522_MFM_his,mfm,MatchMismatchMatch,poss,This man advised April that Omar understood,his,3.4049127101898193
TwoEmbedding,advised,understood,522,522_MFF_his,mff,MatchMismatchMismatch,poss,This man advised April that Martha understood,his,4.806176662445068
TwoEmbedding,advised,understood,522,522_FMM_his,fmm,MismatchMatchMatch,poss,Ellen advised Raymond that Omar understood,his,3.1023385524749756
