exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
simple,is hindering,460,460_M_his,m,Match,poss,The man is hindering,his,3.585038900375366
simple,is hindering,460,460_F_him,f,Mismatch,obj,Janice is hindering,him,8.4903564453125
simple,is hindering,460,460_F_his,f,Mismatch,poss,Janice is hindering,his,6.647024631500244
simple,is stunning,461,461_M_him,m,Match,obj,Jason is stunning,him,11.226244926452637
simple,is stunning,461,461_M_his,m,Match,poss,Jason is stunning,his,10.907037734985352
simple,is stunning,461,461_F_him,f,Mismatch,obj,Jessica is stunning,him,13.954922676086426
simple,is stunning,461,461_F_his,f,Mismatch,poss,Jessica is stunning,his,14.192667007446289
simple,doesn't disgust,462,462_M_him,m,Match,obj,Vincent doesn't disgust,him,4.462090969085693
simple,doesn't disgust,462,462_M_his,m,Match,poss,Vincent doesn't disgust,his,9.595321655273438
simple,doesn't disgust,462,462_F_him,f,Mismatch,obj,This niece doesn't disgust,him,4.796684265136719
simple,doesn't disgust,462,462_F_his,f,Mismatch,poss,This niece doesn't disgust,his,10.455760955810547
simple,isn't boasting about,463,463_M_him,m,Match,obj,Bruce isn't boasting about,him,8.808847427368164
simple,isn't boasting about,463,463_M_his,m,Match,poss,Bruce isn't boasting about,his,3.3423895835876465
simple,isn't boasting about,463,463_F_him,f,Mismatch,obj,Diane isn't boasting about,him,8.05642318725586
simple,isn't boasting about,463,463_F_his,f,Mismatch,poss,Diane isn't boasting about,his,2.9360406398773193
simple,has criticized,464,464_M_him,m,Match,obj,The nephew has criticized,him,4.190703868865967
simple,has criticized,464,464_M_his,m,Match,poss,The nephew has criticized,his,4.2393012046813965
simple,has criticized,464,464_F_him,f,Mismatch,obj,Heidi has criticized,him,4.425683975219727
simple,has criticized,464,464_F_his,f,Mismatch,poss,Heidi has criticized,his,5.1710028648376465
simple,hasn't remembered,465,465_M_him,m,Match,obj,That brother hasn't remembered,him,4.590784549713135
simple,hasn't remembered,465,465_M_his,m,Match,poss,That brother hasn't remembered,his,4.011957168579102
simple,hasn't remembered,465,465_F_him,f,Mismatch,obj,Michelle hasn't remembered,him,5.199453830718994
simple,hasn't remembered,465,465_F_his,f,Mismatch,poss,Michelle hasn't remembered,his,6.828132152557373
simple,was listening to,466,466_M_him,m,Match,obj,Wayne was listening to,him,4.577655792236328
simple,was listening to,466,466_M_his,m,Match,poss,Wayne was listening to,his,3.691722869873047
simple,was listening to,466,466_F_him,f,Mismatch,obj,Andrea was listening to,him,4.969471454620361
simple,was listening to,466,466_F_his,f,Mismatch,poss,Andrea was listening to,his,4.371954917907715
simple,isn't shooting,467,467_M_him,m,Match,obj,Gary isn't shooting,him,5.213745594024658
simple,isn't shooting,467,467_M_his,m,Match,poss,Gary isn't shooting,his,7.4006667137146
simple,isn't shooting,467,467_F_him,f,Mismatch,obj,Barbara isn't shooting,him,5.215484619140625
simple,isn't shooting,467,467_F_his,f,Mismatch,poss,Barbara isn't shooting,his,8.832159996032715
simple,upset,468,468_M_him,m,Match,obj,Roger upset,him,6.799779891967773
simple,upset,468,468_M_his,m,Match,poss,Roger upset,his,5.377120494842529
simple,upset,468,468_F_him,f,Mismatch,obj,Linda upset,him,5.197376728057861
simple,upset,468,468_F_his,f,Mismatch,poss,Linda upset,his,5.8478007316589355
simple,isn't stunning,469,469_M_him,m,Match,obj,Carl isn't stunning,him,12.108436584472656
simple,isn't stunning,469,469_M_his,m,Match,poss,Carl isn't stunning,his,12.799765586853027
simple,isn't stunning,469,469_F_him,f,Mismatch,obj,Stacy isn't stunning,him,15.09902572631836
simple,isn't stunning,469,469_F_his,f,Mismatch,poss,Stacy isn't stunning,his,16.278823852539062
simple,shocks,470,470_M_him,m,Match,obj,Travis shocks,him,8.826690673828125
simple,shocks,470,470_M_his,m,Match,poss,Travis shocks,his,9.287449836730957
simple,shocks,470,470_F_him,f,Mismatch,obj,Kimberley shocks,him,7.672868251800537
simple,shocks,470,470_F_his,f,Mismatch,poss,Kimberley shocks,his,7.517212867736816
simple,was hugging,471,471_M_him,m,Match,obj,Todd was hugging,him,4.71771240234375
simple,was hugging,471,471_M_his,m,Match,poss,Todd was hugging,his,2.999450206756592
simple,was hugging,471,471_F_him,f,Mismatch,obj,Vanessa was hugging,him,4.594749450683594
simple,was hugging,471,471_F_his,f,Mismatch,poss,Vanessa was hugging,his,3.6948139667510986
simple,leads,472,472_M_him,m,Match,obj,Donald leads,him,5.990062236785889
simple,leads,472,472_M_his,m,Match,poss,Donald leads,his,5.472661018371582
simple,leads,472,472_F_him,f,Mismatch,obj,Jodi leads,him,5.207814693450928
simple,leads,472,472_F_his,f,Mismatch,poss,Jodi leads,his,9.281123161315918
simple,had revealed,473,473_M_him,m,Match,obj,Matt had revealed,him,7.107936859130859
simple,had revealed,473,473_M_his,m,Match,poss,Matt had revealed,his,5.0856852531433105
simple,had revealed,473,473_F_him,f,Mismatch,obj,Janice had revealed,him,6.009281635284424
simple,had revealed,473,473_F_his,f,Mismatch,poss,Janice had revealed,his,5.230643272399902
simple,won't make,474,474_M_him,m,Match,obj,Daniel won't make,him,6.953730583190918
simple,won't make,474,474_M_his,m,Match,poss,Daniel won't make,his,6.623943328857422
simple,won't make,474,474_F_him,f,Mismatch,obj,Brenda won't make,him,5.622489929199219
simple,won't make,474,474_F_his,f,Mismatch,poss,Brenda won't make,his,9.298397064208984
simple,does shake,475,475_M_him,m,Match,obj,Robert does shake,him,8.065433502197266
simple,does shake,475,475_M_his,m,Match,poss,Robert does shake,his,3.443404197692871
simple,does shake,475,475_F_him,f,Mismatch,obj,Martha does shake,him,6.7474446296691895
simple,does shake,475,475_F_his,f,Mismatch,poss,Martha does shake,his,3.6864161491394043
simple,watched,476,476_M_him,m,Match,obj,Dennis watched,him,4.803234100341797
simple,watched,476,476_M_his,m,Match,poss,Dennis watched,his,4.36630392074585
simple,watched,476,476_F_him,f,Mismatch,obj,That granddaughter watched,him,4.23879337310791
simple,watched,476,476_F_his,f,Mismatch,poss,That granddaughter watched,his,7.484043121337891
simple,will catch,477,477_M_him,m,Match,obj,Brad will catch,him,3.97865891456604
simple,will catch,477,477_M_his,m,Match,poss,Brad will catch,his,5.698953628540039
simple,will catch,477,477_F_him,f,Mismatch,obj,Deanna will catch,him,3.9944188594818115
simple,will catch,477,477_F_his,f,Mismatch,poss,Deanna will catch,his,6.4765191078186035
simple,doesn't fight,478,478_M_him,m,Match,obj,That ex-boyfriend doesn't fight,him,5.634097099304199
simple,doesn't fight,478,478_M_his,m,Match,poss,That ex-boyfriend doesn't fight,his,6.145174026489258
simple,doesn't fight,478,478_F_him,f,Mismatch,obj,Tamara doesn't fight,him,6.346957683563232
simple,doesn't fight,478,478_F_his,f,Mismatch,poss,Tamara doesn't fight,his,6.456350326538086
simple,was leading,479,479_M_him,m,Match,obj,Edward was leading,him,4.369232177734375
simple,was leading,479,479_M_his,m,Match,poss,Edward was leading,his,4.728470802307129
simple,was leading,479,479_F_him,f,Mismatch,obj,Teresa was leading,him,6.622041702270508
simple,was leading,479,479_F_his,f,Mismatch,poss,Teresa was leading,his,6.176031589508057
simple,has shaken,480,480_M_him,m,Match,obj,Wayne has shaken,him,10.072073936462402
simple,has shaken,480,480_M_his,m,Match,poss,Wayne has shaken,his,6.583591938018799
simple,has shaken,480,480_F_him,f,Mismatch,obj,Heidi has shaken,him,7.6033830642700195
simple,has shaken,480,480_F_his,f,Mismatch,poss,Heidi has shaken,his,4.246004581451416
simple,scared,481,481_M_him,m,Match,obj,Bradley scared,him,4.774184226989746
simple,scared,481,481_M_his,m,Match,poss,Bradley scared,his,5.801750183105469
simple,scared,481,481_F_him,f,Mismatch,obj,The dancer scared,him,5.224261283874512
simple,scared,481,481_F_his,f,Mismatch,poss,The dancer scared,his,7.552491664886475
simple,upset,482,482_M_him,m,Match,obj,Todd upset,him,7.443363666534424
simple,upset,482,482_M_his,m,Match,poss,Todd upset,his,6.913180828094482
simple,upset,482,482_F_him,f,Mismatch,obj,Dawn upset,him,5.56116247177124
simple,upset,482,482_F_his,f,Mismatch,poss,Dawn upset,his,5.693704128265381
simple,catches,483,483_M_him,m,Match,obj,Richard catches,him,4.934107780456543
simple,catches,483,483_M_his,m,Match,poss,Richard catches,his,4.529242038726807
simple,catches,483,483_F_him,f,Mismatch,obj,That ex-girlfriend catches,him,3.1218957901000977
simple,catches,483,483_F_his,f,Mismatch,poss,That ex-girlfriend catches,his,5.949969291687012
simple,had thought about,484,484_M_him,m,Match,obj,Jerry had thought about,him,6.14899206161499
simple,had thought about,484,484_M_his,m,Match,poss,Jerry had thought about,his,5.931217670440674
simple,had thought about,484,484_F_him,f,Mismatch,obj,That sister had thought about,him,4.06400203704834
simple,had thought about,484,484_F_his,f,Mismatch,poss,That sister had thought about,his,6.468944549560547
simple,has helped,485,485_M_him,m,Match,obj,That boy has helped,him,4.417385578155518
simple,has helped,485,485_M_his,m,Match,poss,That boy has helped,his,5.68608283996582
simple,has helped,485,485_F_him,f,Mismatch,obj,That actress has helped,him,4.356316566467285
simple,has helped,485,485_F_his,f,Mismatch,poss,That actress has helped,his,8.893045425415039
simple,is listening to,486,486_M_him,m,Match,obj,This boy is listening to,him,4.348478317260742
simple,is listening to,486,486_M_his,m,Match,poss,This boy is listening to,his,3.9740140438079834
simple,is listening to,486,486_F_him,f,Mismatch,obj,Holly is listening to,him,5.536276817321777
simple,is listening to,486,486_F_his,f,Mismatch,poss,Holly is listening to,his,4.533631801605225
simple,can make,487,487_M_him,m,Match,obj,Craig can make,him,6.304546356201172
simple,can make,487,487_M_his,m,Match,poss,Craig can make,his,5.97346830368042
simple,can make,487,487_F_him,f,Mismatch,obj,Anna can make,him,5.811220169067383
simple,can make,487,487_F_his,f,Mismatch,poss,Anna can make,his,7.135659694671631
simple,chose,488,488_M_him,m,Match,obj,Patrick chose,him,7.638443470001221
simple,chose,488,488_M_his,m,Match,poss,Patrick chose,his,5.151566982269287
simple,chose,488,488_F_him,f,Mismatch,obj,Kimberley chose,him,7.5346360206604
simple,chose,488,488_F_his,f,Mismatch,poss,Kimberley chose,his,5.542261600494385
simple,was hurting,489,489_M_him,m,Match,obj,Theodore was hurting,him,5.448831558227539
simple,was hurting,489,489_M_his,m,Match,poss,Theodore was hurting,his,3.2010610103607178
simple,was hurting,489,489_F_him,f,Mismatch,obj,Connie was hurting,him,5.325250625610352
simple,was hurting,489,489_F_his,f,Mismatch,poss,Connie was hurting,his,3.361435890197754
simple,does see,490,490_M_him,m,Match,obj,Eric does see,him,5.7799530029296875
simple,does see,490,490_M_his,m,Match,poss,Eric does see,his,6.391790390014648
simple,does see,490,490_F_him,f,Mismatch,obj,Melissa does see,him,5.508852481842041
simple,does see,490,490_F_his,f,Mismatch,poss,Melissa does see,his,7.168262958526611
simple,will heal,491,491_M_him,m,Match,obj,Paul will heal,him,6.038829326629639
simple,will heal,491,491_M_his,m,Match,poss,Paul will heal,his,5.506737232208252
simple,will heal,491,491_F_him,f,Mismatch,obj,Mary will heal,him,8.18691349029541
simple,will heal,491,491_F_his,f,Mismatch,poss,Mary will heal,his,8.4827241897583
simple,describes,492,492_M_him,m,Match,obj,Christopher describes,him,5.02620792388916
simple,describes,492,492_M_his,m,Match,poss,Christopher describes,his,4.3265814781188965
simple,describes,492,492_F_him,f,Mismatch,obj,Kristen describes,him,5.4694085121154785
simple,describes,492,492_F_his,f,Mismatch,poss,Kristen describes,his,5.105741024017334
simple,isn't leaving,493,493_M_him,m,Match,obj,Travis isn't leaving,him,6.619186878204346
simple,isn't leaving,493,493_M_his,m,Match,poss,Travis isn't leaving,his,5.2776665687561035
simple,isn't leaving,493,493_F_him,f,Mismatch,obj,Marie isn't leaving,him,5.755342960357666
simple,isn't leaving,493,493_F_his,f,Mismatch,poss,Marie isn't leaving,his,6.628012657165527
simple,did overwhelm,494,494_M_him,m,Match,obj,Robert did overwhelm,him,2.924104690551758
simple,did overwhelm,494,494_M_his,m,Match,poss,Robert did overwhelm,his,3.5512092113494873
simple,did overwhelm,494,494_F_him,f,Mismatch,obj,Wendy did overwhelm,him,3.511162757873535
simple,did overwhelm,494,494_F_his,f,Mismatch,poss,Wendy did overwhelm,his,4.244109153747559
simple,might reference,495,495_M_him,m,Match,obj,Benjamin might reference,him,6.250211238861084
simple,might reference,495,495_M_his,m,Match,poss,Benjamin might reference,his,4.688929080963135
simple,might reference,495,495_F_him,f,Mismatch,obj,Nina might reference,him,7.485392093658447
simple,might reference,495,495_F_his,f,Mismatch,poss,Nina might reference,his,6.5314249992370605
simple,investigated,496,496_M_him,m,Match,obj,Carl investigated,him,7.5260748863220215
simple,investigated,496,496_M_his,m,Match,poss,Carl investigated,his,5.845615386962891
simple,investigated,496,496_F_him,f,Mismatch,obj,Sharon investigated,him,8.332414627075195
simple,investigated,496,496_F_his,f,Mismatch,poss,Sharon investigated,his,5.631496906280518
simple,listens to,497,497_M_him,m,Match,obj,The nephew listens to,him,4.183019638061523
simple,listens to,497,497_M_his,m,Match,poss,The nephew listens to,his,3.5826523303985596
simple,listens to,497,497_F_him,f,Mismatch,obj,Sheila listens to,him,3.8552298545837402
simple,listens to,497,497_F_his,f,Mismatch,poss,Sheila listens to,his,4.354881286621094
simple,did talk to,498,498_M_him,m,Match,obj,Gregory did talk to,him,3.6907503604888916
simple,did talk to,498,498_M_his,m,Match,poss,Gregory did talk to,his,4.858607769012451
simple,did talk to,498,498_F_him,f,Mismatch,obj,April did talk to,him,4.428657054901123
simple,did talk to,498,498_F_his,f,Mismatch,poss,April did talk to,his,4.303441524505615
simple,visits,499,499_M_him,m,Match,obj,Charles visits,him,8.278837203979492
simple,visits,499,499_M_his,m,Match,poss,Charles visits,his,8.128528594970703
simple,visits,499,499_F_him,f,Mismatch,obj,Debra visits,him,10.970046997070312
simple,visits,499,499_F_his,f,Mismatch,poss,Debra visits,his,10.85004711151123
simple,shouldn't hire,500,500_M_him,m,Match,obj,Marcus shouldn't hire,him,3.8873674869537354
simple,shouldn't hire,500,500_M_his,m,Match,poss,Marcus shouldn't hire,his,7.356046676635742
simple,shouldn't hire,500,500_F_him,f,Mismatch,obj,Dana shouldn't hire,him,4.073509216308594
simple,shouldn't hire,500,500_F_his,f,Mismatch,poss,Dana shouldn't hire,his,7.433034420013428
simple,hadn't complained about,501,501_M_him,m,Match,obj,Richard hadn't complained about,him,5.478488922119141
simple,hadn't complained about,501,501_M_his,m,Match,poss,Richard hadn't complained about,his,3.5701746940612793
simple,hadn't complained about,501,501_F_him,f,Mismatch,obj,The sister hadn't complained about,him,4.534468173980713
simple,hadn't complained about,501,501_F_his,f,Mismatch,poss,The sister hadn't complained about,his,4.6014299392700195
simple,hasn't listened to,502,502_M_him,m,Match,obj,Jeffrey hasn't listened to,him,3.0364513397216797
simple,hasn't listened to,502,502_M_his,m,Match,poss,Jeffrey hasn't listened to,his,3.819822311401367
simple,hasn't listened to,502,502_F_him,f,Mismatch,obj,Wendy hasn't listened to,him,3.6401004791259766
simple,hasn't listened to,502,502_F_his,f,Mismatch,poss,Wendy hasn't listened to,his,4.298763751983643
simple,stunned,503,503_M_him,m,Match,obj,Bill stunned,him,4.271476745605469
simple,stunned,503,503_M_his,m,Match,poss,Bill stunned,his,4.84215784072876
simple,stunned,503,503_F_him,f,Mismatch,obj,Connie stunned,him,3.96117901802063
simple,stunned,503,503_F_his,f,Mismatch,poss,Connie stunned,his,5.384059429168701
simple,hasn't returned to,504,504_M_him,m,Match,obj,The brother hasn't returned to,him,7.324831008911133
simple,hasn't returned to,504,504_M_his,m,Match,poss,The brother hasn't returned to,his,2.447875738143921
simple,hasn't returned to,504,504_F_him,f,Mismatch,obj,Kendra hasn't returned to,him,7.820551872253418
simple,hasn't returned to,504,504_F_his,f,Mismatch,poss,Kendra hasn't returned to,his,3.5219321250915527
simple,heals,505,505_M_him,m,Match,obj,That man heals,him,7.21051549911499
simple,heals,505,505_M_his,m,Match,poss,That man heals,his,3.783653736114502
simple,heals,505,505_F_him,f,Mismatch,obj,Claire heals,him,7.187087535858154
simple,heals,505,505_F_his,f,Mismatch,poss,Claire heals,his,5.807786464691162
simple,did hire,506,506_M_him,m,Match,obj,The boyfriend did hire,him,4.272937297821045
simple,did hire,506,506_M_his,m,Match,poss,The boyfriend did hire,his,5.675380706787109
simple,did hire,506,506_F_him,f,Mismatch,obj,Karen did hire,him,4.7743730545043945
simple,did hire,506,506_F_his,f,Mismatch,poss,Karen did hire,his,6.351742267608643
simple,had shocked,507,507_M_him,m,Match,obj,Omar had shocked,him,3.692828893661499
simple,had shocked,507,507_M_his,m,Match,poss,Omar had shocked,his,4.588916301727295
simple,had shocked,507,507_F_him,f,Mismatch,obj,Dana had shocked,him,3.498722791671753
simple,had shocked,507,507_F_his,f,Mismatch,poss,Dana had shocked,his,4.877824306488037
simple,visits,508,508_M_him,m,Match,obj,This grandson visits,him,5.265695095062256
simple,visits,508,508_M_his,m,Match,poss,This grandson visits,his,3.8171465396881104
simple,visits,508,508_F_him,f,Mismatch,obj,Jacqueline visits,him,10.360188484191895
simple,visits,508,508_F_his,f,Mismatch,poss,Jacqueline visits,his,10.289647102355957
simple,hasn't kissed,509,509_M_him,m,Match,obj,Joseph hasn't kissed,him,3.2520205974578857
simple,hasn't kissed,509,509_M_his,m,Match,poss,Joseph hasn't kissed,his,5.382566928863525
simple,hasn't kissed,509,509_F_him,f,Mismatch,obj,Renee hasn't kissed,him,3.593686103820801
simple,hasn't kissed,509,509_F_his,f,Mismatch,poss,Renee hasn't kissed,his,4.455624103546143
simple,questions,510,510_M_him,m,Match,obj,Craig questions,him,6.108794689178467
simple,questions,510,510_M_his,m,Match,poss,Craig questions,his,4.993870258331299
simple,questions,510,510_F_him,f,Mismatch,obj,This woman questions,him,4.6736531257629395
simple,questions,510,510_F_his,f,Mismatch,poss,This woman questions,his,5.160134315490723
simple,had astounded,511,511_M_him,m,Match,obj,Liam had astounded,him,2.545644521713257
simple,had astounded,511,511_M_his,m,Match,poss,Liam had astounded,his,5.296017169952393
simple,had astounded,511,511_F_him,f,Mismatch,obj,That actress had astounded,him,2.3278024196624756
simple,had astounded,511,511_F_his,f,Mismatch,poss,That actress had astounded,his,6.928460121154785
simple,was talking to,512,512_M_him,m,Match,obj,Dan was talking to,him,4.581861972808838
simple,was talking to,512,512_M_his,m,Match,poss,Dan was talking to,his,3.899141311645508
simple,was talking to,512,512_F_him,f,Mismatch,obj,Leslie was talking to,him,3.727992296218872
simple,was talking to,512,512_F_his,f,Mismatch,poss,Leslie was talking to,his,4.194511890411377
simple,won't examine,513,513_M_him,m,Match,obj,Randolf won't examine,him,5.108795642852783
simple,won't examine,513,513_M_his,m,Match,poss,Randolf won't examine,his,4.228325366973877
simple,won't examine,513,513_F_him,f,Mismatch,obj,Heidi won't examine,him,4.474836349487305
simple,won't examine,513,513_F_his,f,Mismatch,poss,Heidi won't examine,his,4.568138599395752
simple,couldn't forgive,514,514_M_him,m,Match,obj,This guy couldn't forgive,him,2.7796409130096436
simple,couldn't forgive,514,514_M_his,m,Match,poss,This guy couldn't forgive,his,4.0133891105651855
simple,couldn't forgive,514,514_F_him,f,Mismatch,obj,Paula couldn't forgive,him,2.3369195461273193
simple,couldn't forgive,514,514_F_his,f,Mismatch,poss,Paula couldn't forgive,his,3.798686981201172
simple,could confuse,515,515_M_him,m,Match,obj,Jeffrey could confuse,him,3.764507532119751
simple,could confuse,515,515_M_his,m,Match,poss,Jeffrey could confuse,his,4.25358772277832
simple,could confuse,515,515_F_him,f,Mismatch,obj,Emily could confuse,him,3.9505226612091064
simple,could confuse,515,515_F_his,f,Mismatch,poss,Emily could confuse,his,5.558812141418457
simple,talked to,516,516_M_him,m,Match,obj,Keith talked to,him,3.6111741065979004
simple,talked to,516,516_M_his,m,Match,poss,Keith talked to,his,5.143984317779541
simple,talked to,516,516_F_him,f,Mismatch,obj,Kathleen talked to,him,3.3135123252868652
simple,talked to,516,516_F_his,f,Mismatch,poss,Kathleen talked to,his,6.371215343475342
simple,can appreciate,517,517_M_him,m,Match,obj,Theodore can appreciate,him,9.60995864868164
simple,can appreciate,517,517_M_his,m,Match,poss,Theodore can appreciate,his,4.826414585113525
simple,can appreciate,517,517_F_him,f,Mismatch,obj,Florence can appreciate,him,8.933442115783691
simple,can appreciate,517,517_F_his,f,Mismatch,poss,Florence can appreciate,his,6.575342655181885
simple,bites,518,518_M_him,m,Match,obj,Todd bites,him,9.425054550170898
simple,bites,518,518_M_his,m,Match,poss,Todd bites,his,8.60957145690918
simple,bites,518,518_F_him,f,Mismatch,obj,Julia bites,him,3.7140374183654785
simple,bites,518,518_F_his,f,Mismatch,poss,Julia bites,his,4.919638156890869
simple,has talked to,519,519_M_him,m,Match,obj,George has talked to,him,3.9648873805999756
simple,has talked to,519,519_M_his,m,Match,poss,George has talked to,his,4.843295574188232
simple,has talked to,519,519_F_him,f,Mismatch,obj,Eva has talked to,him,4.714813709259033
simple,has talked to,519,519_F_his,f,Mismatch,poss,Eva has talked to,his,5.5225830078125
simple,conceals,520,520_M_him,m,Match,obj,Wayne conceals,him,8.025229454040527
simple,conceals,520,520_M_his,m,Match,poss,Wayne conceals,his,3.4682395458221436
simple,conceals,520,520_F_him,f,Mismatch,obj,This woman conceals,him,7.081573486328125
simple,conceals,520,520_F_his,f,Mismatch,poss,This woman conceals,his,7.2816338539123535
simple,was boring,521,521_M_him,m,Match,obj,Omar was boring,him,7.286985874176025
simple,was boring,521,521_M_his,m,Match,poss,Omar was boring,his,8.327995300292969
simple,was boring,521,521_F_him,f,Mismatch,obj,Sally was boring,him,12.20598316192627
simple,was boring,521,521_F_his,f,Mismatch,poss,Sally was boring,his,12.407665252685547
simple,understood,522,522_M_him,m,Match,obj,Omar understood,him,6.87705659866333
simple,understood,522,522_M_his,m,Match,poss,Omar understood,his,5.787383079528809
simple,understood,522,522_F_him,f,Mismatch,obj,Martha understood,him,5.435253620147705
simple,understood,522,522_F_his,f,Mismatch,poss,Martha understood,his,6.412280082702637
simple,aggravated,523,523_M_him,m,Match,obj,Vincent aggravated,him,7.171455383300781
simple,aggravated,523,523_M_his,m,Match,poss,Vincent aggravated,his,4.906982898712158
simple,aggravated,523,523_F_him,f,Mismatch,obj,Deanna aggravated,him,6.684967041015625
simple,aggravated,523,523_F_his,f,Mismatch,poss,Deanna aggravated,his,4.153407573699951
simple,leaves,524,524_M_him,m,Match,obj,Gary leaves,him,10.485581398010254
simple,leaves,524,524_M_his,m,Match,poss,Gary leaves,his,11.447999954223633
simple,leaves,524,524_F_him,f,Mismatch,obj,Katherine leaves,him,5.315989017486572
simple,leaves,524,524_F_his,f,Mismatch,poss,Katherine leaves,his,6.167534351348877
simple,had aggravated,525,525_M_him,m,Match,obj,Brad had aggravated,him,7.145410537719727
simple,had aggravated,525,525_M_his,m,Match,poss,Brad had aggravated,his,2.2372970581054688
simple,had aggravated,525,525_F_him,f,Mismatch,obj,This lady had aggravated,him,5.110373020172119
simple,had aggravated,525,525_F_his,f,Mismatch,poss,This lady had aggravated,his,4.708445072174072
simple,was underwhelming,526,526_M_him,m,Match,obj,Curtis was underwhelming,him,12.9493989944458
simple,was underwhelming,526,526_M_his,m,Match,poss,Curtis was underwhelming,his,10.124351501464844
simple,was underwhelming,526,526_F_him,f,Mismatch,obj,Sandra was underwhelming,him,14.602113723754883
simple,was underwhelming,526,526_F_his,f,Mismatch,poss,Sandra was underwhelming,his,11.528975486755371
simple,had noticed,527,527_M_him,m,Match,obj,Liam had noticed,him,4.958697319030762
simple,had noticed,527,527_M_his,m,Match,poss,Liam had noticed,his,5.5615644454956055
simple,had noticed,527,527_F_him,f,Mismatch,obj,Heidi had noticed,him,4.6685872077941895
simple,had noticed,527,527_F_his,f,Mismatch,poss,Heidi had noticed,his,5.38709020614624
simple,fled from,528,528_M_him,m,Match,obj,Omar fled from,him,6.286208152770996
simple,fled from,528,528_M_his,m,Match,poss,Omar fled from,his,4.008392810821533
simple,fled from,528,528_F_him,f,Mismatch,obj,Mary fled from,him,5.231682777404785
simple,fled from,528,528_F_his,f,Mismatch,poss,Mary fled from,his,4.234511375427246
simple,has hired,529,529_M_him,m,Match,obj,Carl has hired,him,4.987972259521484
simple,has hired,529,529_M_his,m,Match,poss,Carl has hired,his,5.684422016143799
simple,has hired,529,529_F_him,f,Mismatch,obj,Kathleen has hired,him,5.304690361022949
simple,has hired,529,529_F_his,f,Mismatch,poss,Kathleen has hired,his,6.567209243774414
simple,insults,530,530_M_him,m,Match,obj,Theodore insults,him,4.610067844390869
simple,insults,530,530_M_his,m,Match,poss,Theodore insults,his,3.8400628566741943
simple,insults,530,530_F_him,f,Mismatch,obj,Ruth insults,him,8.172455787658691
simple,insults,530,530_F_his,f,Mismatch,poss,Ruth insults,his,7.475009918212891
simple,couldn't think about,531,531_M_him,m,Match,obj,That boyfriend couldn't think about,him,6.71682071685791
simple,couldn't think about,531,531_M_his,m,Match,poss,That boyfriend couldn't think about,his,4.767411708831787
simple,couldn't think about,531,531_F_him,f,Mismatch,obj,Julie couldn't think about,him,5.876419544219971
simple,couldn't think about,531,531_F_his,f,Mismatch,poss,Julie couldn't think about,his,6.696043968200684
simple,had met,532,532_M_him,m,Match,obj,Brian had met,him,4.322990417480469
simple,had met,532,532_M_his,m,Match,poss,Brian had met,his,3.6556177139282227
simple,had met,532,532_F_him,f,Mismatch,obj,Carolyn had met,him,5.980619430541992
simple,had met,532,532_F_his,f,Mismatch,poss,Carolyn had met,his,5.118710041046143
simple,had hated,533,533_M_him,m,Match,obj,This guy had hated,him,4.177074432373047
simple,had hated,533,533_M_his,m,Match,poss,This guy had hated,his,5.0602569580078125
simple,had hated,533,533_F_him,f,Mismatch,obj,Cynthia had hated,him,2.7575721740722656
simple,had hated,533,533_F_his,f,Mismatch,poss,Cynthia had hated,his,5.401210784912109
simple,has researched,534,534_M_him,m,Match,obj,Jerry has researched,him,9.734758377075195
simple,has researched,534,534_M_his,m,Match,poss,Jerry has researched,his,6.517279624938965
simple,has researched,534,534_F_him,f,Mismatch,obj,Christine has researched,him,8.503023147583008
simple,has researched,534,534_F_his,f,Mismatch,poss,Christine has researched,his,7.267789363861084
simple,might respect,535,535_M_him,m,Match,obj,That husband might respect,him,4.051661491394043
simple,might respect,535,535_M_his,m,Match,poss,That husband might respect,his,2.295742988586426
simple,might respect,535,535_F_him,f,Mismatch,obj,That granddaughter might respect,him,4.520847320556641
simple,might respect,535,535_F_his,f,Mismatch,poss,That granddaughter might respect,his,6.475465774536133
simple,is concealing,536,536_M_him,m,Match,obj,Alan is concealing,him,7.62506628036499
simple,is concealing,536,536_M_his,m,Match,poss,Alan is concealing,his,3.339839458465576
simple,is concealing,536,536_F_him,f,Mismatch,obj,Heather is concealing,him,7.558925151824951
simple,is concealing,536,536_F_his,f,Mismatch,poss,Heather is concealing,his,5.403306007385254
simple,remembered,537,537_M_him,m,Match,obj,George remembered,him,4.443082332611084
simple,remembered,537,537_M_his,m,Match,poss,George remembered,his,4.187844753265381
simple,remembered,537,537_F_him,f,Mismatch,obj,Naomi remembered,him,4.409215450286865
simple,remembered,537,537_F_his,f,Mismatch,poss,Naomi remembered,his,6.025681972503662
simple,is criticizing,538,538_M_him,m,Match,obj,Adam is criticizing,him,5.465605735778809
simple,is criticizing,538,538_M_his,m,Match,poss,Adam is criticizing,his,5.308757781982422
simple,is criticizing,538,538_F_him,f,Mismatch,obj,Jane is criticizing,him,5.85451078414917
simple,is criticizing,538,538_F_his,f,Mismatch,poss,Jane is criticizing,his,5.115468502044678
simple,would escape from,539,539_M_him,m,Match,obj,The man would escape from,him,6.251819133758545
simple,would escape from,539,539_M_his,m,Match,poss,The man would escape from,his,3.499979019165039
