exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
About,didn't stun,497,497_F_him,f,Mismatch,obj,The newspaper article about Elaine didn't stun,him,3.828498601913452
About,didn't stun,497,497_M_his,m,Match,poss,The newspaper article about Michael didn't stun,his,7.916050910949707
About,didn't stun,497,497_F_his,f,Mismatch,poss,The newspaper article about Elaine didn't stun,his,8.177340507507324
About,will bore,498,498_M_him,m,Match,obj,The story about Peter will bore,him,5.162487983703613
About,will bore,498,498_F_him,f,Mismatch,obj,The story about Brenda will bore,him,6.081688404083252
About,will bore,498,498_M_his,m,Match,poss,The story about Peter will bore,his,7.16175651550293
About,will bore,498,498_F_his,f,Mismatch,poss,The story about Brenda will bore,his,8.845192909240723
About,is bothering,499,499_M_him,m,Match,obj,The essay about Samuel is bothering,him,5.325139045715332
About,is bothering,499,499_F_him,f,Mismatch,obj,The essay about Andrea is bothering,him,6.206435680389404
About,is bothering,499,499_M_his,m,Match,poss,The essay about Samuel is bothering,his,8.399920463562012
About,is bothering,499,499_F_his,f,Mismatch,poss,The essay about Andrea is bothering,his,9.35982608795166
About,had helped,500,500_M_him,m,Match,obj,The report about Alan had helped,him,3.2703726291656494
About,had helped,500,500_F_him,f,Mismatch,obj,The report about Lori had helped,him,3.495323419570923
About,had helped,500,500_M_his,m,Match,poss,The report about Alan had helped,his,6.473871231079102
About,had helped,500,500_F_his,f,Mismatch,poss,The report about Lori had helped,his,7.638042449951172
About,was aiding,501,501_M_him,m,Match,obj,The documentary about the grandfather was aiding,him,5.11569356918335
About,was aiding,501,501_F_him,f,Mismatch,obj,The documentary about Irene was aiding,him,5.166482448577881
About,was aiding,501,501_M_his,m,Match,poss,The documentary about the grandfather was aiding,his,4.106268882751465
About,was aiding,501,501_F_his,f,Mismatch,poss,The documentary about Irene was aiding,his,6.224000930786133
About,disturbs,502,502_M_him,m,Match,obj,The commentary about Dennis disturbs,him,6.652976989746094
About,disturbs,502,502_F_him,f,Mismatch,obj,The commentary about Debra disturbs,him,7.40040922164917
About,disturbs,502,502_M_his,m,Match,poss,The commentary about Dennis disturbs,his,5.716655731201172
About,disturbs,502,502_F_his,f,Mismatch,poss,The commentary about Debra disturbs,his,6.618321418762207
About,was overwhelming,503,503_M_him,m,Match,obj,The show about Dan was overwhelming,him,10.653491020202637
About,was overwhelming,503,503_F_him,f,Mismatch,obj,The show about Kathleen was overwhelming,him,11.97266960144043
About,was overwhelming,503,503_M_his,m,Match,poss,The show about Dan was overwhelming,his,11.931221961975098
About,was overwhelming,503,503_F_his,f,Mismatch,poss,The show about Kathleen was overwhelming,his,13.289563179016113
About,worried,504,504_M_him,m,Match,obj,The book about the ex-boyfriend worried,him,5.3986287117004395
About,worried,504,504_F_him,f,Mismatch,obj,The book about Linda worried,him,4.504168510437012
About,worried,504,504_M_his,m,Match,poss,The book about the ex-boyfriend worried,his,6.047963619232178
About,worried,504,504_F_his,f,Mismatch,poss,The book about Linda worried,his,7.007847785949707
About,hadn't aggravated,505,505_M_him,m,Match,obj,The pamphlet about Joel hadn't aggravated,him,4.308308124542236
About,hadn't aggravated,505,505_F_him,f,Mismatch,obj,The pamphlet about Kendra hadn't aggravated,him,5.132064342498779
About,hadn't aggravated,505,505_M_his,m,Match,poss,The pamphlet about Joel hadn't aggravated,his,2.5832784175872803
About,hadn't aggravated,505,505_F_his,f,Mismatch,poss,The pamphlet about Kendra hadn't aggravated,his,3.7556312084198
About,hadn't scared,506,506_M_him,m,Match,obj,The brochure about Noah hadn't scared,him,2.6707968711853027
About,hadn't scared,506,506_F_him,f,Mismatch,obj,The brochure about Jessica hadn't scared,him,2.1539418697357178
About,hadn't scared,506,506_M_his,m,Match,poss,The brochure about Noah hadn't scared,his,6.682219982147217
About,hadn't scared,506,506_F_his,f,Mismatch,poss,The brochure about Jessica hadn't scared,his,6.9716339111328125
About,would disgust,507,507_M_him,m,Match,obj,The play about Martin would disgust,him,3.2598679065704346
About,would disgust,507,507_F_him,f,Mismatch,obj,The play about Rachel would disgust,him,3.5408647060394287
About,would disgust,507,507_M_his,m,Match,poss,The play about Martin would disgust,his,6.078701972961426
About,would disgust,507,507_F_his,f,Mismatch,poss,The play about Rachel would disgust,his,7.626968860626221
About,hurts,508,508_M_him,m,Match,obj,The movie about Adam hurts,him,4.814998149871826
About,hurts,508,508_F_him,f,Mismatch,obj,The movie about Jacqueline hurts,him,5.722748756408691
About,hurts,508,508_M_his,m,Match,poss,The movie about Adam hurts,his,4.222122669219971
About,hurts,508,508_F_his,f,Mismatch,poss,The movie about Jacqueline hurts,his,6.161014080047607
About,alarmed,509,509_M_him,m,Match,obj,The newspaper article about Thomas alarmed,him,3.6297659873962402
About,alarmed,509,509_F_him,f,Mismatch,obj,The newspaper article about Suzanne alarmed,him,3.8986339569091797
About,alarmed,509,509_M_his,m,Match,poss,The newspaper article about Thomas alarmed,his,5.3635029792785645
About,alarmed,509,509_F_his,f,Mismatch,poss,The newspaper article about Suzanne alarmed,his,6.503349781036377
About,didn't disgust,510,510_M_him,m,Match,obj,The story about Larry didn't disgust,him,3.438905954360962
About,didn't disgust,510,510_F_him,f,Mismatch,obj,The story about Kimberley didn't disgust,him,3.963117837905884
About,didn't disgust,510,510_M_his,m,Match,poss,The story about Larry didn't disgust,his,8.661665916442871
About,didn't disgust,510,510_F_his,f,Mismatch,poss,The story about Kimberley didn't disgust,his,9.100433349609375
About,had distracted,511,511_M_him,m,Match,obj,The essay about Andrew had distracted,him,2.664454698562622
About,had distracted,511,511_F_him,f,Mismatch,obj,The essay about Heidi had distracted,him,2.7414326667785645
About,had distracted,511,511_M_his,m,Match,poss,The essay about Andrew had distracted,his,5.545139312744141
About,had distracted,511,511_F_his,f,Mismatch,poss,The essay about Heidi had distracted,his,5.799402236938477
About,impresses,512,512_M_him,m,Match,obj,The report about Guy impresses,him,4.351372241973877
About,impresses,512,512_F_him,f,Mismatch,obj,The report about Laurie impresses,him,5.181033611297607
About,impresses,512,512_M_his,m,Match,poss,The report about Guy impresses,his,6.948399543762207
About,impresses,512,512_F_his,f,Mismatch,poss,The report about Laurie impresses,his,8.06398868560791
About,impressed,513,513_M_him,m,Match,obj,The documentary about Phillip impressed,him,3.949127435684204
About,impressed,513,513_F_him,f,Mismatch,obj,The documentary about Meredith impressed,him,4.115006446838379
About,impressed,513,513_M_his,m,Match,poss,The documentary about Phillip impressed,his,6.117904186248779
About,impressed,513,513_F_his,f,Mismatch,poss,The documentary about Meredith impressed,his,7.024448871612549
About,hasn't hindered,514,514_M_him,m,Match,obj,The commentary about Frank hasn't hindered,him,3.789541244506836
About,hasn't hindered,514,514_F_him,f,Mismatch,obj,The commentary about Christina hasn't hindered,him,4.54868221282959
About,hasn't hindered,514,514_M_his,m,Match,poss,The commentary about Frank hasn't hindered,his,3.224531650543213
About,hasn't hindered,514,514_F_his,f,Mismatch,poss,The commentary about Christina hasn't hindered,his,4.3310651779174805
About,is embarrassing,515,515_M_him,m,Match,obj,The show about the ex-husband is embarrassing,him,7.1126813888549805
About,is embarrassing,515,515_F_him,f,Mismatch,obj,The show about Anna is embarrassing,him,8.719063758850098
About,is embarrassing,515,515_M_his,m,Match,poss,The show about the ex-husband is embarrassing,his,9.150223731994629
About,is embarrassing,515,515_F_his,f,Mismatch,poss,The show about Anna is embarrassing,his,11.723977088928223
About,worried,516,516_M_him,m,Match,obj,The book about Lawrence worried,him,4.169853687286377
About,worried,516,516_F_him,f,Mismatch,obj,The book about Kristen worried,him,4.398797988891602
About,worried,516,516_M_his,m,Match,poss,The book about Lawrence worried,his,5.534773349761963
About,worried,516,516_F_his,f,Mismatch,poss,The book about Kristen worried,his,6.756577014923096
About,isn't hurting,517,517_M_him,m,Match,obj,The pamphlet about Robert isn't hurting,him,3.558318614959717
About,isn't hurting,517,517_F_him,f,Mismatch,obj,The pamphlet about Stephanie isn't hurting,him,5.168099403381348
About,isn't hurting,517,517_M_his,m,Match,poss,The pamphlet about Robert isn't hurting,his,4.362769603729248
About,isn't hurting,517,517_F_his,f,Mismatch,poss,The pamphlet about Stephanie isn't hurting,his,6.9444899559021
About,was stunning,518,518_M_him,m,Match,obj,The brochure about Jason was stunning,him,14.042579650878906
About,was stunning,518,518_F_him,f,Mismatch,obj,The brochure about Maria was stunning,him,15.084553718566895
About,was stunning,518,518_M_his,m,Match,poss,The brochure about Jason was stunning,his,14.122960090637207
About,was stunning,518,518_F_his,f,Mismatch,poss,The brochure about Maria was stunning,his,15.548298835754395
About,has worried,519,519_M_him,m,Match,obj,The play about Marcus has worried,him,3.6890978813171387
About,has worried,519,519_F_him,f,Mismatch,obj,The play about the ex-girlfriend has worried,him,3.1272828578948975
About,has worried,519,519_M_his,m,Match,poss,The play about Marcus has worried,his,5.91581916809082
About,has worried,519,519_F_his,f,Mismatch,poss,The play about the ex-girlfriend has worried,his,6.815885066986084
About,disturbs,520,520_M_him,m,Match,obj,The movie about Alan disturbs,him,5.973733901977539
About,disturbs,520,520_F_him,f,Mismatch,obj,The movie about Amanda disturbs,him,5.041933536529541
About,disturbs,520,520_M_his,m,Match,poss,The movie about Alan disturbs,his,4.733076095581055
About,disturbs,520,520_F_his,f,Mismatch,poss,The movie about Amanda disturbs,his,5.875804901123047
About,distracts,521,521_M_him,m,Match,obj,The newspaper article about Chad distracts,him,3.436469316482544
About,distracts,521,521_F_him,f,Mismatch,obj,The newspaper article about Amelia distracts,him,4.458507537841797
About,distracts,521,521_M_his,m,Match,poss,The newspaper article about Chad distracts,his,6.536966800689697
About,distracts,521,521_F_his,f,Mismatch,poss,The newspaper article about Amelia distracts,his,8.302289009094238
About,hadn't aggravated,522,522_M_him,m,Match,obj,The story about Todd hadn't aggravated,him,3.9082915782928467
About,hadn't aggravated,522,522_F_him,f,Mismatch,obj,The story about Teresa hadn't aggravated,him,4.375030517578125
About,hadn't aggravated,522,522_M_his,m,Match,poss,The story about Todd hadn't aggravated,his,2.7193877696990967
About,hadn't aggravated,522,522_F_his,f,Mismatch,poss,The story about Teresa hadn't aggravated,his,4.210834980010986
About,would scare,523,523_M_him,m,Match,obj,The essay about Timothy would scare,him,4.34007453918457
About,would scare,523,523_F_him,f,Mismatch,obj,The essay about Sheila would scare,him,4.736230373382568
About,would scare,523,523_M_his,m,Match,poss,The essay about Timothy would scare,his,6.496414661407471
About,would scare,523,523_F_his,f,Mismatch,poss,The essay about Sheila would scare,his,7.419824123382568
About,shouldn't confuse,524,524_M_him,m,Match,obj,The report about Brian shouldn't confuse,him,3.215737819671631
About,shouldn't confuse,524,524_F_him,f,Mismatch,obj,The report about Theresa shouldn't confuse,him,5.881010055541992
About,shouldn't confuse,524,524_M_his,m,Match,poss,The report about Brian shouldn't confuse,his,5.4263410568237305
About,shouldn't confuse,524,524_F_his,f,Mismatch,poss,The report about Theresa shouldn't confuse,his,7.7473063468933105
About,worries,525,525_M_him,m,Match,obj,The documentary about George worries,him,5.677462100982666
About,worries,525,525_F_him,f,Mismatch,obj,The documentary about Patricia worries,him,5.572042942047119
About,worries,525,525_M_his,m,Match,poss,The documentary about George worries,his,6.364761829376221
About,worries,525,525_F_his,f,Mismatch,poss,The documentary about Patricia worries,his,7.907779216766357
About,had stunned,526,526_M_him,m,Match,obj,The commentary about Keith had stunned,him,3.1089632511138916
About,had stunned,526,526_F_him,f,Mismatch,obj,The commentary about Margaret had stunned,him,2.8679425716400146
About,had stunned,526,526_M_his,m,Match,poss,The commentary about Keith had stunned,his,4.882391452789307
About,had stunned,526,526_F_his,f,Mismatch,poss,The commentary about Margaret had stunned,his,5.217078685760498
About,did astound,527,527_M_him,m,Match,obj,The show about this ex-husband did astound,him,4.777750492095947
About,did astound,527,527_F_him,f,Mismatch,obj,The show about this niece did astound,him,4.692506790161133
About,did astound,527,527_M_his,m,Match,poss,The show about this ex-husband did astound,his,8.90609073638916
About,did astound,527,527_F_his,f,Mismatch,poss,The show about this niece did astound,his,10.370827674865723
About,was impressing,528,528_M_him,m,Match,obj,The book about Charles was impressing,him,3.9222466945648193
About,was impressing,528,528_F_him,f,Mismatch,obj,The book about Jill was impressing,him,4.562992572784424
About,was impressing,528,528_M_his,m,Match,poss,The book about Charles was impressing,his,5.411480903625488
About,was impressing,528,528_F_his,f,Mismatch,poss,The book about Jill was impressing,his,7.157844066619873
About,isn't underwhelming,529,529_M_him,m,Match,obj,The pamphlet about Vincent isn't underwhelming,him,15.690786361694336
About,isn't underwhelming,529,529_F_him,f,Mismatch,obj,The pamphlet about Victoria isn't underwhelming,him,16.99431037902832
About,isn't underwhelming,529,529_M_his,m,Match,poss,The pamphlet about Vincent isn't underwhelming,his,14.103578567504883
About,isn't underwhelming,529,529_F_his,f,Mismatch,poss,The pamphlet about Victoria isn't underwhelming,his,15.993524551391602
About,will annoy,530,530_M_him,m,Match,obj,The brochure about Michael will annoy,him,4.900575160980225
About,will annoy,530,530_F_him,f,Mismatch,obj,The brochure about Helen will annoy,him,5.599550724029541
About,will annoy,530,530_M_his,m,Match,poss,The brochure about Michael will annoy,his,6.470553874969482
About,will annoy,530,530_F_his,f,Mismatch,poss,The brochure about Helen will annoy,his,7.76010274887085
About,was worrying,531,531_M_him,m,Match,obj,The play about Carlos was worrying,him,4.256734371185303
About,was worrying,531,531_F_him,f,Mismatch,obj,The play about Leslie was worrying,him,4.079002380371094
About,was worrying,531,531_M_his,m,Match,poss,The play about Carlos was worrying,his,6.472189426422119
About,was worrying,531,531_F_his,f,Mismatch,poss,The play about Leslie was worrying,his,6.823052406311035
About,aided,532,532_M_him,m,Match,obj,The movie about Douglas aided,him,3.42606782913208
About,aided,532,532_F_him,f,Mismatch,obj,The movie about Leslie aided,him,3.637673854827881
About,aided,532,532_M_his,m,Match,poss,The movie about Douglas aided,his,4.121328830718994
About,aided,532,532_F_his,f,Mismatch,poss,The movie about Leslie aided,his,4.652978897094727
About,does shock,533,533_M_him,m,Match,obj,The newspaper article about Guy does shock,him,5.7314677238464355
About,does shock,533,533_F_him,f,Mismatch,obj,The newspaper article about Jill does shock,him,6.001428127288818
About,does shock,533,533_M_his,m,Match,poss,The newspaper article about Guy does shock,his,7.317072868347168
About,does shock,533,533_F_his,f,Mismatch,poss,The newspaper article about Jill does shock,his,8.388665199279785
About,was disturbing,534,534_M_him,m,Match,obj,The story about the grandfather was disturbing,him,10.906051635742188
About,was disturbing,534,534_F_him,f,Mismatch,obj,The story about Carol was disturbing,him,11.556711196899414
About,was disturbing,534,534_M_his,m,Match,poss,The story about the grandfather was disturbing,his,11.98391342163086
About,was disturbing,534,534_F_his,f,Mismatch,poss,The story about Carol was disturbing,his,12.382268905639648
About,shocked,535,535_M_him,m,Match,obj,The essay about the man shocked,him,3.498462200164795
About,shocked,535,535_F_him,f,Mismatch,obj,The essay about Denise shocked,him,3.434784412384033
About,shocked,535,535_M_his,m,Match,poss,The essay about the man shocked,his,5.36946964263916
About,shocked,535,535_F_his,f,Mismatch,poss,The essay about Denise shocked,his,5.87998104095459
About,was astounding,536,536_M_him,m,Match,obj,The report about Alexander was astounding,him,14.964356422424316
About,was astounding,536,536_F_him,f,Mismatch,obj,The report about that ex-girlfriend was astounding,him,14.261394500732422
About,was astounding,536,536_M_his,m,Match,poss,The report about Alexander was astounding,his,14.416130065917969
About,was astounding,536,536_F_his,f,Mismatch,poss,The report about that ex-girlfriend was astounding,his,14.525311470031738
About,wasn't aggravating,537,537_M_him,m,Match,obj,The documentary about this boy wasn't aggravating,him,6.09749698638916
About,wasn't aggravating,537,537_F_him,f,Mismatch,obj,The documentary about Dana wasn't aggravating,him,6.1362996101379395
About,wasn't aggravating,537,537_M_his,m,Match,poss,The documentary about this boy wasn't aggravating,his,8.085177421569824
About,wasn't aggravating,537,537_F_his,f,Mismatch,poss,The documentary about Dana wasn't aggravating,his,7.8894267082214355
About,scared,538,538_M_him,m,Match,obj,The commentary about Christopher scared,him,3.1818268299102783
About,scared,538,538_F_him,f,Mismatch,obj,The commentary about this wife scared,him,3.014719009399414
About,scared,538,538_M_his,m,Match,poss,The commentary about Christopher scared,his,6.768623352050781
About,scared,538,538_F_his,f,Mismatch,poss,The commentary about this wife scared,his,7.626437187194824
About,could shock,539,539_M_him,m,Match,obj,The show about that husband could shock,him,6.328360080718994
About,could shock,539,539_F_him,f,Mismatch,obj,The show about Lori could shock,him,4.333176612854004
About,could shock,539,539_M_his,m,Match,poss,The show about that husband could shock,his,4.025264739990234
About,could shock,539,539_F_his,f,Mismatch,poss,The show about Lori could shock,his,6.58184814453125
About,is aggravating,540,540_M_him,m,Match,obj,The book about Brad is aggravating,him,6.217796802520752
About,is aggravating,540,540_F_him,f,Mismatch,obj,The book about Diana is aggravating,him,7.830401420593262
About,is aggravating,540,540_M_his,m,Match,poss,The book about Brad is aggravating,his,6.482629299163818
About,is aggravating,540,540_F_his,f,Mismatch,poss,The book about Diana is aggravating,his,8.560410499572754
About,was confusing,541,541_M_him,m,Match,obj,The pamphlet about Martin was confusing,him,8.420415878295898
About,was confusing,541,541_F_him,f,Mismatch,obj,The pamphlet about Christina was confusing,him,8.448271751403809
About,was confusing,541,541_M_his,m,Match,poss,The pamphlet about Martin was confusing,his,11.27656078338623
About,was confusing,541,541_F_his,f,Mismatch,poss,The pamphlet about Christina was confusing,his,11.778368949890137
About,upsets,542,542_M_him,m,Match,obj,The brochure about Frank upsets,him,3.310173511505127
About,upsets,542,542_F_him,f,Mismatch,obj,The brochure about Suzanne upsets,him,4.647895812988281
About,upsets,542,542_M_his,m,Match,poss,The brochure about Frank upsets,his,4.788481712341309
About,upsets,542,542_F_his,f,Mismatch,poss,The brochure about Suzanne upsets,his,6.709436416625977
About,does aid,543,543_M_him,m,Match,obj,The play about this father does aid,him,4.337945461273193
About,does aid,543,543_F_him,f,Mismatch,obj,The play about Cheryl does aid,him,5.4880452156066895
About,does aid,543,543_M_his,m,Match,poss,The play about this father does aid,his,4.719508171081543
About,does aid,543,543_F_his,f,Mismatch,poss,The play about Cheryl does aid,his,5.728416919708252
About,aids,544,544_M_him,m,Match,obj,The movie about the boyfriend aids,him,4.142058849334717
About,aids,544,544_F_him,f,Mismatch,obj,The movie about that wife aids,him,3.769503355026245
About,aids,544,544_M_his,m,Match,poss,The movie about the boyfriend aids,his,4.104926109313965
About,aids,544,544_F_his,f,Mismatch,poss,The movie about that wife aids,his,5.018886566162109
About,hasn't alarmed,545,545_M_him,m,Match,obj,The newspaper article about Vincent hasn't alarmed,him,3.1574931144714355
About,hasn't alarmed,545,545_F_him,f,Mismatch,obj,The newspaper article about Samantha hasn't alarmed,him,4.151446342468262
About,hasn't alarmed,545,545_M_his,m,Match,poss,The newspaper article about Vincent hasn't alarmed,his,6.294881343841553
About,hasn't alarmed,545,545_F_his,f,Mismatch,poss,The newspaper article about Samantha hasn't alarmed,his,7.564103603363037
About,hasn't worried,546,546_M_him,m,Match,obj,The story about the husband hasn't worried,him,3.6389832496643066
About,hasn't worried,546,546_F_him,f,Mismatch,obj,The story about Angela hasn't worried,him,3.878512382507324
About,hasn't worried,546,546_M_his,m,Match,poss,The story about the husband hasn't worried,his,6.987611770629883
About,hasn't worried,546,546_F_his,f,Mismatch,poss,The story about Angela hasn't worried,his,8.925317764282227
About,wasn't confusing,547,547_M_him,m,Match,obj,The essay about Omar wasn't confusing,him,6.716433048248291
About,wasn't confusing,547,547_F_him,f,Mismatch,obj,The essay about Jodi wasn't confusing,him,7.842688083648682
About,wasn't confusing,547,547_M_his,m,Match,poss,The essay about Omar wasn't confusing,his,9.259854316711426
About,wasn't confusing,547,547_F_his,f,Mismatch,poss,The essay about Jodi wasn't confusing,his,10.643889427185059
About,shouldn't underwhelm,548,548_M_him,m,Match,obj,The report about Guy shouldn't underwhelm,him,3.962463617324829
About,shouldn't underwhelm,548,548_F_him,f,Mismatch,obj,The report about Colleen shouldn't underwhelm,him,5.080465316772461
About,shouldn't underwhelm,548,548_M_his,m,Match,poss,The report about Guy shouldn't underwhelm,his,6.343226909637451
About,shouldn't underwhelm,548,548_F_his,f,Mismatch,poss,The report about Colleen shouldn't underwhelm,his,8.02701473236084
About,hasn't disturbed,549,549_M_him,m,Match,obj,The documentary about the father hasn't disturbed,him,5.328535079956055
About,hasn't disturbed,549,549_F_him,f,Mismatch,obj,The documentary about the girlfriend hasn't disturbed,him,5.156014919281006
About,hasn't disturbed,549,549_M_his,m,Match,poss,The documentary about the father hasn't disturbed,his,4.5996785163879395
About,hasn't disturbed,549,549_F_his,f,Mismatch,poss,The documentary about the girlfriend hasn't disturbed,his,5.323956489562988
About,distracts,550,550_M_him,m,Match,obj,The commentary about the ex-husband distracts,him,5.287292003631592
About,distracts,550,550_F_him,f,Mismatch,obj,The commentary about Tanya distracts,him,5.019656658172607
About,distracts,550,550_M_his,m,Match,poss,The commentary about the ex-husband distracts,his,7.058329105377197
About,distracts,550,550_F_his,f,Mismatch,poss,The commentary about Tanya distracts,his,8.686348915100098
About,could aggravate,551,551_M_him,m,Match,obj,The show about Kenneth could aggravate,him,6.107878684997559
About,could aggravate,551,551_F_him,f,Mismatch,obj,The show about this grandmother could aggravate,him,6.607954502105713
About,could aggravate,551,551_M_his,m,Match,poss,The show about Kenneth could aggravate,his,2.4385058879852295
About,could aggravate,551,551_F_his,f,Mismatch,poss,The show about this grandmother could aggravate,his,5.061501979827881
About,had scared,552,552_M_him,m,Match,obj,The book about Gregory had scared,him,1.973906397819519
About,had scared,552,552_F_him,f,Mismatch,obj,The book about Lori had scared,him,1.9932118654251099
About,had scared,552,552_M_his,m,Match,poss,The book about Gregory had scared,his,6.171481609344482
About,had scared,552,552_F_his,f,Mismatch,poss,The book about Lori had scared,his,6.4370622634887695
About,would impress,553,553_M_him,m,Match,obj,The pamphlet about Jeffrey would impress,him,4.231855392456055
About,would impress,553,553_F_him,f,Mismatch,obj,The pamphlet about Cheryl would impress,him,4.593979358673096
About,would impress,553,553_M_his,m,Match,poss,The pamphlet about Jeffrey would impress,his,5.377796173095703
About,would impress,553,553_F_his,f,Mismatch,poss,The pamphlet about Cheryl would impress,his,5.864224433898926
About,had bored,554,554_M_him,m,Match,obj,The brochure about Richard had bored,him,1.8468323945999146
About,had bored,554,554_F_him,f,Mismatch,obj,The brochure about Marie had bored,him,1.638450264930725
About,had bored,554,554_M_his,m,Match,poss,The brochure about Richard had bored,his,4.733246803283691
About,had bored,554,554_F_his,f,Mismatch,poss,The brochure about Marie had bored,his,5.310133934020996
About,alarmed,555,555_M_him,m,Match,obj,The play about William alarmed,him,3.097719192504883
About,alarmed,555,555_F_him,f,Mismatch,obj,The play about Sarah alarmed,him,2.9643492698669434
About,alarmed,555,555_M_his,m,Match,poss,The play about William alarmed,his,5.166285037994385
About,alarmed,555,555_F_his,f,Mismatch,poss,The play about Sarah alarmed,his,6.200016975402832
About,had astounded,556,556_M_him,m,Match,obj,The movie about Charles had astounded,him,2.186838388442993
About,had astounded,556,556_F_him,f,Mismatch,obj,The movie about Renee had astounded,him,2.626340389251709
About,had astounded,556,556_M_his,m,Match,poss,The movie about Charles had astounded,his,6.081517696380615
About,had astounded,556,556_F_his,f,Mismatch,poss,The movie about Renee had astounded,his,6.904678821563721
About,bored,557,557_M_him,m,Match,obj,The newspaper article about Charles bored,him,4.197352886199951
About,bored,557,557_F_him,f,Mismatch,obj,The newspaper article about Colleen bored,him,4.191455364227295
About,bored,557,557_M_his,m,Match,poss,The newspaper article about Charles bored,his,5.120524883270264
About,bored,557,557_F_his,f,Mismatch,poss,The newspaper article about Colleen bored,his,6.278337478637695
About,confuses,558,558_M_him,m,Match,obj,The story about Alan confuses,him,6.067306995391846
About,confuses,558,558_F_him,f,Mismatch,obj,The story about Kristen confuses,him,6.647268295288086
About,confuses,558,558_M_his,m,Match,poss,The story about Alan confuses,his,4.2317705154418945
About,confuses,558,558_F_his,f,Mismatch,poss,The story about Kristen confuses,his,7.162781715393066
About,isn't boring,559,559_M_him,m,Match,obj,The essay about Stephen isn't boring,him,12.913105010986328
About,isn't boring,559,559_F_him,f,Mismatch,obj,The essay about Cindy isn't boring,him,14.301403999328613
About,isn't boring,559,559_M_his,m,Match,poss,The essay about Stephen isn't boring,his,14.182242393493652
About,isn't boring,559,559_F_his,f,Mismatch,poss,The essay about Cindy isn't boring,his,15.523672103881836
About,didn't annoy,560,560_M_him,m,Match,obj,The report about Chad didn't annoy,him,3.048142671585083
About,didn't annoy,560,560_F_him,f,Mismatch,obj,The report about Renee didn't annoy,him,3.4753365516662598
About,didn't annoy,560,560_M_his,m,Match,poss,The report about Chad didn't annoy,his,6.660369396209717
About,didn't annoy,560,560_F_his,f,Mismatch,poss,The report about Renee didn't annoy,his,7.25791072845459
About,can alarm,561,561_M_him,m,Match,obj,The documentary about that ex-husband can alarm,him,6.908799648284912
About,can alarm,561,561_F_him,f,Mismatch,obj,The documentary about Carla can alarm,him,6.696704864501953
About,can alarm,561,561_M_his,m,Match,poss,The documentary about that ex-husband can alarm,his,5.819215774536133
About,can alarm,561,561_F_his,f,Mismatch,poss,The documentary about Carla can alarm,his,7.85032844543457
About,hadn't hurt,562,562_M_him,m,Match,obj,The commentary about Brett hadn't hurt,him,3.2801711559295654
About,hadn't hurt,562,562_F_him,f,Mismatch,obj,The commentary about Grace hadn't hurt,him,3.8335142135620117
About,hadn't hurt,562,562_M_his,m,Match,poss,The commentary about Brett hadn't hurt,his,4.046044826507568
About,hadn't hurt,562,562_F_his,f,Mismatch,poss,The commentary about Grace hadn't hurt,his,4.961612701416016
About,was worrying,563,563_M_him,m,Match,obj,The show about this nephew was worrying,him,4.257111072540283
About,was worrying,563,563_F_him,f,Mismatch,obj,The show about Martha was worrying,him,4.331871509552002
About,was worrying,563,563_M_his,m,Match,poss,The show about this nephew was worrying,his,6.077342510223389
About,was worrying,563,563_F_his,f,Mismatch,poss,The show about Martha was worrying,his,7.9654011726379395
About,embarrasses,564,564_M_him,m,Match,obj,The book about that father embarrasses,him,4.19760274887085
About,embarrasses,564,564_F_him,f,Mismatch,obj,The book about Anne embarrasses,him,3.704472541809082
About,embarrasses,564,564_M_his,m,Match,poss,The book about that father embarrasses,his,6.703239917755127
About,embarrasses,564,564_F_his,f,Mismatch,poss,The book about Anne embarrasses,his,7.36222505569458
About,was disturbing,565,565_M_him,m,Match,obj,The pamphlet about Rodney was disturbing,him,9.934307098388672
About,was disturbing,565,565_F_him,f,Mismatch,obj,The pamphlet about Stephanie was disturbing,him,11.018014907836914
About,was disturbing,565,565_M_his,m,Match,poss,The pamphlet about Rodney was disturbing,his,10.138877868652344
About,was disturbing,565,565_F_his,f,Mismatch,poss,The pamphlet about Stephanie was disturbing,his,11.15571403503418
About,isn't worrying,566,566_M_him,m,Match,obj,The brochure about Kevin isn't worrying,him,4.039272308349609
About,isn't worrying,566,566_F_him,f,Mismatch,obj,The brochure about Danielle isn't worrying,him,4.794102668762207
About,isn't worrying,566,566_M_his,m,Match,poss,The brochure about Kevin isn't worrying,his,6.57982063293457
About,isn't worrying,566,566_F_his,f,Mismatch,poss,The brochure about Danielle isn't worrying,his,8.349373817443848
About,had bothered,567,567_M_him,m,Match,obj,The play about Walter had bothered,him,2.3160622119903564
About,had bothered,567,567_F_him,f,Mismatch,obj,The play about the sister had bothered,him,1.9457669258117676
About,had bothered,567,567_M_his,m,Match,poss,The play about Walter had bothered,his,5.97567081451416
About,had bothered,567,567_F_his,f,Mismatch,poss,The play about the sister had bothered,his,6.904242038726807
About,aggravated,568,568_M_him,m,Match,obj,The movie about Bradley aggravated,him,6.1796674728393555
About,aggravated,568,568_F_him,f,Mismatch,obj,The movie about Bethany aggravated,him,6.466827392578125
About,aggravated,568,568_M_his,m,Match,poss,The movie about Bradley aggravated,his,3.036404609680176
