sent,word,pos,isSplit,isUnk,withPunct,surp,cond,item,region,isMulti,region_words,freq,UID,logfreq,previous_surp,previous2_surp,previous3_surp,previous_logfreq,previous2_logfreq,previous3_logfreq,predRT
"While reading her a bedtime story, William gently gestured to Olivia to turn off the lights.",William,6,0,0,0,10.8823394775391,CATAMARAN2-OBJ-Misma,8.0,7,0,William,84,CATAMARAN2-OBJ-Misma_8.0,4.44265125649032,0.042588859796524,15.6460582092404,9.19580364227295,5.22035582507832,0.0,8.49474306257865,52.05798161387443
"While reading her a bedtime story, William gently gestured to Olivia to turn off the lights.",gently,7,0,0,0,11.3283100128174,CATAMARAN2-OBJ-Misma,8.0,8,0,gently,40,CATAMARAN2-OBJ-Misma_8.0,3.71357206670431,10.8823394775391,0.042588859796524,15.6460582092404,4.44265125649032,5.22035582507832,0.0,44.103961472869024
"While reading her a bedtime story, William gently gestured to Olivia to turn off the lights.",to,9,0,0,0,15.8956363748293,CATAMARAN2-OBJ-Misma,8.0,9,1,gestured to,0,CATAMARAN2-OBJ-Misma_8.0,0.0,11.3283100128174,10.8823394775391,0.042588859796524,3.71357206670431,4.44265125649032,5.22035582507832,75.28548222868218
"While reading her a bedtime story, William gently gestured to Olivia to turn off the lights.",Olivia,10,0,0,0,11.6443605422974,CATAMARAN2-OBJ-Misma,8.0,10,0,Olivia,0,CATAMARAN2-OBJ-Misma_8.0,0.0,15.8956363748293,11.3283100128174,10.8823394775391,0.0,3.71357206670431,4.44265125649032,77.27143660699743
"While reading her a bedtime story, William gently gestured to Olivia to turn off the lights.",turn,12,0,0,0,6.71296274662018,CATAMARAN2-OBJ-Misma,8.0,11,1,to turn,0,CATAMARAN2-OBJ-Misma_8.0,0.0,11.6443605422974,15.8956363748293,11.3283100128174,0.0,0.0,3.71357206670431,68.14222758505215
"While reading her a bedtime story, William gently gestured to Olivia to turn off the lights.",off,13,0,0,0,1.62052476406097,CATAMARAN2-OBJ-Misma,8.0,12,0,off,700,CATAMARAN2-OBJ-Misma_8.0,6.55250788703459,6.71296274662018,11.6443605422974,15.8956363748293,0.0,0.0,0.0,39.85613125848777
"While reading her a bedtime story, William gently gestured to Olivia to turn off the lights.",lights.,15,1,0,0,3.77090525627136,CATAMARAN2-OBJ-Misma,8.0,13,1,the lights.,0,CATAMARAN2-OBJ-Misma_8.0,0.0,1.62052476406097,6.71296274662018,11.6443605422974,6.55250788703459,0.0,0.0,23.866751422047606
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,police,1,0,0,0,11.2473773956299,Cheesecake-d,34.0,1,1,The police,0,Cheesecake-d_34.0,0.0,,,,,,,21.696190996170078
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,interrogated,2,0,0,0,13.5095300674438,Cheesecake-d,34.0,2,0,interrogated,0,Cheesecake-d_34.0,0.0,11.2473773956299,,,0.0,,,48.970791254997195
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,girlfriend,4,0,0,0,14.6456882953644,Cheesecake-d,34.0,3,1,the girlfriend,0,Cheesecake-d_34.0,0.0,13.5095300674438,11.2473773956299,,0.0,0.0,,78.04025271248815
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,of,5,0,0,0,1.17720305919647,Cheesecake-d,34.0,4,0,of,0,Cheesecake-d_34.0,0.0,14.6456882953644,13.5095300674438,11.2473773956299,0.0,0.0,0.0,58.852961292386
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,gunman,7,0,0,0,8.59456610679626,Cheesecake-d,34.0,5,1,the gunman,0,Cheesecake-d_34.0,0.0,1.17720305919647,14.6456882953644,13.5095300674438,0.0,0.0,0.0,47.97534347641471
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,recently,8,0,0,0,14.9666175842285,Cheesecake-d,34.0,6,0,recently,123,Cheesecake-d_34.0,4.82028156560504,8.59456610679626,1.17720305919647,14.6456882953644,0.0,0.0,0.0,48.70859853672977
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,who,9,0,0,0,8.11567211151123,Cheesecake-d,34.0,7,0,who,2066,Cheesecake-d_34.0,7.63385355968177,14.9666175842285,8.59456610679626,1.17720305919647,4.82028156560504,0.0,0.0,63.15937241363521
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,got,10,0,0,0,9.65898895263672,Cheesecake-d,34.0,8,0,got,2210,Cheesecake-d_34.0,7.70120018085745,8.11567211151123,14.9666175842285,8.59456610679626,7.63385355968177,4.82028156560504,0.0,64.79771659755704
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,himself,11,0,0,0,10.6861896514893,Cheesecake-d,34.0,9,0,himself,311,Cheesecake-d_34.0,5.74300318780948,9.65898895263672,8.11567211151123,14.9666175842285,7.70120018085745,7.63385355968177,4.82028156560504,56.35805111503609
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,arrested,12,0,0,0,2.67348480224609,Cheesecake-d,34.0,10,0,arrested,42,Cheesecake-d_34.0,3.76120011569356,10.6861896514893,9.65898895263672,8.11567211151123,5.74300318780948,7.70120018085745,7.63385355968177,46.049718629837116
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,for,13,0,0,0,2.53175473213196,Cheesecake-d,34.0,11,0,for,8551,Cheesecake-d_34.0,9.05392045270488,2.67348480224609,10.6861896514893,9.65898895263672,3.76120011569356,5.74300318780948,7.70120018085745,31.48829893040665
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,shoplifting,14,1,0,0,10.3830964416265,Cheesecake-d,34.0,12,0,shoplifting,0,Cheesecake-d_34.0,0.0,2.53175473213196,2.67348480224609,10.6861896514893,9.05392045270488,3.76120011569356,5.74300318780948,30.47967733369758
The police interrogated the girlfriend of the gunman recently who got himself arrested for shoplifting yesterday.,yesterday.,15,1,0,0,10.3614978790283,Cheesecake-d,34.0,13,0,yesterday.,195,Cheesecake-d_34.0,5.27811465923052,10.3830964416265,2.53175473213196,2.67348480224609,0.0,9.05392045270488,3.76120011569356,46.150571229860056
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,magazine,1,0,0,0,14.9132881164551,Cheesecake-b,36.0,1,1,The magazine,0,Cheesecake-b_36.0,0.0,,,,,,,28.76773277664189
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,interviewed,2,0,0,0,11.6100826263428,Cheesecake-b,36.0,2,0,interviewed,24,Cheesecake-b_36.0,3.2188758248682,14.9132881164551,,,0.0,,,52.774217279434296
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,boyfriend,4,0,0,0,17.2120695114136,Cheesecake-b,36.0,3,1,the boyfriend,0,Cheesecake-b_36.0,0.0,11.6100826263428,14.9132881164551,,3.2188758248682,0.0,,86.38013086795821
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,of,5,0,0,0,1.44772326946259,Cheesecake-b,36.0,4,0,of,0,Cheesecake-b_36.0,0.0,17.2120695114136,11.6100826263428,14.9132881164551,0.0,3.2188758248682,0.0,60.841607381701586
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,ballerina,7,1,0,0,16.1050391681492,Cheesecake-b,36.0,5,1,the ballerina,0,Cheesecake-b_36.0,0.0,1.44772326946259,17.2120695114136,11.6100826263428,0.0,0.0,3.2188758248682,68.09553048785403
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,this,8,0,0,0,11.3144254684448,Cheesecake-b,36.0,6,0,this,4623,Cheesecake-b_36.0,8.43901541035221,16.1050391681492,1.44772326946259,17.2120695114136,0.0,0.0,0.0,57.497983587685866
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,month,9,0,0,0,4.10088634490967,Cheesecake-b,36.0,7,0,month,398,Cheesecake-b_36.0,5.98896141688986,11.3144254684448,16.1050391681492,1.44772326946259,8.43901541035221,0.0,0.0,62.84607199148823
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,who,10,0,0,0,6.50966835021973,Cheesecake-b,36.0,8,0,who,2066,Cheesecake-b_36.0,7.63385355968177,4.10088634490967,11.3144254684448,16.1050391681492,5.98896141688986,8.43901541035221,0.0,43.31321815967556
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,got,11,0,0,0,7.88240623474121,Cheesecake-b,36.0,9,0,got,2210,Cheesecake-b_36.0,7.70120018085745,6.50966835021973,4.10088634490967,11.3144254684448,7.63385355968177,5.98896141688986,8.43901541035221,36.58511101913453
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,himself,12,0,0,0,7.30936861038208,Cheesecake-b,36.0,10,0,himself,311,Cheesecake-b_36.0,5.74300318780948,7.88240623474121,6.50966835021973,4.10088634490967,7.70120018085745,7.63385355968177,5.98896141688986,43.045376883029945
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,sick,13,0,0,0,12.0007286071777,Cheesecake-b,36.0,11,0,sick,44,Cheesecake-b_36.0,3.80666248977032,7.30936861038208,7.88240623474121,6.50966835021973,5.74300318780948,7.70120018085745,7.63385355968177,53.64575368738167
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,at,14,0,0,0,5.46859645843506,Cheesecake-b,36.0,12,0,at,4790,Cheesecake-b_36.0,8.47449443688312,12.0007286071777,7.30936861038208,7.88240623474121,3.80666248977032,5.74300318780948,7.70120018085745,49.466956589698725
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,hospital,16,0,0,0,8.05831849575043,Cheesecake-b,36.0,13,1,the hospital,0,Cheesecake-b_36.0,0.0,5.46859645843506,12.0007286071777,7.30936861038208,8.47449443688312,3.80666248977032,5.74300318780948,50.445470006346646
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,last,17,0,0,0,6.39957904815674,Cheesecake-b,36.0,14,0,last,743,Cheesecake-b_36.0,6.61204103483309,8.05831849575043,5.46859645843506,12.0007286071777,0.0,8.47449443688312,3.80666248977032,39.5874037474394
The magazine interviewed the boyfriend of the ballerina this month who got himself sick at the hospital last night.,night.,18,1,0,0,3.90669870376587,Cheesecake-b,36.0,15,0,night.,393,Cheesecake-b_36.0,5.97635090929793,6.39957904815674,8.05831849575043,5.46859645843506,6.61204103483309,0.0,8.47449443688312,36.52743494224549
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",After,0,0,0,0,0.0,CATAMARAN2-OBJ-Misma,16.0,1,0,After,1160,CATAMARAN2-OBJ-Misma_16.0,7.05703698169789,,,,,,,0.0
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",pouring,1,0,0,0,14.7193794250488,CATAMARAN2-OBJ-Misma,16.0,3,0,pouring,37,CATAMARAN2-OBJ-Misma_16.0,3.63758615972639,0.0,,,7.05703698169789,,,28.393682910919136
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",him,2,0,0,0,10.5881843566895,CATAMARAN2-OBJ-Misma,16.0,4,0,him,8469,CATAMARAN2-OBJ-Misma_16.0,9.0442857876461,14.7193794250488,0.0,,3.63758615972639,7.05703698169789,,50.407983512878445
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",some,3,0,0,0,3.99570488929748,CATAMARAN2-OBJ-Misma,16.0,5,0,some,1712,CATAMARAN2-OBJ-Misma_16.0,7.44600149832412,10.5881843566895,14.7193794250488,0.0,9.0442857876461,3.63758615972639,7.05703698169789,58.42021752762797
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.","tea,",5,1,0,0,8.17033123970032,CATAMARAN2-OBJ-Misma,16.0,6,1,"hot tea,",0,CATAMARAN2-OBJ-Misma_16.0,0.0,3.99570488929748,10.5881843566895,14.7193794250488,7.44600149832412,9.0442857876461,3.63758615972639,44.86442484712609
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",Britney,6,1,0,0,16.1456270217896,CATAMARAN2-OBJ-Misma,16.0,7,0,Britney,0,CATAMARAN2-OBJ-Misma_16.0,0.0,8.17033123970032,3.99570488929748,10.5881843566895,0.0,7.44600149832412,9.0442857876461,55.699374941110705
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",accidentally,7,0,0,0,14.3375883102417,CATAMARAN2-OBJ-Misma,16.0,8,0,accidentally,0,CATAMARAN2-OBJ-Misma_16.0,0.0,16.1456270217896,8.17033123970032,3.99570488929748,0.0,0.0,7.44600149832412,76.72310594844828
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",burned,8,0,0,0,7.885085105896,CATAMARAN2-OBJ-Misma,16.0,9,0,burned,53,CATAMARAN2-OBJ-Misma_16.0,3.98898404656427,14.3375883102417,16.1456270217896,8.17033123970032,0.0,0.0,0.0,76.38433806037914
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",Peter,9,0,0,0,11.4360065460205,CATAMARAN2-OBJ-Misma,16.0,10,0,Peter,124,CATAMARAN2-OBJ-Misma_16.0,4.8283137373023,7.885085105896,14.3375883102417,16.1456270217896,3.98898404656427,0.0,0.0,66.51039984226226
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",knocking,11,0,0,0,12.6786975860596,CATAMARAN2-OBJ-Misma,16.0,11,1,by knocking,0,CATAMARAN2-OBJ-Misma_16.0,0.0,11.4360065460205,7.885085105896,14.3375883102417,4.8283137373023,3.98898404656427,0.0,63.36482148742681
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",nearly,13,0,0,0,15.3875637054443,CATAMARAN2-OBJ-Misma,16.0,12,1,the nearly,0,CATAMARAN2-OBJ-Misma_16.0,0.0,12.6786975860596,11.4360065460205,7.885085105896,0.0,4.8283137373023,3.98898404656427,78.15241033172606
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",pot,15,0,0,0,7.47822260856628,CATAMARAN2-OBJ-Misma,16.0,13,1,full pot,0,CATAMARAN2-OBJ-Misma_16.0,0.0,15.3875637054443,12.6786975860596,11.4360065460205,0.0,0.0,4.8283137373023,70.8737799003124
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",off,16,0,0,0,2.97111797332764,CATAMARAN2-OBJ-Misma,16.0,14,0,off,700,CATAMARAN2-OBJ-Misma_16.0,6.55250788703459,7.47822260856628,15.3875637054443,12.6786975860596,0.0,0.0,0.0,51.43180216097824
"After pouring him some hot tea, Britney accidentally burned Peter by knocking the nearly full pot off the table.",table.,18,1,0,0,1.96510356664658,CATAMARAN2-OBJ-Misma,16.0,15,1,the table.,0,CATAMARAN2-OBJ-Misma_16.0,0.0,2.97111797332764,7.47822260856628,15.3875637054443,6.55250788703459,0.0,0.0,24.64973285669089
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",After,0,0,0,0,0.0,CATAMARAN2-FIN-Misma,14.0,1,0,After,1160,CATAMARAN2-FIN-Misma_14.0,7.05703698169789,,,,,,,0.0
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",stranger,2,0,0,0,18.5193133354187,CATAMARAN2-FIN-Misma,14.0,2,1,a stranger,0,CATAMARAN2-FIN-Misma_14.0,0.0,0.0,,,7.05703698169789,,,35.72375542402268
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",bought,3,0,0,0,8.45259189605713,CATAMARAN2-FIN-Misma,14.0,3,0,bought,262,CATAMARAN2-FIN-Misma_14.0,5.57215403217776,18.5193133354187,0.0,,0.0,7.05703698169789,,54.028891031742106
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",him,4,0,0,0,4.63643980026245,CATAMARAN2-FIN-Misma,14.0,4,0,him,8469,CATAMARAN2-FIN-Misma_14.0,9.0442857876461,8.45259189605713,18.5193133354187,0.0,5.57215403217776,0.0,7.05703698169789,62.82986247110367
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",pumpkin-spice,6,1,0,0,15.402052283287,CATAMARAN2-FIN-Misma,14.0,5,1,a pumpkin-spice,0,CATAMARAN2-FIN-Misma_14.0,0.0,4.63643980026245,8.45259189605713,18.5193133354187,9.0442857876461,5.57215403217776,0.0,55.891118681788356
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.","latte,",7,1,0,0,0.362222131690942,CATAMARAN2-FIN-Misma,14.0,6,0,"latte,",0,CATAMARAN2-FIN-Misma_14.0,0.0,15.402052283287,4.63643980026245,8.45259189605713,0.0,9.0442857876461,5.57215403217776,41.25285779760709
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",Samantha,8,0,0,0,12.8028783798218,CATAMARAN2-FIN-Misma,14.0,7,0,Samantha,0,CATAMARAN2-FIN-Misma_14.0,0.0,0.362222131690942,15.402052283287,4.63643980026245,0.0,0.0,9.0442857876461,55.93066239783896
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",generously,9,0,0,0,18.0249977111816,CATAMARAN2-FIN-Misma,14.0,8,0,generously,0,CATAMARAN2-FIN-Misma_14.0,0.0,12.8028783798218,0.362222131690942,15.402052283287,0.0,0.0,0.0,61.56688366531438
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",offered,10,0,0,0,2.59828186035156,CATAMARAN2-FIN-Misma,14.0,9,0,offered,293,CATAMARAN2-FIN-Misma_14.0,5.68357976733868,18.0249977111816,12.8028783798218,0.362222131690942,0.0,0.0,0.0,67.07870523834224
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",Austin,11,0,0,0,13.4346780776978,CATAMARAN2-FIN-Misma,14.0,10,0,Austin,0,CATAMARAN2-FIN-Misma_14.0,0.0,2.59828186035156,18.0249977111816,12.8028783798218,5.68357976733868,0.0,0.0,66.89768962955475
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",best,13,0,0,0,10.8694982528687,CATAMARAN2-FIN-Misma,14.0,11,1,the best,0,CATAMARAN2-FIN-Misma_14.0,0.0,13.4346780776978,2.59828186035156,18.0249977111816,0.0,5.68357976733868,0.0,53.478299457550236
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",seat,14,0,0,0,2.62365627288818,CATAMARAN2-FIN-Misma,14.0,12,0,seat,120,CATAMARAN2-FIN-Misma_14.0,4.79579054559674,10.8694982528687,13.4346780776978,2.59828186035156,0.0,0.0,5.68357976733868,53.80286348533649
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",at,15,0,0,0,1.64864253997803,CATAMARAN2-FIN-Misma,14.0,13,0,at,4790,CATAMARAN2-FIN-Misma_14.0,8.47449443688312,2.62365627288818,10.8694982528687,13.4346780776978,4.79579054559674,0.0,0.0,30.04622582817087
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",conference,17,0,0,0,11.7103101015091,CATAMARAN2-FIN-Misma,14.0,14,1,the conference,0,CATAMARAN2-FIN-Misma_14.0,0.0,1.64864253997803,2.62365627288818,10.8694982528687,8.47449443688312,4.79579054559674,0.0,31.142312460064897
"After a stranger bought him a pumpkin-spice latte, Samantha generously offered Austin the best seat at the conference table.",table.,18,1,0,0,0.758245885372162,CATAMARAN2-FIN-Misma,14.0,15,0,table.,231,CATAMARAN2-FIN-Misma_14.0,5.44673737166631,11.7103101015091,1.64864253997803,2.62365627288818,0.0,8.47449443688312,4.79579054559674,28.580870218813434
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,school,1,0,0,0,12.340669631958,Cheesecake-b,28.0,1,1,The school,0,Cheesecake-b_28.0,0.0,,,,,,,23.805151720046982
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,hired,2,0,0,0,13.4641971588135,Cheesecake-b,28.0,2,0,hired,20,Cheesecake-b_28.0,3.04452243772342,12.340669631958,,,0.0,,,51.11038035964969
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,grandmother,4,0,0,0,19.3516256809235,Cheesecake-b,28.0,3,1,the grandmother,0,Cheesecake-b_28.0,0.0,13.4641971588135,12.340669631958,,3.04452243772342,0.0,,89.19038142228138
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,of,5,0,0,0,1.16882240772247,Cheesecake-b,28.0,4,0,of,0,Cheesecake-b_28.0,0.0,19.3516256809235,13.4641971588135,12.340669631958,0.0,3.04452243772342,0.0,68.33303031098855
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,boy,7,0,0,0,6.14026808738708,Cheesecake-b,28.0,5,1,the boy,0,Cheesecake-b_28.0,0.0,1.16882240772247,19.3516256809235,13.4641971588135,0.0,0.0,3.04452243772342,52.54168723332888
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,last,8,0,0,0,8.20439338684082,Cheesecake-b,28.0,6,0,last,743,Cheesecake-b_28.0,6.61204103483309,6.14026808738708,1.16882240772247,19.3516256809235,0.0,0.0,0.0,30.648269304513914
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,year,9,0,0,0,1.3034815788269,Cheesecake-b,28.0,7,0,year,1639,Cheesecake-b_28.0,7.40245152081824,8.20439338684082,6.14026808738708,1.16882240772247,6.61204103483309,0.0,0.0,31.384496107578258
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,who,10,0,0,0,8.10196876525879,Cheesecake-b,28.0,8,0,who,2066,Cheesecake-b_28.0,7.63385355968177,1.3034815788269,8.20439338684082,6.14026808738708,7.40245152081824,6.61204103483309,0.0,34.52858863019942
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,brought,11,0,0,0,8.97202205657959,Cheesecake-b,28.0,9,0,brought,439,Cheesecake-b_28.0,6.08677472691231,8.10196876525879,1.3034815788269,8.20439338684082,7.63385355968177,7.40245152081824,6.61204103483309,36.39163444805145
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,herself,12,0,0,0,14.3756055831909,Cheesecake-b,28.0,10,0,herself,172,Cheesecake-b_28.0,5.15329159449778,8.97202205657959,8.10196876525879,1.3034815788269,6.08677472691231,7.63385355968177,7.40245152081824,62.04845025444028
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,lunch,14,0,0,0,14.840521812439,Cheesecake-b,28.0,11,1,a lunch,0,Cheesecake-b_28.0,0.0,14.3756055831909,8.97202205657959,8.10196876525879,5.15329159449778,6.08677472691231,7.63385355968177,75.67507882118228
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,from,15,0,0,0,4.01701545715332,Cheesecake-b,28.0,12,0,from,4134,Cheesecake-b_28.0,8.32724260745779,14.840521812439,14.3756055831909,8.97202205657959,0.0,5.15329159449778,6.08677472691231,66.44266480350498
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,home,16,0,0,0,1.07439982891083,Cheesecake-b,28.0,13,0,home,584,Cheesecake-b_28.0,6.37161184723186,4.01701545715332,14.840521812439,14.3756055831909,8.32724260745779,0.0,5.15329159449778,39.639410944819524
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,every,17,0,0,0,4.23832368850708,Cheesecake-b,28.0,14,0,every,401,Cheesecake-b_28.0,5.99645208861902,1.07439982891083,4.01701545715332,14.840521812439,6.37161184723186,8.32724260745779,0.0,18.317969451785093
The school hired the grandmother of the boy last year who brought herself a lunch from home every day.,day.,18,1,0,0,0.0886520594358444,Cheesecake-b,28.0,15,0,day.,952,Cheesecake-b_28.0,6.8596149036542,4.23832368850708,1.07439982891083,4.01701545715332,5.99645208861902,6.37161184723186,8.32724260745779,10.93178683738411
"After someone sent him a thank-you note, Jennifer thoughtfully bought Victor a nice down comforter as a token of gratitude.",After,0,0,0,0,0.0,CATAMARAN2-FIN-Misma,18.0,1,0,After,1160,CATAMARAN2-FIN-Misma_18.0,7.05703698169789,,,,,,,0.0
"After someone sent him a thank-you note, Jennifer thoughtfully bought Victor a nice down comforter as a token of gratitude.",someone,1,0,0,0,11.3493347167969,CATAMARAN2-FIN-Misma,18.0,2,0,someone,187,CATAMARAN2-FIN-Misma_18.0,5.23644196282995,0.0,,,7.05703698169789,,,21.89286666870122
"After someone sent him a thank-you note, Jennifer thoughtfully bought Victor a nice down comforter as a token of gratitude.",sent,2,0,0,0,7.58244180679321,CATAMARAN2-FIN-Misma,18.0,3,0,sent,250,CATAMARAN2-FIN-Misma_18.0,5.52545293913178,11.3493347167969,0.0,,5.23644196282995,7.05703698169789,,37.74512506341939
"After someone sent him a thank-you note, Jennifer thoughtfully bought Victor a nice down comforter as a token of gratitude.",him,3,0,0,0,6.03574705123901,CATAMARAN2-FIN-Misma,18.0,4,0,him,8469,CATAMARAN2-FIN-Misma_18.0,9.0442857876461,7.58244180679321,11.3493347167969,0.0,5.52545293913178,5.23644196282995,7.05703698169789,49.56007276153568
"After someone sent him a thank-you note, Jennifer thoughtfully bought Victor a nice down comforter as a token of gratitude.",thank-you,5,1,0,0,11.8658416317776,CATAMARAN2-FIN-Misma,18.0,5,1,a thank-you,0,CATAMARAN2-FIN-Misma_18.0,0.0,6.03574705123901,7.58244180679321,11.3493347167969,9.0442857876461,5.52545293913178,5.23644196282995,50.19726002852341
"After someone sent him a thank-you note, Jennifer thoughtfully bought Victor a nice down comforter as a token of gratitude.","note,",6,1,0,0,1.15723824501038,CATAMARAN2-FIN-Misma,18.0,6,0,"note,",243,CATAMARAN2-FIN-Misma_18.0,5.4971682252932,11.8658416317776,6.03574705123901,7.58244180679321,0.0,9.0442857876461,5.52545293913178,38.353811140009235
"After someone sent him a thank-you note, Jennifer thoughtfully bought Victor a nice down comforter as a token of gratitude.",Jennifer,7,0,0,0,12.5558977127075,CATAMARAN2-FIN-Misma,18.0,7,0,Jennifer,0,CATAMARAN2-FIN-Misma_18.0,0.0,1.15723824501038,11.8658416317776,6.03574705123901,5.4971682252932,0.0,9.0442857876461,50.071987423818555
"After someone sent him a thank-you note, Jennifer thoughtfully bought Victor a nice down comforter as a token of gratitude.",thoughtfully,8,1,0,0,16.276237487793,CATAMARAN2-FIN-Misma,18.0,8,0,thoughtfully,0,CATAMARAN2-FIN-Misma_18.0,0.0,12.5558977127075,1.15723824501038,11.8658416317776,0.0,5.4971682252932,0.0,59.264557479858425
"After someone sent him a thank-you note, Jennifer thoughtfully bought Victor a nice down comforter as a token of gratitude.",bought,9,0,0,0,7.7303261756897,CATAMARAN2-FIN-Misma,18.0,9,0,bought,262,CATAMARAN2-FIN-Misma_18.0,5.57215403217776,16.276237487793,12.5558977127075,1.15723824501038,0.0,0.0,5.4971682252932,72.92717242670062
"After someone sent him a thank-you note, Jennifer thoughtfully bought Victor a nice down comforter as a token of gratitude.",Victor,10,0,0,0,16.9745178222656,CATAMARAN2-FIN-Misma,18.0,10,0,Victor,0,CATAMARAN2-FIN-Misma_18.0,0.0,7.7303261756897,16.276237487793,12.5558977127075,5.57215403217776,0.0,0.0,80.7174695248604
"After someone sent him a thank-you note, Jennifer thoughtfully bought Victor a nice down comforter as a token of gratitude.",nice,12,0,0,0,8.583809196949,CATAMARAN2-FIN-Misma,18.0,11,1,a nice,0,CATAMARAN2-FIN-Misma_18.0,0.0,16.9745178222656,7.7303261756897,16.276237487793,0.0,5.57215403217776,0.0,66.44130657273526
