exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-medium_surp
TwoEmbedding,advised,heals,505,505_FMM_his,fmm,MismatchMatchMatch,poss,Cheryl advised Omar that that man heals,his,4.447213649749756
TwoEmbedding,advised,heals,505,505_FMF_his,fmf,MismatchMatchMismatch,poss,Cheryl advised Omar that Claire heals,his,5.747379302978516
TwoEmbedding,advised,heals,505,505_FFM_his,ffm,MismatchMismatchMatch,poss,Cheryl advised Maria that that man heals,his,4.973269939422607
TwoEmbedding,advised,heals,505,505_FFF_his,fff,MismatchMismatchMismatch,poss,Cheryl advised Maria that Claire heals,his,8.296156883239746
TwoEmbedding,warned,did hire,506,506_MMM_him,mmm,MatchMatchMatch,obj,This ex-husband warned this guy that the boyfriend did hire,him,2.655170202255249
TwoEmbedding,warned,did hire,506,506_MMF_him,mmf,MatchMatchMismatch,obj,This ex-husband warned this guy that Karen did hire,him,2.505500078201294
TwoEmbedding,warned,did hire,506,506_MFM_him,mfm,MatchMismatchMatch,obj,This ex-husband warned that mother that the boyfriend did hire,him,4.243969917297363
TwoEmbedding,warned,did hire,506,506_MFF_him,mff,MatchMismatchMismatch,obj,This ex-husband warned that mother that Karen did hire,him,3.3408288955688477
TwoEmbedding,warned,did hire,506,506_FMM_him,fmm,MismatchMatchMatch,obj,Meredith warned this guy that the boyfriend did hire,him,2.9270565509796143
TwoEmbedding,warned,did hire,506,506_FMF_him,fmf,MismatchMatchMismatch,obj,Meredith warned this guy that Karen did hire,him,1.8382489681243896
TwoEmbedding,warned,did hire,506,506_FFM_him,ffm,MismatchMismatchMatch,obj,Meredith warned that mother that the boyfriend did hire,him,5.529190540313721
TwoEmbedding,warned,did hire,506,506_FFF_him,fff,MismatchMismatchMismatch,obj,Meredith warned that mother that Karen did hire,him,5.2003068923950195
TwoEmbedding,warned,did hire,506,506_MMM_his,mmm,MatchMatchMatch,poss,This ex-husband warned this guy that the boyfriend did hire,his,4.591259956359863
TwoEmbedding,warned,did hire,506,506_MMF_his,mmf,MatchMatchMismatch,poss,This ex-husband warned this guy that Karen did hire,his,6.288502216339111
TwoEmbedding,warned,did hire,506,506_MFM_his,mfm,MatchMismatchMatch,poss,This ex-husband warned that mother that the boyfriend did hire,his,4.8028883934021
TwoEmbedding,warned,did hire,506,506_MFF_his,mff,MatchMismatchMismatch,poss,This ex-husband warned that mother that Karen did hire,his,7.03693151473999
TwoEmbedding,warned,did hire,506,506_FMM_his,fmm,MismatchMatchMatch,poss,Meredith warned this guy that the boyfriend did hire,his,4.993919372558594
TwoEmbedding,warned,did hire,506,506_FMF_his,fmf,MismatchMatchMismatch,poss,Meredith warned this guy that Karen did hire,his,6.425986289978027
TwoEmbedding,warned,did hire,506,506_FFM_his,ffm,MismatchMismatchMatch,poss,Meredith warned that mother that the boyfriend did hire,his,5.168890953063965
TwoEmbedding,warned,did hire,506,506_FFF_his,fff,MismatchMismatchMismatch,poss,Meredith warned that mother that Karen did hire,his,8.722467422485352
TwoEmbedding,warned,had shocked,507,507_MMM_him,mmm,MatchMatchMatch,obj,Eric warned Gerald that Omar had shocked,him,1.0758622884750366
TwoEmbedding,warned,had shocked,507,507_MMF_him,mmf,MatchMatchMismatch,obj,Eric warned Gerald that Dana had shocked,him,0.9015793204307556
TwoEmbedding,warned,had shocked,507,507_MFM_him,mfm,MatchMismatchMatch,obj,Eric warned Stephanie that Omar had shocked,him,3.485882520675659
TwoEmbedding,warned,had shocked,507,507_MFF_him,mff,MatchMismatchMismatch,obj,Eric warned Stephanie that Dana had shocked,him,1.7544001340866089
TwoEmbedding,warned,had shocked,507,507_FMM_him,fmm,MismatchMatchMatch,obj,Amy warned Gerald that Omar had shocked,him,1.4820910692214966
TwoEmbedding,warned,had shocked,507,507_FMF_him,fmf,MismatchMatchMismatch,obj,Amy warned Gerald that Dana had shocked,him,0.9630285501480103
TwoEmbedding,warned,had shocked,507,507_FFM_him,ffm,MismatchMismatchMatch,obj,Amy warned Stephanie that Omar had shocked,him,4.148386478424072
TwoEmbedding,warned,had shocked,507,507_FFF_him,fff,MismatchMismatchMismatch,obj,Amy warned Stephanie that Dana had shocked,him,2.397075653076172
TwoEmbedding,warned,had shocked,507,507_MMM_his,mmm,MatchMatchMatch,poss,Eric warned Gerald that Omar had shocked,his,4.201308250427246
TwoEmbedding,warned,had shocked,507,507_MMF_his,mmf,MatchMatchMismatch,poss,Eric warned Gerald that Dana had shocked,his,4.722602844238281
TwoEmbedding,warned,had shocked,507,507_MFM_his,mfm,MatchMismatchMatch,poss,Eric warned Stephanie that Omar had shocked,his,4.899267673492432
TwoEmbedding,warned,had shocked,507,507_MFF_his,mff,MatchMismatchMismatch,poss,Eric warned Stephanie that Dana had shocked,his,5.301746368408203
TwoEmbedding,warned,had shocked,507,507_FMM_his,fmm,MismatchMatchMatch,poss,Amy warned Gerald that Omar had shocked,his,4.150314807891846
TwoEmbedding,warned,had shocked,507,507_FMF_his,fmf,MismatchMatchMismatch,poss,Amy warned Gerald that Dana had shocked,his,4.7786760330200195
TwoEmbedding,warned,had shocked,507,507_FFM_his,ffm,MismatchMismatchMatch,poss,Amy warned Stephanie that Omar had shocked,his,5.112554550170898
TwoEmbedding,warned,had shocked,507,507_FFF_his,fff,MismatchMismatchMismatch,poss,Amy warned Stephanie that Dana had shocked,his,5.750222682952881
TwoEmbedding,advised,visits,508,508_MMM_him,mmm,MatchMatchMatch,obj,Theodore advised Timothy that this grandson visits,him,2.2192466259002686
TwoEmbedding,advised,visits,508,508_MMF_him,mmf,MatchMatchMismatch,obj,Theodore advised Timothy that Jacqueline visits,him,2.5707294940948486
TwoEmbedding,advised,visits,508,508_MFM_him,mfm,MatchMismatchMatch,obj,Theodore advised Melissa that this grandson visits,him,3.7253453731536865
TwoEmbedding,advised,visits,508,508_MFF_him,mff,MatchMismatchMismatch,obj,Theodore advised Melissa that Jacqueline visits,him,3.931349039077759
TwoEmbedding,advised,visits,508,508_FMM_him,fmm,MismatchMatchMatch,obj,Ann advised Timothy that this grandson visits,him,2.391019821166992
TwoEmbedding,advised,visits,508,508_FMF_him,fmf,MismatchMatchMismatch,obj,Ann advised Timothy that Jacqueline visits,him,2.693863868713379
TwoEmbedding,advised,visits,508,508_FFM_him,ffm,MismatchMismatchMatch,obj,Ann advised Melissa that this grandson visits,him,4.090254306793213
TwoEmbedding,advised,visits,508,508_FFF_him,fff,MismatchMismatchMismatch,obj,Ann advised Melissa that Jacqueline visits,him,4.523016929626465
TwoEmbedding,advised,visits,508,508_MMM_his,mmm,MatchMatchMatch,poss,Theodore advised Timothy that this grandson visits,his,3.2307910919189453
TwoEmbedding,advised,visits,508,508_MMF_his,mmf,MatchMatchMismatch,poss,Theodore advised Timothy that Jacqueline visits,his,5.210666179656982
TwoEmbedding,advised,visits,508,508_MFM_his,mfm,MatchMismatchMatch,poss,Theodore advised Melissa that this grandson visits,his,3.433640718460083
TwoEmbedding,advised,visits,508,508_MFF_his,mff,MatchMismatchMismatch,poss,Theodore advised Melissa that Jacqueline visits,his,6.333106994628906
TwoEmbedding,advised,visits,508,508_FMM_his,fmm,MismatchMatchMatch,poss,Ann advised Timothy that this grandson visits,his,3.014714002609253
TwoEmbedding,advised,visits,508,508_FMF_his,fmf,MismatchMatchMismatch,poss,Ann advised Timothy that Jacqueline visits,his,4.887988567352295
TwoEmbedding,advised,visits,508,508_FFM_his,ffm,MismatchMismatchMatch,poss,Ann advised Melissa that this grandson visits,his,3.3533432483673096
TwoEmbedding,advised,visits,508,508_FFF_his,fff,MismatchMismatchMismatch,poss,Ann advised Melissa that Jacqueline visits,his,6.362796783447266
TwoEmbedding,told,hasn't kissed,509,509_MMM_him,mmm,MatchMatchMatch,obj,Alan told David that Joseph hasn't kissed,him,1.773102879524231
TwoEmbedding,told,hasn't kissed,509,509_MMF_him,mmf,MatchMatchMismatch,obj,Alan told David that Renee hasn't kissed,him,0.5543968081474304
TwoEmbedding,told,hasn't kissed,509,509_MFM_him,mfm,MatchMismatchMatch,obj,Alan told Ella that Joseph hasn't kissed,him,4.996127128601074
TwoEmbedding,told,hasn't kissed,509,509_MFF_him,mff,MatchMismatchMismatch,obj,Alan told Ella that Renee hasn't kissed,him,1.582794189453125
TwoEmbedding,told,hasn't kissed,509,509_FMM_him,fmm,MismatchMatchMatch,obj,Heidi told David that Joseph hasn't kissed,him,2.094163417816162
TwoEmbedding,told,hasn't kissed,509,509_FMF_him,fmf,MismatchMatchMismatch,obj,Heidi told David that Renee hasn't kissed,him,0.5932187438011169
TwoEmbedding,told,hasn't kissed,509,509_FFM_him,ffm,MismatchMismatchMatch,obj,Heidi told Ella that Joseph hasn't kissed,him,4.708763599395752
TwoEmbedding,told,hasn't kissed,509,509_FFF_him,fff,MismatchMismatchMismatch,obj,Heidi told Ella that Renee hasn't kissed,him,1.7137023210525513
TwoEmbedding,told,hasn't kissed,509,509_MMM_his,mmm,MatchMatchMatch,poss,Alan told David that Joseph hasn't kissed,his,4.367801189422607
TwoEmbedding,told,hasn't kissed,509,509_MMF_his,mmf,MatchMatchMismatch,poss,Alan told David that Renee hasn't kissed,his,5.456380844116211
TwoEmbedding,told,hasn't kissed,509,509_MFM_his,mfm,MatchMismatchMatch,poss,Alan told Ella that Joseph hasn't kissed,his,6.281126022338867
TwoEmbedding,told,hasn't kissed,509,509_MFF_his,mff,MatchMismatchMismatch,poss,Alan told Ella that Renee hasn't kissed,his,7.171971797943115
TwoEmbedding,told,hasn't kissed,509,509_FMM_his,fmm,MismatchMatchMatch,poss,Heidi told David that Joseph hasn't kissed,his,4.797642230987549
TwoEmbedding,told,hasn't kissed,509,509_FMF_his,fmf,MismatchMatchMismatch,poss,Heidi told David that Renee hasn't kissed,his,5.556522369384766
TwoEmbedding,told,hasn't kissed,509,509_FFM_his,ffm,MismatchMismatchMatch,poss,Heidi told Ella that Joseph hasn't kissed,his,6.374293327331543
TwoEmbedding,told,hasn't kissed,509,509_FFF_his,fff,MismatchMismatchMismatch,poss,Heidi told Ella that Renee hasn't kissed,his,7.093760013580322
TwoEmbedding,informs,questions,510,510_MMM_him,mmm,MatchMatchMatch,obj,John informs Vincent that Craig questions,him,2.988187074661255
TwoEmbedding,informs,questions,510,510_MMF_him,mmf,MatchMatchMismatch,obj,John informs Vincent that this woman questions,him,2.6912124156951904
TwoEmbedding,informs,questions,510,510_MFM_him,mfm,MatchMismatchMatch,obj,John informs Denise that Craig questions,him,4.676135063171387
TwoEmbedding,informs,questions,510,510_MFF_him,mff,MatchMismatchMismatch,obj,John informs Denise that this woman questions,him,3.8640365600585938
TwoEmbedding,informs,questions,510,510_FMM_him,fmm,MismatchMatchMatch,obj,That granddaughter informs Vincent that Craig questions,him,5.446018695831299
TwoEmbedding,informs,questions,510,510_FMF_him,fmf,MismatchMatchMismatch,obj,That granddaughter informs Vincent that this woman questions,him,3.7079355716705322
TwoEmbedding,informs,questions,510,510_FFM_him,ffm,MismatchMismatchMatch,obj,That granddaughter informs Denise that Craig questions,him,7.016165733337402
TwoEmbedding,informs,questions,510,510_FFF_him,fff,MismatchMismatchMismatch,obj,That granddaughter informs Denise that this woman questions,him,7.296099662780762
TwoEmbedding,informs,questions,510,510_MMM_his,mmm,MatchMatchMatch,poss,John informs Vincent that Craig questions,his,2.4873406887054443
TwoEmbedding,informs,questions,510,510_MMF_his,mmf,MatchMatchMismatch,poss,John informs Vincent that this woman questions,his,2.122772455215454
TwoEmbedding,informs,questions,510,510_MFM_his,mfm,MatchMismatchMatch,poss,John informs Denise that Craig questions,his,3.738788604736328
TwoEmbedding,informs,questions,510,510_MFF_his,mff,MatchMismatchMismatch,poss,John informs Denise that this woman questions,his,3.219297170639038
TwoEmbedding,informs,questions,510,510_FMM_his,fmm,MismatchMatchMatch,poss,That granddaughter informs Vincent that Craig questions,his,2.9340813159942627
TwoEmbedding,informs,questions,510,510_FMF_his,fmf,MismatchMatchMismatch,poss,That granddaughter informs Vincent that this woman questions,his,2.651538372039795
TwoEmbedding,informs,questions,510,510_FFM_his,ffm,MismatchMismatchMatch,poss,That granddaughter informs Denise that Craig questions,his,4.2638373374938965
TwoEmbedding,informs,questions,510,510_FFF_his,fff,MismatchMismatchMismatch,poss,That granddaughter informs Denise that this woman questions,his,5.95291805267334
TwoEmbedding,tells,had astounded,511,511_MMM_him,mmm,MatchMatchMatch,obj,Joseph tells Stephen that Liam had astounded,him,0.3214040696620941
TwoEmbedding,tells,had astounded,511,511_MMF_him,mmf,MatchMatchMismatch,obj,Joseph tells Stephen that that actress had astounded,him,0.3259595036506653
TwoEmbedding,tells,had astounded,511,511_MFM_him,mfm,MatchMismatchMatch,obj,Joseph tells Eva that Liam had astounded,him,1.2879301309585571
TwoEmbedding,tells,had astounded,511,511_MFF_him,mff,MatchMismatchMismatch,obj,Joseph tells Eva that that actress had astounded,him,0.5761234164237976
TwoEmbedding,tells,had astounded,511,511_FMM_him,fmm,MismatchMatchMatch,obj,Patricia tells Stephen that Liam had astounded,him,2.857779026031494
TwoEmbedding,tells,had astounded,511,511_FMF_him,fmf,MismatchMatchMismatch,obj,Patricia tells Stephen that that actress had astounded,him,1.8937560319900513
TwoEmbedding,tells,had astounded,511,511_FFM_him,ffm,MismatchMismatchMatch,obj,Patricia tells Eva that Liam had astounded,him,4.7626166343688965
TwoEmbedding,tells,had astounded,511,511_FFF_him,fff,MismatchMismatchMismatch,obj,Patricia tells Eva that that actress had astounded,him,4.2508416175842285
TwoEmbedding,tells,had astounded,511,511_MMM_his,mmm,MatchMatchMatch,poss,Joseph tells Stephen that Liam had astounded,his,5.84024715423584
TwoEmbedding,tells,had astounded,511,511_MMF_his,mmf,MatchMatchMismatch,poss,Joseph tells Stephen that that actress had astounded,his,5.736164569854736
TwoEmbedding,tells,had astounded,511,511_MFM_his,mfm,MatchMismatchMatch,poss,Joseph tells Eva that Liam had astounded,his,5.753001689910889
TwoEmbedding,tells,had astounded,511,511_MFF_his,mff,MatchMismatchMismatch,poss,Joseph tells Eva that that actress had astounded,his,5.914943695068359
TwoEmbedding,tells,had astounded,511,511_FMM_his,fmm,MismatchMatchMatch,poss,Patricia tells Stephen that Liam had astounded,his,6.871606826782227
TwoEmbedding,tells,had astounded,511,511_FMF_his,fmf,MismatchMatchMismatch,poss,Patricia tells Stephen that that actress had astounded,his,7.926123142242432
TwoEmbedding,tells,had astounded,511,511_FFM_his,ffm,MismatchMismatchMatch,poss,Patricia tells Eva that Liam had astounded,his,7.623208045959473
TwoEmbedding,tells,had astounded,511,511_FFF_his,fff,MismatchMismatchMismatch,poss,Patricia tells Eva that that actress had astounded,his,10.106762886047363
TwoEmbedding,told,was talking to,512,512_MMM_him,mmm,MatchMatchMatch,obj,Bill told Theodore that Dan was talking to,him,2.500234603881836
TwoEmbedding,told,was talking to,512,512_MMF_him,mmf,MatchMatchMismatch,obj,Bill told Theodore that Leslie was talking to,him,1.7221137285232544
TwoEmbedding,told,was talking to,512,512_MFM_him,mfm,MatchMismatchMatch,obj,Bill told this daughter that Dan was talking to,him,4.265412330627441
TwoEmbedding,told,was talking to,512,512_MFF_him,mff,MatchMismatchMismatch,obj,Bill told this daughter that Leslie was talking to,him,3.161616563796997
TwoEmbedding,told,was talking to,512,512_FMM_him,fmm,MismatchMatchMatch,obj,Julie told Theodore that Dan was talking to,him,3.095426321029663
TwoEmbedding,told,was talking to,512,512_FMF_him,fmf,MismatchMatchMismatch,obj,Julie told Theodore that Leslie was talking to,him,2.3818612098693848
TwoEmbedding,told,was talking to,512,512_FFM_him,ffm,MismatchMismatchMatch,obj,Julie told this daughter that Dan was talking to,him,4.368322849273682
TwoEmbedding,told,was talking to,512,512_FFF_him,fff,MismatchMismatchMismatch,obj,Julie told this daughter that Leslie was talking to,him,3.8651463985443115
TwoEmbedding,told,was talking to,512,512_MMM_his,mmm,MatchMatchMatch,poss,Bill told Theodore that Dan was talking to,his,4.71613073348999
TwoEmbedding,told,was talking to,512,512_MMF_his,mmf,MatchMatchMismatch,poss,Bill told Theodore that Leslie was talking to,his,6.2009382247924805
TwoEmbedding,told,was talking to,512,512_MFM_his,mfm,MatchMismatchMatch,poss,Bill told this daughter that Dan was talking to,his,5.224750518798828
TwoEmbedding,told,was talking to,512,512_MFF_his,mff,MatchMismatchMismatch,poss,Bill told this daughter that Leslie was talking to,his,7.004913806915283
TwoEmbedding,told,was talking to,512,512_FMM_his,fmm,MismatchMatchMatch,poss,Julie told Theodore that Dan was talking to,his,5.022204399108887
TwoEmbedding,told,was talking to,512,512_FMF_his,fmf,MismatchMatchMismatch,poss,Julie told Theodore that Leslie was talking to,his,6.9054179191589355
TwoEmbedding,told,was talking to,512,512_FFM_his,ffm,MismatchMismatchMatch,poss,Julie told this daughter that Dan was talking to,his,5.333164691925049
TwoEmbedding,told,was talking to,512,512_FFF_his,fff,MismatchMismatchMismatch,poss,Julie told this daughter that Leslie was talking to,his,7.229336261749268
TwoEmbedding,shows,won't examine,513,513_MMM_him,mmm,MatchMatchMatch,obj,Ronald shows Walter that Randolf won't examine,him,2.498654365539551
TwoEmbedding,shows,won't examine,513,513_MMF_him,mmf,MatchMatchMismatch,obj,Ronald shows Walter that Heidi won't examine,him,2.5115015506744385
TwoEmbedding,shows,won't examine,513,513_MFM_him,mfm,MatchMismatchMatch,obj,Ronald shows Donna that Randolf won't examine,him,3.873718500137329
TwoEmbedding,shows,won't examine,513,513_MFF_him,mff,MatchMismatchMismatch,obj,Ronald shows Donna that Heidi won't examine,him,3.315478801727295
TwoEmbedding,shows,won't examine,513,513_FMM_him,fmm,MismatchMatchMatch,obj,Patricia shows Walter that Randolf won't examine,him,2.90902042388916
TwoEmbedding,shows,won't examine,513,513_FMF_him,fmf,MismatchMatchMismatch,obj,Patricia shows Walter that Heidi won't examine,him,2.712261199951172
TwoEmbedding,shows,won't examine,513,513_FFM_him,ffm,MismatchMismatchMatch,obj,Patricia shows Donna that Randolf won't examine,him,4.571889877319336
TwoEmbedding,shows,won't examine,513,513_FFF_him,fff,MismatchMismatchMismatch,obj,Patricia shows Donna that Heidi won't examine,him,5.7863664627075195
TwoEmbedding,shows,won't examine,513,513_MMM_his,mmm,MatchMatchMatch,poss,Ronald shows Walter that Randolf won't examine,his,2.856433391571045
TwoEmbedding,shows,won't examine,513,513_MMF_his,mmf,MatchMatchMismatch,poss,Ronald shows Walter that Heidi won't examine,his,2.6482512950897217
TwoEmbedding,shows,won't examine,513,513_MFM_his,mfm,MatchMismatchMatch,poss,Ronald shows Donna that Randolf won't examine,his,3.5340240001678467
TwoEmbedding,shows,won't examine,513,513_MFF_his,mff,MatchMismatchMismatch,poss,Ronald shows Donna that Heidi won't examine,his,3.819000005722046
TwoEmbedding,shows,won't examine,513,513_FMM_his,fmm,MismatchMatchMatch,poss,Patricia shows Walter that Randolf won't examine,his,3.1150143146514893
TwoEmbedding,shows,won't examine,513,513_FMF_his,fmf,MismatchMatchMismatch,poss,Patricia shows Walter that Heidi won't examine,his,2.9975597858428955
TwoEmbedding,shows,won't examine,513,513_FFM_his,ffm,MismatchMismatchMatch,poss,Patricia shows Donna that Randolf won't examine,his,4.213736534118652
TwoEmbedding,shows,won't examine,513,513_FFF_his,fff,MismatchMismatchMismatch,poss,Patricia shows Donna that Heidi won't examine,his,6.488892078399658
TwoEmbedding,told,couldn't forgive,514,514_MMM_him,mmm,MatchMatchMatch,obj,The man told Walter that this guy couldn't forgive,him,0.6251024603843689
TwoEmbedding,told,couldn't forgive,514,514_MMF_him,mmf,MatchMatchMismatch,obj,The man told Walter that Paula couldn't forgive,him,0.38928431272506714
TwoEmbedding,told,couldn't forgive,514,514_MFM_him,mfm,MatchMismatchMatch,obj,The man told Grace that this guy couldn't forgive,him,1.2580057382583618
TwoEmbedding,told,couldn't forgive,514,514_MFF_him,mff,MatchMismatchMismatch,obj,The man told Grace that Paula couldn't forgive,him,0.6154712438583374
TwoEmbedding,told,couldn't forgive,514,514_FMM_him,fmm,MismatchMatchMatch,obj,Jacqueline told Walter that this guy couldn't forgive,him,2.6574995517730713
TwoEmbedding,told,couldn't forgive,514,514_FMF_him,fmf,MismatchMatchMismatch,obj,Jacqueline told Walter that Paula couldn't forgive,him,1.3244091272354126
TwoEmbedding,told,couldn't forgive,514,514_FFM_him,ffm,MismatchMismatchMatch,obj,Jacqueline told Grace that this guy couldn't forgive,him,4.022097110748291
TwoEmbedding,told,couldn't forgive,514,514_FFF_him,fff,MismatchMismatchMismatch,obj,Jacqueline told Grace that Paula couldn't forgive,him,2.5295586585998535
TwoEmbedding,told,couldn't forgive,514,514_MMM_his,mmm,MatchMatchMatch,poss,The man told Walter that this guy couldn't forgive,his,5.037962913513184
TwoEmbedding,told,couldn't forgive,514,514_MMF_his,mmf,MatchMatchMismatch,poss,The man told Walter that Paula couldn't forgive,his,6.7453227043151855
TwoEmbedding,told,couldn't forgive,514,514_MFM_his,mfm,MatchMismatchMatch,poss,The man told Grace that this guy couldn't forgive,his,4.779472827911377
TwoEmbedding,told,couldn't forgive,514,514_MFF_his,mff,MatchMismatchMismatch,poss,The man told Grace that Paula couldn't forgive,his,6.499545574188232
TwoEmbedding,told,couldn't forgive,514,514_FMM_his,fmm,MismatchMatchMatch,poss,Jacqueline told Walter that this guy couldn't forgive,his,5.554314613342285
TwoEmbedding,told,couldn't forgive,514,514_FMF_his,fmf,MismatchMatchMismatch,poss,Jacqueline told Walter that Paula couldn't forgive,his,7.652963638305664
TwoEmbedding,told,couldn't forgive,514,514_FFM_his,ffm,MismatchMismatchMatch,poss,Jacqueline told Grace that this guy couldn't forgive,his,6.008719444274902
TwoEmbedding,told,couldn't forgive,514,514_FFF_his,fff,MismatchMismatchMismatch,poss,Jacqueline told Grace that Paula couldn't forgive,his,8.873269081115723
TwoEmbedding,shows,could confuse,515,515_MMM_him,mmm,MatchMatchMatch,obj,Theodore shows Todd that Jeffrey could confuse,him,3.088992118835449
TwoEmbedding,shows,could confuse,515,515_MMF_him,mmf,MatchMatchMismatch,obj,Theodore shows Todd that Emily could confuse,him,2.327929973602295
TwoEmbedding,shows,could confuse,515,515_MFM_him,mfm,MatchMismatchMatch,obj,Theodore shows Andrea that Jeffrey could confuse,him,3.6296043395996094
TwoEmbedding,shows,could confuse,515,515_MFF_him,mff,MatchMismatchMismatch,obj,Theodore shows Andrea that Emily could confuse,him,2.1974620819091797
TwoEmbedding,shows,could confuse,515,515_FMM_him,fmm,MismatchMatchMatch,obj,Kristen shows Todd that Jeffrey could confuse,him,3.175814628601074
TwoEmbedding,shows,could confuse,515,515_FMF_him,fmf,MismatchMatchMismatch,obj,Kristen shows Todd that Emily could confuse,him,2.5704448223114014
TwoEmbedding,shows,could confuse,515,515_FFM_him,ffm,MismatchMismatchMatch,obj,Kristen shows Andrea that Jeffrey could confuse,him,3.741762161254883
TwoEmbedding,shows,could confuse,515,515_FFF_him,fff,MismatchMismatchMismatch,obj,Kristen shows Andrea that Emily could confuse,him,3.2702860832214355
TwoEmbedding,shows,could confuse,515,515_MMM_his,mmm,MatchMatchMatch,poss,Theodore shows Todd that Jeffrey could confuse,his,4.096683979034424
TwoEmbedding,shows,could confuse,515,515_MMF_his,mmf,MatchMatchMismatch,poss,Theodore shows Todd that Emily could confuse,his,4.428220748901367
TwoEmbedding,shows,could confuse,515,515_MFM_his,mfm,MatchMismatchMatch,poss,Theodore shows Andrea that Jeffrey could confuse,his,4.293418884277344
TwoEmbedding,shows,could confuse,515,515_MFF_his,mff,MatchMismatchMismatch,poss,Theodore shows Andrea that Emily could confuse,his,4.558406829833984
TwoEmbedding,shows,could confuse,515,515_FMM_his,fmm,MismatchMatchMatch,poss,Kristen shows Todd that Jeffrey could confuse,his,4.037312984466553
TwoEmbedding,shows,could confuse,515,515_FMF_his,fmf,MismatchMatchMismatch,poss,Kristen shows Todd that Emily could confuse,his,4.851116180419922
TwoEmbedding,shows,could confuse,515,515_FFM_his,ffm,MismatchMismatchMatch,poss,Kristen shows Andrea that Jeffrey could confuse,his,4.407392978668213
TwoEmbedding,shows,could confuse,515,515_FFF_his,fff,MismatchMismatchMismatch,poss,Kristen shows Andrea that Emily could confuse,his,5.596713542938232
TwoEmbedding,alerted,talked to,516,516_MMM_him,mmm,MatchMatchMatch,obj,Robert alerted Joseph that Keith talked to,him,1.5606653690338135
TwoEmbedding,alerted,talked to,516,516_MMF_him,mmf,MatchMatchMismatch,obj,Robert alerted Joseph that Kathleen talked to,him,1.2207709550857544
TwoEmbedding,alerted,talked to,516,516_MFM_him,mfm,MatchMismatchMatch,obj,Robert alerted Stacey that Keith talked to,him,3.133310556411743
TwoEmbedding,alerted,talked to,516,516_MFF_him,mff,MatchMismatchMismatch,obj,Robert alerted Stacey that Kathleen talked to,him,2.265256404876709
TwoEmbedding,alerted,talked to,516,516_FMM_him,fmm,MismatchMatchMatch,obj,Ann alerted Joseph that Keith talked to,him,1.7319247722625732
TwoEmbedding,alerted,talked to,516,516_FMF_him,fmf,MismatchMatchMismatch,obj,Ann alerted Joseph that Kathleen talked to,him,1.3702670335769653
TwoEmbedding,alerted,talked to,516,516_FFM_him,ffm,MismatchMismatchMatch,obj,Ann alerted Stacey that Keith talked to,him,3.4567439556121826
TwoEmbedding,alerted,talked to,516,516_FFF_him,fff,MismatchMismatchMismatch,obj,Ann alerted Stacey that Kathleen talked to,him,2.669942617416382
TwoEmbedding,alerted,talked to,516,516_MMM_his,mmm,MatchMatchMatch,poss,Robert alerted Joseph that Keith talked to,his,4.776768684387207
TwoEmbedding,alerted,talked to,516,516_MMF_his,mmf,MatchMatchMismatch,poss,Robert alerted Joseph that Kathleen talked to,his,5.485236167907715
TwoEmbedding,alerted,talked to,516,516_MFM_his,mfm,MatchMismatchMatch,poss,Robert alerted Stacey that Keith talked to,his,5.215814113616943
TwoEmbedding,alerted,talked to,516,516_MFF_his,mff,MatchMismatchMismatch,poss,Robert alerted Stacey that Kathleen talked to,his,6.15134859085083
TwoEmbedding,alerted,talked to,516,516_FMM_his,fmm,MismatchMatchMatch,poss,Ann alerted Joseph that Keith talked to,his,4.616390228271484
TwoEmbedding,alerted,talked to,516,516_FMF_his,fmf,MismatchMatchMismatch,poss,Ann alerted Joseph that Kathleen talked to,his,5.406185150146484
TwoEmbedding,alerted,talked to,516,516_FFM_his,ffm,MismatchMismatchMatch,poss,Ann alerted Stacey that Keith talked to,his,5.092675685882568
TwoEmbedding,alerted,talked to,516,516_FFF_his,fff,MismatchMismatchMismatch,poss,Ann alerted Stacey that Kathleen talked to,his,6.303679943084717
TwoEmbedding,advised,can appreciate,517,517_MMM_him,mmm,MatchMatchMatch,obj,Brian advised Gerald that Theodore can appreciate,him,5.972981929779053
TwoEmbedding,advised,can appreciate,517,517_MMF_him,mmf,MatchMatchMismatch,obj,Brian advised Gerald that Florence can appreciate,him,4.126823425292969
TwoEmbedding,advised,can appreciate,517,517_MFM_him,mfm,MatchMismatchMatch,obj,Brian advised Holly that Theodore can appreciate,him,7.024058818817139
TwoEmbedding,advised,can appreciate,517,517_MFF_him,mff,MatchMismatchMismatch,obj,Brian advised Holly that Florence can appreciate,him,4.827311992645264
TwoEmbedding,advised,can appreciate,517,517_FMM_him,fmm,MismatchMatchMatch,obj,Margaret advised Gerald that Theodore can appreciate,him,7.582864284515381
TwoEmbedding,advised,can appreciate,517,517_FMF_him,fmf,MismatchMatchMismatch,obj,Margaret advised Gerald that Florence can appreciate,him,5.072044372558594
TwoEmbedding,advised,can appreciate,517,517_FFM_him,ffm,MismatchMismatchMatch,obj,Margaret advised Holly that Theodore can appreciate,him,8.293951034545898
TwoEmbedding,advised,can appreciate,517,517_FFF_him,fff,MismatchMismatchMismatch,obj,Margaret advised Holly that Florence can appreciate,him,6.86775016784668
